method,block,target_step,branch,horizon,relative_l2,error_sq,target_sq,sample_count,row_count,mean_runtime_macs,mean_observable_macs
transport2_history,24,4,0,3,0.4159173656818007,794121.0695920357,4590633.39229573,4,4,387504000,28080000
transport2_history,24,4,1,1,0.25714118808936653,264338.4692418053,3997763.314450399,4,4,129168000,9360000
transport2_history,24,4,1,2,0.35715105129173585,509942.1891395957,3997763.314450399,4,4,258336000,18720000
transport2_history,24,4,1,3,0.5379611309061455,1156961.411792902,3997763.314450399,4,4,387504000,28080000
transport2_history,24,6,0,1,0.1845815654524182,125942.5583351567,3696543.8400848024,4,4,129168000,9360000
transport2_history,24,6,0,2,0.2773932469484709,284438.00859118777,3696543.8400848024,4,4,258336000,18720000
transport2_history,24,6,0,3,0.3509756618353714,455354.74293296074,3696543.8400848024,4,4,387504000,28080000
transport2_history,24,6,1,1,0.22265763244670958,174210.48638812895,3513978.6589356894,4,4,129168000,9360000
transport2_history,24,6,1,2,0.30313360327879085,322899.43373885343,3513978.6589356894,4,4,258336000,18720000
transport2_history,24,6,1,3,0.3695452374115534,479881.86586804397,3513978.6589356894,4,4,387504000,28080000
transport2_history,25,4,0,1,0.171504603601288,128680.2393730362,4374821.079096621,4,4,129168000,9360000
transport2_history,25,4,0,2,0.27128120347592266,321958.3572831773,4374821.079096621,4,4,258336000,18720000
transport2_history,25,4,0,3,0.4665574459149861,952292.8984720926,4374821.079096621,4,4,387504000,28080000
transport2_history,25,4,1,1,0.19773713094932632,176120.19724789052,4504355.986275547,4,4,129168000,9360000
transport2_history,25,4,1,2,0.28132706542184976,356496.8840003636,4504355.986275547,4,4,258336000,18720000
transport2_history,25,4,1,3,0.9540399911975181,4099830.1568065584,4504355.986275547,4,4,387504000,28080000
transport2_history,25,6,0,1,0.11965786245548461,67309.85117088517,4701063.845769359,4,4,129168000,9360000
transport2_history,25,6,0,2,0.19021941429489245,170100.59378527064,4701063.845769359,4,4,258336000,18720000
transport2_history,25,6,0,3,0.2638445249900562,327259.5453144746,4701063.845769359,4,4,387504000,28080000
transport2_history,25,6,1,1,0.1549751233302164,112048.37710447647,4665321.6272079125,4,4,129168000,9360000
transport2_history,25,6,1,2,0.22655523149486187,239458.23640850425,4665321.6272079125,4,4,258336000,18720000
transport2_history,25,6,1,3,0.292722169039927,399754.00040951854,4665321.6272079125,4,4,387504000,28080000
transport2_history,26,4,0,1,0.2332648664796087,130690.16818032277,2401840.9950494375,4,4,129168000,9360000
transport2_history,26,4,0,2,0.35889982210278304,309378.93441582925,2401840.9950494375,4,4,258336000,18720000
transport2_history,26,4,0,3,1.5224167652213114,5566873.708308168,2401840.9950494375,4,4,387504000,28080000
transport2_history,26,4,1,1,0.30992888868736373,226944.6087500727,2362630.2064363915,4,4,129168000,9360000
transport2_history,26,4,1,2,0.4500828236362929,478608.7464728542,2362630.2064363915,4,4,258336000,18720000
transport2_history,26,4,1,3,2.5402480307836974,15245722.090702493,2362630.2064363915,4,4,387504000,28080000
transport2_history,26,6,0,1,0.17653170524158426,74769.78153000132,2399278.5918027544,4,4,129168000,9360000
transport2_history,26,6,0,2,0.2947711626562404,208473.4088149953,2399278.5918027544,4,4,258336000,18720000
transport2_history,26,6,0,3,0.4116372780610956,406546.3576635256,2399278.5918027544,4,4,387504000,28080000
transport2_history,26,6,1,1,0.2478565842929796,144350.1079428323,2349720.425898402,4,4,129168000,9360000
transport2_history,26,6,1,2,0.36919644339522867,320281.0248355079,2349720.425898402,4,4,258336000,18720000
transport2_history,26,6,1,3,0.5093521163800548,609610.476795909,2349720.425898402,4,4,387504000,28080000
transport2_history,27,4,0,1,0.18840822711865676,225131.6265207095,6342153.996319756,4,4,129168000,9360000
transport2_history,27,4,0,2,0.303045985655765,582443.5684147031,6342153.996319756,4,4,258336000,18720000
transport2_history,27,4,0,3,1.0403353891462013,6864098.822219135,6342153.996319756,4,4,387504000,28080000
transport2_history,27,4,1,1,0.25473708560066083,403557.2092777974,6219002.887411921,4,4,129168000,9360000
transport2_history,27,4,1,2,0.38792013223653415,935848.172819841,6219002.887411921,4,4,258336000,18720000
transport2_history,27,4,1,3,4.892460623981542,148859116.2964735,6219002.887411921,4,4,387504000,28080000
transport2_history,27,6,0,1,0.13820740219511993,115849.40887757884,6065005.714643393,4,4,129168000,9360000
transport2_history,27,6,0,2,0.2417977185085831,354597.45305279474,6065005.714643393,4,4,258336000,18720000
transport2_history,27,6,0,3,0.35483358660222286,763625.9114206346,6065005.714643393,4,4,387504000,28080000
transport2_history,27,6,1,1,0.20092619095701608,242065.5890640137,5995976.94220104,4,4,129168000,9360000
transport2_history,27,6,1,2,0.3022211685552639,547658.3517537446,5995976.94220104,4,4,258336000,18720000
transport2_history,27,6,1,3,0.4226423570726882,1071040.746968423,5995976.94220104,4,4,387504000,28080000
transport2_history,28,4,0,1,0.21307227475667187,331052.2272766935,7291932.322600366,4,4,129168000,9360000
transport2_history,28,4,0,2,0.5022443217756566,1839385.252467284,7291932.322600366,4,4,258336000,18720000
transport2_history,28,4,0,3,1.2748612344824222,11851367.356994348,7291932.322600366,4,4,387504000,28080000
transport2_history,28,4,1,1,0.2487280344941583,476975.15961518296,7709856.344481888,4,4,129168000,9360000
transport2_history,28,4,1,2,0.43417984659388414,1453401.5123326809,7709856.344481888,4,4,258336000,18720000
transport2_history,28,4,1,3,5.336679798530242,219577874.9765476,7709856.344481888,4,4,387504000,28080000
transport2_history,28,6,0,1,0.1495916984538618,155813.8255882154,6962913.569450749,4,4,129168000,9360000
transport2_history,28,6,0,2,0.2700742902373553,507875.7669525036,6962913.569450749,4,4,258336000,18720000
transport2_history,28,6,0,3,0.4439035910659094,1372044.8912223626,6962913.569450749,4,4,387504000,28080000
transport2_history,28,6,1,1,0.19204757012092716,261357.99795199605,7086277.598869856,4,4,129168000,9360000
transport2_history,28,6,1,2,0.3015268079641157,644273.134065918,7086277.598869856,4,4,258336000,18720000
transport2_history,28,6,1,3,0.4623241547919159,1514646.6553898554,7086277.598869856,4,4,387504000,28080000
transport2_history,29,4,0,1,0.0768575962149442,265824.8446516185,45000980.23464198,4,4,129168000,9360000
transport2_history,29,4,0,2,0.14569463745582245,955232.5396218232,45000980.23464198,4,4,258336000,18720000
transport2_history,29,4,0,3,1.0542820611795465,50019069.44488297,45000980.23464198,4,4,387504000,28080000
transport2_history,29,4,1,1,0.09624039948932679,409235.3088184035,44183311.57084072,4,4,129168000,9360000
transport2_history,29,4,1,2,0.17482296472534983,1350377.599983133,44183311.57084072,4,4,258336000,18720000
transport2_history,29,4,1,3,16.021772214861645,11341731700.011463,44183311.57084072,4,4,387504000,28080000
transport2_history,29,6,0,1,0.05488587974304065,126024.84506385447,41834531.78894504,4,4,129168000,9360000
transport2_history,29,6,0,2,0.10008153711484397,419027.8094225978,41834531.78894504,4,4,258336000,18720000
transport2_history,29,6,0,3,0.16187151458425073,1096164.6016786243,41834531.78894504,4,4,387504000,28080000
transport2_history,29,6,1,1,0.07032685512064982,205348.46287581584,41519208.1613317,4,4,129168000,9360000
transport2_history,29,6,1,2,0.10945446252512114,497411.71285539435,41519208.1613317,4,4,258336000,18720000
transport2_history,29,6,1,3,0.18119798677902008,1363188.1381285177,41519208.1613317,4,4,387504000,28080000
transport2_qk,20,4,0,1,0.3544533889810829,262504.38885972614,2089384.1831560656,4,4,320860800,201052800
transport2_qk,20,4,0,2,0.5147702776802386,553662.6527123987,2089384.1831560656,4,4,641721600,402105600
transport2_qk,20,4,0,3,0.9803785542820976,2008195.1217646091,2089384.1831560656,4,4,962582400,603158400
transport2_qk,20,4,1,1,0.38003009360493095,282295.2609917153,1954643.727781761,4,4,320860800,201052800
transport2_qk,20,4,1,2,0.5139941309496613,516397.2612566587,1954643.727781761,4,4,641721600,402105600
transport2_qk,20,4,1,3,1.052696589412204,2166077.7535759215,1954643.727781761,4,4,962582400,603158400
transport2_qk,20,6,0,1,0.2592777844121563,155224.52894582233,2309030.8574949875,4,4,320860800,201052800
transport2_qk,20,6,0,2,0.4217128059686155,410641.9516167644,2309030.8574949875,4,4,641721600,402105600
transport2_qk,20,6,0,3,0.5351998453500109,661396.1999204509,2309030.8574949875,4,4,962582400,603158400
transport2_qk,20,6,1,1,0.29841628508818363,200536.0866829198,2251891.6806094116,4,4,320860800,201052800
transport2_qk,20,6,1,2,0.4492179147800564,454424.3886290846,2251891.6806094116,4,4,641721600,402105600
transport2_qk,20,6,1,3,0.543056896203342,664107.1601842213,2251891.6806094116,4,4,962582400,603158400
transport2_qk,21,4,0,1,0.4796934415038347,3646839.585227149,15848534.10799962,4,4,320860800,201052800
transport2_qk,21,4,0,2,0.7415317338315615,8714622.550599854,15848534.10799962,4,4,641721600,402105600
transport2_qk,21,4,0,3,1.5355643701975386,37370176.7583954,15848534.10799962,4,4,962582400,603158400
transport2_qk,21,4,1,1,0.4870498804539428,3735012.608779246,15745091.54641192,4,4,320860800,201052800
transport2_qk,21,4,1,2,0.7030552740158122,7782589.6301467335,15745091.54641192,4,4,641721600,402105600
transport2_qk,21,4,1,3,1.4586265214413305,33499120.24927652,15745091.54641192,4,4,962582400,603158400
transport2_qk,21,6,0,1,0.3296066653975453,1635608.0493254543,15055225.613218475,4,4,320860800,201052800
transport2_qk,21,6,0,2,0.5325657246699295,4270057.200039586,15055225.613218475,4,4,641721600,402105600
transport2_qk,21,6,0,3,0.6937508904159696,7245934.021134814,15055225.613218475,4,4,962582400,603158400
transport2_qk,21,6,1,1,0.35777788734575255,1909235.4840444052,14915317.646595946,4,4,320860800,201052800
transport2_qk,21,6,1,2,0.5711988671816849,4866393.033611583,14915317.646595946,4,4,641721600,402105600
transport2_qk,21,6,1,3,0.701211737233873,7333830.371145563,14915317.646595946,4,4,962582400,603158400
transport2_qk,22,4,0,1,0.49863941609862233,275733.4082639675,1108960.75809291,4,4,320860800,201052800
transport2_qk,22,4,0,2,0.6967644231580045,538379.0022819779,1108960.75809291,4,4,641721600,402105600
transport2_qk,22,4,0,3,0.9284858736846222,956019.5636543654,1108960.75809291,4,4,962582400,603158400
transport2_qk,22,4,1,1,0.5175584163921635,290000.6646107321,1082630.4615104347,4,4,320860800,201052800
transport2_qk,22,4,1,2,0.6763734160947413,495282.86399663717,1082630.4615104347,4,4,641721600,402105600
transport2_qk,22,4,1,3,0.9785037426720999,1036585.7272401046,1082630.4615104347,4,4,962582400,603158400
transport2_qk,22,6,0,1,0.3921057526385093,182014.18044037165,1183855.773877834,4,4,320860800,201052800
transport2_qk,22,6,0,2,0.5936493063913305,417213.85869331344,1183855.773877834,4,4,641721600,402105600
transport2_qk,22,6,0,3,0.7389186070469527,646386.0905180156,1183855.773877834,4,4,962582400,603158400
transport2_qk,22,6,1,1,0.43326274336518844,224643.2171704907,1196714.6828795476,4,4,320860800,201052800
transport2_qk,22,6,1,2,0.6102478541418789,445659.47205844254,1196714.6828795476,4,4,641721600,402105600
transport2_qk,22,6,1,3,0.7322368499886021,641643.4742540277,1196714.6828795476,4,4,962582400,603158400
transport2_qk,23,4,0,1,0.4710740715879246,275946.6894115147,1243502.8540050033,4,4,320860800,201052800
transport2_qk,23,4,0,2,0.6563583051901141,535708.7700520215,1243502.8540050033,4,4,641721600,402105600
transport2_qk,23,4,0,3,1.0949029413333158,1490726.7041610538,1243502.8540050033,4,4,962582400,603158400
transport2_qk,23,4,1,1,0.5359278138689629,315940.6527502457,1100000.588067871,4,4,320860800,201052800
transport2_qk,23,4,1,2,0.7075927998192927,550756.6218299898,1100000.588067871,4,4,641721600,402105600
transport2_qk,23,4,1,3,1.0639115331638902,1245099.1910776345,1100000.588067871,4,4,962582400,603158400
transport2_qk,23,6,0,1,0.39851280812418627,164347.61246052422,1034853.4005636317,4,4,320860800,201052800
transport2_qk,23,6,0,2,0.583540042977811,352387.22622929607,1034853.4005636317,4,4,641721600,402105600
transport2_qk,23,6,0,3,0.7319716781969213,554456.3810832617,1034853.4005636317,4,4,962582400,603158400
transport2_qk,23,6,1,1,0.49515721899306325,253134.38275378852,1032440.2049456197,4,4,320860800,201052800
transport2_qk,23,6,1,2,0.6621247312950976,452631.2427863142,1032440.2049456197,4,4,641721600,402105600
transport2_qk,23,6,1,3,0.7779573379077406,624851.0032211685,1032440.2049456197,4,4,962582400,603158400
transport2_qk,24,4,0,1,0.2241977047502403,230746.40085935476,4590633.39229573,4,4,320860800,201052800
transport2_qk,24,4,0,2,0.31136285870452435,445047.3540682785,4590633.39229573,4,4,641721600,402105600
transport2_qk,24,4,0,3,0.41438624763799276,788285.0302100973,4590633.39229573,4,4,962582400,603158400
transport2_qk,24,4,1,1,0.2569783361235308,264003.75500837184,3997763.314450399,4,4,320860800,201052800
transport2_qk,24,4,1,2,0.35664802869838436,508506.7639799488,3997763.314450399,4,4,641721600,402105600
transport2_qk,24,4,1,3,0.5403792223692109,1167385.681988203,3997763.314450399,4,4,962582400,603158400
transport2_qk,24,6,0,1,0.18442733554130838,125732.17985585933,3696543.8400848024,4,4,320860800,201052800
transport2_qk,24,6,0,2,0.27799777185097546,285679.1146889593,3696543.8400848024,4,4,641721600,402105600
transport2_qk,24,6,0,3,0.3537018788993226,462456.18785423983,3696543.8400848024,4,4,962582400,603158400
transport2_qk,24,6,1,1,0.22305235700686382,174828.71006945384,3513978.6589356894,4,4,320860800,201052800
transport2_qk,24,6,1,2,0.30409838713191156,324958.08977097704,3513978.6589356894,4,4,641721600,402105600
transport2_qk,24,6,1,3,0.36908725859591585,478693.1640697622,3513978.6589356894,4,4,962582400,603158400
transport2_qk,25,4,0,1,0.17126982047754408,128328.16405331173,4374821.079096621,4,4,320860800,201052800
transport2_qk,25,4,0,2,0.26942558840774133,317568.9082439513,4374821.079096621,4,4,641721600,402105600
transport2_qk,25,4,0,3,0.46821911497595875,959088.261200597,4374821.079096621,4,4,962582400,603158400
transport2_qk,25,4,1,1,0.19743496549040476,175582.34400064676,4504355.986275547,4,4,320860800,201052800
transport2_qk,25,4,1,2,0.2811163681241097,355963.0938907437,4504355.986275547,4,4,641721600,402105600
transport2_qk,25,4,1,3,0.9530623042528898,4091431.564283136,4504355.986275547,4,4,962582400,603158400
transport2_qk,25,6,0,1,0.11973967934216853,67401.92978746201,4701063.845769359,4,4,320860800,201052800
transport2_qk,25,6,0,2,0.19081489372287588,171167.25620121392,4701063.845769359,4,4,641721600,402105600
transport2_qk,25,6,0,3,0.26369673416330913,326893.0233044146,4701063.845769359,4,4,962582400,603158400
transport2_qk,25,6,1,1,0.1548472853034667,111863.5973125438,4665321.6272079125,4,4,320860800,201052800
transport2_qk,25,6,1,2,0.2263379603349576,238999.1658254256,4665321.6272079125,4,4,641721600,402105600
transport2_qk,25,6,1,3,0.2918990677842312,397509.03609986405,4665321.6272079125,4,4,962582400,603158400
transport2_qk,26,4,0,1,0.23305802702949996,130458.50107896022,2401840.9950494375,4,4,320860800,201052800
transport2_qk,26,4,0,2,0.3589219944187211,309417.16156973434,2401840.9950494375,4,4,641721600,402105600
transport2_qk,26,4,0,3,1.6286129727289762,6370595.534703604,2401840.9950494375,4,4,962582400,603158400
transport2_qk,26,4,1,1,0.30607686963533043,221338.4040582224,2362630.2064363915,4,4,320860800,201052800
transport2_qk,26,4,1,2,0.44010308021247824,457619.5486431286,2362630.2064363915,4,4,641721600,402105600
transport2_qk,26,4,1,3,2.4795538415643303,14525892.919276318,2362630.2064363915,4,4,962582400,603158400
transport2_qk,26,6,0,1,0.1776154733999266,75690.65688923094,2399278.5918027544,4,4,320860800,201052800
transport2_qk,26,6,0,2,0.29795631218493474,213003.06837908775,2399278.5918027544,4,4,641721600,402105600
transport2_qk,26,6,0,3,0.4211189125526686,425490.7970718715,2399278.5918027544,4,4,962582400,603158400
transport2_qk,26,6,1,1,0.24657208440973957,142857.81561558074,2349720.425898402,4,4,320860800,201052800
transport2_qk,26,6,1,2,0.3667844741000695,316109.88719438243,2349720.425898402,4,4,641721600,402105600
transport2_qk,26,6,1,3,0.4969303503170075,580239.4287403282,2349720.425898402,4,4,962582400,603158400
transport2_qk,27,4,0,1,0.18655279575543746,220719.29839318932,6342153.996319756,4,4,320860800,201052800
transport2_qk,27,4,0,2,0.3009213224851352,574305.1445604364,6342153.996319756,4,4,641721600,402105600
transport2_qk,27,4,0,3,0.9516578229573172,5743788.332446972,6342153.996319756,4,4,962582400,603158400
transport2_qk,27,4,1,1,0.25145201099035885,393215.82248119294,6219002.887411921,4,4,320860800,201052800
transport2_qk,27,4,1,2,0.38025665484992044,899237.4909107185,6219002.887411921,4,4,641721600,402105600
transport2_qk,27,4,1,3,4.874506611467843,147768575.25917026,6219002.887411921,4,4,962582400,603158400
transport2_qk,27,6,0,1,0.13706116139885258,113935.75366560451,6065005.714643393,4,4,320860800,201052800
transport2_qk,27,6,0,2,0.23751561586711997,342149.2174741655,6065005.714643393,4,4,641721600,402105600
transport2_qk,27,6,0,3,0.3439573299157188,717530.4768089687,6065005.714643393,4,4,962582400,603158400
transport2_qk,27,6,1,1,0.19845723909761523,236153.20526071687,5995976.94220104,4,4,320860800,201052800
transport2_qk,27,6,1,2,0.29528785951187647,522818.7296477986,5995976.94220104,4,4,641721600,402105600
transport2_qk,27,6,1,3,0.4063970609425372,990286.9843786927,5995976.94220104,4,4,962582400,603158400
transport2_qk,28,4,0,1,0.21175998388872122,326986.9495329799,7291932.322600366,4,4,320860800,201052800
transport2_qk,28,4,0,2,0.48326831815735893,1703018.1594647893,7291932.322600366,4,4,641721600,402105600
transport2_qk,28,4,0,3,1.217050980342449,10800905.598533198,7291932.322600366,4,4,962582400,603158400
transport2_qk,28,4,1,1,0.24634448916527513,467877.31478522904,7709856.344481888,4,4,320860800,201052800
transport2_qk,28,4,1,2,0.4196818024480879,1357958.7035590059,7709856.344481888,4,4,641721600,402105600
transport2_qk,28,4,1,3,4.555823085780297,160022108.309088,7709856.344481888,4,4,962582400,603158400
transport2_qk,28,6,0,1,0.14742857434878817,151340.21132989862,6962913.569450749,4,4,320860800,201052800
transport2_qk,28,6,0,2,0.2651653253373885,489580.9031268759,6962913.569450749,4,4,641721600,402105600
transport2_qk,28,6,0,3,0.4346574977264479,1315483.3490400093,6962913.569450749,4,4,962582400,603158400
transport2_qk,28,6,1,1,0.19019823074576778,256348.69265291077,7086277.598869856,4,4,320860800,201052800
transport2_qk,28,6,1,2,0.29489227911885607,616233.0196297952,7086277.598869856,4,4,641721600,402105600
transport2_qk,28,6,1,3,0.4487448386757105,1426977.3982873568,7086277.598869856,4,4,962582400,603158400
transport2_qk,29,4,0,1,0.07729823606440499,268881.63535902416,45000980.23464198,4,4,320860800,201052800
transport2_qk,29,4,0,2,0.1454210596655429,951648.5360421651,45000980.23464198,4,4,641721600,402105600
transport2_qk,29,4,0,3,0.9242790638504754,38443967.86065884,45000980.23464198,4,4,962582400,603158400
transport2_qk,29,4,1,1,0.09542870488813311,402361.4115964737,44183311.57084072,4,4,320860800,201052800
transport2_qk,29,4,1,2,0.16823634610701746,1250540.9518704482,44183311.57084072,4,4,641721600,402105600
transport2_qk,29,4,1,3,8.245570103882127,3003998007.416111,44183311.57084072,4,4,962582400,603158400
transport2_qk,29,6,0,1,0.054368572429789,123660.43567843936,41834531.78894504,4,4,320860800,201052800
transport2_qk,29,6,0,2,0.09930918289726212,412585.28050169174,41834531.78894504,4,4,641721600,402105600
transport2_qk,29,6,0,3,0.15935189768583582,1062305.407635286,41834531.78894504,4,4,962582400,603158400
transport2_qk,29,6,1,1,0.06968048399565546,201591.11149695644,41519208.1613317,4,4,320860800,201052800
transport2_qk,29,6,1,2,0.10788658041973859,483263.41440582793,41519208.1613317,4,4,641721600,402105600
transport2_qk,29,6,1,3,0.17671924444749035,1296632.056310757,41519208.1613317,4,4,962582400,603158400
transport4_history,20,4,0,1,0.35233297087001597,259373.06514371955,2089384.1831560656,4,4,201052800,9360000
transport4_history,20,4,0,2,0.5065308377265235,536080.5909203985,2089384.1831560656,4,4,402105600,18720000
transport4_history,20,4,0,3,0.9725079620687452,1976080.5066743246,2089384.1831560656,4,4,603158400,28080000
transport4_history,20,4,1,1,0.3783588941299231,279817.90784920147,1954643.727781761,4,4,201052800,9360000
transport4_history,20,4,1,2,0.5088216533811576,506056.23483609944,1954643.727781761,4,4,402105600,18720000
transport4_history,20,4,1,3,1.072958299543262,2250263.092397529,1954643.727781761,4,4,603158400,28080000
transport4_history,20,6,0,1,0.2589389978983431,154819.14427333645,2309030.8574949875,4,4,201052800,9360000
transport4_history,20,6,0,2,0.4167559396260492,401045.2095100354,2309030.8574949875,4,4,402105600,18720000
transport4_history,20,6,0,3,0.5213568038483135,627624.4126315282,2309030.8574949875,4,4,603158400,28080000
transport4_history,20,6,1,1,0.29654156755605965,198024.37643038086,2251891.6806094116,4,4,201052800,9360000
transport4_history,20,6,1,2,0.44019575531988425,436354.23706192686,2251891.6806094116,4,4,402105600,18720000
transport4_history,20,6,1,3,0.5247857546227978,620171.1675805758,2251891.6806094116,4,4,603158400,28080000
transport4_history,21,4,0,1,0.4833920441569359,3703293.181555437,15848534.10799962,4,4,201052800,9360000
transport4_history,21,4,0,2,0.7603350999221226,9162187.561112432,15848534.10799962,4,4,402105600,18720000
transport4_history,21,4,0,3,1.5976673052512103,40454030.220392175,15848534.10799962,4,4,603158400,28080000
transport4_history,21,4,1,1,0.48843195178649507,3756239.9125167094,15745091.54641192,4,4,201052800,9360000
transport4_history,21,4,1,2,0.7113249744434069,7966752.10830577,15745091.54641192,4,4,402105600,18720000
transport4_history,21,4,1,3,1.5376295913895155,37226194.894803755,15745091.54641192,4,4,603158400,28080000
transport4_history,21,6,0,1,0.33047906790682113,1644277.7583230163,15055225.613218475,4,4,201052800,9360000
transport4_history,21,6,0,2,0.5372311308505904,4345198.386037831,15055225.613218475,4,4,402105600,18720000
transport4_history,21,6,0,3,0.7209087398261022,7824342.438291472,15055225.613218475,4,4,603158400,28080000
transport4_history,21,6,1,1,0.3580689983261351,1912343.7003438992,14915317.646595946,4,4,201052800,9360000
transport4_history,21,6,1,2,0.5721142672469335,4882003.239766806,14915317.646595946,4,4,402105600,18720000
transport4_history,21,6,1,3,0.7068137970602865,7451480.059216816,14915317.646595946,4,4,603158400,28080000
transport4_history,22,4,0,1,0.4975941123180415,274578.5734881645,1108960.75809291,4,4,201052800,9360000
transport4_history,22,4,0,2,0.6946256287035083,535078.8489262629,1108960.75809291,4,4,402105600,18720000
transport4_history,22,4,0,3,0.9515166330913579,1004035.2194909067,1108960.75809291,4,4,603158400,28080000
transport4_history,22,4,1,1,0.5190394935803615,291662.80714888993,1082630.4615104347,4,4,201052800,9360000
transport4_history,22,4,1,2,0.6756523110210855,494227.35060085857,1082630.4615104347,4,4,402105600,18720000
transport4_history,22,4,1,3,1.050338267264624,1194369.2664290746,1082630.4615104347,4,4,603158400,28080000
transport4_history,22,6,0,1,0.39216790881028907,182071.89038864945,1183855.773877834,4,4,201052800,9360000
transport4_history,22,6,0,2,0.5927878598004167,416003.8962334016,1183855.773877834,4,4,402105600,18720000
transport4_history,22,6,0,3,0.7370772622320132,643168.586766801,1183855.773877834,4,4,603158400,28080000
transport4_history,22,6,1,1,0.4335630615477826,224954.75018550246,1196714.6828795476,4,4,201052800,9360000
transport4_history,22,6,1,2,0.6135024524092563,450425.76599895896,1196714.6828795476,4,4,402105600,18720000
transport4_history,22,6,1,3,0.7358858980458903,648054.574541259,1196714.6828795476,4,4,603158400,28080000
transport4_history,23,4,0,1,0.46834538565656264,272759.1182490932,1243502.8540050033,4,4,201052800,9360000
transport4_history,23,4,0,2,0.6553021357059562,533986.1011164552,1243502.8540050033,4,4,402105600,18720000
transport4_history,23,4,0,3,1.11366840772346,1542263.520056888,1243502.8540050033,4,4,603158400,28080000
transport4_history,23,4,1,1,0.5361794730376839,316237.43910037255,1100000.588067871,4,4,201052800,9360000
transport4_history,23,4,1,2,0.7046689076630017,546214.3883796292,1100000.588067871,4,4,402105600,18720000
transport4_history,23,4,1,3,1.1063394214163231,1346386.3267051643,1100000.588067871,4,4,603158400,28080000
transport4_history,23,6,0,1,0.39575502245340216,162080.8484175272,1034853.4005636317,4,4,201052800,9360000
transport4_history,23,6,0,2,0.5773997184401067,345010.2252247892,1034853.4005636317,4,4,402105600,18720000
transport4_history,23,6,0,3,0.7245715081063407,543302.0405505935,1034853.4005636317,4,4,603158400,28080000
transport4_history,23,6,1,1,0.4951965209389597,253174.5682474469,1032440.2049456197,4,4,201052800,9360000
transport4_history,23,6,1,2,0.6624578855366079,453086.8486516675,1032440.2049456197,4,4,402105600,18720000
transport4_history,23,6,1,3,0.7785125714435587,625743.2424766524,1032440.2049456197,4,4,603158400,28080000
transport4_history,24,4,0,1,0.22403020144705507,230401.73768863638,4590633.39229573,4,4,201052800,9360000
transport4_history,24,4,0,2,0.3112087872049512,444607.0180018597,4590633.39229573,4,4,402105600,18720000
transport4_history,24,4,0,3,0.4208979159749286,813253.9141820669,4590633.39229573,4,4,603158400,28080000
transport4_history,24,4,1,1,0.25673900648283543,263512.2388558105,3997763.314450399,4,4,201052800,9360000
transport4_history,24,4,1,2,0.3564497401027149,507941.4836247936,3997763.314450399,4,4,402105600,18720000
transport4_history,24,4,1,3,0.5723854890539519,1309767.7978837313,3997763.314450399,4,4,603158400,28080000
transport4_history,24,6,0,1,0.18435186145066776,125629.29293630856,3696543.8400848024,4,4,201052800,9360000
transport4_history,24,6,0,2,0.2769913139040801,283614.32445672527,3696543.8400848024,4,4,402105600,18720000
transport4_history,24,6,0,3,0.3524579759976633,459209.16484297946,3696543.8400848024,4,4,603158400,28080000
transport4_history,24,6,1,1,0.22264019255193662,174183.19701536445,3513978.6589356894,4,4,201052800,9360000
transport4_history,24,6,1,2,0.3037372192034598,324186.6634820937,3513978.6589356894,4,4,402105600,18720000
transport4_history,24,6,1,3,0.3702353093607996,481675.7583123869,3513978.6589356894,4,4,603158400,28080000
transport4_history,25,4,0,1,0.17172282301617192,129007.908607972,4374821.079096621,4,4,201052800,9360000
transport4_history,25,4,0,2,0.2733237249982206,326824.7651404835,4374821.079096621,4,4,402105600,18720000
transport4_history,25,4,0,3,0.49454493015948864,1069970.500241623,4374821.079096621,4,4,603158400,28080000
transport4_history,25,4,1,1,0.1984651198628997,177419.39245625623,4504355.986275547,4,4,201052800,9360000
transport4_history,25,4,1,2,0.28496781305906393,365783.6802308918,4504355.986275547,4,4,402105600,18720000
transport4_history,25,4,1,3,1.1921794720645653,6402004.649236778,4504355.986275547,4,4,603158400,28080000
transport4_history,25,6,0,1,0.1198401651604073,67515.10496941512,4701063.845769359,4,4,201052800,9360000
transport4_history,25,6,0,2,0.19119033771003463,171841.4901455034,4701063.845769359,4,4,402105600,18720000
transport4_history,25,6,0,3,0.26670222671559835,334387.0367870472,4701063.845769359,4,4,603158400,28080000
transport4_history,25,6,1,1,0.1552474483277452,112442.5098253263,4665321.6272079125,4,4,201052800,9360000
transport4_history,25,6,1,2,0.2277912187181278,242078.1243140585,4665321.6272079125,4,4,402105600,18720000
transport4_history,25,6,1,3,0.2966688681004232,410606.233892474,4665321.6272079125,4,4,603158400,28080000
transport4_history,26,4,0,1,0.23360187503120994,131068.06924139078,2401840.9950494375,4,4,201052800,9360000
transport4_history,26,4,0,2,0.3602181812576544,311656.01370946073,2401840.9950494375,4,4,402105600,18720000
transport4_history,26,4,0,3,1.5594018024206784,5840638.365564157,2401840.9950494375,4,4,603158400,28080000
transport4_history,26,4,1,1,0.3110193995322359,228544.4657846603,2362630.2064363915,4,4,201052800,9360000
transport4_history,26,4,1,2,0.4565351358146043,492429.6183653718,2362630.2064363915,4,4,402105600,18720000
transport4_history,26,4,1,3,2.9025510169501514,19904692.64766971,2362630.2064363915,4,4,603158400,28080000
transport4_history,26,6,0,1,0.17729820840827334,75420.49407389885,2399278.5918027544,4,4,201052800,9360000
