run_id,step,block,branch,signal,control,requested_density,actual_density,lowpass_retained_energy,channels_sampled,temporal_normalized_difference,height_normalized_difference,width_normalized_difference
p00_seed20260724,10,24,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12267881631851196,32,1.003648042678833,0.9967228770256042,0.995519757270813
p00_seed20260724,10,24,0,ffn_output,original,0.125,0.1249999925494194,0.4452012777328491,32,0.6311166286468506,0.5614453554153442,0.562364399433136
p00_seed20260724,10,24,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12353841215372086,32,1.01453697681427,1.0033382177352905,0.9969090223312378
p00_seed20260724,10,29,0,ffn_input,original,0.125,0.1249999925494194,0.47203415632247925,32,0.8487843871116638,0.34826019406318665,0.3787683844566345
p00_seed20260724,10,29,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1251007467508316,32,1.0013357400894165,1.0001227855682373,1.0008387565612793
p00_seed20260724,10,29,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.6055352687835693,32,0.6028140187263489,0.2125161737203598,0.2188689112663269
p00_seed20260724,10,29,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12355072796344757,32,0.9983323812484741,1.0097407102584839,1.0041429996490479
p00_seed20260724,10,29,0,ffn_output,original,0.125,0.1249999925494194,0.6541883945465088,32,0.49716728925704956,0.1660887748003006,0.17173832654953003
p00_seed20260724,10,29,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12986119091510773,32,0.9955509305000305,0.9966093897819519,0.9954088926315308
p00_seed20260724,10,0,1,ffn_input,original,0.125,0.1249999925494194,0.1616910994052887,32,0.9666356444358826,0.9495490193367004,0.9474133849143982
p00_seed20260724,10,0,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12718549370765686,32,0.9993255734443665,1.000646948814392,0.9979371428489685
p00_seed20260724,10,0,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.20357419550418854,32,0.9134884476661682,0.8690946102142334,0.8752886056900024
p00_seed20260724,10,0,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1230168342590332,32,1.0013676881790161,1.002081274986267,0.9977787137031555
p00_seed20260724,10,0,1,ffn_output,original,0.125,0.1249999925494194,0.14555397629737854,32,0.983862042427063,0.9774664640426636,0.9784665107727051
p00_seed20260724,10,0,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12467028945684433,32,0.9951354265213013,0.9945518970489502,1.0020623207092285
p00_seed20260724,10,12,1,ffn_input,original,0.125,0.1249999925494194,0.46299314498901367,32,0.602319061756134,0.6358824968338013,0.6416528224945068
p00_seed20260724,10,12,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12450762093067169,32,1.0031633377075195,0.9997325539588928,1.0001866817474365
p00_seed20260724,10,12,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4210735857486725,32,0.6839704513549805,0.7186828851699829,0.7194888591766357
p00_seed20260724,10,12,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12557026743888855,32,0.9988598823547363,1.0000919103622437,1.0022168159484863
p00_seed20260724,10,12,1,ffn_output,original,0.125,0.1249999925494194,0.38355544209480286,32,0.680579423904419,0.7208375334739685,0.7413172125816345
p00_seed20260724,10,12,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12505699694156647,32,0.9952836632728577,1.0010696649551392,0.9931848049163818
p00_seed20260724,10,24,1,ffn_input,original,0.125,0.1249999925494194,0.3506263494491577,32,0.7589066624641418,0.6767114996910095,0.7000242471694946
p00_seed20260724,10,24,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12366070598363876,32,1.0010032653808594,0.999616801738739,1.0045440196990967
p00_seed20260724,10,24,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4378470182418823,32,0.7402878403663635,0.5763532519340515,0.6320247650146484
p00_seed20260724,10,24,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12373675405979156,32,1.0006661415100098,1.0035159587860107,0.9956809878349304
p00_seed20260724,10,24,1,ffn_output,original,0.125,0.1249999925494194,0.4202427268028259,32,0.6485221982002258,0.5866840481758118,0.5805351138114929
p00_seed20260724,10,24,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12123328447341919,32,0.9922088980674744,1.0117112398147583,0.9993215203285217
p00_seed20260724,10,29,1,ffn_input,original,0.125,0.1249999925494194,0.4808846712112427,32,0.8447456359863281,0.33564233779907227,0.3662802278995514
p00_seed20260724,10,29,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12377845495939255,32,1.0007652044296265,1.0026249885559082,0.9994886517524719
p00_seed20260724,10,29,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.6163977384567261,32,0.5932769775390625,0.20324359834194183,0.20958572626113892
p00_seed20260724,10,29,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12540040910243988,32,1.0000182390213013,1.005387306213379,1.0009769201278687
p00_seed20260724,10,29,1,ffn_output,original,0.125,0.1249999925494194,0.6611570715904236,32,0.49286743998527527,0.16133761405944824,0.16754940152168274
p00_seed20260724,10,29,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12699389457702637,32,0.9969800710678101,1.00070321559906,0.9982556700706482
p00_seed20260724,15,0,0,ffn_input,original,0.125,0.1249999925494194,0.2162373960018158,32,0.910822868347168,0.8834602236747742,0.8806936740875244
p00_seed20260724,15,0,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12379442900419235,32,0.999162495136261,1.0013211965560913,1.0004222393035889
p00_seed20260724,15,0,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.2296096384525299,32,0.885302722454071,0.8512410521507263,0.8558868169784546
p00_seed20260724,15,0,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12408735603094101,32,0.9960776567459106,0.9997299909591675,0.9967361092567444
p00_seed20260724,15,0,0,ffn_output,original,0.125,0.1249999925494194,0.16952374577522278,32,0.9592033624649048,0.9474847316741943,0.9494889378547668
p00_seed20260724,15,0,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12368839234113693,32,0.9987797141075134,1.0009180307388306,1.001827597618103
p00_seed20260724,15,12,0,ffn_input,original,0.125,0.1249999925494194,0.4523746371269226,32,0.5810129642486572,0.6255338191986084,0.6327285170555115
p00_seed20260724,15,12,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12627612054347992,32,0.9909942746162415,0.9956039190292358,0.9991492629051208
p00_seed20260724,15,12,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4553801715373993,32,0.5991743803024292,0.6623817682266235,0.6326853036880493
p00_seed20260724,15,12,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12401390820741653,32,0.9941800236701965,1.003583312034607,1.000360131263733
p00_seed20260724,15,12,0,ffn_output,original,0.125,0.1249999925494194,0.4348326325416565,32,0.5972933173179626,0.653168261051178,0.647436797618866
p00_seed20260724,15,12,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12410572916269302,32,1.0019299983978271,0.9947394728660583,1.0014420747756958
p00_seed20260724,15,24,0,ffn_input,original,0.125,0.1249999925494194,0.3297520577907562,32,0.8140326738357544,0.6931301951408386,0.7189190983772278
p00_seed20260724,15,24,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12665817141532898,32,0.9984537363052368,0.9961050152778625,1.000473141670227
p00_seed20260724,15,24,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.40835627913475037,32,0.8064795136451721,0.5923755764961243,0.6311964988708496
p00_seed20260724,15,24,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12389230728149414,32,1.0000971555709839,1.0032272338867188,0.9990155696868896
p00_seed20260724,15,24,0,ffn_output,original,0.125,0.1249999925494194,0.4269990921020508,32,0.6701601147651672,0.5468239784240723,0.5392616987228394
p00_seed20260724,15,24,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12498703598976135,32,0.9961573481559753,1.0011144876480103,0.9971588850021362
p00_seed20260724,15,29,0,ffn_input,original,0.125,0.1249999925494194,0.38897940516471863,32,0.8603025674819946,0.535110592842102,0.5653209686279297
p00_seed20260724,15,29,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12604133784770966,32,0.9937227964401245,1.000421166419983,1.004390001296997
p00_seed20260724,15,29,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.5149800777435303,32,0.6974363327026367,0.36782294511795044,0.3829963207244873
p00_seed20260724,15,29,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12404756993055344,32,0.9976328015327454,1.0085618495941162,1.002413034439087
p00_seed20260724,15,29,0,ffn_output,original,0.125,0.1249999925494194,0.6147266030311584,32,0.5347618460655212,0.2565011978149414,0.268024742603302
p00_seed20260724,15,29,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12377288192510605,32,1.0003551244735718,0.997369110584259,1.0029839277267456
p00_seed20260724,15,0,1,ffn_input,original,0.125,0.1249999925494194,0.21611739695072174,32,0.9111457467079163,0.8838496804237366,0.8811832666397095
p00_seed20260724,15,0,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1236036866903305,32,1.0019246339797974,1.0009455680847168,1.0017234086990356
p00_seed20260724,15,0,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.2296053022146225,32,0.8850985169410706,0.8510458469390869,0.8559304475784302
p00_seed20260724,15,0,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12442518770694733,32,1.002329707145691,0.9989787936210632,1.000331997871399
p00_seed20260724,15,0,1,ffn_output,original,0.125,0.1249999925494194,0.16904442012310028,32,0.9594951272010803,0.9480059742927551,0.9500263929367065
p00_seed20260724,15,0,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12426947057247162,32,0.996048629283905,0.997677743434906,1.007298469543457
p00_seed20260724,15,12,1,ffn_input,original,0.125,0.1249999925494194,0.4305139482021332,32,0.5994470119476318,0.6505463719367981,0.6567314863204956
p00_seed20260724,15,12,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12415827065706253,32,1.0015320777893066,1.0002814531326294,1.00094735622406
p00_seed20260724,15,12,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.44379886984825134,32,0.6098539233207703,0.6726125478744507,0.6428361535072327
p00_seed20260724,15,12,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.124583899974823,32,1.002410888671875,1.001887559890747,1.003617286682129
p00_seed20260724,15,12,1,ffn_output,original,0.125,0.1249999925494194,0.40795883536338806,32,0.6168888807296753,0.6782398223876953,0.6758874654769897
p00_seed20260724,15,12,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.1260572224855423,32,0.9944955110549927,0.9901716709136963,1.0009794235229492
p00_seed20260724,15,24,1,ffn_input,original,0.125,0.1249999925494194,0.3259424567222595,32,0.8123617768287659,0.7001020312309265,0.7260066270828247
p00_seed20260724,15,24,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1239810660481453,32,1.0028455257415771,1.001911997795105,1.001463770866394
p00_seed20260724,15,24,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.40599945187568665,32,0.8052921295166016,0.595798671245575,0.6363130807876587
p00_seed20260724,15,24,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12710615992546082,32,1.0012447834014893,0.9953181147575378,0.9996930956840515
p00_seed20260724,15,24,1,ffn_output,original,0.125,0.1249999925494194,0.42077088356018066,32,0.6729823350906372,0.5472695231437683,0.5494416952133179
p00_seed20260724,15,24,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12537454068660736,32,1.001649022102356,0.9990419149398804,0.990220844745636
p00_seed20260724,15,29,1,ffn_input,original,0.125,0.1249999925494194,0.3907937705516815,32,0.8621877431869507,0.530512809753418,0.5590081810951233
p00_seed20260724,15,29,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12627050280570984,32,1.0006264448165894,1.0000313520431519,0.9965395331382751
p00_seed20260724,15,29,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.5195099115371704,32,0.694933295249939,0.36554938554763794,0.3811730742454529
p00_seed20260724,15,29,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12478794157505035,32,0.9936100840568542,0.9969673752784729,0.9993418455123901
p00_seed20260724,15,29,1,ffn_output,original,0.125,0.1249999925494194,0.6165065765380859,32,0.5307835340499878,0.2544325292110443,0.26599952578544617
p00_seed20260724,15,29,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12262754142284393,32,1.0079625844955444,1.0061358213424683,1.005391001701355
p00_seed20260724,19,0,0,ffn_input,original,0.125,0.1249999925494194,0.46343761682510376,32,0.6611039638519287,0.5669362545013428,0.5764912962913513
p00_seed20260724,19,0,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1262318640947342,32,0.9993813633918762,1.0001745223999023,0.9995739459991455
p00_seed20260724,19,0,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.441641628742218,32,0.6813877820968628,0.5605559945106506,0.5738447904586792
p00_seed20260724,19,0,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12500301003456116,32,1.0014394521713257,1.0011662244796753,0.9977565407752991
p00_seed20260724,19,0,0,ffn_output,original,0.125,0.1249999925494194,0.31619149446487427,32,0.7936623692512512,0.7450720071792603,0.7714893817901611
p00_seed20260724,19,0,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12578563392162323,32,0.9995136260986328,1.004673957824707,1.0041029453277588
p00_seed20260724,19,12,0,ffn_input,original,0.125,0.1249999925494194,0.377443790435791,32,0.6635916829109192,0.6753062009811401,0.7118640542030334
p00_seed20260724,19,12,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1256140172481537,32,1.0042310953140259,1.0009620189666748,0.9988571405410767
p00_seed20260724,19,12,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4244716167449951,32,0.6031239032745361,0.650870144367218,0.6384286284446716
p00_seed20260724,19,12,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1251746416091919,32,1.0059082508087158,1.0086746215820312,0.9922661781311035
p00_seed20260724,19,12,0,ffn_output,original,0.125,0.1249999925494194,0.4171329140663147,32,0.6098237037658691,0.6167008280754089,0.6509597301483154
p00_seed20260724,19,12,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12611889839172363,32,1.008613109588623,0.9956428408622742,0.9996870160102844
p00_seed20260724,19,24,0,ffn_input,original,0.125,0.1249999925494194,0.29849836230278015,32,0.854106605052948,0.7349690198898315,0.766332745552063
p00_seed20260724,19,24,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12506383657455444,32,1.0031789541244507,0.9972622394561768,0.9958110451698303
p00_seed20260724,19,24,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4004303216934204,32,0.841707706451416,0.5960862040519714,0.6217217445373535
p00_seed20260724,19,24,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12430516630411148,32,0.9937577247619629,1.0013562440872192,0.9999774694442749
p00_seed20260724,19,24,0,ffn_output,original,0.125,0.1249999925494194,0.47941139340400696,32,0.6648644208908081,0.45538416504859924,0.4990486800670624
p00_seed20260724,19,24,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12366458028554916,32,1.0027046203613281,1.0083578824996948,0.9930356740951538
p00_seed20260724,19,29,0,ffn_input,original,0.125,0.1249999925494194,0.3193904757499695,32,0.9030577540397644,0.6527736186981201,0.6889039874076843
p00_seed20260724,19,29,0,ffn_input,token_shuffled,0.125,0.1249999925494194,0.1258029341697693,32,1.007148027420044,0.9935788512229919,0.9965819120407104
p00_seed20260724,19,29,0,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.42761439085006714,32,0.7755067944526672,0.4919537901878357,0.5195547342300415
p00_seed20260724,19,29,0,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12581156194210052,32,0.9993017911911011,1.0002810955047607,0.990877628326416
p00_seed20260724,19,29,0,ffn_output,original,0.125,0.1249999925494194,0.5717259645462036,32,0.5961143970489502,0.3394741117954254,0.3562037944793701
p00_seed20260724,19,29,0,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12523335218429565,32,1.0033472776412964,0.9998107552528381,1.0041011571884155
p00_seed20260724,19,0,1,ffn_input,original,0.125,0.1249999925494194,0.46360865235328674,32,0.6610291600227356,0.5669596195220947,0.5765281319618225
p00_seed20260724,19,0,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12197839468717575,32,1.0005707740783691,1.0060850381851196,0.9981454014778137
p00_seed20260724,19,0,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.4418943524360657,32,0.6814941167831421,0.5600098371505737,0.5733824968338013
p00_seed20260724,19,0,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1252535879611969,32,0.9994538426399231,0.9970816373825073,1.0025044679641724
p00_seed20260724,19,0,1,ffn_output,original,0.125,0.1249999925494194,0.3159480392932892,32,0.7938584685325623,0.7451315522193909,0.7716068029403687
p00_seed20260724,19,0,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12639641761779785,32,0.9989250898361206,0.9978430271148682,0.9946280121803284
p00_seed20260724,19,12,1,ffn_input,original,0.125,0.1249999925494194,0.36652445793151855,32,0.6731467247009277,0.686917245388031,0.7235777378082275
p00_seed20260724,19,12,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12431824952363968,32,0.9975753426551819,0.9993638396263123,1.0006282329559326
p00_seed20260724,19,12,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.41352424025535583,32,0.6122431755065918,0.6612768173217773,0.6489461064338684
p00_seed20260724,19,12,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12391191720962524,32,0.9953080415725708,1.0022748708724976,1.0060158967971802
p00_seed20260724,19,12,1,ffn_output,original,0.125,0.1249999925494194,0.4037519097328186,32,0.6222531199455261,0.6277022957801819,0.6679378151893616
p00_seed20260724,19,12,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12566521763801575,32,1.0221978425979614,1.0014694929122925,0.998934268951416
p00_seed20260724,19,24,1,ffn_input,original,0.125,0.1249999925494194,0.29809799790382385,32,0.8518922328948975,0.7364424467086792,0.7678079605102539
p00_seed20260724,19,24,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12342891097068787,32,0.9966460466384888,0.9978383779525757,1.0015708208084106
p00_seed20260724,19,24,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.39707955718040466,32,0.8434607982635498,0.600551426410675,0.626249372959137
p00_seed20260724,19,24,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.1263151615858078,32,0.9950488209724426,0.9990314841270447,1.0062226057052612
p00_seed20260724,19,24,1,ffn_output,original,0.125,0.1249999925494194,0.4818417429924011,32,0.6641547083854675,0.4434777498245239,0.49890586733818054
p00_seed20260724,19,24,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12293408066034317,32,1.0202633142471313,0.9988093376159668,1.012324571609497
p00_seed20260724,19,29,1,ffn_input,original,0.125,0.1249999925494194,0.3215835392475128,32,0.9001530408859253,0.6516781449317932,0.6863864660263062
p00_seed20260724,19,29,1,ffn_input,token_shuffled,0.125,0.1249999925494194,0.12493932992219925,32,1.0071585178375244,0.9968076944351196,0.9995502829551697
p00_seed20260724,19,29,1,ffn_hidden_post_gelu,original,0.125,0.1249999925494194,0.43153589963912964,32,0.7748509049415588,0.488434761762619,0.5162933468818665
p00_seed20260724,19,29,1,ffn_hidden_post_gelu,token_shuffled,0.125,0.1249999925494194,0.12445373088121414,32,0.9963505268096924,0.9969931244850159,1.0008544921875
p00_seed20260724,19,29,1,ffn_output,original,0.125,0.1249999925494194,0.5752677917480469,32,0.5920928120613098,0.3364836275577545,0.3529640734195709
p00_seed20260724,19,29,1,ffn_output,token_shuffled,0.125,0.1249999925494194,0.12351270020008087,32,1.0037189722061157,0.9994203448295593,1.0040291547775269
