category,layer,rank,mode,count,relative_projection_error_mean,relative_projection_error_std,raw_reconstruction_error_mean,raw_reconstruction_error_std
scene_cut,23,8,raw,45,0.3457345887606887,0.07507742245796716,0.3457345887606887,0.07507742245796716
scene_cut,7,1,history_centered,45,0.9413813117440415,0.020320847290382995,0.8657004237402753,0.05335695558760118
scene_cut,7,1,raw,45,0.9001437188677557,0.045924406644725975,0.9001437188677557,0.045924406644725975
scene_cut,7,16,history_centered,45,0.6972435149238704,0.063491088312519,0.6429527455616856,0.08387733396875575
scene_cut,7,16,raw,45,0.6463577863090287,0.07770586386210276,0.6463577863090287,0.07770586386210276
scene_cut,7,2,history_centered,45,0.9098525888693023,0.027642251031155345,0.836895594369048,0.057509257278960904
scene_cut,7,2,raw,45,0.8583483327848247,0.050742808876680104,0.8583483327848247,0.050742808876680104
scene_cut,7,32,history_centered,45,0.6152027372520054,0.07593614906155012,0.5679379525475916,0.09203863546229625
scene_cut,7,32,raw,45,0.5675467761395562,0.08564971269619955,0.5675467761395562,0.08564971269619955
scene_cut,7,4,history_centered,45,0.8587864626084099,0.03791283605738963,0.7903563673706027,0.06532098266106187
scene_cut,7,4,raw,45,0.8061789035286313,0.057465311013913986,0.8061789035286313,0.057465311013913986
scene_cut,7,64,history_centered,45,0.5342045423463424,0.08594579449457411,0.4937155737723655,0.09803337355173633
scene_cut,7,64,raw,45,0.4919610780312207,0.09209763420333932,0.4919610780312207,0.09209763420333932
scene_cut,7,8,history_centered,45,0.7872215731150354,0.05083939283747977,0.7251959242203726,0.07567701139201098
scene_cut,7,8,raw,45,0.734775731437202,0.06864250916143934,0.734775731437202,0.06864250916143934
static,0,1,history_centered,45,0.9205819594220123,0.004507356590193577,0.559971219592521,0.17384387627367567
static,0,1,raw,45,0.5918385762583809,0.1778352614498692,0.5918385762583809,0.1778352614498692
static,0,16,history_centered,45,0.4309044218904479,0.2382753355572756,0.30758005009901485,0.19733680844812795
static,0,16,raw,45,0.3135398509588798,0.2007596212505784,0.3135398509588798,0.2007596212505784
static,0,2,history_centered,45,0.8622593191757166,0.014903347055210184,0.5277562089677893,0.1711911035990793
static,0,2,raw,45,0.5534934253787137,0.16955517033849882,0.5534934253787137,0.16955517033849882
static,0,32,history_centered,45,0.3173423167184118,0.17488411354280506,0.22572853303698848,0.14722443843597174
static,0,32,raw,45,0.22944019104333993,0.1496212413451383,0.22944019104333993,0.1496212413451383
static,0,4,history_centered,45,0.7584875206028138,0.06111300909802866,0.4733874930681658,0.1738972406505134
static,0,4,raw,45,0.496182433086069,0.16893935410366456,0.496182433086069,0.16893935410366456
static,0,64,history_centered,45,0.19943796552810705,0.10387277727891457,0.13997551993603033,0.09056390624596562
static,0,64,raw,45,0.1417488633558559,0.09178645514603452,0.1417488633558559,0.09178645514603452
static,0,8,history_centered,45,0.5486573725820401,0.2336438671413984,0.37848300513268995,0.21657594320347417
static,0,8,raw,45,0.4009181770857334,0.2007607388054059,0.4009181770857334,0.2007607388054059
static,15,1,history_centered,45,0.41823381790223285,0.10790772716111519,0.4032586941260268,0.10648709628897135
static,15,1,raw,45,0.4872749835697458,0.07383667225123357,0.4872749835697458,0.07383667225123357
static,15,16,history_centered,45,0.2369408234001888,0.10940762299718376,0.22886894732342142,0.1065822373247382
static,15,16,raw,45,0.2320298179249658,0.10685456890636497,0.2320298179249658,0.10685456890636497
static,15,2,history_centered,45,0.37066520604871317,0.11603737011929595,0.35757775542751963,0.11394207718529581
static,15,2,raw,45,0.3944027744737852,0.10261918340683307,0.3944027744737852,0.10261918340683307
static,15,32,history_centered,45,0.18771273704509855,0.09410375785192236,0.18138239132533704,0.09159274334423917
static,15,32,raw,45,0.18305364714523903,0.09216496152253112,0.18305364714523903,0.09216496152253112
static,15,4,history_centered,45,0.328655573094241,0.11517532209833817,0.31716016475771497,0.11280730873000522
static,15,4,raw,45,0.33086765341203594,0.11202256058152336,0.33086765341203594,0.11202256058152336
static,15,64,history_centered,45,0.13759137302277938,0.0734296659778476,0.1329973161890271,0.0715111013307525
static,15,64,raw,45,0.13387374371734928,0.07185032302255973,0.13387374371734928,0.07185032302255973
static,15,8,history_centered,45,0.2861189629980716,0.11637157952548838,0.2762475554240761,0.11362643178033706
static,15,8,raw,45,0.2817514091274135,0.11445465405078378,0.2817514091274135,0.11445465405078378
static,22,1,history_centered,45,0.6556780163559099,0.02834718006371097,0.4961949306065026,0.06574028961995157
static,22,1,raw,45,0.5544099010608726,0.07493667390091646,0.5544099010608726,0.07493667390091646
static,22,16,history_centered,45,0.26065535718983895,0.09870666334466256,0.20129421566600564,0.08741935649738687
static,22,16,raw,45,0.2043591874608434,0.08780869805643257,0.2043591874608434,0.08780869805643257
static,22,2,history_centered,45,0.4432862654523291,0.07895348911047405,0.33783554080991685,0.08211424771112694
static,22,2,raw,45,0.3819842297818216,0.08460669104515885,0.3819842297818216,0.08460669104515885
static,22,32,history_centered,45,0.20300411156699333,0.08709804796439428,0.15764144033555613,0.07746600058054594
static,22,32,raw,45,0.1590909272600153,0.07777118853751545,0.1590909272600153,0.07777118853751545
static,22,4,history_centered,45,0.37558244605125013,0.0962091165314019,0.2877345871889491,0.09139252962080957
static,22,4,raw,45,0.3047557905197371,0.08549294538758415,0.3047557905197371,0.08549294538758415
static,22,64,history_centered,45,0.15096631645454087,0.07559003111787804,0.11814998453907355,0.06773436643148797
static,22,64,raw,45,0.11876524009507072,0.06781637838758735,0.11876524009507072,0.06781637838758735
static,22,8,history_centered,45,0.31498257694724024,0.10487835468118058,0.24236177463794012,0.09399553456566774
static,22,8,raw,45,0.2480704736102846,0.09391425931808838,0.2480704736102846,0.09391425931808838
static,23,1,history_centered,45,0.6626649578388328,0.025664092003267212,0.4785157756087327,0.06112685874586647
static,23,1,raw,45,0.558468957656858,0.07098119536870828,0.558468957656858,0.07098119536870828
static,23,16,history_centered,45,0.2718406612642633,0.10122162644047215,0.20101882382564304,0.08624059782763134
static,23,16,raw,45,0.20402096204013426,0.08685105593892044,0.20402096204013426,0.08685105593892044
static,23,2,history_centered,45,0.45063172028597503,0.0797094244778543,0.3283792462943717,0.08043761691081114
static,23,2,raw,45,0.39882894457074397,0.08590229682403336,0.39882894457074397,0.08590229682403336
static,23,32,history_centered,45,0.21358969801806452,0.09035334159554144,0.15878963416294656,0.07685529131209429
static,23,32,raw,45,0.16033460001007793,0.07713810717391413,0.16033460001007793,0.07713810717391413
static,23,4,history_centered,45,0.3852799250019588,0.0961021714889756,0.2823453469293628,0.08871586501239632
static,23,4,raw,45,0.2996787138938133,0.08547351153777391,0.2996787138938133,0.08547351153777391
static,23,64,history_centered,45,0.1594999245438889,0.07869373918382952,0.11942006784377551,0.06707613331428483
static,23,64,raw,45,0.12009802745159438,0.06715612193529966,0.12009802745159438,0.06715612193529966
static,23,8,history_centered,45,0.3256103988551239,0.10627700062688859,0.23985635591187587,0.09208262302819693
static,23,8,raw,45,0.24560344334399883,0.09241205981568758,0.24560344334399883,0.09241205981568758
static,7,1,history_centered,45,0.9336812010630977,0.009264839022210699,0.7345696911153579,0.14837755231077934
static,7,1,raw,45,0.7729064677245197,0.14825619020590441,0.7729064677245197,0.14825619020590441
static,7,16,history_centered,45,0.5447601879638511,0.16780491659820745,0.4541872707679821,0.1987215407381843
static,7,16,raw,45,0.4624516298324857,0.1983208909748359,0.4624516298324857,0.1983208909748359
static,7,2,history_centered,45,0.889427594464692,0.022000611108920994,0.7022526373203667,0.1522838747911449
static,7,2,raw,45,0.7319586797425851,0.14782479920130268,0.7319586797425851,0.14782479920130268
static,7,32,history_centered,45,0.43839381196473415,0.17285776759464452,0.37128426131357933,0.18573591208726292
static,7,32,raw,45,0.3743837720237193,0.18679831845414327,0.3743837720237193,0.18679831845414327
static,7,4,history_centered,45,0.8130145000528148,0.055556622451197135,0.6475159641383688,0.16376323675581114
static,7,4,raw,45,0.6718076955679967,0.15809520392629706,0.6718076955679967,0.15809520392629706
static,7,64,history_centered,45,0.3423619942105047,0.14868126150776545,0.2918034037611351,0.15468321241662955
static,7,64,raw,45,0.29347450715718326,0.15537209815859745,0.29347450715718326,0.15537209815859745
static,7,8,history_centered,45,0.6857538790186377,0.1195700694164783,0.5575009444580948,0.1877752779263217
static,7,8,raw,45,0.5760712043061376,0.1820423705306637,0.5760712043061376,0.1820423705306637
