layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
23,pixel_shift_zero,0.05,180,0.4525507534348344,0.19593385587786208,0.05989593630531362,0.05107622849729132,0.6172225260173014,0.16547730338634123
23,pixel_shift_zero,0.1,180,0.541488776580629,0.18747945312281233,0.12552970267786767,0.08278938966295507,0.6172225260173014,0.16547730338634123
23,pixel_shift_zero,0.2,180,0.6629641467562027,0.15876337754189435,0.2428197469630779,0.12104886517040392,0.6172225260173014,0.16547730338634123
7,identity,0.05,180,0.20727809657563867,0.1905917462822815,0.16939908599757017,0.0830321793044132,0.37035166038649486,0.27481964758982397
7,identity,0.1,180,0.3061226462171287,0.23412423122392806,0.3202086481773993,0.12262727798116745,0.37035166038649486,0.27481964758982397
7,identity,0.2,180,0.445701951639982,0.2658048072173295,0.5436619972179764,0.19685975394940677,0.37035166038649486,0.27481964758982397
7,local_bccb_causal,0.05,168,0.20376437259747182,0.17886139885866098,0.173560823943875,0.07588168585494438,0.3415904881846343,0.262519767074528
7,local_bccb_causal,0.1,168,0.30313322674598653,0.21587052380204566,0.3052694249531296,0.12826034111164375,0.3415904881846343,0.262519767074528
7,local_bccb_causal,0.2,168,0.44551647667608746,0.23319601366810047,0.5261148633337976,0.20156454146428235,0.3415904881846343,0.262519767074528
7,local_bttb_causal,0.05,168,0.20425551208774678,0.17870384944691295,0.17451597442534722,0.07438575906954215,0.3437944724901267,0.2618692651493077
7,local_bttb_causal,0.1,168,0.30409295678131676,0.21559229207386055,0.3073698439644902,0.12645852170979924,0.3437944724901267,0.2618692651493077
7,local_bttb_causal,0.2,168,0.4471644167113916,0.23272120609602737,0.5265254965109282,0.20353174619657172,0.3437944724901267,0.2618692651493077
7,optical_flow_warp,0.05,180,0.1793439201924793,0.14161687824832694,0.10406642553373761,0.07629298824551542,0.370445281811239,0.2768015711458542
7,optical_flow_warp,0.1,180,0.29380663028228404,0.21452910014982818,0.1997103018225965,0.12053833020058052,0.370445281811239,0.2768015711458542
7,optical_flow_warp,0.2,180,0.45870611426097047,0.28585511699254545,0.37702889820376545,0.16937812419175832,0.370445281811239,0.2768015711458542
7,pixel_shift_zero,0.05,180,0.21609923785501148,0.18314764186498914,0.17499590841435825,0.07688530827577579,0.3845752504176674,0.25868743194067134
7,pixel_shift_zero,0.1,180,0.3223135081287236,0.2187479580898136,0.30904798109727494,0.13058349818163523,0.3845752504176674,0.25868743194067134
7,pixel_shift_zero,0.2,180,0.4742128892711249,0.23308462686146783,0.5286817938117565,0.20905139270555229,0.3845752504176674,0.25868743194067134
