prompt_index,prompt,seed,repeat,method,schedule_order_index,status,seconds_including_text_and_vae,self_attention_calls,cross_attention_calls,peak_allocated_mib,video_file,video_sha256,event_file,schedule_family,schedule_action,schedule_cell_count,schedule_metadata,tri_mode_schedule,tri_mode_model_calls,tri_mode_block_calls,tri_mode_requested_dense,tri_mode_requested_quant,tri_mode_requested_cache,tri_mode_executed_dense,tri_mode_executed_quant,tri_mode_executed_cache,tri_mode_cache_fallbacks,tri_mode_cache_refreshes,tri_mode_max_cache_age,hybrid_linear_count,hybrid_dense_calls,hybrid_fp8_calls,hybrid_residual_calls,static_scale_min,static_scale_max,source_run_dir,logical_sample,dense_video_file,dense_seconds,candidate_seconds,end_to_end_speedup,candidate_fps,reference_fps,fps_match,step_start,step_end,block_start,block_end,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b03-05,23,ok,5.997454276017379,1194,1194,21654.537109375,p00_c_s10-10_b03-05_seed20260723_r0.mp4,242bff8e7e1d0782369b4cf458436a966b36a8ec535457d883636f953bda6974,events/p00_c_s10-10_b03-05_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 5, ""block_start"": 3, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b03-05,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.997454276017379,0.9980935973007303,16.0,16.0,True,10,10,3,5,17,480,832,3.340578013056184,5.7759594701754295,32.89832086599634,229.0,0.15991483432315234,32.93252527391194,32.13868584631954,0.965072420300049,0.9603835506570677,0.9595594471206975,3.8587755512987445,16.231849292200856,16.283717333149706
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b06-08,24,ok,6.056119885004591,1194,1194,21654.537109375,p00_c_s10-10_b06-08_seed20260723_r0.mp4,a5d8f2ed8bb1d1ca2640c8ed7f99e96e53393ce972770a3faeb841fa091b7386,events/p00_c_s10-10_b06-08_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 8, ""block_start"": 6, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b06-08,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.056119885004591,0.9884250686348979,16.0,16.0,True,10,10,6,8,17,480,832,3.6683248589900703,6.436554679373897,31.957734348830037,228.0,0.15266607945261437,31.982115186221996,31.36469433085351,0.9608810640594828,0.9565361870270994,0.9555756360326533,4.1649176181891026,16.231849292200856,16.29582769931891
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b09-11,25,ok,5.963866008998593,1194,1194,21654.537109375,p00_c_s10-10_b09-11_seed20260723_r0.mp4,cdaf4b204743f3515fcd4bf7cef38820d673d38e954067f52d5e2c53e29e53f8,events/p00_c_s10-10_b09-11_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 11, ""block_start"": 9, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b09-11,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.963866008998593,1.0037148225605357,16.0,16.0,True,10,10,9,11,17,480,832,3.3634076286764705,5.653644221845845,33.08423410272506,229.0,0.1569152310363248,33.12280106465864,32.40654439311434,0.9648972222516292,0.9599901771749438,0.9598084184226384,3.8703417655749197,16.231849292200856,16.25980219392695
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b12-14,26,ok,5.987552973994752,1194,1194,21654.537109375,p00_c_s10-10_b12-14_seed20260723_r0.mp4,8c4f45aa0bce915f647bfe430b83023f9f66d49d19349acec91602c4b8816208,events/p00_c_s10-10_b12-14_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 14, ""block_start"": 12, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b12-14,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.987552973994752,0.9997440922853502,16.0,16.0,True,10,10,12,14,17,480,832,3.4328206993935395,5.862824665344922,32.768665482826606,229.0,0.15483135762317748,32.778956084739875,32.30052136989938,0.9645461832300614,0.9613649006711189,0.960419755303155,3.9539029634915863,16.231849292200856,16.246040696364183
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b15-17,27,ok,5.972089751972817,1194,1194,21654.537109375,p00_c_s10-10_b15-17_seed20260723_r0.mp4,6df533655acedaae8de74cd5ba90e5819ce16807f1e10ba390572bb62df457e5,events/p00_c_s10-10_b15-17_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 17, ""block_start"": 15, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b15-17,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.972089751972817,1.0023326777732056,16.0,16.0,True,10,10,15,17,17,480,832,3.4992633311337356,5.861209167005057,32.77105920508637,229.0,0.15249462866075916,32.80041758075038,32.002442783989146,0.9637671509067431,0.960163869486829,0.959332775206625,3.983221226879674,16.231849292200856,16.3050044133113
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b18-20,28,ok,6.0352424220182,1194,1194,21654.537109375,p00_c_s10-10_b18-20_seed20260723_r0.mp4,f803357c35d74b6b4b3850e13ac4ad0a26a7a756047ef2cc502171d91ecb8d5b,events/p00_c_s10-10_b18-20_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 20, ""block_start"": 18, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b18-20,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.0352424220182,0.9918442863468429,16.0,16.0,True,10,10,18,20,17,480,832,4.278611366421568,7.670812378922667,30.433976400102686,228.0,0.14063992584213172,30.481443862177436,29.492356561762016,0.9520712607392047,0.9450053544059323,0.9390347137687659,4.873377038678552,16.231849292200856,16.30146948659522
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b21-23,29,ok,6.009415954002179,1194,1194,21654.537109375,p00_c_s10-10_b21-23_seed20260723_r0.mp4,ff71d18032ec418277442e946792c6b4a74935afc56fe4472e15e1fb47e0d7fa,events/p00_c_s10-10_b21-23_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 23, ""block_start"": 21, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b21-23,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.009415954002179,0.9961069027032876,16.0,16.0,True,10,10,21,23,17,480,832,3.08558379682001,5.178757086930695,33.846292796236725,229.0,0.16630000157114128,33.87196864070552,33.25621317053143,0.9684393784553971,0.9649103642234464,0.9639657776731617,3.644714877136752,16.231849292200856,16.249599045973557
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b24-26,30,ok,6.022863423015224,1194,1194,21654.537109375,p00_c_s10-10_b24-26_seed20260723_r0.mp4,e5dd876043734d0ed76e4ae519e7985b40edcf3466f389f3b7613d6f28645121,events/p00_c_s10-10_b24-26_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 26, ""block_start"": 24, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b24-26,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.022863423015224,0.9938828581306355,16.0,16.0,True,10,10,24,26,17,480,832,3.2995642046882856,5.574397348440177,33.20684516044279,229.0,0.15997605973479134,33.24840701294726,32.42732212175619,0.9663540692556942,0.962209385082169,0.9597200141343759,3.8264583750667733,16.231849292200856,16.198805171607905
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s10-10_b27-29,31,ok,5.970752561988775,1194,1194,21654.537109375,p00_c_s10-10_b27-29_seed20260723_r0.mp4,58c65aa16013978853485cb8a7e8bfc274bc3cb79bb02769476ab5792ab0cc4c,events/p00_c_s10-10_b27-29_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 29, ""block_start"": 27, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 10, ""step_start"": 10}",c_s10-10_b27-29,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.970752561988775,1.0025571568825777,16.0,16.0,True,10,10,27,29,17,480,832,3.1767396461789845,5.386642910710253,33.50443988037848,229.0,0.16360132093702867,33.54406593433197,32.706787690139194,0.9676299396414255,0.9632772597504994,0.962664703185026,3.693301052517361,16.231849292200856,16.218118260049412
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b00-02,32,ok,5.971007301995996,1194,1194,21654.537109375,p00_c_s11-11_b00-02_seed20260723_r0.mp4,b88a134a719fb5e6c1be4e13ea2fe94ac4bef6049bda6468bb44651e81226c21,events/p00_c_s11-11_b00-02_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 2, ""block_start"": 0, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b00-02,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.971007301995996,1.0025143849674774,16.0,16.0,True,11,11,0,2,17,480,832,3.3022695135746605,5.5840759911493745,33.19177721325277,228.0,0.16054520566239316,33.21938550481286,32.62344519109121,0.9658140574606895,0.9624109096511229,0.961377550278378,3.852584030281784,16.231849292200856,16.2255120693109
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b03-05,33,ok,5.985659914003918,1194,1194,21654.537109375,p00_c_s11-11_b03-05_seed20260723_r0.mp4,bc716ef7d4f4cfc9849bd31d629ecf96336dbb186eac2f54347adf69eb1a256f,events/p00_c_s11-11_b03-05_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 5, ""block_start"": 3, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b03-05,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.985659914003918,1.0000602772289269,16.0,16.0,True,11,11,3,5,17,480,832,3.0226125526332326,4.8275088063568035,34.456342114808706,188.0,0.1653032106271996,34.46446024366111,34.045906516455446,0.9697918525911149,0.966001081205253,0.9658122087671929,3.5632839626736112,16.231849292200856,16.240152368790064
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b06-08,34,ok,5.973898725002073,1194,1194,21654.537109375,p00_c_s11-11_b06-08_seed20260723_r0.mp4,350ad68fe3225628adbfef12552e2f0b6fe3f2c635f0633b65085f5a691a9785,events/p00_c_s11-11_b06-08_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 8, ""block_start"": 6, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b06-08,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.973898725002073,1.0020291586035812,16.0,16.0,True,11,11,6,8,17,480,832,3.1887258829813976,5.177818527829965,33.84786710440446,192.0,0.16248620341566114,33.86186188047435,33.385528065032425,0.9676273798989434,0.9644990913906655,0.9637740677185563,3.718190667568109,16.231849292200856,16.203278057391827
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b09-11,35,ok,5.971142325986875,1194,1194,21654.537109375,p00_c_s11-11_b09-11_seed20260723_r0.mp4,e694082a478b9da15990c4f198209f2ad10e478035c5f934646daff54fd1201e,events/p00_c_s11-11_b09-11_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 11, ""block_start"": 9, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b09-11,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.971142325986875,1.0024917153532258,16.0,16.0,True,11,11,9,11,17,480,832,3.3509275625314228,5.522577478201079,33.28796725952387,209.0,0.15785428253833586,33.30485548417292,32.79075791435782,0.9657579185326037,0.9629248957931204,0.9613485041344457,3.8560155102330396,16.231849292200856,16.23570780957866
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b12-14,36,ok,6.033819095988292,1194,1194,21654.537109375,p00_c_s11-11_b12-14_seed20260723_r0.mp4,6e022b2d0bd8042f7b2e126c5c9e2ce56aef58f4117b9f857ebd4d8a09ae8767,events/p00_c_s11-11_b12-14_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 14, ""block_start"": 12, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b12-14,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.033819095988292,0.992078253883475,16.0,16.0,True,11,11,12,14,17,480,832,3.4148791988750626,5.798006642739783,32.86522943692464,229.0,0.15544366083773253,32.90689427805251,32.01592923146599,0.9639797086517402,0.9599513782715456,0.9580859540467394,3.915982655582265,16.231849292200856,16.22200886000935
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b15-17,37,ok,6.087295436009299,1194,1194,21654.537109375,p00_c_s11-11_b15-17_seed20260723_r0.mp4,7804160c2f5384a93dfc776e6e87b9daeed5342c3dc0641f45ebab4c88c1e63d,events/p00_c_s11-11_b15-17_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 17, ""block_start"": 15, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b15-17,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.087295436009299,0.9833629361221115,16.0,16.0,True,11,11,15,17,17,480,832,3.5024536807912265,5.776381212334352,32.89768667316037,224.0,0.15245304251508296,32.94224315281858,31.956156258190475,0.9641148053935512,0.959892044565365,0.9570934985833782,3.9373941535623667,16.231849292200856,16.269908885466748
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b18-20,38,ok,5.999875516979955,1194,1194,21654.537109375,p00_c_s11-11_b18-20_seed20260723_r0.mp4,9f97ab672dd93892cc866a233a6fe172dbd36ad0fcb16753d66902e45d7f7b10,events/p00_c_s11-11_b18-20_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 20, ""block_start"": 18, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b18-20,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.999875516979955,0.9976908180938234,16.0,16.0,True,11,11,18,20,17,480,832,3.1937622745412266,5.299982378361406,33.645315095882665,229.0,0.16013253558634993,33.674106539979974,32.957219056906055,0.96785110947027,0.9640043586647141,0.9628348512670041,3.698619196965144,16.231849292200856,16.152479644514557
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b21-23,39,ok,5.986053564003669,1194,1194,21654.537109375,p00_c_s11-11_b21-23_seed20260723_r0.mp4,3258885b42ea048efbcbc5472d46750d615be560f32dcd295ac2258546bee6f4,events/p00_c_s11-11_b21-23_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 23, ""block_start"": 21, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b21-23,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.986053564003669,0.9999945120760306,16.0,16.0,True,11,11,21,23,17,480,832,3.0468220230800656,4.860717117441232,34.39679667128269,163.0,0.1662185968137255,34.40658693428196,33.99105169542838,0.9692587561639985,0.9657802154599991,0.9653705876454713,3.596985124115251,16.231849292200856,16.232109030699117
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b24-26,40,ok,5.980937311978778,1194,1194,21654.537109375,p00_c_s11-11_b24-26_seed20260723_r0.mp4,80a969d5e43e8322c35b302be573da7375694c54fd7f452bf85b90f773194f33,events/p00_c_s11-11_b24-26_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 26, ""block_start"": 24, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b24-26,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.980937311978778,1.0008499338402819,16.0,16.0,True,11,11,24,26,17,480,832,3.108259047809829,5.022866749285742,34.1117704688109,203.0,0.16455308886375064,34.12543730208219,33.650335627700144,0.9685167613828182,0.9656636962929467,0.9644727422400688,3.6438975798778044,16.231849292200856,16.159587892711674
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s11-11_b27-29,41,ok,6.026219170016702,1194,1194,21654.537109375,p00_c_s11-11_b27-29_seed20260723_r0.mp4,d0974ba3997ec4d9debb823b81580ea8f19eb99e7f39f60c4afcc78ecb248343,events/p00_c_s11-11_b27-29_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 29, ""block_start"": 27, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 11, ""step_start"": 11}",c_s11-11_b27-29,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.026219170016702,0.9933294067331843,16.0,16.0,True,11,11,27,29,17,480,832,3.09477688811903,5.074717296018115,34.02256653982779,219.0,0.1653854991515837,34.0374790500492,33.58180257871999,0.9686519039815984,0.9652154659584385,0.9647738968936901,3.637036393646501,16.231849292200856,16.174763736561832
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s12-12_b00-02,42,ok,6.0595750540087465,1194,1194,21654.537109375,p00_c_s12-12_b00-02_seed20260723_r0.mp4,ba230f98f6c324137aa398b538a18cf7125d7b5e9fbf892f423eae8ccca9aa7c,events/p00_c_s12-12_b00-02_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 2, ""block_start"": 0, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 12, ""step_start"": 12}",c_s12-12_b00-02,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.0595750540087465,0.9878614687735812,16.0,16.0,True,12,12,0,2,17,480,832,2.9566894776740824,4.70279609538871,34.683680629833525,164.0,0.16852120255153344,34.69040937014707,34.292422903323974,0.9706981853998026,0.9676261492856665,0.9670907118374933,3.5121513171073717,16.231849292200856,16.15279499282185
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s12-12_b03-05,43,ok,5.987451694993069,1194,1194,21654.537109375,p00_c_s12-12_b03-05_seed20260723_r0.mp4,7a4cbfc86d84164a15a81097ef53bf113ac8861aa180ed60d75246543fadb6c9,events/p00_c_s12-12_b03-05_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 5, ""block_start"": 3, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 12, ""step_start"": 12}",c_s12-12_b03-05,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.987451694993069,0.9997610031664333,16.0,16.0,True,12,12,3,5,17,480,832,2.981912432440925,4.835474399163937,34.44202184244044,216.0,0.16803576899509803,34.45277066936438,33.90965492555669,0.9704986388727886,0.9670535540637514,0.9663814461697212,3.5360709426749466,16.231849292200856,16.1970215887086
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s12-12_b06-08,44,ok,6.039611732005142,1194,1194,21654.537109375,p00_c_s12-12_b06-08_seed20260723_r0.mp4,11d35890faef75516ecd574973940faa75eae01e8d80d11abe009fa5cb6532bf,events/p00_c_s12-12_b06-08_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 8, ""block_start"": 6, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 12, ""step_start"": 12}",c_s12-12_b06-08,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,6.039611732005142,0.9911267443361766,16.0,16.0,True,12,12,6,8,17,480,832,3.0113468314008296,4.889897585296281,34.34480834279756,194.0,0.16656140020110607,34.35193230595443,33.91458684790384,0.9702210126614934,0.9669541674525914,0.9663424746271039,3.5433572883279916,16.231849292200856,16.189094634748933
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s12-12_b09-11,45,ok,5.979417203983758,1194,1194,21654.537109375,p00_c_s12-12_b09-11_seed20260723_r0.mp4,7e71bbd658684c0908a70432dc733abc17ac8f2a7f83a169dc2fbb830184f1dd,events/p00_c_s12-12_b09-11_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 11, ""block_start"": 9, ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 12, ""step_start"": 12}",c_s12-12_b09-11,40,1200,1194,0,6,1194,0,6,0,6,1,60,2388,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_refine_s08-13_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.986020712996833,5.979417203983758,1.0011043733507465,16.0,16.0,True,12,12,9,11,17,480,832,3.1226591958898946,5.14007020676323,33.911422589856734,200.0,0.1644236661010558,33.916632280285576,33.554059933654116,0.96853075266251,0.9657140132802778,0.9651273466236138,3.653824661124466,16.231849292200856,16.234966467180822
