model,weight_key,role,block_index,control,block_size,row_neighbor_cosine,column_neighbor_cosine,circulant_retained_energy,circulant_random_expectation
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,28,smooth_positive_control,64,0.9896118376116929,0.9573146731853207,0.0004123853447243734,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,29,original,64,0.011461934009212263,-0.012171401983252636,0.009857912723702008,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,29,rowcol_shuffled,64,0.03231512023981878,-0.029718015643636745,0.017200806430369673,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,29,matched_gaussian,64,-0.004695520965399583,0.0043016158038868225,0.01675851007520578,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,29,smooth_positive_control,64,0.9686413641672202,0.9829511927131981,0.000312888218156447,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,30,original,64,0.011635255379185278,0.03085857856645645,0.015124887974424968,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,30,rowcol_shuffled,64,-0.0038904968790229753,-0.013919056435391017,0.01659927513855903,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,30,matched_gaussian,64,0.006101836107818381,-0.007270637519041146,0.01785750101478093,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,30,smooth_positive_control,64,0.9795554552218955,0.9744235454290309,0.00016354280643763572,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,31,original,64,-0.011126438019359294,0.0021585206057711894,0.016533736466601945,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,31,rowcol_shuffled,64,0.017603590688266314,-0.0008073908255471844,0.016514063343875875,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,31,matched_gaussian,64,0.02313209325135946,0.0017594272460720434,0.015017844142381056,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,31,smooth_positive_control,64,0.9938675832912662,0.9754797924032617,0.00010535485118692128,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,32,original,64,-0.01659688259239677,0.017707859290898856,0.017077577472239855,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,32,rowcol_shuffled,64,0.017763688639993135,0.0012881556928228768,0.01530397207992431,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,32,matched_gaussian,64,-0.009374163406692837,0.008115662780653754,0.017315162361037004,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,32,smooth_positive_control,64,0.9746415273070441,0.9787233626502981,7.746026765364463e-06,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,33,original,64,0.021203567163185322,-0.028785096625822616,0.016095425216343807,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,33,rowcol_shuffled,64,-0.023485004578817317,-0.013990540829240675,0.016156086271434777,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,33,matched_gaussian,64,-0.014845935005982828,-0.022218591170676778,0.01538212431520147,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,33,smooth_positive_control,64,0.9828482884438869,0.9832024175896759,0.0002537771749036783,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,34,original,64,-0.04568839819271634,0.02846726841147647,0.020303682865169436,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,34,rowcol_shuffled,64,-0.01700231120936962,0.014563670887621564,0.01256797083291203,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,34,matched_gaussian,64,0.0025538887736478552,0.020683823750328217,0.01638360131375606,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,34,smooth_positive_control,64,0.989305453202515,0.9935445657591433,0.000153293966946459,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,35,original,64,0.010398344145214674,-0.019757554927915314,0.013620150720136698,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,35,rowcol_shuffled,64,-0.007864604226565089,0.0275005020482861,0.015702680338904384,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,35,matched_gaussian,64,-0.006223812046187744,-0.03416038423992545,0.018317632015211128,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,35,smooth_positive_control,64,0.9861257456929642,0.9717689463367382,0.0005122917103495132,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,36,original,64,-0.019356479773542788,-0.010810326022592083,0.010594375106916487,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,36,rowcol_shuffled,64,0.0008749196513667269,0.005508234920643495,0.016455883361124763,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,36,matched_gaussian,64,-0.007322697334461745,0.012406028809601965,0.024226757385435487,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,36,smooth_positive_control,64,0.9906925268918941,0.9797085709835642,6.0701335670777375e-05,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,37,original,64,0.011031729653771595,-0.018858047540432243,0.019891155710978697,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,37,rowcol_shuffled,64,0.008793585393026165,-0.007135814506560409,0.014548317067141776,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,37,matched_gaussian,64,0.009117020202499727,0.012823898510194406,0.011302889857399743,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,37,smooth_positive_control,64,0.987653561139712,0.9816691966594098,0.0002850223715323294,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,38,original,64,-0.012173859108213296,-0.006331805580638894,0.018431637249650804,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,38,rowcol_shuffled,64,0.0010140218679455587,0.003063297939099765,0.016807002062483575,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,38,matched_gaussian,64,-0.005399978826811562,-0.01725186441466699,0.013909224501540465,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,38,smooth_positive_control,64,0.9676511182039863,0.991516835301092,7.115503807151551e-05,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,39,original,64,-0.004175449813982394,4.4828180106088834e-05,0.01715075895450011,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,39,rowcol_shuffled,64,-0.03966841163350548,-0.005879489805489568,0.015272457591516266,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,39,matched_gaussian,64,0.009086234081585095,0.004130172106846753,0.019561818953538094,0.015625
wan2.1-1.3b,blocks.15.ffn.2.weight,contract,39,smooth_positive_control,64,0.9895294090637831,0.9826961552939255,1.2376379283349136e-05,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,0,original,64,0.012757755977968008,-0.01832405054476433,0.012587795181488814,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,0,rowcol_shuffled,64,-0.017903529057857123,-0.0035123457173732793,0.014687209636421677,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,0,matched_gaussian,64,-0.007026233592881235,-0.009606433783826819,0.021350161798667784,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,0,smooth_positive_control,64,0.9906737633852091,0.9518047037398738,0.0005251046484256667,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,1,original,64,-0.01961076231680753,0.00579781696251188,0.012401162980278496,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,1,rowcol_shuffled,64,0.045627007908916585,0.025687471854340876,0.015645384120537703,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,1,matched_gaussian,64,-0.001065275761698398,-0.012627126757610692,0.0160797850410895,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,1,smooth_positive_control,64,0.9728107516284502,0.9866374526375078,8.301613036445558e-05,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,2,original,64,-0.01628794833445484,9.346029702747274e-05,0.016146573049701105,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,2,rowcol_shuffled,64,0.008661530935910405,0.021064800554710862,0.018608911536352406,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,2,matched_gaussian,64,0.0013874234908394238,-0.014721116950195262,0.019161435468661794,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,2,smooth_positive_control,64,0.9895880482558277,0.9800897741294461,0.0021382359129441288,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,3,original,64,0.009313165637889783,0.0073719472504495745,0.0157968199403127,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,3,rowcol_shuffled,64,-0.0034180359880014604,0.026502823380396272,0.0186269331388412,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,3,matched_gaussian,64,-0.01211230740874183,0.007735703877953713,0.016471610070953047,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,3,smooth_positive_control,64,0.9848485863717276,0.991022353516801,0.00032720826464793546,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,4,original,64,0.010622966592128616,0.00971368357386167,0.018257761695081125,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,4,rowcol_shuffled,64,0.006161774475065888,0.010488664005061548,0.01641781799295667,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,4,matched_gaussian,64,0.0029213250538770875,0.009969408061451236,0.015964301579950685,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,4,smooth_positive_control,64,0.9791478843648845,0.990776808527103,0.00011463707443098845,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,5,original,64,0.006300073773409459,0.018774421607710003,0.018388434942178095,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,5,rowcol_shuffled,64,0.0313184327746656,-0.021841571211554257,0.01710277779918603,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,5,matched_gaussian,64,-0.0010881265706860197,0.03342466510607119,0.017332733063356774,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,5,smooth_positive_control,64,0.9715945673021036,0.9805245985277711,0.0004176413913547477,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,6,original,64,0.0384018388584409,0.020375220170216642,0.011346683207829132,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,6,rowcol_shuffled,64,0.026742199166734083,8.794412726246718e-05,0.01590657705426035,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,6,matched_gaussian,64,0.008178193298596459,0.010454156039197809,0.019248381555440237,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,6,smooth_positive_control,64,0.9784840859387086,0.964032075783621,0.0012561547128865545,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,7,original,64,0.0388669284849958,-0.00763161622331152,0.017297194844665496,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,7,rowcol_shuffled,64,0.010878241516769796,-0.032026671686727924,0.013338134591881785,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,7,matched_gaussian,64,0.009410199363568211,0.017377213156941195,0.02230566617913967,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,7,smooth_positive_control,64,0.9906092234036218,0.9738175436748935,0.0005906921125693507,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,8,original,64,0.01804729807585349,0.018725818758988752,0.01685305289642457,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,8,rowcol_shuffled,64,0.05199949000683077,0.01024073204527169,0.019063104969110022,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,8,matched_gaussian,64,-0.007945008536044428,-0.03554020953256342,0.01850496237648428,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,8,smooth_positive_control,64,0.9943682217796261,0.9807720170037646,0.0024502057395110076,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,9,original,64,0.024325470429633737,0.011383737445657486,0.01677886879885524,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,9,rowcol_shuffled,64,0.028322788665914374,0.006954093458778856,0.015598833868486347,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,9,matched_gaussian,64,0.011630628906549381,0.01225518109896578,0.015026907067975265,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,9,smooth_positive_control,64,0.9638224979710164,0.9809585401389679,0.0008152414853008535,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,10,original,64,0.0344393541746473,0.012375493646049365,0.014032645440792076,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,10,rowcol_shuffled,64,0.030211452641082045,0.029456023273435644,0.01890363639064792,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,10,matched_gaussian,64,-0.010032835166167556,0.008082410760527828,0.023605547638448708,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,10,smooth_positive_control,64,0.9841169158908774,0.9948457141284417,0.0007778816785550194,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,11,original,64,0.012923825547056357,0.0010337551798801359,0.022064993158843627,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,11,rowcol_shuffled,64,-0.02235428000384907,0.028330639720053577,0.02351660224848431,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,11,matched_gaussian,64,0.004151750935522599,0.010408032708941703,0.01742840534426582,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,11,smooth_positive_control,64,0.9787172072674204,0.9778542274059792,8.606562723425971e-05,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,12,original,64,0.011320149723424983,0.007987799133833115,0.011563854527487873,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,12,rowcol_shuffled,64,-0.002927096864906714,0.002259379821124252,0.01860483655808652,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,12,matched_gaussian,64,-0.0120928887241249,0.011895373778003211,0.019299058309143705,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,12,smooth_positive_control,64,0.9888959230329318,0.9824764084958746,0.0004938392542205821,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,13,original,64,0.018777710505008392,0.039533365107989486,0.013527195528351904,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,13,rowcol_shuffled,64,-0.008227002929194975,0.006049315928766616,0.015025801265739562,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,13,matched_gaussian,64,-0.031741715930776494,-0.017972952645143744,0.013967741580899229,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,13,smooth_positive_control,64,0.992632730021635,0.9894052983878004,0.00021656933318086875,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,14,original,64,0.006484426079189096,-0.001096587156870557,0.017126572611621604,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,14,rowcol_shuffled,64,-0.0007022641843959258,0.00637868610786939,0.014887287736174763,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,14,matched_gaussian,64,-0.017464614004998782,0.013378355217253059,0.01543292477699719,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,14,smooth_positive_control,64,0.9812739626538255,0.9879740667847884,0.0006354304824009928,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,15,original,64,0.01886592898771709,0.0001748647309864659,0.013915126394610679,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,15,rowcol_shuffled,64,0.04607463843748452,0.002148586955417167,0.016424890356836412,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,15,matched_gaussian,64,-0.021466404142345664,-0.010698127972176792,0.02127809402370154,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,15,smooth_positive_control,64,0.9703107295755488,0.9816202132419801,0.0008374371457195984,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,16,original,64,0.04701150851912287,-0.015874246579207503,0.019021681245288694,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,16,rowcol_shuffled,64,0.013005302921673156,-0.0035692645603103506,0.012284776173498026,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,16,matched_gaussian,64,-0.01267842162699819,-0.01240724570092618,0.020575290848286028,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,16,smooth_positive_control,64,0.9794013168065872,0.9911742894362515,0.0028881127106438658,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,17,original,64,0.04834907585029196,0.019776807980373467,0.01083449082516545,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,17,rowcol_shuffled,64,-0.016571706502934748,-0.005256586878142814,0.01531322489203058,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,17,matched_gaussian,64,-0.004400937411465127,0.010423643893418186,0.02352344565960687,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,17,smooth_positive_control,64,0.9943840297347999,0.9519106767340445,0.00040714861088022203,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,18,original,64,0.001661649280827391,0.02314164039466977,0.01793239051995891,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,18,rowcol_shuffled,64,0.03024131994437435,-0.0029030024605809696,0.012904705958864324,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,18,matched_gaussian,64,-0.03059289851000532,0.006024649629533302,0.010803252059072427,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,18,smooth_positive_control,64,0.9544150926651774,0.989920070467887,0.00024496252327691745,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,19,original,64,0.02827338217762279,-0.005052683455012534,0.01609482895445892,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,19,rowcol_shuffled,64,0.015537459015187608,0.001200648175922914,0.01352707533841223,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,19,matched_gaussian,64,-0.009539645575590333,-0.02395650750569748,0.022592670707133215,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,19,smooth_positive_control,64,0.9875969556098159,0.965661155968968,0.0031729873199253275,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,20,original,64,0.04143972120027185,-0.043890979001615205,0.013341466659070404,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,20,rowcol_shuffled,64,0.007093376630535409,-0.0008503956427820025,0.014668093367496242,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,20,matched_gaussian,64,-0.011234314678222468,-0.0234157847909381,0.02106653277416254,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,20,smooth_positive_control,64,0.9896927381911279,0.9625234564012325,0.0013521407677252776,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,21,original,64,-0.003837142110227681,-0.020367825092027805,0.017306143604396335,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,21,rowcol_shuffled,64,0.030821818380210655,-0.018570915092268308,0.014401441750949462,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,21,matched_gaussian,64,-0.019298426221057118,-0.01708153647789341,0.013923607465631866,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,21,smooth_positive_control,64,0.9690273018648605,0.9920893110950134,0.0002065976918118273,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,22,original,64,0.03631543422372405,0.017715377634769214,0.015226697123287185,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,22,rowcol_shuffled,64,0.015426942860436783,-0.033783272093359615,0.012367396931460647,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,22,matched_gaussian,64,0.002258571276517361,-0.013708131024564427,0.016264581616032784,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,22,smooth_positive_control,64,0.9779518370242752,0.9770845571499869,0.0012650915412314564,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,23,original,64,0.0011446980092603642,-0.002919340712010035,0.011691025578828618,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,23,rowcol_shuffled,64,0.015052691522402444,0.046954666267824,0.01842126384432682,0.015625
wan2.1-1.3b,blocks.29.ffn.0.weight,expand,23,matched_gaussian,64,0.030700727280253918,-0.023583024650231574,0.02146064023807298,0.015625
