model,weight_key,role,block_index,control,block_size,method,target_scalar_density,actual_scalar_density,retained_energy,relative_fro_error
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,column_fft_lowfreq_static,0.015625,0.015625,0.017548907800801507,0.9911867090509227
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_topk_oracle,0.015625,0.015625,0.07461505428227838,0.9619693060164246
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_lowfreq_static,0.015625,0.015625,0.018817786302570333,0.9905464217781161
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,identity_topk_oracle,0.0625,0.0625,0.32944689734137106,0.8188730687100589
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,row_fft_topk_oracle,0.0625,0.0625,0.24001718249320014,0.8717699338167151
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,row_fft_lowfreq_static,0.0625,0.0625,0.06771608943588654,0.9655485024399931
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,column_fft_topk_oracle,0.0625,0.0625,0.2396262511760804,0.8719941220122528
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,column_fft_lowfreq_static,0.0625,0.0625,0.062193301709340974,0.9684042019170812
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_topk_oracle,0.0625,0.0625,0.22511095178828275,0.88027782444619
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_lowfreq_static,0.0625,0.0625,0.06357587488733568,0.9676900976617795
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,identity_topk_oracle,0.125,0.125,0.5019679200635221,0.7057138796541258
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,row_fft_topk_oracle,0.125,0.125,0.39173196322409426,0.7799154036021507
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,row_fft_lowfreq_static,0.125,0.125,0.12806087765743623,0.933776805421169
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,column_fft_topk_oracle,0.125,0.125,0.39035967048757453,0.7807946782044723
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,column_fft_lowfreq_static,0.125,0.125,0.12396661315385137,0.9359665522048043
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_topk_oracle,0.125,0.125,0.37213102540211945,0.7923818363629245
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_lowfreq_static,0.125,0.125,0.12263697685861025,0.9366765840680495
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,identity_topk_oracle,0.25,0.25,0.720088192085925,0.5290669219617449
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,row_fft_topk_oracle,0.25,0.25,0.6066927797823283,0.6271421052821057
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,row_fft_lowfreq_static,0.25,0.25,0.25095171590113513,0.8654757559278393
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,column_fft_topk_oracle,0.25,0.25,0.6009849559525299,0.6316763760403503
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,column_fft_lowfreq_static,0.25,0.25,0.2528720643999838,0.8643656261097015
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_topk_oracle,0.25,0.25,0.5885274033097228,0.6414612978896523
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,original,64,fft2_lowfreq_static,0.25,0.25,0.24127249911940918,0.8710496546584419
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,identity_topk_oracle,0.015625,0.015625,0.12295957816210602,0.9365043629572123
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_topk_oracle,0.015625,0.015625,0.0806207481103472,0.9588426627396451
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_lowfreq_static,0.015625,0.015625,0.013772046043726406,0.9930901036443136
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_topk_oracle,0.015625,0.015625,0.07720508183716386,0.9606221516094848
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_lowfreq_static,0.015625,0.015625,0.017548907800801507,0.9911867090509227
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_topk_oracle,0.015625,0.015625,0.08069975387144847,0.9588014633533637
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_lowfreq_static,0.015625,0.015625,0.014288742627539906,0.9928299236890779
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,identity_topk_oracle,0.0625,0.0625,0.32944689734137106,0.8188730687100589
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_topk_oracle,0.0625,0.0625,0.23584751555742983,0.874158157567937
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_lowfreq_static,0.0625,0.0625,0.05166336778011989,0.9738257709774784
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_topk_oracle,0.0625,0.0625,0.2302581283710489,0.8773493441206593
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_lowfreq_static,0.0625,0.0625,0.06666469026934226,0.9660928059615482
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_topk_oracle,0.0625,0.0625,0.23609569917586043,0.8740161902528691
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_lowfreq_static,0.0625,0.0625,0.07283581114303964,0.9628936539706555
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,identity_topk_oracle,0.125,0.125,0.5019679200635221,0.7057138796541258
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_topk_oracle,0.125,0.125,0.38962666704357796,0.7812639329678684
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_lowfreq_static,0.125,0.125,0.11819693546462054,0.9390436968189391
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_topk_oracle,0.125,0.125,0.37706933082865474,0.7892595702120724
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_lowfreq_static,0.125,0.125,0.1292096895244539,0.9331614600247623
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_topk_oracle,0.125,0.125,0.3868476111176148,0.7830404771672951
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_lowfreq_static,0.125,0.125,0.13935314696611117,0.927710543776392
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,identity_topk_oracle,0.25,0.25,0.720088192085925,0.5290669219617449
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_topk_oracle,0.25,0.25,0.6053621143952536,0.6282021056990708
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,row_fft_lowfreq_static,0.25,0.25,0.24845391918042822,0.8669175744092236
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_topk_oracle,0.25,0.25,0.587270590489079,0.6424401991710365
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,column_fft_lowfreq_static,0.25,0.25,0.24874499862938743,0.8667496763025715
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_topk_oracle,0.25,0.25,0.596272273643908,0.6353957242192396
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,rowcol_shuffled,64,fft2_lowfreq_static,0.25,0.25,0.2527760688503726,0.8644211538073483
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,identity_topk_oracle,0.015625,0.015625,0.12384159769318752,0.93603333397204
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_topk_oracle,0.015625,0.015625,0.08022881200605637,0.9590470207419153
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_lowfreq_static,0.015625,0.015625,0.020615502552975066,0.9896385690983476
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_topk_oracle,0.015625,0.015625,0.0832240601553756,0.9574841721118028
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_lowfreq_static,0.015625,0.015625,0.01400046340215595,0.9929750936442686
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_topk_oracle,0.015625,0.015625,0.08427602786789147,0.9569346749554583
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_lowfreq_static,0.015625,0.015625,0.016016947412093637,0.9919591990540269
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,identity_topk_oracle,0.0625,0.0625,0.3241687782582396,0.8220895460603792
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_topk_oracle,0.0625,0.0625,0.23882464253883381,0.8724536420126666
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_lowfreq_static,0.0625,0.0625,0.07689894994795383,0.9607814788244234
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_topk_oracle,0.0625,0.0625,0.24191901113284106,0.8706784646855341
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_lowfreq_static,0.0625,0.0625,0.05760998508408515,0.9707677450945282
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_topk_oracle,0.0625,0.0625,0.24419701978454797,0.8693693002490093
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_lowfreq_static,0.0625,0.0625,0.06184678454243172,0.9685830968262704
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,identity_topk_oracle,0.125,0.125,0.4976654844338319,0.7087556106064826
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_topk_oracle,0.125,0.125,0.39087445112738,0.7804649568511196
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_lowfreq_static,0.125,0.125,0.1416496839807944,0.9264719726031682
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_topk_oracle,0.125,0.125,0.3923351672084649,0.779528596519419
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_lowfreq_static,0.125,0.125,0.11963473621170542,0.9382778180199586
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_topk_oracle,0.125,0.125,0.3961319421892969,0.7770894786385304
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_lowfreq_static,0.125,0.125,0.13036385041478646,0.9325428406165658
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,identity_topk_oracle,0.25,0.25,0.7189611259262325,0.5301309970882362
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_topk_oracle,0.25,0.25,0.6028263906751079,0.6302171128467491
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,row_fft_lowfreq_static,0.25,0.25,0.2712888290368393,0.8536458111905433
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_topk_oracle,0.25,0.25,0.6051554114584063,0.6283666036173419
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,column_fft_lowfreq_static,0.25,0.25,0.23186014875054753,0.8764358797136573
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_topk_oracle,0.25,0.25,0.6079837412129852,0.626112017762808
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,matched_gaussian,64,fft2_lowfreq_static,0.25,0.25,0.26526551627079653,0.8571665437528482
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,identity_topk_oracle,0.015625,0.015625,0.08151005041875749,0.958378813195097
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_topk_oracle,0.015625,0.015625,0.6257494566788498,0.6117602008312981
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_lowfreq_static,0.015625,0.015625,0.549594593509695,0.671122497380549
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_topk_oracle,0.015625,0.015625,0.34651818343781443,0.8083822218246673
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_lowfreq_static,0.015625,0.015625,0.17823282536473936,0.9065137476261794
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_topk_oracle,0.015625,0.015625,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_lowfreq_static,0.015625,0.015625,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,identity_topk_oracle,0.0625,0.0625,0.2528480421283637,0.86437952189512
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_topk_oracle,0.0625,0.0625,0.9248876587319856,0.2740663081592014
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_lowfreq_static,0.0625,0.0625,0.7366833511716251,0.5131438870612949
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_topk_oracle,0.0625,0.0625,0.853422379691413,0.38285456809157575
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_lowfreq_static,0.0625,0.0625,0.7628606762486156,0.4869695306190977
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_topk_oracle,0.0625,0.0625,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_lowfreq_static,0.0625,0.0625,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,identity_topk_oracle,0.125,0.125,0.42229270022987553,0.7600705886758969
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_topk_oracle,0.125,0.125,1.0000000000000009,0.0
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_lowfreq_static,0.125,0.125,1.0000000000000007,0.0
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_topk_oracle,0.125,0.125,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_lowfreq_static,0.125,0.125,1.0,0.0
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_topk_oracle,0.125,0.125,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_lowfreq_static,0.125,0.125,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,identity_topk_oracle,0.25,0.25,0.6608590272156407,0.5823581138649648
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_topk_oracle,0.25,0.25,1.0000000000000009,0.0
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,row_fft_lowfreq_static,0.25,0.25,1.0000000000000007,0.0
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_topk_oracle,0.25,0.25,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,column_fft_lowfreq_static,0.25,0.25,1.0,0.0
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_topk_oracle,0.25,0.25,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,15,smooth_positive_control,64,fft2_lowfreq_static,0.25,0.25,0.9999999999999999,1.0536712127723509e-08
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,identity_topk_oracle,0.015625,0.015625,0.12585903554327818,0.9349550601268073
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_topk_oracle,0.015625,0.015625,0.07774219021133745,0.9603425481507433
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_lowfreq_static,0.015625,0.015625,0.01765881033283612,0.9911312676266267
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_topk_oracle,0.015625,0.015625,0.0890639950136817,0.9544296752439744
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_lowfreq_static,0.015625,0.015625,0.013219628555680625,0.9933681953054061
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_topk_oracle,0.015625,0.015625,0.07656460698663065,0.9609554583919951
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_lowfreq_static,0.015625,0.015625,0.01387409176012404,0.9930387244412354
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,identity_topk_oracle,0.0625,0.0625,0.3338077833354767,0.8162059891133631
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_topk_oracle,0.0625,0.0625,0.2303883973251139,0.8772751009089943
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_lowfreq_static,0.0625,0.0625,0.06314911146068201,0.9679105787929575
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_topk_oracle,0.0625,0.0625,0.24774290405560426,0.8673275597745039
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_lowfreq_static,0.0625,0.0625,0.07028509373751479,0.9642172505522214
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_topk_oracle,0.0625,0.0625,0.23421425543696084,0.8750918492152919
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_lowfreq_static,0.0625,0.0625,0.06552697750894221,0.9666814483018994
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,identity_topk_oracle,0.125,0.125,0.5103525286908918,0.6997481484856592
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_topk_oracle,0.125,0.125,0.38012259853729957,0.7873229334032512
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_lowfreq_static,0.125,0.125,0.12858162831432046,0.9334979227002488
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_topk_oracle,0.125,0.125,0.39652185754557345,0.7768385562357384
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_lowfreq_static,0.125,0.125,0.1377141483463197,0.9285934802989305
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_topk_oracle,0.125,0.125,0.385132841738348,0.7841346556948315
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_lowfreq_static,0.125,0.125,0.14328955836676238,0.9255865392459193
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,identity_topk_oracle,0.25,0.25,0.7312156104668612,0.5184442009832291
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_topk_oracle,0.25,0.25,0.5929548154199981,0.638000928353558
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,row_fft_lowfreq_static,0.25,0.25,0.25510992514985437,0.8630701448029272
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_topk_oracle,0.25,0.25,0.606189012428404,0.6275436140792097
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,column_fft_lowfreq_static,0.25,0.25,0.2850356151945231,0.8455556662961209
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_topk_oracle,0.25,0.25,0.596477241353683,0.6352344123599705
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,original,64,fft2_lowfreq_static,0.25,0.25,0.277731209598229,0.8498639834713382
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,identity_topk_oracle,0.015625,0.015625,0.12585903554327818,0.9349550601268073
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_topk_oracle,0.015625,0.015625,0.0759295032242005,0.9612858559116532
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_lowfreq_static,0.015625,0.015625,0.01765881033283612,0.9911312676266267
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_topk_oracle,0.015625,0.015625,0.08363205209930709,0.9572710942573649
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_lowfreq_static,0.015625,0.015625,0.013219628555680625,0.9933681953054061
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_topk_oracle,0.015625,0.015625,0.07872504662292457,0.9598306899537415
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_lowfreq_static,0.015625,0.015625,0.014088657591022548,0.9929306835872167
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,identity_topk_oracle,0.0625,0.0625,0.3338077833354767,0.8162059891133631
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_topk_oracle,0.0625,0.0625,0.23028780247978584,0.8773324327301563
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_lowfreq_static,0.0625,0.0625,0.06536746323797973,0.9667639509011599
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_topk_oracle,0.0625,0.0625,0.24155883648401844,0.870885275748753
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_lowfreq_static,0.0625,0.0625,0.06217038871174188,0.9684160321309525
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_topk_oracle,0.0625,0.0625,0.23871423567430466,0.8725169134897589
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_lowfreq_static,0.0625,0.0625,0.05784683600001601,0.9706457458825974
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,identity_topk_oracle,0.125,0.125,0.5103525286908918,0.6997481484856592
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_topk_oracle,0.125,0.125,0.38190658897332347,0.7861891700008825
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_lowfreq_static,0.125,0.125,0.12101805338316961,0.9375403706597548
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_topk_oracle,0.125,0.125,0.39581124357607056,0.777295797250911
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_lowfreq_static,0.125,0.125,0.12486820222493179,0.9354847929149186
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_topk_oracle,0.125,0.125,0.38941622061879505,0.7813986046706284
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_lowfreq_static,0.125,0.125,0.1260275133903971,0.934864956349099
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,identity_topk_oracle,0.25,0.25,0.7312156104668612,0.5184442009832291
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_topk_oracle,0.25,0.25,0.5960947425300314,0.6355354100834734
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,row_fft_lowfreq_static,0.25,0.25,0.245819293000179,0.8684357817362324
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_topk_oracle,0.25,0.25,0.6085283230491395,0.6256769749246495
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,column_fft_lowfreq_static,0.25,0.25,0.260272133055424,0.8600743380339725
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_topk_oracle,0.25,0.25,0.600480546918684,0.6320755121671112
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,rowcol_shuffled,64,fft2_lowfreq_static,0.25,0.25,0.25252047336222755,0.8645689831573722
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,identity_topk_oracle,0.015625,0.015625,0.12339411545627935,0.9362723346034105
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,row_fft_topk_oracle,0.015625,0.015625,0.08668987662661032,0.9556726026068706
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,row_fft_lowfreq_static,0.015625,0.015625,0.016692380356603965,0.9916186866146665
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,column_fft_topk_oracle,0.015625,0.015625,0.07826711574522174,0.9600692080546998
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,column_fft_lowfreq_static,0.015625,0.015625,0.015592189364782126,0.9921732765173722
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,fft2_topk_oracle,0.015625,0.015625,0.07735978373220592,0.9605416265148502
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,fft2_lowfreq_static,0.015625,0.015625,0.016750457865962968,0.9915894019875551
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,identity_topk_oracle,0.0625,0.0625,0.33670973651321784,0.8144263401233914
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,row_fft_topk_oracle,0.0625,0.0625,0.25187360556818394,0.8649430006837537
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,row_fft_lowfreq_static,0.0625,0.0625,0.0620198918121807,0.9684937316203029
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,column_fft_topk_oracle,0.0625,0.0625,0.23970218123461767,0.8719505827541962
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,column_fft_lowfreq_static,0.0625,0.0625,0.06318384096185672,0.9678926381774702
llama2-7b,model.layers.15.mlp.down_proj.weight,contract,16,matched_gaussian,64,fft2_topk_oracle,0.0625,0.0625,0.23242056008655718,0.8761161109769885
