layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,noise_coefficient_r2,noisy_delta_coefficient_r2,state_coefficient_r2,state_noise_coefficient_r2,state_noisy_condition_coefficient_r2
1,1,88,shift_rank8_state_noise,0.006047476946891974,0.005570691078901291,0.010669229412451384,0.19954313007363592,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_rank8_state_noisy_condition,0.006049149852305648,0.005572592839598656,0.010657260939478871,0.19954518777308808,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
1,1,88,shift_rank8_oracle,0.006062438847422722,0.00558647932484746,0.010695571405813096,0.19952842293755155,0.7898908704783225,0.5224726636022968,0.6193173390114337,0.6201173689099265,0.9999535633294783,0.9999519574064788,0.999945230603386
2,1,88,raw_reuse,0.016187092594063552,0.013030623085796833,0.028422511648386717,0.3516774887900727,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_reuse,0.016103982000624736,0.012215130031108856,0.03615364972501993,0.3582581640941128,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_local_r2,0.01405217891670795,0.012428187765181065,0.02742704562842846,0.29877621746173233,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_rank8_feature,0.018352593434757362,0.016415083780884743,0.0327009798027575,0.29454680898525015,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_rank8_noise,0.01381347090137769,0.012607754208147526,0.025533428136259313,0.29824925584242873,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_rank8_noisy_delta,0.013765876470488877,0.012555551715195179,0.02531603183597326,0.2980388372101052,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_rank8_state,0.01114949952759872,0.009680122137069702,0.020850794389843934,0.17641049262374306,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_rank8_state_noise,0.011146209903193717,0.009672042913734913,0.020812988933175795,0.1764119204860096,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_rank8_state_noisy_condition,0.011148764572945152,0.009675364010035992,0.020838256739079943,0.17641477621054272,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
2,1,88,shift_rank8_oracle,0.011191239695772294,0.00972337368875742,0.020847603399306528,0.17637342853702104,0.7576326454566922,0.35449673501658885,0.3290386125561975,0.3304939411686779,0.9998483966884254,0.9998425079805826,0.9998307681236782
3,1,88,raw_reuse,0.0065436388523816115,0.0052289701998233795,0.010544431768357752,0.25373834102368875,0.84691652984936,0.36537715450577435,0.06585959211577275,0.06789108689542078,0.9996321835777613,0.9996278907949778,0.9995972826164189
3,1,88,shift_reuse,0.007435658571568371,0.00610374053940177,0.015012539410963652,0.3128800372278644,0.84691652984936,0.36537715450577435,0.06585959211577275,0.06789108689542078,0.9996321835777613,0.9996278907949778,0.9995972826164189
3,1,88,shift_local_r2,0.006822632079416509,0.00594079727306962,0.011613873392343519,0.23214028002751702,0.84691652984936,0.36537715450577435,0.06585959211577275,0.06789108689542078,0.9996321835777613,0.9996278907949778,0.9995972826164189
3,1,88,shift_rank8_feature,0.00853564825501621,0.00768699636682868,0.014470763085409998,0.2332338941593926,0.84691652984936,0.36537715450577435,0.06585959211577275,0.06789108689542078,0.9996321835777613,0.9996278907949778,0.9995972826164189
