split,sample_id,target,block,branch,target_step,method,error_sq,target_sq,block_output_sq,target_relative_l2,block_output_relative_l2
heldout,p03_seed202608103,self_attn,23,1,10,target_visible_diagonal,0.8464700079566408,565.2915769919283,5819.095136780015,0.03869630791952944,0.01206085395555999
heldout,p03_seed202608103,self_attn,23,1,11,reuse,3.7108319812277624,568.2849868017211,5716.538871425859,0.0808076643189689,0.025478218919942747
heldout,p03_seed202608103,self_attn,23,1,11,ar2,3.130116922301617,568.2849868017211,5716.538871425859,0.07421593937537119,0.023399883744827363
heldout,p03_seed202608103,self_attn,23,1,11,diagonal,9.065277011471126,568.2849868017211,5716.538871425859,0.12630119171712761,0.03982208172379084
heldout,p03_seed202608103,self_attn,23,1,11,target_visible_diagonal,1.0805927348353697,568.2849868017211,5716.538871425859,0.04360616866285316,0.013748788816202928
heldout,p03_seed202608103,self_attn,23,1,12,reuse,2.643690464295095,550.2538026026797,5532.727166046621,0.06931444912338869,0.02185927103842735
heldout,p03_seed202608103,self_attn,23,1,12,ar2,2.2888912367930794,550.2538026026797,5532.727166046621,0.06449574325458594,0.020339625438227708
heldout,p03_seed202608103,self_attn,23,1,12,diagonal,5.628076282845976,550.2538026026797,5532.727166046621,0.10113429732737687,0.0318941006459513
heldout,p03_seed202608103,self_attn,23,1,12,target_visible_diagonal,0.6425706154416174,550.2538026026797,5532.727166046621,0.03417266935694452,0.010776824327785869
heldout,p03_seed202608103,self_attn,23,1,13,reuse,2.6010113830310426,521.7536113619966,5284.802092295722,0.07060547751092906,0.022184863569551697
heldout,p03_seed202608103,self_attn,23,1,13,ar2,2.4264270790491285,521.7536113619966,5284.802092295722,0.06819474192147038,0.021427389191644892
heldout,p03_seed202608103,self_attn,23,1,13,diagonal,6.195800531608889,521.7536113619966,5284.802092295722,0.10897226602016155,0.034240046802997214
heldout,p03_seed202608103,self_attn,23,1,13,target_visible_diagonal,0.6584078746297728,521.7536113619966,5284.802092295722,0.035523420469147256,0.011161771924987893
heldout,p03_seed202608103,self_attn,23,1,14,reuse,2.3971004026750027,504.922175825285,5069.490446649215,0.06890185113303979,0.021745077405070572
heldout,p03_seed202608103,self_attn,23,1,14,ar2,1.5795333580211017,504.922175825285,5069.490446649215,0.05593094775771508,0.01765152558792822
heldout,p03_seed202608103,self_attn,23,1,14,diagonal,5.4298471662266365,504.922175825285,5069.490446649215,0.10370067429781368,0.03272741083849726
heldout,p03_seed202608103,self_attn,23,1,14,target_visible_diagonal,0.5982664192991449,504.922175825285,5069.490446649215,0.03442191998828058,0.010863384688040451
heldout,p03_seed202608103,self_attn,23,1,15,reuse,4.026878781037434,476.88062170994345,4919.459460580198,0.0918923674929973,0.028610509062064433
heldout,p03_seed202608103,self_attn,23,1,15,ar2,2.7415959008415958,476.88062170994345,4919.459460580198,0.07582228765966614,0.023607121106751852
heldout,p03_seed202608103,self_attn,23,1,15,diagonal,5.830464880465702,476.88062170994345,4919.459460580198,0.11057240463531207,0.03442650212569536
heldout,p03_seed202608103,self_attn,23,1,15,target_visible_diagonal,1.0106114841898268,476.88062170994345,4919.459460580198,0.04603490773251171,0.014332878570711492
heldout,p03_seed202608103,self_attn,23,1,16,reuse,3.0733568254409898,461.5328047882097,4792.005236988654,0.08160282717754112,0.025324906522600932
heldout,p03_seed202608103,self_attn,23,1,16,ar2,1.7687467474909844,461.5328047882097,4792.005236988654,0.061905828398783405,0.019212071096414724
heldout,p03_seed202608103,self_attn,23,1,16,diagonal,4.219005305274904,461.5328047882097,4792.005236988654,0.0956100946540314,0.02967197085540158
heldout,p03_seed202608103,self_attn,23,1,16,target_visible_diagonal,0.8275185474367697,461.5328047882097,4792.005236988654,0.04234358071835818,0.013141054796931857
heldout,p03_seed202608103,self_attn,23,1,17,reuse,5.903444176865985,421.3687920324374,4606.772745929542,0.11836452152591766,0.03579763503717838
heldout,p03_seed202608103,self_attn,23,1,17,ar2,2.8267096463238497,421.3687920324374,4606.772745929542,0.0819048118290553,0.02477092395463524
heldout,p03_seed202608103,self_attn,23,1,17,diagonal,6.779870685141605,421.3687920324374,4606.772745929542,0.12684680176199128,0.038362977829592304
heldout,p03_seed202608103,self_attn,23,1,17,target_visible_diagonal,0.7907542085656623,421.3687920324374,4606.772745929542,0.04332011216280067,0.013101540436118008
heldout,p03_seed202608103,self_attn,23,1,18,reuse,8.116022937622754,381.34206676386174,4358.7427378338325,0.1458862211052567,0.04315101488291706
heldout,p03_seed202608103,self_attn,23,1,18,ar2,3.781893923062589,381.34206676386174,4358.7427378338325,0.0995857764137366,0.029456019133263827
heldout,p03_seed202608103,self_attn,23,1,18,diagonal,12.161074180241465,381.34206676386174,4358.7427378338325,0.17857826976920965,0.05282084571247476
heldout,p03_seed202608103,self_attn,23,1,18,target_visible_diagonal,1.6029894371023592,381.34206676386174,4358.7427378338325,0.06483476966597781,0.01917717855457084
heldout,p03_seed202608103,self_attn,23,1,19,reuse,10.736660864056702,332.59780290061536,4430.251681323862,0.17966973601071648,0.0492289324660548
heldout,p03_seed202608103,self_attn,23,1,19,ar2,8.194344296697324,332.59780290061536,4430.251681323862,0.15696304519583817,0.04300737187676024
heldout,p03_seed202608103,self_attn,23,1,19,diagonal,15.980974380625671,332.59780290061536,4430.251681323862,0.2192007014847015,0.0600602904501322
heldout,p03_seed202608103,self_attn,23,1,19,target_visible_diagonal,3.1650775669244555,332.59780290061536,4430.251681323862,0.09755117187191528,0.02672870878922304
heldout,p03_seed202608103,self_attn,24,0,2,reuse,40.50025274735775,559.2442759060276,5885.4257533052005,0.26910891977054796,0.08295449505271739
heldout,p03_seed202608103,self_attn,24,0,2,ar2,115.1131276836183,559.2442759060276,5885.4257533052005,0.45369255562165994,0.13985354663405944
heldout,p03_seed202608103,self_attn,24,0,2,diagonal,89.34720846452682,559.2442759060276,5885.4257533052005,0.3997051281701187,0.12321158698717614
heldout,p03_seed202608103,self_attn,24,0,2,target_visible_diagonal,4.483385615520054,559.2442759060276,5885.4257533052005,0.08953694522001253,0.027600319177907243
heldout,p03_seed202608103,self_attn,24,0,3,reuse,19.233974670609744,476.4511317798325,5606.457418876496,0.20092100343200084,0.05857202726659047
heldout,p03_seed202608103,self_attn,24,0,3,ar2,49.7276150189941,476.4511317798325,5606.457418876496,0.3230647943652972,0.09417910333522564
heldout,p03_seed202608103,self_attn,24,0,3,diagonal,41.03215503009116,476.4511317798325,5606.457418876496,0.2934627493697601,0.08554958348907257
heldout,p03_seed202608103,self_attn,24,0,3,target_visible_diagonal,6.249342390996773,476.4511317798325,5606.457418876496,0.11452702470287023,0.03338665395391707
heldout,p03_seed202608103,self_attn,24,0,4,reuse,9.938646440908041,577.3147233553573,5331.118191268135,0.13120709009733036,0.043177198984838495
heldout,p03_seed202608103,self_attn,24,0,4,ar2,20.239058656359195,577.3147233553573,5331.118191268135,0.1872357772054801,0.06161493562188521
heldout,p03_seed202608103,self_attn,24,0,4,diagonal,69.40997420788867,577.3147233553573,5331.118191268135,0.346740542830166,0.1141042408819766
heldout,p03_seed202608103,self_attn,24,0,4,target_visible_diagonal,1.644807106820907,577.3147233553573,5331.118191268135,0.05337663240207351,0.017565007170384596
heldout,p03_seed202608103,self_attn,24,0,5,reuse,7.436579066746747,637.3600341921542,5205.321110521341,0.10801751606344111,0.03779747922303912
heldout,p03_seed202608103,self_attn,24,0,5,ar2,6.852703092450917,637.3600341921542,5205.321110521341,0.10369039861504956,0.03628333468600707
heldout,p03_seed202608103,self_attn,24,0,5,diagonal,14.700259640253563,637.3600341921542,5205.321110521341,0.1518693342027922,0.05314210336752631
heldout,p03_seed202608103,self_attn,24,0,5,target_visible_diagonal,2.491568503459377,637.3600341921542,5205.321110521341,0.06252360379938546,0.02187825365442416
heldout,p03_seed202608103,self_attn,24,0,6,reuse,3.8945238403616154,716.9514900492994,5110.206484020979,0.07370251324981997,0.027606284479274254
heldout,p03_seed202608103,self_attn,24,0,6,ar2,0.9554328451157036,716.9514900492994,5110.206484020979,0.036505239131297336,0.013673536654396115
heldout,p03_seed202608103,self_attn,24,0,6,diagonal,5.3029401513216765,716.9514900492994,5110.206484020979,0.0860029754905463,0.03221359086369923
heldout,p03_seed202608103,self_attn,24,0,6,target_visible_diagonal,0.4112804169066907,716.9514900492994,5110.206484020979,0.02395102641385509,0.008971184557985347
heldout,p03_seed202608103,self_attn,24,0,7,reuse,4.8440963520082105,810.4908229841562,5055.6143141375505,0.07730940584948513,0.03095418822201977
heldout,p03_seed202608103,self_attn,24,0,7,ar2,2.078061715866047,810.4908229841562,5055.6143141375505,0.050635507816577704,0.020274131232148617
heldout,p03_seed202608103,self_attn,24,0,7,diagonal,5.445851486581136,810.4908229841562,5055.6143141375505,0.08197073813821333,0.032820555650991956
heldout,p03_seed202608103,self_attn,24,0,7,target_visible_diagonal,0.5304244970945818,810.4908229841562,5055.6143141375505,0.025582190919905785,0.010242944492525581
heldout,p03_seed202608103,self_attn,24,0,8,reuse,2.692483793309364,856.9891592899127,4991.376680909831,0.056051712377360785,0.023225569724870384
heldout,p03_seed202608103,self_attn,24,0,8,ar2,2.2218641594971498,856.9891592899127,4991.376680909831,0.050917970793916884,0.02109835419409382
heldout,p03_seed202608103,self_attn,24,0,8,diagonal,5.504376062561116,856.9891592899127,4991.376680909831,0.08014314564692496,0.03320808835708118
heldout,p03_seed202608103,self_attn,24,0,8,target_visible_diagonal,0.4536879210208329,856.9891592899127,4991.376680909831,0.02300863974670812,0.009533852652241761
heldout,p03_seed202608103,self_attn,24,0,9,reuse,1.7435142270000525,887.1285155603019,4940.900971405805,0.0443322198330527,0.018784933976549373
heldout,p03_seed202608103,self_attn,24,0,9,ar2,1.0647008126037947,887.1285155603019,4940.900971405805,0.034643401181584516,0.014679481568256169
heldout,p03_seed202608103,self_attn,24,0,9,diagonal,4.602115921361507,887.1285155603019,4940.900971405805,0.07202537154035984,0.030519379677291732
heldout,p03_seed202608103,self_attn,24,0,9,target_visible_diagonal,0.41831903554984023,887.1285155603019,4940.900971405805,0.0217150355219396,0.009201332802963565
heldout,p03_seed202608103,self_attn,24,0,10,reuse,2.3816348877206206,912.5163195960865,4867.085295365949,0.05108780831062633,0.022120916331150278
heldout,p03_seed202608103,self_attn,24,0,10,ar2,3.3557250410426365,912.5163195960865,4867.085295365949,0.060641908983296834,0.026257822348227756
heldout,p03_seed202608103,self_attn,24,0,10,diagonal,6.13636586224495,912.5163195960865,4867.085295365949,0.0820040501401432,0.03550758570295223
heldout,p03_seed202608103,self_attn,24,0,10,target_visible_diagonal,0.7045747793647439,912.5163195960865,4867.085295365949,0.027787100163300032,0.01203175744123278
heldout,p03_seed202608103,self_attn,24,0,11,reuse,4.476665357109232,983.3150442701649,4830.798547645914,0.06747314810818457,0.030441626415483668
heldout,p03_seed202608103,self_attn,24,0,11,ar2,3.8833380893485345,983.3150442701649,4830.798547645914,0.0628429059713942,0.028352616115928587
heldout,p03_seed202608103,self_attn,24,0,11,diagonal,4.979583816595283,983.3150442701649,4830.798547645914,0.0711623336416215,0.03210606346837214
heldout,p03_seed202608103,self_attn,24,0,11,target_visible_diagonal,0.8881396402756252,983.3150442701649,4830.798547645914,0.03005344661360225,0.013559109363654946
heldout,p03_seed202608103,self_attn,24,0,12,reuse,3.3713012195257894,931.8539335151463,4760.845176340314,0.06014850778149895,0.026610727618617682
heldout,p03_seed202608103,self_attn,24,0,12,ar2,4.345877702433384,931.8539335151463,4760.845176340314,0.06829121333595305,0.03021319969282652
heldout,p03_seed202608103,self_attn,24,0,12,diagonal,6.632005650104821,931.8539335151463,4760.845176340314,0.0843623215269645,0.037323332568506715
heldout,p03_seed202608103,self_attn,24,0,12,target_visible_diagonal,0.757055144445568,931.8539335151463,4760.845176340314,0.028502951649050742,0.012610192848255843
heldout,p03_seed202608103,self_attn,24,0,13,reuse,4.1796869499339016,927.5777224457034,4597.249992681725,0.06712692030329105,0.030152464666664665
heldout,p03_seed202608103,self_attn,24,0,13,ar2,3.8014750892332057,927.5777224457034,4597.249992681725,0.06401782569082298,0.028755903271859177
heldout,p03_seed202608103,self_attn,24,0,13,diagonal,5.048892764484861,927.5777224457034,4597.249992681725,0.07377732735172746,0.033139733599023
heldout,p03_seed202608103,self_attn,24,0,13,target_visible_diagonal,1.0414748567350816,927.5777224457034,4597.249992681725,0.03350805657253915,0.015051345827980024
heldout,p03_seed202608103,self_attn,24,0,14,reuse,4.403113734426532,925.1320063145345,4552.560166534502,0.06898872181858089,0.031099406765197818
heldout,p03_seed202608103,self_attn,24,0,14,ar2,2.140053202088507,925.1320063145345,4552.560166534502,0.048096163129338475,0.021681256031065497
heldout,p03_seed202608103,self_attn,24,0,14,diagonal,3.519523748207393,925.1320063145345,4552.560166534502,0.06167939381952814,0.02780443682474057
heldout,p03_seed202608103,self_attn,24,0,14,target_visible_diagonal,0.7853533073562157,925.1320063145345,4552.560166534502,0.029136050780408967,0.013134232246456146
heldout,p03_seed202608103,self_attn,24,0,15,reuse,5.5729178229890675,886.8670679325076,4581.971401858435,0.07927058355415559,0.034875073569155736
heldout,p03_seed202608103,self_attn,24,0,15,ar2,3.4842927925193745,886.8670679325076,4581.971401858435,0.06267986566428853,0.027575991349344197
heldout,p03_seed202608103,self_attn,24,0,15,diagonal,3.9197252748454128,886.8670679325076,4581.971401858435,0.06648115414382784,0.029248367272891537
heldout,p03_seed202608103,self_attn,24,0,15,target_visible_diagonal,0.8829384291408156,886.8670679325076,4581.971401858435,0.03155265766265576,0.013881583911082728
heldout,p03_seed202608103,self_attn,24,0,16,reuse,3.057679292362381,837.9401639623208,4592.942297852656,0.06040730523525889,0.025801827736336307
heldout,p03_seed202608103,self_attn,24,0,16,ar2,4.459776774388461,837.9401639623208,4592.942297852656,0.07295415927797806,0.031160977021052905
heldout,p03_seed202608103,self_attn,24,0,16,diagonal,6.418121287045898,837.9401639623208,4592.942297852656,0.08751801447947455,0.03738164986223477
heldout,p03_seed202608103,self_attn,24,0,16,target_visible_diagonal,0.7135023505343785,837.9401639623208,4592.942297852656,0.02918039728154384,0.01246384987716335
heldout,p03_seed202608103,self_attn,24,0,17,reuse,5.3074076985013185,825.0299504408895,4573.84279405768,0.08020590946018807,0.03406438936760121
heldout,p03_seed202608103,self_attn,24,0,17,ar2,4.209727862264273,825.0299504408895,4573.84279405768,0.07143189203442293,0.030337961378429926
heldout,p03_seed202608103,self_attn,24,0,17,diagonal,6.975705854159434,825.0299504408895,4573.84279405768,0.09195158555070966,0.03905291560495849
heldout,p03_seed202608103,self_attn,24,0,17,target_visible_diagonal,1.368879058876028,825.0299504408895,4573.84279405768,0.04073312054932135,0.01729983348967896
heldout,p03_seed202608103,self_attn,24,0,18,reuse,14.20382102797722,804.5335959113754,4724.285858147778,0.13287109180360424,0.05483205360419663
heldout,p03_seed202608103,self_attn,24,0,18,ar2,10.739874649570035,804.5335959113754,4724.285858147778,0.11553870996605135,0.047679481309465754
heldout,p03_seed202608103,self_attn,24,0,18,diagonal,17.09741653961943,804.5335959113754,4724.285858147778,0.14577839154866024,0.060158522604334304
heldout,p03_seed202608103,self_attn,24,0,18,target_visible_diagonal,4.735334739506762,804.5335959113754,4724.285858147778,0.07671905597100312,0.03165973374918332
heldout,p03_seed202608103,self_attn,24,0,19,reuse,14.304965222469976,762.7803479301743,5098.53142523428,0.13694420382181385,0.05296888766278015
heldout,p03_seed202608103,self_attn,24,0,19,ar2,17.941931142763263,762.7803479301743,5098.53142523428,0.15336803209731625,0.05932148887290384
heldout,p03_seed202608103,self_attn,24,0,19,diagonal,31.3970419466539,762.7803479301743,5098.53142523428,0.20288251452026523,0.0784732819678089
heldout,p03_seed202608103,self_attn,24,0,19,target_visible_diagonal,5.118704130529855,762.7803479301743,5098.53142523428,0.08191817453832317,0.03168527373605629
heldout,p03_seed202608103,self_attn,24,1,2,reuse,28.318138884397538,389.9574796158418,6092.818818920292,0.2694782549249517,0.06817469784707023
heldout,p03_seed202608103,self_attn,24,1,2,ar2,98.14790873896061,389.9574796158418,6092.818818920292,0.5016859029647734,0.12692038865356015
heldout,p03_seed202608103,self_attn,24,1,2,diagonal,130.31228835040014,389.9574796158418,6092.818818920292,0.5780748274887485,0.14624585092410586
heldout,p03_seed202608103,self_attn,24,1,2,target_visible_diagonal,4.864614350973941,389.9574796158418,6092.818818920292,0.1116903317590555,0.028256285919000135
heldout,p03_seed202608103,self_attn,24,1,3,reuse,57.151477622663236,506.97444037560814,5592.657067849897,0.3357536166125206,0.1010891713832717
heldout,p03_seed202608103,self_attn,24,1,3,ar2,51.42991443833949,506.97444037560814,5592.657067849897,0.31850398369750293,0.09589562763045148
heldout,p03_seed202608103,self_attn,24,1,3,diagonal,66.2009067371291,506.97444037560814,5592.657067849897,0.3613590507439724,0.10879849152514409
heldout,p03_seed202608103,self_attn,24,1,3,target_visible_diagonal,11.648733074435222,506.97444037560814,5592.657067849897,0.1515815398680436,0.0456383833385325
heldout,p03_seed202608103,self_attn,24,1,4,reuse,5.520989946493101,541.56133834765,5317.8579731955,0.10096820877619689,0.03222108132409701
heldout,p03_seed202608103,self_attn,24,1,4,ar2,63.73983169780804,541.56133834765,5317.8579731955,0.34306912099432463,0.109480579890713
heldout,p03_seed202608103,self_attn,24,1,4,diagonal,37.07145597886286,541.56133834765,5317.8579731955,0.2616350929533656,0.08349326693488371
heldout,p03_seed202608103,self_attn,24,1,4,target_visible_diagonal,1.5607374494237178,541.56133834765,5317.8579731955,0.05368353417358447,0.01713154607116087
heldout,p03_seed202608103,self_attn,24,1,5,reuse,4.3731503627555535,543.7515090581197,5254.095068034076,0.08968028244519137,0.028850161037565988
heldout,p03_seed202608103,self_attn,24,1,5,ar2,7.202442687163589,543.7515090581197,5254.095068034076,0.11509055064463565,0.03702464833369758
heldout,p03_seed202608103,self_attn,24,1,5,diagonal,17.252128943219414,543.7515090581197,5254.095068034076,0.17812345487033499,0.05730234358614387
heldout,p03_seed202608103,self_attn,24,1,5,target_visible_diagonal,1.5098263224757367,543.7515090581197,5254.095068034076,0.05269425377815888,0.01695174976933593
heldout,p03_seed202608103,self_attn,24,1,6,reuse,3.7936168099395102,595.8547155324696,5153.612809809914,0.07979148360151851,0.027131314587443396
heldout,p03_seed202608103,self_attn,24,1,6,ar2,2.222024216881021,595.8547155324696,5153.612809809914,0.06106666511558284,0.020764357639107774
heldout,p03_seed202608103,self_attn,24,1,6,diagonal,10.603804080133358,595.8547155324696,5153.612809809914,0.13340148286654194,0.04536019929343324
heldout,p03_seed202608103,self_attn,24,1,6,target_visible_diagonal,0.3524870183128917,595.8547155324696,5153.612809809914,0.024322116995097235,0.008270193482328336
heldout,p03_seed202608103,self_attn,24,1,7,reuse,6.2516140602633055,692.533953017057,5086.663847782242,0.09501136212488542,0.03505738842578789
heldout,p03_seed202608103,self_attn,24,1,7,ar2,4.35144392075306,692.533953017057,5086.663847782242,0.07926768232202369,0.029248269539831062
heldout,p03_seed202608103,self_attn,24,1,7,diagonal,9.472485990081625,692.533953017057,5086.663847782242,0.11695302263033078,0.043153444495746006
heldout,p03_seed202608103,self_attn,24,1,7,target_visible_diagonal,0.32787894753867364,692.533953017057,5086.663847782242,0.02175886466246579,0.008028607875061903
heldout,p03_seed202608103,self_attn,24,1,8,reuse,5.009457194241474,775.1881432862953,4960.7879561263835,0.08038810187895444,0.03177752016491525
heldout,p03_seed202608103,self_attn,24,1,8,ar2,4.5344096971551595,775.1881432862953,4960.7879561263835,0.07648157413305841,0.030233264717673354
heldout,p03_seed202608103,self_attn,24,1,8,diagonal,6.026840756656986,775.1881432862953,4960.7879561263835,0.08817415320623599,0.03485535627840271
heldout,p03_seed202608103,self_attn,24,1,8,target_visible_diagonal,0.4337973750848824,775.1881432862953,4960.7879561263835,0.02365592306909802,0.009351216844003477
heldout,p03_seed202608103,self_attn,24,1,9,reuse,3.473816764823553,831.2363281249482,4834.979721780692,0.06464593121105582,0.026804402138250017
heldout,p03_seed202608103,self_attn,24,1,9,ar2,1.9281993819093488,831.2363281249482,4834.979721780692,0.04816302011658871,0.019970026499933596
heldout,p03_seed202608103,self_attn,24,1,9,diagonal,4.287335996945963,831.2363281249482,4834.979721780692,0.07181770166108475,0.029778062128670537
heldout,p03_seed202608103,self_attn,24,1,9,target_visible_diagonal,0.9789686771067765,831.2363281249482,4834.979721780692,0.03431801348738749,0.014229415786410765
heldout,p03_seed202608103,self_attn,24,1,10,reuse,3.6989869397237145,863.6854656071803,4743.730389892546,0.06544305930555505,0.027924242445332217
heldout,p03_seed202608103,self_attn,24,1,10,ar2,3.554519984498918,863.6854656071803,4743.730389892546,0.064152365460493,0.027373509514526956
heldout,p03_seed202608103,self_attn,24,1,10,diagonal,6.51053911871709,863.6854656071803,4743.730389892546,0.08682217690249888,0.037046610338571165
heldout,p03_seed202608103,self_attn,24,1,10,target_visible_diagonal,0.5910915107012561,863.6854656071803,4743.730389892546,0.026160711739283492,0.011162651393471635
heldout,p03_seed202608103,self_attn,24,1,11,reuse,4.19312937963707,906.3992046718205,4711.832249317551,0.06801573155128035,0.029831440238610653
heldout,p03_seed202608103,self_attn,24,1,11,ar2,2.6063705210853287,906.3992046718205,4711.832249317551,0.05362389050515634,0.023519233690227945
heldout,p03_seed202608103,self_attn,24,1,11,diagonal,6.891614655450185,906.3992046718205,4711.832249317551,0.08719683771098517,0.03824420018492208
heldout,p03_seed202608103,self_attn,24,1,11,target_visible_diagonal,0.9367441186134507,906.3992046718205,4711.832249317551,0.03214776090300601,0.014099885222290389
heldout,p03_seed202608103,self_attn,24,1,12,reuse,3.7822363217865886,848.29760852707,4685.932794646127,0.06677289550259204,0.028410331592270386
heldout,p03_seed202608103,self_attn,24,1,12,ar2,4.7191759609350665,848.29760852707,4685.932794646127,0.07458628290610275,0.03173474826346283
heldout,p03_seed202608103,self_attn,24,1,12,diagonal,6.1379325898884485,848.29760852707,4685.932794646127,0.0850622636618871,0.03619203717965972
heldout,p03_seed202608103,self_attn,24,1,12,target_visible_diagonal,0.67234915602905,848.29760852707,4685.932794646127,0.02815291121451988,0.011978416345015454
heldout,p03_seed202608103,self_attn,24,1,13,reuse,3.5706012773757556,831.0207100740521,4549.656859583818,0.06554880135627586,0.028014402011494095
heldout,p03_seed202608103,self_attn,24,1,13,ar2,4.3055186562534695,831.0207100740521,4549.656859583818,0.0719791666388626,0.030762626759770016
heldout,p03_seed202608103,self_attn,24,1,13,diagonal,6.360695563117085,831.0207100740521,4549.656859583818,0.0874875755087451,0.037390647282648924
heldout,p03_seed202608103,self_attn,24,1,13,target_visible_diagonal,1.1121927101371427,831.0207100740521,4549.656859583818,0.03658340277353334,0.015635101344962234
heldout,p03_seed202608103,self_attn,24,1,14,reuse,4.183553857821666,835.6933457427826,4504.522746783507,0.07075370884668157,0.030475321084726538
heldout,p03_seed202608103,self_attn,24,1,14,ar2,2.165638087337626,835.6933457427826,4504.522746783507,0.05090605804490851,0.021926461373749945
heldout,p03_seed202608103,self_attn,24,1,14,diagonal,3.3068510530333253,835.6933457427826,4504.522746783507,0.06290480854759169,0.027094611286246635
heldout,p03_seed202608103,self_attn,24,1,14,target_visible_diagonal,0.7674100396637598,835.6933457427826,4504.522746783507,0.03030332378774385,0.013052369090178637
heldout,p03_seed202608103,self_attn,24,1,15,reuse,5.419634607863973,805.4606045255287,4513.348977067275,0.08202813770510926,0.03465257771701285
heldout,p03_seed202608103,self_attn,24,1,15,ar2,3.5889873136746475,805.4606045255287,4513.348977067275,0.06675192734935936,0.0281991815851013
heldout,p03_seed202608103,self_attn,24,1,15,diagonal,3.884250103383101,805.4606045255287,4513.348977067275,0.0694434743626358,0.029336218761196377
heldout,p03_seed202608103,self_attn,24,1,15,target_visible_diagonal,0.7950276750824097,805.4606045255287,4513.348977067275,0.03141730813579162,0.013272161751967314
heldout,p03_seed202608103,self_attn,24,1,16,reuse,3.460889099370619,757.7026126174009,4547.1498476096895,0.06758408667152387,0.027588253527582533
heldout,p03_seed202608103,self_attn,24,1,16,ar2,3.331052944340361,757.7026126174009,4547.1498476096895,0.06630425129472206,0.027065816596232323
heldout,p03_seed202608103,self_attn,24,1,16,diagonal,4.64331937802349,757.7026126174009,4547.1498476096895,0.07828253590429485,0.0319554284695207
heldout,p03_seed202608103,self_attn,24,1,16,target_visible_diagonal,0.8756239254678888,757.7026126174009,4547.1498476096895,0.03399455946054106,0.013876795132470783
heldout,p03_seed202608103,self_attn,24,1,17,reuse,5.128630522944167,742.0330868860577,4524.253987540957,0.08313598965606697,0.033668767408642324
heldout,p03_seed202608103,self_attn,24,1,17,ar2,4.517382701746095,742.0330868860577,4524.253987540957,0.07802464599480086,0.031598753668639304
heldout,p03_seed202608103,self_attn,24,1,17,diagonal,6.9985715282873695,742.0330868860577,4524.253987540957,0.09711651008081727,0.03933065815391404
heldout,p03_seed202608103,self_attn,24,1,17,target_visible_diagonal,2.343758951098854,742.0330868860577,4524.253987540957,0.0562011026650999,0.02276056208109852
heldout,p03_seed202608103,self_attn,24,1,18,reuse,16.788129191611162,718.1514482241528,4659.655058551405,0.15289494639677106,0.06002390791673946
heldout,p03_seed202608103,self_attn,24,1,18,ar2,16.12652196895374,718.1514482241528,4659.655058551405,0.14985192834652925,0.0588292717332603
heldout,p03_seed202608103,self_attn,24,1,18,diagonal,20.11150655739599,718.1514482241528,4659.655058551405,0.16734559389826856,0.0656969818502378
heldout,p03_seed202608103,self_attn,24,1,18,target_visible_diagonal,3.732263413258117,718.1514482241528,4659.655058551405,0.07209051423697888,0.028301487329748656
heldout,p03_seed202608103,self_attn,24,1,19,reuse,17.03768982566094,658.0331808231462,5025.113755278071,0.16090941547811802,0.058228071289192766
heldout,p03_seed202608103,self_attn,24,1,19,ar2,30.973885526473044,658.0331808231462,5025.113755278071,0.21695714034680363,0.07850998524403338
heldout,p03_seed202608103,self_attn,24,1,19,diagonal,25.909052135775113,658.0331808231462,5025.113755278071,0.1984275023662309,0.07180469035442236
heldout,p03_seed202608103,self_attn,24,1,19,target_visible_diagonal,6.267761098187454,658.0331808231462,5025.113755278071,0.09759606794779248,0.03531695634542758
heldout,p03_seed202608103,self_attn,25,0,2,reuse,59.689968251901846,1265.4920868867607,6394.883694685064,0.2171805641988079,0.09661272880099359
heldout,p03_seed202608103,self_attn,25,0,2,ar2,70.13937220965087,1265.4920868867607,6394.883694685064,0.23542426339162176,0.10472843459144711
heldout,p03_seed202608103,self_attn,25,0,2,diagonal,164.66475415965266,1265.4920868867607,6394.883694685064,0.3607203204573425,0.16046635951019422
heldout,p03_seed202608103,self_attn,25,0,2,target_visible_diagonal,11.012615956496333,1265.4920868867607,6394.883694685064,0.09328579783484052,0.041498167759393044
heldout,p03_seed202608103,self_attn,25,0,3,reuse,38.30409964673947,1542.0139361394763,6415.108553792583,0.15760808053040865,0.0772717280137521
heldout,p03_seed202608103,self_attn,25,0,3,ar2,55.53467384957078,1542.0139361394763,6415.108553792583,0.1897745470164763,0.09304222938087796
heldout,p03_seed202608103,self_attn,25,0,3,diagonal,106.69515196690591,1542.0139361394763,6415.108553792583,0.2630438750820377,0.12896454739261268
heldout,p03_seed202608103,self_attn,25,0,3,target_visible_diagonal,4.165682081030042,1542.0139361394763,6415.108553792583,0.05197552822080785,0.025482442692869887
heldout,p03_seed202608103,self_attn,25,0,4,reuse,3.892184280731634,1585.906132898627,6321.526346022322,0.049540223079166126,0.024813368259634417
heldout,p03_seed202608103,self_attn,25,0,4,ar2,55.551569784080165,1585.906132898627,6321.526346022322,0.18715844517064503,0.093742642529053
heldout,p03_seed202608103,self_attn,25,0,4,diagonal,34.728441011063715,1585.906132898627,6321.526346022322,0.1479803004184797,0.07411936122264381
heldout,p03_seed202608103,self_attn,25,0,4,target_visible_diagonal,1.0584175724691205,1585.906132898627,6321.526346022322,0.025833888542670123,0.012939501482729576
