head,source,ascending_index,eigenvalue,mp_lower,mp_upper
0,k,105,1.5024058818817139,0.8788919423236052,1.1289224654908026
0,k,106,1.6315163373947144,0.8788919423236052,1.1289224654908026
0,k,107,1.6929199695587158,0.8788919423236052,1.1289224654908026
0,k,108,1.7514644861221313,0.8788919423236052,1.1289224654908026
0,k,109,1.8742996454238892,0.8788919423236052,1.1289224654908026
0,k,110,1.921831727027893,0.8788919423236052,1.1289224654908026
0,k,111,2.0364551544189453,0.8788919423236052,1.1289224654908026
0,k,112,2.068293571472168,0.8788919423236052,1.1289224654908026
0,k,113,2.3458094596862793,0.8788919423236052,1.1289224654908026
0,k,114,2.389039993286133,0.8788919423236052,1.1289224654908026
0,k,115,2.4576175212860107,0.8788919423236052,1.1289224654908026
0,k,116,2.51305890083313,0.8788919423236052,1.1289224654908026
0,k,117,2.5741374492645264,0.8788919423236052,1.1289224654908026
0,k,118,2.6590781211853027,0.8788919423236052,1.1289224654908026
0,k,119,2.897900104522705,0.8788919423236052,1.1289224654908026
0,k,120,3.323570966720581,0.8788919423236052,1.1289224654908026
0,k,121,3.5516176223754883,0.8788919423236052,1.1289224654908026
0,k,122,3.7671031951904297,0.8788919423236052,1.1289224654908026
0,k,123,3.9584670066833496,0.8788919423236052,1.1289224654908026
0,k,124,4.765137672424316,0.8788919423236052,1.1289224654908026
0,k,125,5.392176628112793,0.8788919423236052,1.1289224654908026
0,k,126,6.742140769958496,0.8788919423236052,1.1289224654908026
0,k,127,15.373666763305664,0.8788919423236052,1.1289224654908026
1,q,0,0.0008975752862170339,0.8788919423236052,1.1289224654908026
1,q,1,0.0011528097093105316,0.8788919423236052,1.1289224654908026
1,q,2,0.0012650523567572236,0.8788919423236052,1.1289224654908026
1,q,3,0.002215426415205002,0.8788919423236052,1.1289224654908026
1,q,4,0.0030209876131266356,0.8788919423236052,1.1289224654908026
1,q,5,0.003730179276317358,0.8788919423236052,1.1289224654908026
1,q,6,0.005577590316534042,0.8788919423236052,1.1289224654908026
1,q,7,0.00647833151742816,0.8788919423236052,1.1289224654908026
1,q,8,0.008608969859778881,0.8788919423236052,1.1289224654908026
1,q,9,0.010333201847970486,0.8788919423236052,1.1289224654908026
1,q,10,0.01380564458668232,0.8788919423236052,1.1289224654908026
1,q,11,0.014256653375923634,0.8788919423236052,1.1289224654908026
1,q,12,0.017908094450831413,0.8788919423236052,1.1289224654908026
1,q,13,0.01944946125149727,0.8788919423236052,1.1289224654908026
1,q,14,0.01983671262860298,0.8788919423236052,1.1289224654908026
1,q,15,0.022350583225488663,0.8788919423236052,1.1289224654908026
1,q,16,0.023908836767077446,0.8788919423236052,1.1289224654908026
1,q,17,0.02529159002006054,0.8788919423236052,1.1289224654908026
1,q,18,0.025792066007852554,0.8788919423236052,1.1289224654908026
1,q,19,0.028651880100369453,0.8788919423236052,1.1289224654908026
1,q,20,0.029951052740216255,0.8788919423236052,1.1289224654908026
1,q,21,0.03179846704006195,0.8788919423236052,1.1289224654908026
1,q,22,0.03487085551023483,0.8788919423236052,1.1289224654908026
1,q,23,0.03568984940648079,0.8788919423236052,1.1289224654908026
1,q,24,0.03937767446041107,0.8788919423236052,1.1289224654908026
1,q,25,0.04549306258559227,0.8788919423236052,1.1289224654908026
1,q,26,0.05050062760710716,0.8788919423236052,1.1289224654908026
1,q,27,0.054197318851947784,0.8788919423236052,1.1289224654908026
1,q,28,0.05708245187997818,0.8788919423236052,1.1289224654908026
1,q,29,0.05739721655845642,0.8788919423236052,1.1289224654908026
1,q,30,0.0622393898665905,0.8788919423236052,1.1289224654908026
1,q,31,0.07206475734710693,0.8788919423236052,1.1289224654908026
1,q,32,0.07816392928361893,0.8788919423236052,1.1289224654908026
1,q,33,0.08045226335525513,0.8788919423236052,1.1289224654908026
1,q,34,0.08301729708909988,0.8788919423236052,1.1289224654908026
