case,head,variant,requested_density,actual_density,router_topk,exact_topk_recall,exact_attention_mass_captured
f81_l0_t1000,10,k_lowpass,0.0625,0.06266789138317108,128,0.066925048828125,0.025759153068065643
f81_l0_t1000,10,k_lowpass,0.0625,0.06266789138317108,256,0.1038055419921875,0.04808597266674042
f81_l0_t1000,10,qk_lowpass,0.0625,0.06266789138317108,64,0.04046630859375,0.013429435901343822
f81_l0_t1000,10,qk_lowpass,0.0625,0.06266789138317108,128,0.06427001953125,0.025436371564865112
f81_l0_t1000,10,qk_lowpass,0.0625,0.06266789138317108,256,0.0994873046875,0.04768390208482742
f81_l0_t1000,10,q_lowpass,0.125,0.12512211501598358,64,0.78466796875,0.03865137696266174
f81_l0_t1000,10,q_lowpass,0.125,0.12512211501598358,128,0.811004638671875,0.06692221760749817
f81_l0_t1000,10,q_lowpass,0.125,0.12512211501598358,256,0.8419647216796875,0.11407943069934845
f81_l0_t1000,10,k_lowpass,0.125,0.12512211501598358,64,0.05426025390625,0.014909457415342331
f81_l0_t1000,10,k_lowpass,0.125,0.12512211501598358,128,0.081787109375,0.027861913666129112
f81_l0_t1000,10,k_lowpass,0.125,0.12512211501598358,256,0.1198883056640625,0.05149858817458153
f81_l0_t1000,10,qk_lowpass,0.125,0.12512211501598358,64,0.0521240234375,0.014773337170481682
f81_l0_t1000,10,qk_lowpass,0.125,0.12512211501598358,128,0.078857421875,0.027669938281178474
f81_l0_t1000,10,qk_lowpass,0.125,0.12512211501598358,256,0.11669921875,0.05119360238313675
f81_l0_t1000,10,q_lowpass,0.25,0.2500305473804474,64,0.82879638671875,0.03941943496465683
f81_l0_t1000,10,q_lowpass,0.25,0.2500305473804474,128,0.847808837890625,0.06798304617404938
f81_l0_t1000,10,q_lowpass,0.25,0.2500305473804474,256,0.8724212646484375,0.11548177897930145
f81_l0_t1000,10,k_lowpass,0.25,0.2500305473804474,64,0.0770263671875,0.01774134859442711
f81_l0_t1000,10,k_lowpass,0.25,0.2500305473804474,128,0.1134033203125,0.03280945122241974
f81_l0_t1000,10,k_lowpass,0.25,0.2500305473804474,256,0.1619110107421875,0.05972032994031906
f81_l0_t1000,10,qk_lowpass,0.25,0.2500305473804474,64,0.0728759765625,0.017356999218463898
f81_l0_t1000,10,qk_lowpass,0.25,0.2500305473804474,128,0.107208251953125,0.032036710530519485
f81_l0_t1000,10,qk_lowpass,0.25,0.2500305473804474,256,0.1554107666015625,0.058611251413822174
f81_l0_t1000,11,q_lowpass,0.015625,0.015720391646027565,64,0.58880615234375,0.8677002787590027
f81_l0_t1000,11,q_lowpass,0.015625,0.015720391646027565,128,0.571502685546875,0.9108051657676697
f81_l0_t1000,11,q_lowpass,0.015625,0.015720391646027565,256,0.6276092529296875,0.9518028497695923
f81_l0_t1000,11,k_lowpass,0.015625,0.015720391646027565,64,0.59814453125,0.8745182752609253
f81_l0_t1000,11,k_lowpass,0.015625,0.015720391646027565,128,0.58050537109375,0.9207682609558105
f81_l0_t1000,11,k_lowpass,0.015625,0.015720391646027565,256,0.627838134765625,0.9578329920768738
f81_l0_t1000,11,qk_lowpass,0.015625,0.015720391646027565,64,0.58837890625,0.8762178421020508
f81_l0_t1000,11,qk_lowpass,0.015625,0.015720391646027565,128,0.551849365234375,0.9160561561584473
f81_l0_t1000,11,qk_lowpass,0.015625,0.015720391646027565,256,0.597381591796875,0.9545704126358032
f81_l0_t1000,11,q_lowpass,0.0625,0.06266789138317108,64,0.86492919921875,0.9136929512023926
f81_l0_t1000,11,q_lowpass,0.0625,0.06266789138317108,128,0.87420654296875,0.9513518810272217
f81_l0_t1000,11,q_lowpass,0.0625,0.06266789138317108,256,0.88287353515625,0.9765127897262573
f81_l0_t1000,11,k_lowpass,0.0625,0.06266789138317108,64,0.86663818359375,0.9133464694023132
f81_l0_t1000,11,k_lowpass,0.0625,0.06266789138317108,128,0.886810302734375,0.951171875
f81_l0_t1000,11,k_lowpass,0.0625,0.06266789138317108,256,0.899383544921875,0.9765671491622925
f81_l0_t1000,11,qk_lowpass,0.0625,0.06266789138317108,64,0.82763671875,0.909585177898407
f81_l0_t1000,11,qk_lowpass,0.0625,0.06266789138317108,128,0.840606689453125,0.9479776620864868
f81_l0_t1000,11,qk_lowpass,0.0625,0.06266789138317108,256,0.8525390625,0.9746297597885132
f81_l0_t1000,11,q_lowpass,0.125,0.12512211501598358,64,0.88372802734375,0.9160751700401306
f81_l0_t1000,11,q_lowpass,0.125,0.12512211501598358,128,0.8917236328125,0.9529403448104858
f81_l0_t1000,11,q_lowpass,0.125,0.12512211501598358,256,0.899658203125,0.9774014353752136
f81_l0_t1000,11,k_lowpass,0.125,0.12512211501598358,64,0.8846435546875,0.9154270887374878
f81_l0_t1000,11,k_lowpass,0.125,0.12512211501598358,128,0.89874267578125,0.9525365829467773
f81_l0_t1000,11,k_lowpass,0.125,0.12512211501598358,256,0.9134521484375,0.9774613380432129
f81_l0_t1000,11,qk_lowpass,0.125,0.12512211501598358,64,0.8438720703125,0.9119598269462585
f81_l0_t1000,11,qk_lowpass,0.125,0.12512211501598358,128,0.85882568359375,0.9500217437744141
f81_l0_t1000,11,qk_lowpass,0.125,0.12512211501598358,256,0.8721466064453125,0.9757874011993408
f81_l0_t1000,11,q_lowpass,0.25,0.2500305473804474,64,0.9014892578125,0.9177036881446838
f81_l0_t1000,11,q_lowpass,0.25,0.2500305473804474,128,0.91058349609375,0.9541006684303284
f81_l0_t1000,11,q_lowpass,0.25,0.2500305473804474,256,0.9138641357421875,0.9780271053314209
f81_l0_t1000,11,k_lowpass,0.25,0.2500305473804474,64,0.90374755859375,0.9175504446029663
f81_l0_t1000,11,k_lowpass,0.25,0.2500305473804474,128,0.9202880859375,0.9542556405067444
f81_l0_t1000,11,k_lowpass,0.25,0.2500305473804474,256,0.929473876953125,0.9783196449279785
f81_l0_t1000,11,qk_lowpass,0.25,0.2500305473804474,64,0.86285400390625,0.9148956537246704
f81_l0_t1000,11,qk_lowpass,0.25,0.2500305473804474,128,0.87677001953125,0.9522103667259216
f81_l0_t1000,11,qk_lowpass,0.25,0.2500305473804474,256,0.887542724609375,0.9770922064781189
