case,head,variant,requested_density,actual_density,q_retained_energy,k_retained_energy,q_relative_l2,k_relative_l2,centered_score_relative_l2,attention_relative_fro,attention_kl_exact_to_approx,output_relative_l2,output_cosine
f81_l0_t1000,8,qk_lowpass,0.25,0.2500305473804474,0.9312818646430969,0.3589705228805542,0.21480070054531097,0.5135399103164673,0.8264387845993042,0.21899718046188354,0.02428119257092476,0.51792311668396,0.8663872480392456
f81_l0_t1000,9,q_lowpass,0.015625,0.015720391646027565,0.8747562766075134,0.5176990628242493,0.3165668845176697,0.0,0.23460717499256134,0.14146549999713898,0.009883938357234001,0.27614477276802063,0.961121678352356
f81_l0_t1000,9,k_lowpass,0.015625,0.015720391646027565,0.8747562766075134,0.5176990628242493,0.0,0.5190926790237427,0.7376619577407837,0.4284024238586426,0.09839179366827011,1.2691465616226196,0.4509004056453705
f81_l0_t1000,9,qk_lowpass,0.015625,0.015720391646027565,0.8747562766075134,0.5176990628242493,0.3165668845176697,0.5190926790237427,0.7490776777267456,0.43315231800079346,0.10107538104057312,1.2700510025024414,0.4500451385974884
f81_l0_t1000,9,q_lowpass,0.0625,0.06266789138317108,0.9405083060264587,0.5525022745132446,0.21789316833019257,0.0,0.15389980375766754,0.09360064566135406,0.004297155886888504,0.1997547298669815,0.9798768758773804
f81_l0_t1000,9,k_lowpass,0.0625,0.06266789138317108,0.9405083060264587,0.5525022745132446,0.0,0.5000129342079163,0.7091531753540039,0.4162848889827728,0.09179878234863281,1.2105361223220825,0.47952818870544434
f81_l0_t1000,9,qk_lowpass,0.0625,0.06266789138317108,0.9405083060264587,0.5525022745132446,0.21789316833019257,0.5000129342079163,0.7164255976676941,0.4197825491428375,0.09361472725868225,1.2129753828048706,0.47724616527557373
f81_l0_t1000,9,q_lowpass,0.125,0.12512211501598358,0.9496217966079712,0.5848740339279175,0.19865529239177704,0.0,0.1349402368068695,0.08189142495393753,0.003280260367318988,0.17073696851730347,0.9853763580322266
f81_l0_t1000,9,k_lowpass,0.125,0.12512211501598358,0.9496217966079712,0.5848740339279175,0.0,0.481588214635849,0.6831686496734619,0.4033423960208893,0.08540339767932892,1.1312522888183594,0.519392728805542
f81_l0_t1000,9,qk_lowpass,0.125,0.12512211501598358,0.9496217966079712,0.5848740339279175,0.19865529239177704,0.481588214635849,0.6895477175712585,0.40643706917762756,0.08692781627178192,1.135610580444336,0.5153942704200745
f81_l0_t1000,9,q_lowpass,0.25,0.2500305473804474,0.961719274520874,0.6474179029464722,0.17239342629909515,0.0,0.10931491106748581,0.06553349643945694,0.0021214899607002735,0.12782686948776245,0.9918043613433838
f81_l0_t1000,9,k_lowpass,0.25,0.2500305473804474,0.961719274520874,0.6474179029464722,0.0,0.44382935762405396,0.6293225884437561,0.37524423003196716,0.07265955209732056,0.9749019742012024,0.6040846109390259
f81_l0_t1000,9,qk_lowpass,0.25,0.2500305473804474,0.961719274520874,0.6474179029464722,0.17239342629909515,0.44382935762405396,0.6345807909965515,0.3777441084384918,0.07378987222909927,0.9793378710746765,0.6000517010688782
f81_l0_t1000,10,q_lowpass,0.015625,0.015720391646027565,0.8690102696418762,0.7330185174942017,0.29728081822395325,0.0,0.12945185601711273,0.2404799610376358,0.04708154872059822,0.3113994300365448,0.950406551361084
f81_l0_t1000,10,k_lowpass,0.015625,0.015720391646027565,0.8690102696418762,0.7330185174942017,0.0,0.37699654698371887,0.4182882606983185,0.8408568501472473,0.6655291318893433,0.8840868473052979,0.6601138710975647
f81_l0_t1000,10,qk_lowpass,0.015625,0.015720391646027565,0.8690102696418762,0.7330185174942017,0.29728081822395325,0.37699654698371887,0.4303644001483917,0.840898334980011,0.6784875392913818,0.8838261365890503,0.6601981520652771
f81_l0_t1000,10,q_lowpass,0.0625,0.06266789138317108,0.922814130783081,0.7750150561332703,0.22801144421100616,0.0,0.09680572897195816,0.17022742331027985,0.02346268855035305,0.2327672392129898,0.9725593328475952
f81_l0_t1000,10,k_lowpass,0.0625,0.06266789138317108,0.922814130783081,0.7750150561332703,0.0,0.3460776209831238,0.34708863496780396,0.7953555583953857,0.4841127395629883,0.8503357768058777,0.6815086603164673
f81_l0_t1000,10,qk_lowpass,0.0625,0.06266789138317108,0.922814130783081,0.7750150561332703,0.22801144421100616,0.3460776209831238,0.3563559949398041,0.7973360419273376,0.4953276515007019,0.8523958921432495,0.6797177791595459
f81_l0_t1000,10,q_lowpass,0.125,0.12512211501598358,0.9344611167907715,0.7969127893447876,0.20875851809978485,0.0,0.08529628813266754,0.15523333847522736,0.017689313739538193,0.20691604912281036,0.978368878364563
f81_l0_t1000,10,k_lowpass,0.125,0.12512211501598358,0.9344611167907715,0.7969127893447876,0.0,0.32880470156669617,0.3178432285785675,0.8128288388252258,0.4224724769592285,0.7912532091140747,0.7155397534370422
f81_l0_t1000,10,qk_lowpass,0.125,0.12512211501598358,0.9344611167907715,0.7969127893447876,0.20875851809978485,0.32880470156669617,0.326042503118515,0.8161360621452332,0.4323441982269287,0.7957088351249695,0.7119646072387695
f81_l0_t1000,10,q_lowpass,0.25,0.2500305473804474,0.9518318772315979,0.8359581232070923,0.178412064909935,0.0,0.06484094262123108,0.1172696202993393,0.008699512109160423,0.14408209919929504,0.9895772337913513
f81_l0_t1000,10,k_lowpass,0.25,0.2500305473804474,0.9518318772315979,0.8359581232070923,0.0,0.2955113649368286,0.26248177886009216,0.6713598370552063,0.2576640248298645,0.6652348041534424,0.7858524322509766
f81_l0_t1000,10,qk_lowpass,0.25,0.2500305473804474,0.9518318772315979,0.8359581232070923,0.178412064909935,0.2955113649368286,0.26859867572784424,0.6756634712219238,0.26340895891189575,0.671147346496582,0.7816053628921509
f81_l0_t1000,11,q_lowpass,0.015625,0.015720391646027565,0.7889701724052429,0.8384413719177246,0.4518938362598419,0.0,0.4448515772819519,0.6916183829307556,0.6660908460617065,0.556278645992279,0.8323236107826233
f81_l0_t1000,11,k_lowpass,0.015625,0.015720391646027565,0.7889701724052429,0.8384413719177246,0.0,0.3908443748950958,0.43244320154190063,0.6784217953681946,0.6158277988433838,0.5461030602455139,0.8429701328277588
f81_l0_t1000,11,qk_lowpass,0.015625,0.015720391646027565,0.7889701724052429,0.8384413719177246,0.4518938362598419,0.3908443748950958,0.49308517575263977,0.6154406070709229,0.5136507749557495,0.491068959236145,0.8811013698577881
f81_l0_t1000,11,q_lowpass,0.0625,0.06266789138317108,0.9353578686714172,0.9788528084754944,0.25186192989349365,0.0,0.1632368564605713,0.28274136781692505,0.0804043710231781,0.22612987458705902,0.9741477370262146
f81_l0_t1000,11,k_lowpass,0.0625,0.06266789138317108,0.9353578686714172,0.9788528084754944,0.0,0.1414051651954651,0.12398817390203476,0.4210209548473358,0.13457109034061432,0.3378352224826813,0.9417399168014526
f81_l0_t1000,11,qk_lowpass,0.0625,0.06266789138317108,0.9353578686714172,0.9788528084754944,0.25186192989349365,0.1414051651954651,0.19948168098926544,0.4019449055194855,0.1553366333246231,0.32178595662117004,0.9472282528877258
f81_l0_t1000,11,q_lowpass,0.125,0.12512211501598358,0.9446728825569153,0.9850754141807556,0.23087438941001892,0.0,0.142457515001297,0.21946711838245392,0.04943341016769409,0.1757059246301651,0.9844806790351868
f81_l0_t1000,11,k_lowpass,0.125,0.12512211501598358,0.9446728825569153,0.9850754141807556,0.0,0.11879263818264008,0.10128627717494965,0.42203184962272644,0.11617249250411987,0.3324369788169861,0.9440354108810425
f81_l0_t1000,11,qk_lowpass,0.125,0.12512211501598358,0.9446728825569153,0.9850754141807556,0.23087438941001892,0.11879263818264008,0.17189553380012512,0.41037291288375854,0.1365787535905838,0.3242753744125366,0.9470152854919434
f81_l0_t1000,11,q_lowpass,0.25,0.2500305473804474,0.9566552639007568,0.9907156825065613,0.20497135818004608,0.0,0.12155469506978989,0.14604459702968597,0.02609952539205551,0.11639358848333359,0.9932428002357483
f81_l0_t1000,11,k_lowpass,0.25,0.2500305473804474,0.9566552639007568,0.9907156825065613,0.0,0.09369468688964844,0.076881043612957,0.3166745901107788,0.06216925382614136,0.2505108416080475,0.9682046175003052
f81_l0_t1000,11,qk_lowpass,0.25,0.2500305473804474,0.9566552639007568,0.9907156825065613,0.20497135818004608,0.09369468688964844,0.14279839396476746,0.3560488224029541,0.09270238876342773,0.27936479449272156,0.9606728553771973
