prompt_id,layer,head_index,variant,relative_av_l2,av_numerator_sq,av_denominator_sq,dense_capture_parity
calib_fluid_s1,14,6,qvg_k_only,0.04415285959839821,20.834213256835938,10687.08984375,0.0006582948262803257
calib_fluid_s1,14,7,qvg_k_only,0.07160220295190811,99.8783187866211,19481.318359375,0.0007535068434663117
calib_fluid_s1,14,8,qvg_k_only,0.06711041927337646,187.6443328857422,41663.4765625,0.0008795754401944578
calib_fluid_s1,14,9,qvg_k_only,0.04999956116080284,66.43455505371094,26574.2890625,0.0007510303985327482
calib_fluid_s1,14,10,qvg_k_only,0.043695226311683655,54.44345474243164,28515.279296875,0.0008449701126664877
calib_fluid_s1,14,11,qvg_k_only,0.09270637482404709,411.352294921875,47862.4296875,0.0009530046954751015
calib_fluid_s1,14,0,qvg_v_only,0.156383216381073,810.3905029296875,33137.0625,0.0011600491125136614
calib_fluid_s1,14,1,qvg_v_only,0.10316894203424454,579.2984619140625,54425.75,0.0009859257843345404
calib_fluid_s1,14,2,qvg_v_only,0.11235986649990082,242.9976348876953,19247.736328125,0.0009567022789269686
calib_fluid_s1,14,3,qvg_v_only,0.09816721081733704,309.45355224609375,32111.64453125,0.000990264699794352
calib_fluid_s1,14,4,qvg_v_only,0.19853030145168304,1100.5030517578125,27921.43359375,0.0012280609225854278
calib_fluid_s1,14,5,qvg_v_only,0.06101987883448601,98.97903442382812,26582.791015625,0.0008054310455918312
calib_fluid_s1,14,6,qvg_v_only,0.054111264646053314,31.292110443115234,10687.08984375,0.0006582948262803257
calib_fluid_s1,14,7,qvg_v_only,0.06533742696046829,83.16535949707031,19481.318359375,0.0007535068434663117
calib_fluid_s1,14,8,qvg_v_only,0.06384950876235962,169.85198974609375,41663.4765625,0.0008795754401944578
calib_fluid_s1,14,9,qvg_v_only,0.05380856990814209,76.94217681884766,26574.2890625,0.0007510303985327482
calib_fluid_s1,14,10,qvg_v_only,0.05385246500372887,82.69682312011719,28515.279296875,0.0008449701126664877
