category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
__all__,0,frame_centered_unit,oja_subspace,16,2,30,420,0.9174277230544948,0.07505011701725735,0.9222707930260388,0.07417077684018196,0.31327791130852767,0.21382424635189973,0.6491071428571429,0.36871612896441536,0.08492471590602646
__all__,0,frame_centered_unit,oja_subspace,16,4,30,360,0.9250608760530975,0.07006540622311869,0.930113294486656,0.06851927784841204,0.2974009456760633,0.20578254581915623,0.6857638888888888,0.3505594831066301,0.15146411744151378
__all__,0,frame_centered_unit,oja_subspace,16,8,30,240,0.9400171621697712,0.058653733427494165,0.9455095868630939,0.055670942619140205,0.2640284026081331,0.1886053934542517,0.759375,0.30567015685484683,0.22807240162772147
__all__,0,frame_centered_unit,oja_subspace,32,0,30,480,0.9107808103020424,0.07834722860785122,0.9153706059410591,0.07772214338258841,0.3272036135920778,0.21998544532006914,0.617578125,0.378265203539771,-0.08921918969795761
__all__,0,frame_centered_unit,oja_subspace,32,1,30,450,0.915172932891931,0.07579200988298838,0.9198238320643312,0.07515156216291788,0.3183409172380309,0.215921625647514,0.6368055555555555,0.3733405928940344,-0.08482706710806898
__all__,0,frame_centered_unit,oja_subspace,32,2,30,420,0.9191244163101604,0.07333725750392343,0.9238882291147847,0.07242970393923477,0.31045101934904085,0.21176509414072955,0.6549107142857142,0.36515865078393933,0.028223680751559344
__all__,0,frame_centered_unit,oja_subspace,32,4,30,360,0.9266042630990752,0.06846905437517287,0.9315627687916866,0.06694904076599743,0.2946921578773737,0.2037807337192197,0.6918402777777778,0.34747451771465765,0.11168887406485939
__all__,0,frame_centered_unit,oja_subspace,32,8,30,240,0.9412533752602275,0.05733410447259173,0.9466132256039402,0.054460903641377255,0.2615776492994655,0.18674207046388788,0.76640625,0.29899088364464255,0.19995754029120072
__all__,0,frame_centered_unit,oja_subspace,64,0,30,480,0.9144893261242563,0.07452237538845463,0.9188902061198012,0.07393203015692937,0.3212195207228304,0.21564793749492162,0.6283854166666667,0.37474591725015466,-0.08551067387574374
__all__,0,frame_centered_unit,oja_subspace,64,1,30,450,0.9187235609579348,0.07206831611632737,0.9232149887165538,0.07138893986340555,0.31246200446601935,0.21160135094916688,0.6490277777777778,0.36539185481032327,-0.08127643904206516
__all__,0,frame_centered_unit,oja_subspace,64,2,30,420,0.9225125971336522,0.0697401355260496,0.9270925326014731,0.06882330785181308,0.30469249060770665,0.2074984706792954,0.6696428571428571,0.3562488811296429,-0.07748740286634781
__all__,0,frame_centered_unit,oja_subspace,64,4,30,360,0.9296733535454282,0.06517361857092599,0.9343662689831804,0.06382142821318472,0.2891863356578871,0.1996649017905816,0.7060763888888889,0.3379754435084562,0.030986431878899046
__all__,0,frame_centered_unit,oja_subspace,64,8,30,240,0.9436257375543601,0.054788554805497866,0.9487181468268825,0.05218004195339647,0.2567238766178609,0.1831395287802396,0.7830729166666667,0.28406564656459204,0.15259085060670619
__all__,0,frame_centered_unit,recent_window,16,0,30,480,1.0,0.0,1.0,4.0539612963254114e-17,0.0,0.0,1.0,0.0,0.0
__all__,0,frame_centered_unit,recent_window,16,1,30,450,0.8818112705235726,0.1369927836005191,0.8914591149675385,0.13538399906412557,0.35524911817692684,0.3036805588229295,0.6338888888888888,0.39693812684499064,0.0
__all__,0,frame_centered_unit,recent_window,16,2,30,420,0.8325030071484684,0.16759450744491983,0.8410957571554457,0.16870768746067522,0.44452349497123905,0.3413495453874159,0.5230654761904762,0.41943793016427056,0.0
__all__,0,frame_centered_unit,recent_window,16,4,30,360,0.7735967586115837,0.18870586587056393,0.7821038167967389,0.19248078573048463,0.5452652169165771,0.365326158804838,0.40729166666666666,0.4243292807969616,0.0
__all__,0,frame_centered_unit,recent_window,16,8,30,240,0.7119447605420497,0.19665236167288003,0.7177686734003392,0.2025658022899884,0.6462737795467898,0.36936547468932857,0.2953125,0.4071274578397818,0.0
__all__,0,frame_centered_unit,recent_window,32,0,30,480,1.0,0.0,1.0,4.0539612963254114e-17,0.0,0.0,1.0,0.0,0.0
__all__,0,frame_centered_unit,recent_window,32,1,30,450,1.0,0.0,1.0,4.1869132231567334e-17,0.0,0.0,1.0,0.0,0.0
__all__,0,frame_centered_unit,recent_window,32,2,30,420,0.890900735558601,0.12805651604441196,0.8989241552830826,0.1273882283201935,0.34160914147433846,0.2919654133793794,0.6488095238095238,0.3907535219410019,0.0
__all__,0,frame_centered_unit,recent_window,32,4,30,360,0.8149153890342158,0.17108060173075976,0.8223745441765956,0.17322573299807292,0.48170992729635387,0.34441383251731966,0.46805555555555556,0.4234084214538307,0.0
