sample_id,prompt_index,seed,sampling_step,timestep,branch,layer,head,head_role_diagnostic_only,query_tile_start,density,selected_key_fraction,selected_attention_mass,reference_sq,diagnostic_oracle,claim_boundary,family,variant,landmarks,order,rank,components,restart,residual_sq,output_relative_l2,projected_query_work_ratio,arithmetic_speedup_upper_bound,omitted_online_cost,shared_denominator_min,shared_denominator_nonpositive_fraction,negative_tail_weight_fraction,tail_score_range_mean,tail_score_std_mean,tail_max_abs_centered_score,active_tail_groups,empty_cluster_fraction
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,4,0,0,0,0.7779682278633118,0.016210198539784462,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.2089061737060547,0.0,0.0,34.79093551635742,5.949594497680664,21.04287338256836,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,64,0,0,0,0,0.9231342077255249,0.017657931425111514,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,2.208409070968628,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,128,0,0,0,0,0.9324442744255066,0.01774675063407986,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,2.2084293365478516,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,64,0,0,0,0,1.3091802597045898,0.021028443492023416,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,2.2082738876342773,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,128,0,0,0,0,1.3172519207000732,0.021093168592991717,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,2.2082979679107666,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,64,0,0,0,0,0.6742416620254517,0.015090901897964698,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,2.2084553241729736,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,128,0,0,0,0,0.6413391828536987,0.014718084456299258,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,2.208993911743164,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,1,0,1.244355320930481,0.020501215380272678,0.1387057387057387,7.209507042253521,online group moment formation and batched K SVD,2.2083938121795654,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,1,0,1.0558569431304932,0.018884693635154538,0.1523809523809524,6.562499999999999,online group moment formation and batched K SVD,2.2110607624053955,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,16320,0.125,0.1250305324792862,0.9855862855911255,2960.63720703125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,1,0,6283.587890625,1.4568379653041634,0.1934065934065934,5.170454545454545,online group moment formation and batched K SVD,1.001124382019043,0.0,,,,,448.0,
