family,scope,sample,video,size,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,3,1,14x14,qwen:v1:f1:l0:h3,4.668152332305908,0.6282196044921875,0.10204081632653061,0.368526816368103,0.05115092918276787,0.0885564461350441,0.14462876319885254,"174,21","174,21,187,30",0.0489177443087101,0.14763306081295013,0.09217480570077896,0.13022039830684662,0.1852220743894577,18.330612182617188,0.0935235321521759,4.188982963562012,2.3616974353790283,2.4014151096343994,1.790992021560669,2.9259653091430664,1.193220853805542,1.7440701723098755,1.3764396905899048,4.110044002532959,2.5065133571624756,2.5124547481536865,1.868770956993103
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,0,0,14x14,qwen:v1:f0:l8:h0,3.8561787605285645,0.5028789043426514,0.6020408163265306,0.34000658988952637,0.0361936055123806,0.05905124172568321,0.09747688472270966,"55,174","55,174,139,153",0.2518671154975891,0.4132677912712097,0.17515164613723755,0.2575992941856384,0.3602645993232727,112.74639892578125,0.5752367377281189,2.895540714263916,1.9750171899795532,1.487149715423584,1.0915874242782593,1.6991020441055298,1.0234698057174683,0.8095911741256714,0.6107531785964966,3.1056933403015137,1.9840115308761597,1.4884858131408691,1.0993224382400513
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,1,0,14x14,qwen:v1:f0:l8:h1,1.6415907144546509,0.5453600287437439,0.7091836734693877,0.4443538188934326,0.09598344564437866,0.1538638472557068,0.20136448740959167,"55,174","55,174,139,69",0.13825273513793945,0.652830183506012,0.5204370021820068,0.6803184747695923,0.8345667123794556,140.67947387695312,0.7177523970603943,1.460850715637207,1.5023247003555298,0.22762612998485565,0.16585735976696014,1.0723764896392822,1.1158519983291626,0.1581551730632782,0.11401937901973724,1.458288550376892,1.4985729455947876,0.2267005443572998,0.1653137356042862
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,2,0,14x14,qwen:v1:f0:l8:h2,4.937728404998779,0.1667504459619522,0.05612244897959184,0.3121984004974365,0.04090410843491554,0.08125084638595581,0.12088961154222488,"174,55","174,55,139,167",0.06000733748078346,0.14368197321891785,0.046232037246227264,0.08366327732801437,0.12975427508354187,32.03675842285156,0.1634528487920761,6.080464839935303,3.6162006855010986,4.231882095336914,2.990781545639038,2.141932725906372,1.5628435611724854,1.800972580909729,1.2802014350891113,5.6278157234191895,3.6060218811035156,4.232692241668701,2.997547149658203
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,3,0,14x14,qwen:v1:f0:l8:h3,4.792527198791504,0.25412824749946594,0.10714285714285714,0.3907780647277832,0.03043726272881031,0.06075393781065941,0.10975155234336853,"1,55","1,55,5,174",0.07750625163316727,0.18428581953048706,0.05756457522511482,0.09924206137657166,0.15599651634693146,34.811649322509766,0.17761045694351196,6.099549293518066,3.3715715408325195,3.4696571826934814,2.414363145828247,2.2273550033569336,1.5970215797424316,1.8035907745361328,1.274606466293335,5.543543815612793,3.454361915588379,3.395317316055298,2.3755674362182617
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,0,1,14x14,qwen:v1:f1:l8:h0,3.767465353012085,0.4704996645450592,0.6020408163265306,0.3534811735153198,0.046462930738925934,0.08118059486150742,0.12879422307014465,"55,53","55,53,134,187",0.25513386726379395,0.4195654094219208,0.1820467859506607,0.2760656177997589,0.38664692640304565,113.77180480957031,0.5804684162139893,2.6660211086273193,1.9540246725082397,1.3656425476074219,0.978089451789856,1.80205237865448,1.140919804573059,0.8433259725570679,0.6062695980072021,2.641364336013794,1.9623005390167236,1.3542579412460327,0.9704292416572571
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,1,1,14x14,qwen:v1:f1:l8:h1,1.6183269023895264,0.5191484093666077,0.7755102040816326,0.3566324710845947,0.07705757766962051,0.12559545040130615,0.15803126990795135,"53,55","53,55,187,137",0.17430250346660614,0.7224594354629517,0.5305430889129639,0.6927620768547058,0.8411821722984314,151.84185791015625,0.7747033834457397,1.4426665306091309,1.431504487991333,0.21915069222450256,0.1435813158750534,1.0782912969589233,1.0344984531402588,0.154190793633461,0.0990474745631218,1.4021838903427124,1.4248261451721191,0.21945323050022125,0.14493270218372345
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,2,1,14x14,qwen:v1:f1:l8:h2,4.937503814697266,0.17523056268692017,0.05102040816326531,0.31756603717803955,0.048528507351875305,0.08463455736637115,0.12974649667739868,"55,53","55,53,187,138",0.058565013110637665,0.14743416011333466,0.05004214122891426,0.08890523761510849,0.13925914466381073,30.211673736572266,0.15414118766784668,5.959029674530029,3.5555381774902344,4.105841159820557,2.9784131050109863,1.790496826171875,1.3296138048171997,1.4888359308242798,1.0895380973815918,5.225507736206055,3.45035982131958,3.7323875427246094,2.71374773979187
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,3,1,14x14,qwen:v1:f1:l8:h3,4.781631946563721,0.2718593180179596,0.15816326530612246,0.3952922821044922,0.031908515840768814,0.06209602206945419,0.10578438639640808,"55,138","55,138,53,180",0.08522091805934906,0.1985085904598236,0.05784374848008156,0.09679535776376724,0.14961272478103638,37.562461853027344,0.19164521992206573,5.9258880615234375,3.332090377807617,3.5365254878997803,2.4252612590789795,2.0856871604919434,1.465790033340454,1.5192551612854004,1.0910860300064087,5.840471267700195,3.104046583175659,3.4148759841918945,2.4025368690490723
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,0,0,14x14,qwen:v1:f0:l16:h0,2.7080729007720947,0.9224449992179871,0.30612244897959184,0.64989173412323,0.15640969574451447,0.2926534414291382,0.43183404207229614,"55,174","55,174,139,28",0.14853690564632416,0.2814364731311798,0.30204737186431885,0.45496708154678345,0.6426030397415161,68.99674224853516,0.3520241975784302,1.4370676279067993,1.649011492729187,0.5222511291503906,0.4138513505458832,0.9699370265007019,1.4001176357269287,0.3740198612213135,0.289584219455719,1.6104711294174194,1.698385238647461,0.5119501352310181,0.4086546301841736
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,1,0,14x14,qwen:v1:f0:l16:h1,2.9599342346191406,0.5365247130393982,0.20408163265306123,0.6939932107925415,0.1447734385728836,0.2834259271621704,0.42763179540634155,"55,139","55,139,174,95",0.1888921707868576,0.32173046469688416,0.24042242765426636,0.40294796228408813,0.6049683094024658,63.42868423461914,0.3236157298088074,1.6211904287338257,1.7563605308532715,0.6594160199165344,0.5248516201972961,1.131569266319275,1.386303424835205,0.539660632610321,0.4272254705429077,1.5538800954818726,1.7554304599761963,0.6646785140037537,0.5295831561088562
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,2,0,14x14,qwen:v1:f0:l16:h2,4.056862831115723,0.5738356709480286,0.061224489795918366,0.5954082012176514,0.09885962307453156,0.18464632332324982,0.32351329922676086,"139,55","139,55,174,167",0.06758441030979156,0.16383522748947144,0.13036370277404785,0.22605420649051666,0.3512113094329834,23.475061416625977,0.11977072060108185,2.653779983520508,2.300668478012085,1.5753253698349,1.2427221536636353,0.9450551867485046,0.9869873523712158,0.6885242462158203,0.5200656056404114,2.819084644317627,2.2308266162872314,1.5446937084197998,1.2271815538406372
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,3,0,14x14,qwen:v1:f0:l16:h3,2.928910970687866,0.5183943510055542,0.07653061224489796,0.7896726131439209,0.20397381484508514,0.38649991154670715,0.577389121055603,"139,55","139,55,174,78",0.10602880269289017,0.20717966556549072,0.23094139993190765,0.419943630695343,0.6447047591209412,28.4158935546875,0.14497904479503632,1.3474061489105225,1.8128455877304077,0.5700262784957886,0.48601865768432617,0.9482254385948181,1.9760063886642456,0.5783671736717224,0.49296900629997253,1.31998610496521,1.802496075630188,0.5483905076980591,0.46777769923210144
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,0,1,14x14,qwen:v1:f1:l16:h0,2.718071460723877,0.910174548625946,0.34183673469387754,0.6313928365707397,0.14221946895122528,0.28069478273391724,0.4031636714935303,"53,55","53,55,187,157",0.1490781307220459,0.3183204233646393,0.29667019844055176,0.45747923851013184,0.635011613368988,74.3492431640625,0.37933287024497986,1.4683409929275513,1.6786577701568604,0.5458858013153076,0.4181618094444275,0.9530324339866638,1.2790526151657104,0.3714228570461273,0.27883991599082947,1.6366952657699585,1.6584174633026123,0.5702230334281921,0.44012776017189026
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,1,1,14x14,qwen:v1:f1:l16:h1,2.940838575363159,0.5023710131645203,0.20918367346938777,0.6818913221359253,0.15467189252376556,0.3081066310405731,0.45574554800987244,"55,53","55,53,187,118",0.17950494587421417,0.32110294699668884,0.22993361949920654,0.40174075961112976,0.6006885766983032,63.536415100097656,0.32416537404060364,1.5734869241714478,1.797738790512085,0.6719086170196533,0.5304586291313171,1.1391406059265137,1.4722285270690918,0.5987484455108643,0.46840816736221313,1.5944266319274902,1.7539191246032715,0.6741839051246643,0.5316544771194458
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,2,1,14x14,qwen:v1:f1:l16:h2,4.189605236053467,0.4930516183376312,0.10204081632653061,0.5697988271713257,0.08823219686746597,0.16056759655475616,0.2539641261100769,"53,55","53,55,187,109",0.0700114294886589,0.1774827241897583,0.10274627059698105,0.1863204389810562,0.29596608877182007,27.826684951782227,0.1419728845357895,3.07039475440979,2.619633436203003,1.9041836261749268,1.4570622444152832,0.9011361598968506,0.9924723505973816,0.7389174103736877,0.5407974123954773,2.8498477935791016,2.7016565799713135,1.9793353080749512,1.4933077096939087
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,3,1,14x14,qwen:v1:f1:l16:h3,2.9862327575683594,0.4417285919189453,0.10204081632653061,0.7267324924468994,0.19120578467845917,0.3612985908985138,0.5192870497703552,"53,55","53,55,187,2",0.12495708465576172,0.2454516738653183,0.22890743613243103,0.41303879022598267,0.6210970282554626,44.402610778808594,0.22654393315315247,1.445549488067627,1.8267104625701904,0.6335613131523132,0.5187113881111145,0.9944407343864441,1.7314064502716064,0.5307233333587646,0.42486849427223206,1.475769281387329,1.9194350242614746,0.6267937421798706,0.5137487649917603
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,0,0,14x14,qwen:v1:f0:l26:h0,3.0690090656280518,0.6827595829963684,0.2602040816326531,0.6821280717849731,0.0682879239320755,0.11380411684513092,0.18714949488639832,"22,167","22,167,3,96",0.14555200934410095,0.31623750925064087,0.2603248357772827,0.37550604343414307,0.5083527565002441,60.01559829711914,0.3062020242214203,2.2887015342712402,1.8409689664840698,0.8382781147956848,0.6791285872459412,1.1539006233215332,0.8368949890136719,0.3968772292137146,0.3195662796497345,2.1609885692596436,1.9231951236724854,0.8528550863265991,0.6905140280723572
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,1,0,14x14,qwen:v1:f0:l26:h1,2.497195243835449,0.8149675726890564,0.2193877551020408,0.7484400272369385,0.20368415117263794,0.33420392870903015,0.4596789479255676,"139,55","139,55,174,167",0.17806847393512726,0.28935110569000244,0.33233678340911865,0.5039368271827698,0.6871174573898315,55.242000579833984,0.28184694051742554,1.3687236309051514,1.5737402439117432,0.48951950669288635,0.39519402384757996,1.0402501821517944,1.1728732585906982,0.38529685139656067,0.3098703920841217,1.2888363599777222,1.5260250568389893,0.48153796792030334,0.3859288692474365
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,2,0,14x14,qwen:v1:f0:l26:h2,3.6839709281921387,0.37304872274398804,0.10204081632653061,0.7120901346206665,0.14161722362041473,0.21501536667346954,0.3384307622909546,"55,139","55,139,174,167",0.08988190442323685,0.1891588419675827,0.16697844862937927,0.27475595474243164,0.41541239619255066,37.25966262817383,0.1901003122329712,2.3928544521331787,2.4627387523651123,1.2992243766784668,1.0492860078811646,1.8463401794433594,1.4889142513275146,0.9113044738769531,0.7636052966117859,2.4068262577056885,2.470289468765259,1.3152772188186646,1.0681166648864746
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,3,0,14x14,qwen:v1:f0:l26:h3,4.073983669281006,0.5849096179008484,0.10204081632653061,0.5673346519470215,0.07001148909330368,0.12265847623348236,0.20643557608127594,"167,139","167,139,55,34",0.05562324821949005,0.14710071682929993,0.12538352608680725,0.2051384150981903,0.3201374411582947,35.429317474365234,0.18076182901859283,3.247494697570801,2.5594756603240967,1.7665047645568848,1.3727189302444458,1.4768249988555908,0.7382129430770874,0.6572983860969543,0.5133806467056274,3.418058395385742,2.7237956523895264,1.8941746950149536,1.4830902814865112
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,0,1,14x14,qwen:v1:f1:l26:h0,2.899266242980957,0.5968080163002014,0.28061224489795916,0.6692870855331421,0.0670885443687439,0.12202300876379013,0.20214948058128357,"85,144","85,144,109,72",0.14655451476573944,0.3117358088493347,0.26308879256248474,0.40081802010536194,0.5522068738937378,65.47795867919922,0.33407121896743774,2.245051622390747,1.9380192756652832,0.7677889466285706,0.6122341752052307,1.1521741151809692,0.7793027758598328,0.3351461589336395,0.2723974585533142,2.061277151107788,1.9431780576705933,0.7763993144035339,0.621832549571991
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,1,1,14x14,qwen:v1:f1:l26:h1,2.3712313175201416,0.9866423606872559,0.28061224489795916,0.6738901138305664,0.14877018332481384,0.250942587852478,0.34228405356407166,"53,55","53,55,187,60",0.17798464000225067,0.3253719210624695,0.35167452692985535,0.5170061588287354,0.679286003112793,68.34078979492188,0.34867748618125916,1.4502204656600952,1.5859044790267944,0.4740270972251892,0.361420214176178,1.04461669921875,0.9109420776367188,0.3076956570148468,0.22955258190631866,1.509424090385437,1.5687856674194336,0.4817503094673157,0.36669087409973145
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,2,1,14x14,qwen:v1:f1:l26:h2,3.844485282897949,0.36910900473594666,0.1326530612244898,0.682441234588623,0.08910486102104187,0.16178317368030548,0.24815484881401062,"55,53","55,53,70,187",0.08630824089050293,0.20926177501678467,0.13511399924755096,0.22946563363075256,0.3501667082309723,41.4237174987793,0.21134549379348755,2.7467129230499268,2.727055549621582,1.595523476600647,1.2792035341262817,1.649748682975769,1.186320424079895,0.8219267129898071,0.6408563256263733,2.696702241897583,2.7226157188415527,1.5764750242233276,1.255179762840271
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,3,1,14x14,qwen:v1:f1:l26:h3,4.0379791259765625,0.5389948487281799,0.12244897959183673,0.5706984996795654,0.05994243547320366,0.11104795336723328,0.1893754005432129,"53,55","53,55,110,30",0.060015205293893814,0.15075692534446716,0.11831722408533096,0.20465229451656342,0.31368589401245117,40.805728912353516,0.20819249749183655,3.129807472229004,2.7775559425354004,1.8129322528839111,1.4432460069656372,1.5408974885940552,0.7579314112663269,0.6420331597328186,0.5037122368812561,2.8233277797698975,2.7811877727508545,1.8450427055358887,1.4595054388046265
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,0,0,14x14,qwen:v2:f0:l0:h0,4.757427215576172,0.2548176944255829,0.025510204081632654,0.4142664670944214,0.06291104108095169,0.10758660733699799,0.162751242518425,"28,30","28,30,119,55",0.05006440728902817,0.15039744973182678,0.08069420605897903,0.12947902083396912,0.18324165046215057,14.696084022521973,0.07498002052307129,4.771337032318115,3.3068652153015137,3.3627874851226807,2.6411993503570557,1.296627163887024,1.253714919090271,1.0167160034179688,0.7983016967773438,5.058028221130371,3.189887046813965,3.4270267486572266,2.6708505153656006
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,1,0,14x14,qwen:v2:f0:l0:h1,4.715208530426025,0.20451797544956207,0.025510204081632654,0.4928441047668457,0.06273815035820007,0.09351479262113571,0.14703305065631866,"0,25","0,25,20,1",0.046522386372089386,0.12911182641983032,0.06342128664255142,0.10301778465509415,0.1583031564950943,13.012089729309082,0.06638821214437485,5.542374610900879,3.741213798522949,3.6706929206848145,2.8471317291259766,2.498372793197632,1.3973114490509033,2.0815019607543945,1.6367024183273315,5.55617094039917,3.985856056213379,3.6671574115753174,2.8759429454803467
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,2,0,14x14,qwen:v2:f0:l0:h2,4.592697620391846,0.4434259235858917,0.15816326530612246,0.3916769027709961,0.06909988075494766,0.09920215606689453,0.14080514013767242,"31,54","31,54,28,29",0.1104079857468605,0.22474822402000427,0.0964929461479187,0.14171136915683746,0.19869881868362427,50.81997299194336,0.259285569190979,4.237912654876709,2.7719147205352783,2.681870937347412,1.951539158821106,1.6262301206588745,0.9168975353240967,1.1367950439453125,0.8322432041168213,4.188328742980957,2.71987247467041,2.7224879264831543,1.975725769996643
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,3,0,14x14,qwen:v2:f0:l0:h3,3.7076151371002197,1.0789846181869507,0.09693877551020408,0.6006379127502441,0.25303974747657776,0.2980819642543793,0.3517652750015259,"30,28","30,28,21,31",0.05234735831618309,0.15660694241523743,0.28255701065063477,0.3377220332622528,0.39730149507522583,11.746088027954102,0.0599290207028389,1.6233397722244263,1.5941743850708008,1.0576465129852295,0.8566771745681763,1.5998389720916748,1.587655782699585,1.1560477018356323,0.8562479615211487,1.7072194814682007,1.61231529712677,1.078222632408142,0.8779292106628418
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,0,1,14x14,qwen:v2:f1:l0:h0,4.680785655975342,0.18588010966777802,0.015306122448979591,0.43191826343536377,0.09082330018281937,0.17075663805007935,0.22540244460105896,"30,28","30,28,55,31",0.045074742287397385,0.12991121411323547,0.09429638087749481,0.17142653465270996,0.23130567371845245,9.30062484741211,0.0474521666765213,3.9654688835144043,2.791842222213745,2.8983187675476074,2.4487500190734863,1.0972261428833008,1.1251771450042725,0.940567135810852,0.7910711765289307,4.022674560546875,3.1159512996673584,2.969855785369873,2.521925926208496
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,1,1,14x14,qwen:v2:f1:l0:h1,4.818268299102783,0.16458801925182343,0.00510204081632653,0.40464460849761963,0.06311578303575516,0.09299048781394958,0.1472206860780716,"0,25","0,25,1,20",0.043587855994701385,0.12565767765045166,0.06311578303575516,0.09816964715719223,0.1538761556148529,10.137744903564453,0.051723189651966095,5.722396373748779,3.334312915802002,3.806215763092041,2.9444081783294678,1.6975809335708618,0.9765484929084778,1.5826072692871094,1.2303191423416138,5.401042461395264,3.382020950317383,3.9397387504577637,3.024899482727051
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,2,1,14x14,qwen:v2:f1:l0:h2,4.522579193115234,0.5467373132705688,0.24489795918367346,0.29688453674316406,0.061518460512161255,0.09992821514606476,0.1325283795595169,"31,28","31,28,54,148",0.14163264632225037,0.2575601041316986,0.11108525842428207,0.17296668887138367,0.23746193945407867,53.927066802978516,0.27513810992240906,3.582564353942871,2.3871066570281982,2.2676196098327637,1.6774377822875977,1.4254186153411865,0.6351880431175232,0.8508222699165344,0.6375232338905334,3.4957876205444336,2.327181816101074,2.255366086959839,1.6636079549789429
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,3,1,14x14,qwen:v2:f1:l0:h3,4.707189083099365,0.6353628039360046,0.12244897959183673,0.3447389602661133,0.033136967569589615,0.06588519364595413,0.10589905083179474,"174,21","174,21,187,190",0.04703829064965248,0.13953077793121338,0.07560346275568008,0.10876931995153427,0.15955805778503418,20.710046768188477,0.10566350072622299,4.408671855926514,2.4729576110839844,2.4981272220611572,1.8218278884887695,3.0184383392333984,1.2098262310028076,1.625245213508606,1.2725859880447388,4.935525417327881,2.71860671043396,2.7345142364501953,1.9971789121627808
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,0,0,14x14,qwen:v2:f0:l8:h0,3.895965576171875,0.47441932559013367,0.6122448979591837,0.34663140773773193,0.028897343203425407,0.051545511931180954,0.09147725999355316,"55,174","55,174,53,193",0.2335934191942215,0.4106474816799164,0.1703709214925766,0.2514066696166992,0.35302644968032837,116.73014068603516,0.5955619215965271,2.92471981048584,2.1079444885253906,1.5182790756225586,1.1257137060165405,1.664690613746643,1.01344633102417,0.8128181099891663,0.6054922938346863,2.67030930519104,2.125096082687378,1.5110728740692139,1.1221846342086792
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,1,0,14x14,qwen:v2:f0:l8:h1,1.4267475605010986,0.44020527601242065,0.8622448979591837,0.31989550590515137,0.07591787725687027,0.12097181379795074,0.16696035861968994,"53,55","53,55,174,193",0.13649851083755493,0.78802889585495,0.60806804895401,0.7406277656555176,0.8693591356277466,163.57606506347656,0.8345717787742615,1.3864881992340088,1.4201457500457764,0.17760957777500153,0.11743193119764328,1.0987040996551514,1.0168513059616089,0.12923254072666168,0.07961741089820862,1.3246268033981323,1.4195523262023926,0.17552445828914642,0.1159936711192131
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,2,0,14x14,qwen:v2:f0:l8:h2,4.943720817565918,0.17853109538555145,0.04591836734693878,0.3010331392288208,0.043341346085071564,0.08451756834983826,0.13880608975887299,"174,55","174,55,53,193",0.05899140611290932,0.14159958064556122,0.04836879298090935,0.08748967945575714,0.1430787593126297,31.96984100341797,0.16311143338680267,6.009345531463623,3.640501022338867,4.0937299728393555,2.9581215381622314,1.7048448324203491,1.3605592250823975,1.5892385244369507,1.156204104423523,6.240475654602051,3.9098732471466064,4.2858195304870605,3.1067144870758057
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,3,0,14x14,qwen:v2:f0:l8:h3,4.820440292358398,0.3316164016723633,0.09183673469387756,0.37817370891571045,0.02988167479634285,0.0578145869076252,0.10703868418931961,"132,55","132,55,174,53",0.07765202969312668,0.18567544221878052,0.05193033814430237,0.08993637561798096,0.1450665295124054,34.1949348449707,0.17446395754814148,5.766916751861572,3.289708375930786,3.5508599281311035,2.414297342300415,2.3077597618103027,1.5000392198562622,1.5749354362487793,1.0806723833084106,5.251489639282227,3.2107391357421875,3.4425125122070312,2.354205846786499
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,0,1,14x14,qwen:v2:f1:l8:h0,3.910572052001953,0.5082803964614868,0.5051020408163265,0.35958564281463623,0.039433326572179794,0.06979955732822418,0.10285711288452148,"55,53","55,53,10,148",0.226175919175148,0.38970524072647095,0.16247722506523132,0.2451269030570984,0.3471764624118805,106.03419494628906,0.5409907698631287,2.8669581413269043,2.106586456298828,1.5427638292312622,1.0997594594955444,1.7485849857330322,1.1191259622573853,0.8474687337875366,0.6142466068267822,2.90130615234375,2.1038928031921387,1.540292501449585,1.1008473634719849
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,1,1,14x14,qwen:v2:f1:l8:h1,1.4908874034881592,0.524137020111084,0.7857142857142857,0.3382148742675781,0.05790764093399048,0.10695753246545792,0.12922637164592743,"53,55","53,55,25,139",0.1847524493932724,0.7598459720611572,0.544342041015625,0.7198982834815979,0.8705090880393982,154.26287841796875,0.787055492401123,1.4402116537094116,1.4240331649780273,0.1811893731355667,0.11527565866708755,1.0837924480438232,1.0686806440353394,0.1333334743976593,0.08519063144922256,1.428978443145752,1.4561017751693726,0.18488085269927979,0.1168081983923912
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,8,2,1,14x14,qwen:v2:f1:l8:h2,4.885125160217285,0.18031010031700134,0.061224489795918366,0.3281766176223755,0.0626082643866539,0.11054392158985138,0.1458643674850464,"55,53","55,53,27,139",0.06297481805086136,0.152008518576622,0.06474369764328003,0.1144852340221405,0.1597912758588791,28.667768478393555,0.14626412093639374,5.293240070343018,3.3137409687042236,3.8520867824554443,2.815657377243042,1.7267600297927856,1.369314432144165,1.4100372791290283,1.0487689971923828,5.853259086608887,3.5230119228363037,4.210299491882324,3.069911241531372
