key,label,map_id,family,source_input_id,grid_shape,n,category,method,block_size,kernel_rank,stored_value_count,identifiable_value_count,index_bits_total,scale_count,parameter_bits,parameter_equivalent_fp16,parameter_fraction_of_dense_fp16,compression_ratio_vs_dense_fp16,raw_relative_fro_error,relative_fro_error,normalized_mse,mean_row_kl,mean_row_js,mean_row_tv,raw_row_sum_mae,target_fitted_oracle,pareto_nrmse,scale_rank,blocks_per_axis,block_count,kernel_energy_capture,quant_bits,scale_scheme,quant_code_slots,continuous_scale_dof_after_row_normalization,minimal_functional_scale_count,minimal_functional_parameter_bits,minimal_functional_parameter_fraction_of_dense_fp16,quantization_payload_note,excess_normalized_mse_vs_fp16_independent,compensation_mask,compensation,sink_k,residual_rank,sparse_k,local_radius,oracle_support,signed_factor_then_clamp,fit_order,comparison_design,interpretation_note,budget_cap_bits,budget_utilization,compensation_amount,component_fit_order,coefficient_manifold_dof_pre_row_normalization,generic_row_normalized_manifold_dof_upper_bound,identifiable_note,scale_mean,scale_std,scale_cv,scale_min,scale_max,rank1_kernel_energy_capture,fixed_kernel_coefficient_sse_second_derivative,fixed_kernel_matrix_sse_second_derivative,gamma_quadratic_note
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sparse,4,1,3189,,6272,0,57296,3581.0,0.09321636817992503,10.727729684445686,0.40743945337944,0.4937562080921925,0.2437951930295805,0.3580853335187762,0.08298682886550883,0.3324632651642339,0.2687002819063233,True,True,,,,,,,,,,,,,,8,sparse,0,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink+sparse,4,1,3973,,6304,0,69872,4367.0,0.11367659308621408,8.796885733913442,0.36168597662589785,0.4596166438397169,0.21124745929448518,0.36495611736497785,0.08186630288691613,0.3305761774422832,0.2844328698825522,True,True,,,,,,,,,,,,,,9,sink+sparse,4,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+lowrank+sparse,4,1,4761,,6272,0,82448,5153.0,0.13413681799250313,7.455074713758975,0.4165233199997852,0.4302955581665873,0.18515426737789492,0.1802124588856092,0.04576120441841082,0.2367340163784088,0.19474964422615867,True,True,,,,,,,,,,,,,,10,lowrank+sparse,0,4,4,0,True,True,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink+lowrank+sparse,4,1,5545,,6304,0,95024,5939.0,0.15459704289879217,6.468429028455969,0.35973066213236227,0.36436954636510754,0.13276516631831425,0.1484925943339443,0.03797006676219693,0.21155224399023334,0.1963617531914181,True,True,,,,,,,,,,,,,,11,sink+lowrank+sparse,4,4,4,0,True,True,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer0_head2_frame0,Qwen VP4 L0 H2 F0,qwen:v1:f0:l0:h2,qwen3vl_visual,qwen:v1,14x14,196,budget_capped_compensation,budget_capped_sparse_component_first,4,1,7109,,37632,0,151376,9461.0,0.24627759266972096,4.0604587252933095,0.11749547038115311,0.18994582981006783,0.03607941826223525,0.07961121948331543,0.019030272290411494,0.1366131902031701,0.046287826339566095,True,True,,,,,,,,,,,,,,,,,,,,True,False,,integer-sized budget-capped target-fitted diagnostic; both component/backbone orders are reported and neither is selected as a deployable winner,,153664,0.9851103706788839,24,component_first,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,baseline,dense,,,38416,38220,0,0,614656,38416.0,1.0,1.0,0.0,6.701263068960838e-08,4.4906926719418426e-15,1.2192437381615036e-17,4.957834389478314e-18,2.3702524714131662e-08,4.740504942785673e-08,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,baseline,uniform_no_payload,,0,0,0,0,0,0,0.0,0.0,,0.9629720383263192,0.9629720383263192,0.9273151465983459,1.5106491210542385,0.2775216121012446,0.6217615742171702,2.220446049250313e-16,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,2,1,2,1,0,0,32,2.0,5.2061640982923784e-05,19208.0,0.9625408711800666,0.9625408711800666,0.9264849286920815,1.5049271197416638,0.2779796644228093,0.622624849569657,7.750226904690294e-09,True,True,0,98,9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,4,1,4,3,0,0,64,4.0,0.00010412328196584757,9604.0,0.9613748136594925,0.9613748136594925,0.924241532338824,1.4908584042345616,0.2789494847964408,0.6244131093392484,7.750226654890113e-09,True,True,0,49,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,4,4,9604,,0,49,39200,2450.0,0.06377551020408163,15.68,0.6192888510248674,0.6705975264476531,0.44970104247771087,5.168988640479798,0.1861137160425685,0.4486977028172485,0.1834090096609933,True,True,,49,2401,,4,block_row,9604,0,0,38416,0.0625,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.08070026587801005,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,7,1,7,6,0,0,112,7.0,0.00018221574344023323,5488.0,0.9587889052685493,0.9587889052685493,0.9192761648660632,1.4640749680353564,0.27902689011047077,0.6255903254222774,7.750226619204374e-09,True,True,0,28,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,7,2,1582,,0,0,25312,1582.0,0.041180758017492713,24.283185840707965,0.6891105534636206,0.6891199262593847,0.47488627276773976,0.6155747768937996,0.14393972127183755,0.4335181777264359,0.004468955098532441,True,True,,28,784,0.963700762117924,,,,,,,,,,,,,,,,,True,,,,,,,,1578,1550,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,23520,1470.0,0.03826530612244898,26.133333333333333,0.6966262476282185,0.6985061404441395,0.48791082823816795,2.138560581625798,0.16190065004557638,0.45091092850864006,0.0359060423714774,True,True,,28,784,,2,per_block,5488,756,756,23072,0.037536443148688044,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.03281715782432737,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,29008,1813.0,0.047193877551020405,21.18918918918919,0.678210022034836,0.6781496450500779,0.45988694108154665,0.7304907582448976,0.1414591041771373,0.4306098205926545,0.013073744518416268,True,True,,28,784,,3,per_block,5488,756,756,28560,0.046465014577259475,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.004793270667706073,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,34496,2156.0,0.05612244897959184,17.818181818181817,0.6753012050967951,0.6753009856445321,0.4560314212124766,0.5675990973165556,0.13841158493838063,0.4275133736726566,0.00617246755531856,True,True,,28,784,,4,per_block,5488,756,756,34048,0.05539358600583091,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0009377507986360056,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,7,7,5488,,0,28,33376,2086.0,0.054300291545189505,18.416107382550337,0.6758606994558377,0.6765900869610767,0.45777414577399733,1.5097260809838797,0.15487642697166953,0.44473998235338186,0.021164281027657644,True,True,,28,784,,6,block_row,5488,0,0,32928,0.05357142857142857,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0026804753601567533,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,14,1,14,13,0,0,224,14.0,0.00036443148688046647,2744.0,0.9492624466110664,0.9492624466110664,0.9010991925460277,1.3790996886387834,0.2725057697395695,0.6187148761982572,7.750226587483716e-09,True,True,0,14,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,14,2,420,,0,0,6720,420.0,0.010932944606413994,91.46666666666667,0.7181234284940591,0.7181430401437187,0.5157294261068627,0.7042069958592839,0.15574379480328848,0.45058183221425613,0.005976238453609695,True,True,,14,196,0.974192599889454,,,,,,,,,,,,,,,,,True,,,,,,,,416,402,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank3,14,3,630,,0,0,10080,630.0,0.01639941690962099,60.977777777777774,0.7158111912765234,0.7158284013194107,0.5124103001355034,0.6905788670888212,0.1544706578131628,0.44886924270689293,0.0060804869971835054,True,True,,14,196,0.9808620990655725,,,,,,,,,,,,,,,,,True,,,,,,,,621,607,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank4,14,4,840,,0,0,13440,840.0,0.021865889212827987,45.733333333333334,0.7138813612895127,0.7138832962012107,0.5096293605951056,0.6780303558349393,0.15334341535179852,0.44759210649263886,0.0014666772383942438,True,True,,14,196,0.9864121017248493,,,,,,,,,,,,,,,,,True,,,,,,,,824,810,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,14112,882.0,0.02295918367346939,43.55555555555556,0.7104979453682607,0.7104914612716156,0.5047981165398756,0.7425550973298275,0.15382487280565027,0.4504840900331619,0.00879882914679391,True,True,,14,196,,4,per_block,2744,182,182,13888,0.02259475218658892,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0019264477373138744,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,19600,1225.0,0.03188775510204082,31.36,0.7092081993706776,0.7092091427401761,0.5029776081462555,0.6502860133065076,0.15184873016628028,0.44791281393555016,0.0020133640084947857,True,True,,14,196,,6,per_block,2744,182,182,19376,0.03152332361516035,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00010593934369373947,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,14,14,2744,,0,14,22176,1386.0,0.036078717201166184,27.717171717171716,0.7091959579153364,0.7091987290188851,0.5029628372420021,0.6595728319602402,0.15224897729988457,0.44840817691595763,0.0018613338470458984,True,True,,14,196,,8,block_row,2744,0,0,21952,0.03571428571428571,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",9.11684394403478e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,28,1,28,27,0,0,448,28.0,0.0007288629737609329,1372.0,0.9276691326498187,0.9276691326498188,0.860570019671267,1.228367251583176,0.25308431936140474,0.597634561176625,7.750226619204374e-09,True,True,0,7,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,column_block_scale,28,1,35,33,0,7,560,35.0,0.0009110787172011661,1097.6,0.9263383460019451,0.9263451951844971,0.858115420641404,1.2110197682046513,0.25154925831266034,0.5957186784911381,0.009546835652335843,True,True,,7,49,0.9821700583143858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,28,2,154,,0,0,2464,154.0,0.004008746355685131,249.45454545454547,0.7283657522421649,0.7284434262742303,0.53062982528214,0.7481078619503491,0.16156719096211425,0.45905883129767466,0.013948293609646592,True,True,,7,49,0.9862002863411721,,,,,,,,,,,,,,,,,True,,,,,,,,150,143,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank3,28,3,231,,0,0,3696,231.0,0.006013119533527697,166.3030303030303,0.7271362190079474,0.727151014982233,0.5287485985896917,0.7388132877111158,0.16104731640804243,0.45834427980385023,0.005234292829302044,True,True,,7,49,0.9899595087184727,,,,,,,,,,,,,,,,,True,,,,,,,,222,215,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank4,28,4,308,,0,0,4928,308.0,0.008017492711370262,124.72727272727273,0.7262360650806725,0.7262402399473593,0.527424886118798,0.7331033706509131,0.1605464418184337,0.4574074667690415,0.00296879876524098,True,True,,7,49,0.9927076471247214,,,,,,,,,,,,,,,,,True,,,,,,,,292,285,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,49,1,49,48,0,0,784,49.0,0.0012755102040816326,784.0,0.9211147171965713,0.9211147171965713,0.8484523222361195,1.2588707332105649,0.26670568656490257,0.6124067238326478,7.750226664519599e-09,True,True,0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_scale_rank1,49,1,65,60,0,16,1040,65.0,0.001692003331945023,591.0153846153846,0.7486995820861498,0.7940496652395848,0.6305148708670966,1.208985425299817,0.2165436030307264,0.5230732562175807,0.2857475827294147,True,True,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999998,1.4367559028290904,1.4367559028290906,0.07003967145539776,3.804355359114077,0.956391058510991,0.16624083393588976,8.145800862858598,The fixed-kernel SSE path is quadratic only while interpolated scales remain unclipped; the reoptimized-kernel path is not described by this curvature.
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.7511345149875901,0.8367248238583432,0.7001084308607756,9.423288958755936,0.28306076104205347,0.5790188301795831,0.34871673583984375,True,True,,1,1,,4,global,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.16039589242206753,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.7511345149875901,0.8367248238583432,0.7001084308607756,9.423288958755936,0.28306076104205347,0.5790188301795831,0.34871673583984375,True,True,,1,1,,4,block_row,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.16039589242206753,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.7511345149875901,0.8367248238583432,0.7001084308607756,9.423288958755936,0.28306076104205347,0.5790188301795831,0.34871673583984375,True,True,,1,1,,4,per_block,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.16039589242206753,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.7355946625590636,0.7359170244383647,0.5415738668582167,0.9244206319227344,0.1736469235366565,0.4756561163756118,0.03832244873046875,True,True,,1,1,,6,global,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.001861328419508701,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.7355946625590636,0.7359170244383647,0.5415738668582167,0.9244206319227344,0.1736469235366565,0.4756561163756118,0.03832244873046875,True,True,,1,1,,6,block_row,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.001861328419508701,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,1192,74.5,0.0019392961266139108,515.6510067114094,0.7355946625590636,0.7359170244383647,0.5415738668582167,0.9244206319227344,0.1736469235366565,0.4756561163756118,0.03832244873046875,True,True,,1,1,,6,per_block,196,0,0,1176,0.001913265306122449,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.001861328419508701,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.7347160457198195,0.7347201119470058,0.5398136428994208,0.7998418645470199,0.16898192709363913,0.46839860932571425,0.004149436950683594,True,True,,1,1,,8,global,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00010110446071276424,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.7347160457198195,0.7347201119470058,0.5398136428994208,0.7998418645470199,0.16898192709363913,0.46839860932571425,0.004149436950683594,True,True,,1,1,,8,block_row,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00010110446071276424,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,1584,99.0,0.002577051228654727,388.04040404040404,0.7347160457198195,0.7347201119470058,0.5398136428994208,0.7998418645470199,0.16898192709363913,0.46839860932571425,0.004149436950683594,True,True,,1,1,,8,per_block,196,0,0,1568,0.002551020408163265,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.00010110446071276424,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink,4,1,3189,,32,0,51056,3191.0,0.0830643481882549,12.038859291758069,0.6032683307528243,0.6293475077088457,0.39607828545933566,0.5729435669839338,0.12137690873167993,0.3763233321410541,0.23157396724274995,True,True,,,,,,,,,,,,,,1,sink,4,0,0,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sparse,4,1,3189,,6272,0,57296,3581.0,0.09321636817992503,10.727729684445686,0.38376241810318945,0.39746645906118333,0.15797958607863533,0.40647223740955046,0.09165090450720613,0.2898033584175728,0.08385167897062212,True,True,,,,,,,,,,,,,,8,sparse,0,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink+sparse,4,1,3973,,6304,0,69872,4367.0,0.11367659308621408,8.796885733913442,0.3373007328271675,0.35764119627938606,0.12790722527615034,0.3501113339677715,0.07606810377924796,0.2522146064668994,0.08836461903416115,True,True,,,,,,,,,,,,,,9,sink+sparse,4,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer8_head0_frame1,Qwen VP4 L8 H0 F1,qwen:v1:f1:l8:h0,qwen3vl_visual,qwen:v1,14x14,196,budget_capped_compensation,budget_capped_sparse_component_first,4,1,7109,,37632,0,151376,9461.0,0.24627759266972096,4.0604587252933095,0.08301400652094197,0.10774315515643577,0.011608587483063792,0.09004462035022247,0.02108665364983706,0.11342647981869085,0.05484339942487867,True,True,,,,,,,,,,,,,,,,,,,,True,False,,integer-sized budget-capped target-fitted diagnostic; both component/backbone orders are reported and neither is selected as a deployable winner,,153664,0.9851103706788839,24,component_first,,,,,,,,,,,,
