key,source_input_id,comparison_scope,selection_metric,payload_cap_fraction,matched_parameter_bits,matched_payload_fraction,matched_compression_ratio,closest_single_parameter_bits,single_rate_coverage,strict_rate_coverage_pass,single_method,single_category,single_parameter_bits,selected_single_rate_coverage,single_quant_bits,single_prune_fraction,single_loss,combo_method,combo_parameter_bits,combo_quant_bits,combo_prune_fraction,combo_compensation,combo_scale_mode,combo_loss,relative_combo_gain,combo_wins,single_damped_hessian_quadratic,combo_damped_hessian_quadratic,same_selection_relative_hessian_gain,single_endpoint_kl,combo_endpoint_kl,same_selection_relative_endpoint_kl_gain,single_inside_taylor_comfort_zone,combo_inside_taylor_comfort_zone,combo_hessian_correlation
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.25,145040,0.23596938775510204,4.237837837837838,145040,1.0,True,dense_mixed_q3_q4_damped_hessian_h135,single_quantization,145040,1.0,3.688775510204082,0.0,0.04020241803313747,obs_prune_p55_q6_max_scale,145040,6,0.55,obs,max_scale,0.00509857978809365,0.8731772854087765,True,0.04020241803313747,0.00509857978809365,0.8731772854087765,0.04358913080197561,0.009514956456702263,0.7817126361172815,True,False,-1.6464490391045918e-17
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.25,145040,0.23596938775510204,4.237837837837838,145040,1.0,True,dense_mixed_q3_q4_endpoint_kl_h135,single_quantization,145040,1.0,3.688775510204082,0.0,0.04339808103291164,obs_prune_p55_q6_max_scale,145040,6,0.55,obs,max_scale,0.009514956456702263,0.7807516777185046,True,0.04049677098714313,0.00509857978809365,0.8740991031183117,0.04339808103291164,0.009514956456702263,0.7807516777185046,True,False,-1.6464490391045918e-17
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.3,180320,0.29336734693877553,3.408695652173913,180320,1.0,True,dense_mixed_q4_q5_damped_hessian_h119,single_quantization,180320,1.0,4.607142857142857,0.0,0.009832238988693362,obs_prune_p40_q6_max_scale,180320,6,0.4,obs,max_scale,0.003359051944051644,0.6583634767305387,True,0.009832238988693362,0.003359051944051644,0.6583634767305387,0.009978800087080922,0.006414514218466913,0.357185817684485,True,False,-1.8611143539037383e-17
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.3,180320,0.29336734693877553,3.408695652173913,180320,1.0,True,dense_mixed_q4_q5_endpoint_kl_h119,single_quantization,180320,1.0,4.607142857142857,0.0,0.00996062930067143,obs_prune_p40_q6_max_scale,180320,6,0.4,obs,max_scale,0.006414514218466913,0.35601315691624824,True,0.009835642860287932,0.003359051944051644,0.6584817086421425,0.00996062930067143,0.006414514218466913,0.35601315691624824,True,False,-1.8611143539037383e-17
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.35,214424,0.34885204081632654,2.86654478976234,214032,0.9981718464351006,True,dense_mixed_q5_q6_damped_hessian_h95,single_quantization,214032,0.9981718464351006,5.48469387755102,0.0,0.002687456395005102,naive_prune_p25_q6_loss_optimal_scale,214424,6,0.25,naive,loss_optimal_scale,0.0020316279464260155,0.2440331496347279,True,0.002687456395005102,0.0020316279464260155,0.2440331496347279,0.0026927545210310754,0.003959300641198779,-0.47035335388935995,True,False,-0.002912444872958793
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.35,214424,0.34885204081632654,2.86654478976234,214032,0.9981718464351006,True,dense_mixed_q5_q6_endpoint_kl_h95,single_quantization,214032,0.9981718464351006,5.48469387755102,0.0,0.0026925308553502163,obs_prune_p25_q6_max_scale,214424,6,0.25,obs,max_scale,0.0037379909745660967,-0.38828157424398313,False,0.002687580854962102,0.002041824015099539,0.24027438604137139,0.0026925308553502163,0.0037379909745660967,-0.38828157424398313,True,False,1.526948682648125e-18
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.4,243236,0.39572704081632654,2.5269943593875905,242844,0.9983883964544722,True,dense_mixed_q6_q7_damped_hessian_h46,single_quantization,242844,0.9983883964544722,6.23469387755102,0.0,0.0009428539154652304,obs_prune_p25_q7_max_scale,243236,7,0.25,obs,max_scale,0.0010854669722872702,-0.1512567901377071,False,0.0009428539154652304,0.0010854669722872702,-0.1512567901377071,0.0009432526790580772,0.0027893055112321683,-1.957113796928243,True,False,-2.1299279819852028e-17
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.4,237944,0.38711734693877553,2.5831960461285006,237944,1.0,True,dense_mixed_q6_q7_damped_hessian_h21,single_quantization,237944,1.0,6.107142857142857,0.0,0.001147238681099762,naive_prune_p15_q6_loss_optimal_scale,237944,6,0.15,naive,loss_optimal_scale,0.0020856451603056634,-0.8179696994755524,False,0.0011467960124144085,0.0015098652509178225,-0.31659443752252475,0.001147238681099762,0.0020856451603056634,-0.8179696994755524,True,False,-0.00027879204134840407
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.5,303408,0.49362244897959184,2.0258397932816536,303408,1.0,True,dense_mixed_q7_q8_damped_hessian_h159,single_quantization,303408,1.0,7.811224489795919,0.0,9.579698098607971e-05,obs_prune_p15_q8_max_scale,303408,8,0.15,obs,max_scale,0.0003176196133391244,-2.315549300925024,False,9.579698098607971e-05,0.0003176196133391244,-2.315549300925024,9.579895915776376e-05,0.0008621327950653812,-7.999396263226646,True,False,-1.3738912836119573e-17
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.5,296744,0.48278061224489793,2.071334214002642,296156,0.9980184940554822,True,dense_mixed_q7_q8_damped_hessian_h122,single_quantization,296156,0.9980184940554822,7.622448979591836,0.0,0.0001276547071528757,naive_prune_p05_q7_loss_optimal_scale,296744,7,0.05,naive,loss_optimal_scale,0.0003463361144442018,-1.7130696718409248,False,0.000127670813759866,0.00034350256392601274,-1.6905332065330236,0.0001276547071528757,0.0003463361144442018,-1.7130696718409248,True,True,0.0006220164611337115
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.6,333200,0.5420918367346939,1.8447058823529412,332808,0.9988235294117647,True,dense_mixed_q8_q9_damped_hessian_h113,single_quantization,332808,0.9988235294117647,8.576530612244898,0.0,3.410414031216185e-05,naive_prune_p05_q8_loss_optimal_scale,333200,8,0.05,naive,loss_optimal_scale,9.853421576392165e-05,-1.8892156454324536,False,3.410414031216185e-05,9.853421576392165e-05,-1.8892156454324536,3.410138533228369e-05,0.00010138270236395488,-1.972978997072478,True,True,-0.0012740203541183436
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.6,333200,0.5420918367346939,1.8447058823529412,332808,0.9988235294117647,True,dense_mixed_q8_q9_damped_hessian_h113,single_quantization,332808,0.9988235294117647,8.576530612244898,0.0,3.410138533228369e-05,naive_prune_p05_q8_loss_optimal_scale,333200,8,0.05,naive,loss_optimal_scale,0.00010138270236395488,-1.972978997072478,False,3.410414031216185e-05,9.853421576392165e-05,-1.8892156454324536,3.410138533228369e-05,0.00010138270236395488,-1.972978997072478,True,True,-0.0012740203541183436
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.7,406112,0.6607142857142857,1.5135135135135136,406112,1.0,True,dense_mixed_q10_q11_damped_hessian_h95,single_quantization,406112,1.0,10.48469387755102,0.0,2.571630294095391e-06,obs_prune_p05_q10_max_scale,406112,10,0.05,obs,max_scale,1.977255410144358e-05,-6.688723432307703,False,2.571630294095391e-06,1.977255410144358e-05,-6.688723432307703,2.5714846003775005e-06,2.2321630188797534e-05,-7.680444823788042,True,True,-3.594234970977667e-17
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.7,406112,0.6607142857142857,1.5135135135135136,406112,1.0,True,dense_mixed_q10_q11_damped_hessian_h95,single_quantization,406112,1.0,10.48469387755102,0.0,2.5714846003775005e-06,obs_prune_p05_q10_max_scale,406112,10,0.05,obs,max_scale,2.2321630188797534e-05,-7.680444823788042,False,2.571630294095391e-06,1.977255410144358e-05,-6.688723432307703,2.5714846003775005e-06,2.2321630188797534e-05,-7.680444823788042,True,True,-3.594234970977667e-17
qwen_ex1,qwen:v2,all_candidates,mean_damped_hessian_quadratic,0.8,442568,0.7200255102040817,1.3888396811337467,442176,0.9991142604074402,True,dense_mixed_q11_q12_damped_hessian_h83,single_quantization,442176,0.9991142604074402,11.423469387755102,0.0,7.466559875165942e-07,obs_prune_p05_q11_max_scale,442568,11,0.05,obs,max_scale,1.582407760846656e-05,-20.193264198011768,False,7.466559875165942e-07,1.582407760846656e-05,-20.193264198011768,7.465280223556845e-07,1.837261416083708e-05,-23.610749510596964,True,True,8.9700516513673e-17
qwen_ex1,qwen:v2,all_candidates,mean_actual_kl,0.8,442568,0.7200255102040817,1.3888396811337467,442176,0.9991142604074402,True,dense_mixed_q11_q12_damped_hessian_h83,single_quantization,442176,0.9991142604074402,11.423469387755102,0.0,7.465280223556845e-07,obs_prune_p05_q11_max_scale,442568,11,0.05,obs,max_scale,1.837261416083708e-05,-23.610749510596964,False,7.466559875165942e-07,1.582407760846656e-05,-20.193264198011768,7.465280223556845e-07,1.837261416083708e-05,-23.610749510596964,True,True,8.9700516513673e-17
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.2,122500,0.1992984693877551,5.0176,122108,0.9968,True,dense_mixed_q3_q4_damped_hessian_h18,single_quantization,122108,0.9968,3.0918367346938775,0.0,0.10741496691248646,naive_prune_p70_q7_max_scale,122500,7,0.7,naive,max_scale,0.016936135359746893,0.8423298368322809,True,0.10741496691248646,0.016936135359746893,0.8423298368322809,0.11817531864251861,0.020170295706415257,0.829318880303335,True,True,-0.0013983337435691586
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.2,122500,0.1992984693877551,5.0176,122108,0.9968,True,dense_mixed_q3_q4_endpoint_kl_h18,single_quantization,122108,0.9968,3.0918367346938775,0.0,0.11762859785183791,naive_prune_p70_q7_bounded_cross_null_scale,122500,7,0.7,naive,bounded_cross_null_scale,0.020169671640152813,0.8285308844235477,True,0.10800304369963076,0.016939317390308142,0.8431588887678167,0.11762859785183791,0.020169671640152813,0.8285308844235477,True,True,-0.0005031042362441242
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.25,145628,0.23692602040816327,4.2207267833109015,145628,1.0,True,dense_mixed_q3_q4_damped_hessian_h138,single_quantization,145628,1.0,3.704081632653061,0.0,0.03916831617484906,naive_prune_p70_q9_bounded_cross_null_scale,145628,9,0.7,naive,bounded_cross_null_scale,0.016685727315398975,0.5739993713052876,True,0.03916831617484906,0.016685727315398975,0.5739993713052876,0.042453627766480914,0.01991993345172221,0.5307837162634683,True,True,-0.0017144797031806921
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.25,145628,0.23692602040816327,4.2207267833109015,145628,1.0,True,dense_mixed_q3_q4_endpoint_kl_h138,single_quantization,145628,1.0,3.704081632653061,0.0,0.042164665662158755,naive_prune_p70_q9_bounded_cross_null_scale,145628,9,0.7,naive,bounded_cross_null_scale,0.01991993345172221,0.527568091934389,True,0.03937701781608855,0.016685727315398975,0.5762572119267608,0.042164665662158755,0.01991993345172221,0.527568091934389,True,True,-0.0017144797031806921
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.3,180320,0.29336734693877553,3.408695652173913,180320,1.0,True,dense_mixed_q4_q5_damped_hessian_h119,single_quantization,180320,1.0,4.607142857142857,0.0,0.009832238988693362,naive_prune_p70_q12_max_scale,180320,12,0.7,naive,max_scale,0.016671344894351733,-0.6955797060591223,False,0.009832238988693362,0.016671344894351733,-0.6955797060591223,0.009978800087080922,0.01990142489353112,-0.9943705375255038,True,True,0.006313657013867793
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.3,180320,0.29336734693877553,3.408695652173913,180320,1.0,True,dense_mixed_q4_q5_endpoint_kl_h119,single_quantization,180320,1.0,4.607142857142857,0.0,0.00996062930067143,naive_prune_p70_q12_max_scale,180320,12,0.7,naive,max_scale,0.01990142489353112,-0.9980087896845631,False,0.009835642860287932,0.016671344894351733,-0.6949929080551925,0.00996062930067143,0.01990142489353112,-0.9980087896845631,True,True,0.006313657013867793
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.35,214032,0.3482142857142857,2.871794871794872,214032,1.0,True,dense_mixed_q5_q6_damped_hessian_h95,single_quantization,214032,1.0,5.48469387755102,0.0,0.002687456395005102,naive_prune_p10_q5_loss_optimal_scale,214032,5,0.1,naive,loss_optimal_scale,0.005694803463707761,-1.119031019179364,False,0.002687456395005102,0.005694803463707761,-1.119031019179364,0.0026927545210310754,0.005891594776517717,-1.1879435093332542,True,True,0.0017175311892598927
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.35,214032,0.3482142857142857,2.871794871794872,214032,1.0,True,dense_mixed_q5_q6_endpoint_kl_h95,single_quantization,214032,1.0,5.48469387755102,0.0,0.0026925308553502163,naive_prune_p10_q5_loss_optimal_scale,214032,5,0.1,naive,loss_optimal_scale,0.005891594776517717,-1.1881252594787444,False,0.002687580854962102,0.005694803463707761,-1.1189328883606977,0.0026925308553502163,0.005891594776517717,-1.1881252594787444,True,True,0.0017175311892598927
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.4,214032,0.3482142857142857,2.871794871794872,214032,1.0,True,dense_mixed_q5_q6_damped_hessian_h95,single_quantization,214032,1.0,5.48469387755102,0.0,0.002687456395005102,naive_prune_p10_q5_loss_optimal_scale,214032,5,0.1,naive,loss_optimal_scale,0.005694803463707761,-1.119031019179364,False,0.002687456395005102,0.005694803463707761,-1.119031019179364,0.0026927545210310754,0.005891594776517717,-1.1879435093332542,True,True,0.0017175311892598927
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.4,214032,0.3482142857142857,2.871794871794872,214032,1.0,True,dense_mixed_q5_q6_endpoint_kl_h95,single_quantization,214032,1.0,5.48469387755102,0.0,0.0026925308553502163,naive_prune_p10_q5_loss_optimal_scale,214032,5,0.1,naive,loss_optimal_scale,0.005891594776517717,-1.1881252594787444,False,0.002687580854962102,0.005694803463707761,-1.1189328883606977,0.0026925308553502163,0.005891594776517717,-1.1881252594787444,True,True,0.0017175311892598927
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.5,296744,0.48278061224489793,2.071334214002642,296156,0.9980184940554822,True,dense_mixed_q7_q8_damped_hessian_h122,single_quantization,296156,0.9980184940554822,7.622448979591836,0.0,0.000127670813759866,naive_prune_p05_q7_loss_optimal_scale,296744,7,0.05,naive,loss_optimal_scale,0.00034350256392601274,-1.6905332065330236,False,0.000127670813759866,0.00034350256392601274,-1.6905332065330236,0.0001276547071528757,0.0003463361144442018,-1.7130696718409248,True,True,0.0006220164611337115
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.5,296744,0.48278061224489793,2.071334214002642,296156,0.9980184940554822,True,dense_mixed_q7_q8_damped_hessian_h122,single_quantization,296156,0.9980184940554822,7.622448979591836,0.0,0.0001276547071528757,naive_prune_p05_q7_loss_optimal_scale,296744,7,0.05,naive,loss_optimal_scale,0.0003463361144442018,-1.7130696718409248,False,0.000127670813759866,0.00034350256392601274,-1.6905332065330236,0.0001276547071528757,0.0003463361144442018,-1.7130696718409248,True,True,0.0006220164611337115
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.6,333200,0.5420918367346939,1.8447058823529412,332808,0.9988235294117647,True,dense_mixed_q8_q9_damped_hessian_h113,single_quantization,332808,0.9988235294117647,8.576530612244898,0.0,3.410414031216185e-05,naive_prune_p05_q8_loss_optimal_scale,333200,8,0.05,naive,loss_optimal_scale,9.853421576392165e-05,-1.8892156454324536,False,3.410414031216185e-05,9.853421576392165e-05,-1.8892156454324536,3.410138533228369e-05,0.00010138270236395488,-1.972978997072478,True,True,-0.0012740203541183436
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.6,333200,0.5420918367346939,1.8447058823529412,332808,0.9988235294117647,True,dense_mixed_q8_q9_damped_hessian_h113,single_quantization,332808,0.9988235294117647,8.576530612244898,0.0,3.410138533228369e-05,naive_prune_p05_q8_loss_optimal_scale,333200,8,0.05,naive,loss_optimal_scale,0.00010138270236395488,-1.972978997072478,False,3.410414031216185e-05,9.853421576392165e-05,-1.8892156454324536,3.410138533228369e-05,0.00010138270236395488,-1.972978997072478,True,True,-0.0012740203541183436
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.7,406112,0.6607142857142857,1.5135135135135136,406112,1.0,True,dense_mixed_q10_q11_damped_hessian_h95,single_quantization,406112,1.0,10.48469387755102,0.0,2.571630294095391e-06,obs_prune_p05_q10_max_scale,406112,10,0.05,obs,max_scale,1.977255410144358e-05,-6.688723432307703,False,2.571630294095391e-06,1.977255410144358e-05,-6.688723432307703,2.5714846003775005e-06,2.2321630188797534e-05,-7.680444823788042,True,True,-3.594234970977667e-17
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.7,406112,0.6607142857142857,1.5135135135135136,406112,1.0,True,dense_mixed_q10_q11_damped_hessian_h95,single_quantization,406112,1.0,10.48469387755102,0.0,2.5714846003775005e-06,obs_prune_p05_q10_max_scale,406112,10,0.05,obs,max_scale,2.2321630188797534e-05,-7.680444823788042,False,2.571630294095391e-06,1.977255410144358e-05,-6.688723432307703,2.5714846003775005e-06,2.2321630188797534e-05,-7.680444823788042,True,True,-3.594234970977667e-17
qwen_ex1,qwen:v2,taylor_comfort_only,mean_damped_hessian_quadratic,0.8,442568,0.7200255102040817,1.3888396811337467,442176,0.9991142604074402,True,dense_mixed_q11_q12_damped_hessian_h83,single_quantization,442176,0.9991142604074402,11.423469387755102,0.0,7.466559875165942e-07,obs_prune_p05_q11_max_scale,442568,11,0.05,obs,max_scale,1.582407760846656e-05,-20.193264198011768,False,7.466559875165942e-07,1.582407760846656e-05,-20.193264198011768,7.465280223556845e-07,1.837261416083708e-05,-23.610749510596964,True,True,8.9700516513673e-17
qwen_ex1,qwen:v2,taylor_comfort_only,mean_actual_kl,0.8,442568,0.7200255102040817,1.3888396811337467,442176,0.9991142604074402,True,dense_mixed_q11_q12_damped_hessian_h83,single_quantization,442176,0.9991142604074402,11.423469387755102,0.0,7.465280223556845e-07,obs_prune_p05_q11_max_scale,442568,11,0.05,obs,max_scale,1.837261416083708e-05,-23.610749510596964,False,7.466559875165942e-07,1.582407760846656e-05,-20.193264198011768,7.465280223556845e-07,1.837261416083708e-05,-23.610749510596964,True,True,8.9700516513673e-17
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.2,118384,0.19260204081632654,5.19205298013245,118384,1.0,True,dense_q3_loss_optimal_scale,single_quantization,118384,1.0,3,0.0,0.062244830493243426,naive_prune_p50_q4_loss_optimal_scale,118384,4,0.5,naive,loss_optimal_scale,0.021370132782410123,0.6566761831774959,True,0.062244830493243426,0.021370132782410123,0.6566761831774959,0.0628705677062882,0.02497730555940737,0.6027186254131885,True,True,-0.003949731103902127
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.2,118384,0.19260204081632654,5.19205298013245,118384,1.0,True,dense_q3_loss_optimal_scale,single_quantization,118384,1.0,3,0.0,0.0628705677062882,obs_prune_p50_q4_max_scale,118384,4,0.5,obs,max_scale,0.02451942847907717,0.6100014780584718,True,0.062244830493243426,0.021389463723084298,0.6563656201874293,0.0628705677062882,0.02451942847907717,0.6100014780584718,True,True,7.1881418489807075e-19
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.25,147392,0.23979591836734693,4.170212765957447,147392,1.0,True,dense_mixed_q3_q4_damped_hessian_h147,single_quantization,147392,1.0,3.75,0.0,0.02061544102568172,obs_prune_p45_q5_max_scale,147392,5,0.45,obs,max_scale,0.012491368865713308,0.39407704884158606,True,0.02061544102568172,0.012491368865713308,0.39407704884158606,0.02079666209241067,0.014605383269626354,0.29770541038139486,True,True,-1.1380994215314742e-18
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.25,148960,0.2423469387755102,4.126315789473685,148568,0.9973684210526316,True,dense_mixed_q3_q4_endpoint_kl_h153,single_quantization,148568,0.9973684210526316,3.7806122448979593,0.0,0.01954665781107155,naive_prune_p30_q4_loss_optimal_scale,148960,4,0.3,naive,loss_optimal_scale,0.014109252637432033,0.27817569766631306,True,0.019457308353767435,0.013921618365792964,0.28450440766657326,0.01954665781107155,0.014109252637432033,0.27817569766631306,True,True,-7.055520431902897e-05
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.3,175812,0.28603316326530615,3.496098104793757,175616,0.9988851727982163,True,dense_mixed_q4_q5_damped_hessian_h95,single_quantization,175616,0.9988851727982163,4.48469387755102,0.0,0.006954402112397569,naive_prune_p30_q5_loss_optimal_scale,175812,5,0.3,naive,loss_optimal_scale,0.005806008843659009,0.16513184745117437,True,0.006954402112397569,0.005806008843659009,0.16513184745117437,0.006970381860102041,0.0060360569028375605,0.13404214805109727,True,True,-0.0036974508296258005
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.3,175812,0.28603316326530615,3.496098104793757,175616,0.9988851727982163,True,dense_mixed_q4_q5_endpoint_kl_h95,single_quantization,175616,0.9988851727982163,4.48469387755102,0.0,0.006967537364178252,obs_prune_p30_q5_max_scale,175812,5,0.3,obs,max_scale,0.005999819936826307,0.1388894492804887,True,0.006957130120514787,0.005808909114367496,0.16504233588523565,0.006967537364178252,0.005999819936826307,0.1388894492804887,True,True,-1.8580890159796223e-18
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.35,214424,0.34885204081632654,2.86654478976234,214032,0.9981718464351006,True,dense_mixed_q5_q6_damped_hessian_h95,single_quantization,214032,0.9981718464351006,5.48469387755102,0.0,0.0015562138988177933,obs_prune_p25_q6_max_scale,214424,6,0.25,obs,max_scale,0.002603161124332585,-0.6727527792356338,False,0.0015562138988177933,0.002603161124332585,-0.6727527792356338,0.0015555039467244718,0.0026504319947357503,-0.7039056701314975,True,True,4.862964552746143e-19
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.35,214424,0.34885204081632654,2.86654478976234,214032,0.9981718464351006,True,dense_mixed_q5_q6_endpoint_kl_h95,single_quantization,214032,0.9981718464351006,5.48469387755102,0.0,0.0015554523902484526,obs_prune_p25_q6_max_scale,214424,6,0.25,obs,max_scale,0.0026504319947357503,-0.7039621471875436,False,0.0015562537274716323,0.002603161124332585,-0.6727099690625712,0.0015554523902484526,0.0026504319947357503,-0.7039621471875436,True,True,4.862964552746143e-19
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.4,237944,0.38711734693877553,2.5831960461285006,237944,1.0,True,dense_mixed_q6_q7_damped_hessian_h21,single_quantization,237944,1.0,6.107142857142857,0.0,0.0005929473041153962,naive_prune_p15_q6_loss_optimal_scale,237944,6,0.15,naive,loss_optimal_scale,0.0010797567016115957,-0.8209994279718646,False,0.0005929473041153962,0.0010797567016115957,-0.8209994279718646,0.0005930415338719761,0.0010852045877964153,-0.8298964335787747,True,True,-0.0022379946852626887
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.4,237944,0.38711734693877553,2.5831960461285006,237944,1.0,True,dense_mixed_q6_q7_damped_hessian_h21,single_quantization,237944,1.0,6.107142857142857,0.0,0.0005930415338719761,naive_prune_p15_q6_loss_optimal_scale,237944,6,0.15,naive,loss_optimal_scale,0.0010852045877964153,-0.8298964335787747,False,0.0005929473041153962,0.0010797567016115957,-0.8209994279718646,0.0005930415338719761,0.0010852045877964153,-0.8298964335787747,True,True,-0.0022379946852626887
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.5,296744,0.48278061224489793,2.071334214002642,296156,0.9980184940554822,True,dense_mixed_q7_q8_damped_hessian_h122,single_quantization,296156,0.9980184940554822,7.622448979591836,0.0,7.391397217355641e-05,naive_prune_p05_q7_loss_optimal_scale,296744,7,0.05,naive,loss_optimal_scale,0.00018050577121017192,-1.4421062202736001,False,7.391397217355641e-05,0.00018050577121017192,-1.4421062202736001,7.391410753371084e-05,0.00018055919749776343,-1.4428245638413986,True,True,-0.001246563531727564
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.5,296744,0.48278061224489793,2.071334214002642,296156,0.9980184940554822,True,dense_mixed_q7_q8_damped_hessian_h122,single_quantization,296156,0.9980184940554822,7.622448979591836,0.0,7.391410753371084e-05,naive_prune_p05_q7_loss_optimal_scale,296744,7,0.05,naive,loss_optimal_scale,0.00018055919749776343,-1.4428245638413986,False,7.391397217355641e-05,0.00018050577121017192,-1.4421062202736001,7.391410753371084e-05,0.00018055919749776343,-1.4428245638413986,True,True,-0.001246563531727564
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.6,333200,0.5420918367346939,1.8447058823529412,332808,0.9988235294117647,True,dense_mixed_q8_q9_damped_hessian_h113,single_quantization,332808,0.9988235294117647,8.576530612244898,0.0,1.9430264964436563e-05,obs_prune_p05_q8_max_scale,333200,8,0.05,obs,max_scale,6.146262231236087e-05,-2.1632415937125207,False,1.9430264964436563e-05,6.146262231236087e-05,-2.1632415937125207,1.9429008738151058e-05,6.150860581318307e-05,-2.1658128647811026,True,True,-6.650330743391671e-18
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.6,333200,0.5420918367346939,1.8447058823529412,332808,0.9988235294117647,True,dense_mixed_q8_q9_damped_hessian_h113,single_quantization,332808,0.9988235294117647,8.576530612244898,0.0,1.9429008738151058e-05,obs_prune_p05_q8_max_scale,333200,8,0.05,obs,max_scale,6.150860581318307e-05,-2.1658128647811026,False,1.9430264964436563e-05,6.146262231236087e-05,-2.1632415937125207,1.9429008738151058e-05,6.150860581318307e-05,-2.1658128647811026,True,True,-6.650330743391671e-18
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_damped_hessian_quadratic,0.7,406112,0.6607142857142857,1.5135135135135136,406112,1.0,True,dense_mixed_q10_q11_damped_hessian_h95,single_quantization,406112,1.0,10.48469387755102,0.0,1.3885475340651682e-06,obs_prune_p05_q10_max_scale,406112,10,0.05,obs,max_scale,2.329747710197837e-05,-15.778307209816385,False,1.3885475340651682e-06,2.329747710197837e-05,-15.778307209816385,1.3883936445392946e-06,2.3355259243904497e-05,-15.821784899234672,True,True,1.8494529856325244e-18
qwen_extra_layer0_head2_frame0,qwen:v1,all_candidates,mean_actual_kl,0.7,406112,0.6607142857142857,1.5135135135135136,406112,1.0,True,dense_mixed_q10_q11_damped_hessian_h95,single_quantization,406112,1.0,10.48469387755102,0.0,1.3883936445392946e-06,obs_prune_p05_q10_max_scale,406112,10,0.05,obs,max_scale,2.3355259243904497e-05,-15.821784899234672,False,1.3885475340651682e-06,2.329747710197837e-05,-15.778307209816385,1.3883936445392946e-06,2.3355259243904497e-05,-15.821784899234672,True,True,1.8494529856325244e-18
