operator,group,normalization,index,eigenvalue,above_spike_threshold,series,spike_threshold,eigenvalue_over_threshold
C_FORECAST_0.75,all_blocks,centered,52,0.0076515632681548,0,F0.75 raw,9.091693449020386,0.0008415993468168729
C_FORECAST_0.75,all_blocks,centered,53,0.0075907292775809,0,F0.75 raw,9.091693449020386,0.0008349081851631049
C_FORECAST_0.75,all_blocks,centered,54,0.0075641921721398,0,F0.75 raw,9.091693449020386,0.0008319893553994419
C_FORECAST_0.75,all_blocks,centered,55,0.0074538383632898,0,F0.75 raw,9.091693449020386,0.0008198514836741374
C_FORECAST_0.75,all_blocks,centered,56,0.0073909200727939,0,F0.75 raw,9.091693449020386,0.0008129310688087771
C_FORECAST_0.75,all_blocks,centered,57,0.0073064202442765,0,F0.75 raw,9.091693449020386,0.0008036368895679994
C_FORECAST_0.75,all_blocks,centered,58,0.0072422348894178,0,F0.75 raw,9.091693449020386,0.0007965771096470634
C_FORECAST_0.75,all_blocks,centered,59,0.0072334073483943,0,F0.75 raw,9.091693449020386,0.0007956061639070867
C_FORECAST_0.75,all_blocks,centered,60,0.0071634831838309,0,F0.75 raw,9.091693449020386,0.0007879151693794463
C_FORECAST_0.75,all_blocks,centered,61,0.0071091968566179,0,F0.75 raw,9.091693449020386,0.0007819441885586125
C_FORECAST_0.75,all_blocks,centered,62,0.0070738955400884,0,F0.75 raw,9.091693449020386,0.0007780613787468384
C_FORECAST_0.75,all_blocks,centered,63,0.0068993014283478,0,F0.75 raw,9.091693449020386,0.000758857683338541
C_FORECAST_0.75,all_blocks,centered,64,0.0068737822584807,0,F0.75 raw,9.091693449020386,0.0007560508168278966
C_FORECAST_0.75,all_blocks,centered,65,0.0068224556744098,0,F0.75 raw,9.091693449020386,0.000750405379664985
C_FORECAST_0.75,all_blocks,centered,66,0.0067888717167079,0,F0.75 raw,9.091693449020386,0.0007467114630266585
C_FORECAST_0.75,all_blocks,centered,67,0.0066899503581225,0,F0.75 raw,9.091693449020386,0.0007358310523374861
C_FORECAST_0.75,all_blocks,centered,68,0.0066531398333609,0,F0.75 raw,9.091693449020386,0.0007317822439424378
C_FORECAST_0.75,all_blocks,centered,69,0.0066006407141685,0,F0.75 raw,9.091693449020386,0.000726007839043419
C_FORECAST_0.75,all_blocks,centered,70,0.006572307087481,0,F0.75 raw,9.091693449020386,0.0007228914089914849
C_FORECAST_0.75,all_blocks,centered,71,0.00651790574193,0,F0.75 raw,9.091693449020386,0.0007169077772449854
C_FORECAST_0.75,all_blocks,centered,72,0.0064572319388389,0,F0.75 raw,9.091693449020386,0.0007102342346941597
C_FORECAST_0.75,all_blocks,centered,73,0.0064033083617687,0,F0.75 raw,9.091693449020386,0.0007043031529465663
C_FORECAST_0.75,all_blocks,centered,74,0.006368632428348,0,F0.75 raw,9.091693449020386,0.0007004891293419279
C_FORECAST_0.75,all_blocks,centered,75,0.0063499533571302,0,F0.75 raw,9.091693449020386,0.0006984346087707561
C_FORECAST_0.75,all_blocks,centered,76,0.0063196099363267,0,F0.75 raw,9.091693449020386,0.000695097120438836
C_FORECAST_0.75,all_blocks,centered,77,0.0062474468722939,0,F0.75 raw,9.091693449020386,0.0006871598682165258
C_FORECAST_0.75,all_blocks,centered,78,0.0061849495396018,0,F0.75 raw,9.091693449020386,0.00068028575471473
C_FORECAST_0.75,all_blocks,centered,79,0.0061719696968793,0,F0.75 raw,9.091693449020386,0.0006788580951928508
C_FORECAST_0.75,all_blocks,centered,80,0.0061385473236441,0,F0.75 raw,9.091693449020386,0.0006751819513124386
C_FORECAST_0.75,all_blocks,centered,81,0.006069079041481,0,F0.75 raw,9.091693449020386,0.0006675410995225462
C_FORECAST_0.75,all_blocks,centered,82,0.0060051861219108,0,F0.75 raw,9.091693449020386,0.0006605134847081594
C_FORECAST_0.75,all_blocks,centered,83,0.0059753507375717,0,F0.75 raw,9.091693449020386,0.0006572318755661007
C_FORECAST_0.75,all_blocks,centered,84,0.0059621953405439,0,F0.75 raw,9.091693449020386,0.000655784906736634
C_FORECAST_0.75,all_blocks,centered,85,0.0058986665681004,0,F0.75 raw,9.091693449020386,0.000648797344650459
C_FORECAST_0.75,all_blocks,centered,86,0.0058727599680423,0,F0.75 raw,9.091693449020386,0.000645947864495484
C_FORECAST_0.75,all_blocks,centered,87,0.0058249239809811,0,F0.75 raw,9.091693449020386,0.0006406863598781726
C_FORECAST_0.75,all_blocks,centered,88,0.0058229942806065,0,F0.75 raw,9.091693449020386,0.0006404741111496579
C_FORECAST_0.75,all_blocks,centered,89,0.0057643568143248,0,F0.75 raw,9.091693449020386,0.0006340245463232044
C_FORECAST_0.75,all_blocks,centered,90,0.0056946403346955,0,F0.75 raw,9.091693449020386,0.0006263563951674028
C_FORECAST_0.75,all_blocks,centered,91,0.0056794811971485,0,F0.75 raw,9.091693449020386,0.0006246890338961499
C_FORECAST_0.75,all_blocks,centered,92,0.0056293150410056,0,F0.75 raw,9.091693449020386,0.0006191712327929566
C_FORECAST_0.75,all_blocks,centered,93,0.005596614908427,0,F0.75 raw,9.091693449020386,0.0006155745285307684
C_FORECAST_0.75,all_blocks,centered,94,0.0055472292006015,0,F0.75 raw,9.091693449020386,0.0006101425693361014
C_FORECAST_0.75,all_blocks,centered,95,0.0055439048446714,0,F0.75 raw,9.091693449020386,0.0006097769217316435
C_FORECAST_0.75,all_blocks,centered,96,0.0054883174598217,0,F0.75 raw,9.091693449020386,0.0006036628369176984
C_FORECAST_0.75,all_blocks,centered,97,0.005462797358632,0,F0.75 raw,9.091693449020386,0.0006008558679704061
C_FORECAST_0.75,all_blocks,centered,98,0.0054273889400064,0,F0.75 raw,9.091693449020386,0.0005969612779444507
C_FORECAST_0.75,all_blocks,centered,99,0.005423723720014,0,F0.75 raw,9.091693449020386,0.0005965581385279105
C_FORECAST_0.75,all_blocks,centered,100,0.0053874272853136,0,F0.75 raw,9.091693449020386,0.0005925658751609235
C_FORECAST_0.75,all_blocks,centered,101,0.0053618066012859,0,F0.75 raw,9.091693449020386,0.0005897478430559737
C_FORECAST_0.75,all_blocks,centered,102,0.0053231180645525,0,F0.75 raw,9.091693449020386,0.0005854924711662002
C_FORECAST_0.75,all_blocks,centered,103,0.0053095859475433,0,F0.75 raw,9.091693449020386,0.0005840040667138199
C_FORECAST_0.75,all_blocks,centered,104,0.0052778567187488,0,F0.75 raw,9.091693449020386,0.0005805141526540889
C_FORECAST_0.75,all_blocks,centered,105,0.0052297282963991,0,F0.75 raw,9.091693449020386,0.0005752204829302283
C_FORECAST_0.75,all_blocks,centered,106,0.0052028545178473,0,F0.75 raw,9.091693449020386,0.0005722646223193874
C_FORECAST_0.75,all_blocks,centered,107,0.0051659801974892,0,F0.75 raw,9.091693449020386,0.0005682087970141388
C_FORECAST_0.75,all_blocks,centered,108,0.005143488291651,0,F0.75 raw,9.091693449020386,0.0005657349008181971
C_FORECAST_0.75,all_blocks,centered,109,0.0051124352030456,0,F0.75 raw,9.091693449020386,0.0005623193557627546
C_FORECAST_0.75,all_blocks,centered,110,0.0050488892011344,0,F0.75 raw,9.091693449020386,0.0005553298985986388
C_FORECAST_0.75,all_blocks,centered,111,0.0050274087116122,0,F0.75 raw,9.091693449020386,0.0005529672485992029
C_FORECAST_0.75,all_blocks,centered,112,0.0050038904882967,0,F0.75 raw,9.091693449020386,0.0005503804672204231
C_FORECAST_0.75,all_blocks,centered,113,0.0049988748505711,0,F0.75 raw,9.091693449020386,0.0005498287946685796
C_FORECAST_0.75,all_blocks,centered,114,0.0049837469123303,0,F0.75 raw,9.091693449020386,0.0005481648650249299
C_FORECAST_0.75,all_blocks,centered,115,0.0049417847767472,0,F0.75 raw,9.091693449020386,0.000543549428327862
C_FORECAST_0.75,all_blocks,centered,116,0.0049216779880225,0,F0.75 raw,9.091693449020386,0.0005413378723798482
C_FORECAST_0.75,all_blocks,centered,117,0.0048934118822216,0,F0.75 raw,9.091693449020386,0.0005382288689846726
C_FORECAST_0.75,all_blocks,centered,118,0.0048910002224147,0,F0.75 raw,9.091693449020386,0.0005379636092923587
C_FORECAST_0.75,all_blocks,centered,119,0.0048679197207093,0,F0.75 raw,9.091693449020386,0.0005354249731367493
C_FORECAST_0.75,all_blocks,centered,120,0.0048289792612195,0,F0.75 raw,9.091693449020386,0.0005311418921344971
C_FORECAST_0.75,all_blocks,centered,121,0.00481210462749,0,F0.75 raw,9.091693449020386,0.0005292858425630812
C_FORECAST_0.75,all_blocks,centered,122,0.0047770738601684,0,F0.75 raw,9.091693449020386,0.000525432790596687
C_FORECAST_0.75,all_blocks,centered,123,0.0047740773297846,0,F0.75 raw,9.091693449020386,0.0005251032006912857
C_FORECAST_0.75,all_blocks,centered,124,0.0047525437548756,0,F0.75 raw,9.091693449020386,0.0005227347118030776
C_FORECAST_0.75,all_blocks,centered,125,0.0047329519875347,0,F0.75 raw,9.091693449020386,0.0005205798033197729
C_FORECAST_0.75,all_blocks,centered,126,0.0046890145167708,0,F0.75 raw,9.091693449020386,0.0005157470984985786
C_FORECAST_0.75,all_blocks,centered,127,0.0046668560244143,0,F0.75 raw,9.091693449020386,0.0005133098746215585
C_FORECAST_0.75,all_blocks,centered,128,0.0046439953148365,0,F0.75 raw,9.091693449020386,0.0005107954135141768
C_FORECAST_0.75,all_blocks,channel_standardized,1,26.061901092529297,1,F0.75 std,2.0575252056121824,12.666625430124444
C_FORECAST_0.75,all_blocks,channel_standardized,2,25.33817672729492,1,F0.75 std,2.0575252056121824,12.314880351492931
C_FORECAST_0.75,all_blocks,channel_standardized,3,23.65773200988769,1,F0.75 std,2.0575252056121824,11.498149303521522
C_FORECAST_0.75,all_blocks,channel_standardized,4,17.335575103759766,1,F0.75 std,2.0575252056121824,8.425449689012122
C_FORECAST_0.75,all_blocks,channel_standardized,5,15.472078323364258,1,F0.75 std,2.0575252056121824,7.51975153507818
C_FORECAST_0.75,all_blocks,channel_standardized,6,14.49289608001709,1,F0.75 std,2.0575252056121824,7.043848619927341
C_FORECAST_0.75,all_blocks,channel_standardized,7,13.18344497680664,1,F0.75 std,2.0575252056121824,6.40742817674699
C_FORECAST_0.75,all_blocks,channel_standardized,8,12.963556289672852,1,F0.75 std,2.0575252056121824,6.300557706079601
C_FORECAST_0.75,all_blocks,channel_standardized,9,11.380406379699709,1,F0.75 std,2.0575252056121824,5.531113956056571
C_FORECAST_0.75,all_blocks,channel_standardized,10,10.56445598602295,1,F0.75 std,2.0575252056121824,5.134545111382813
C_FORECAST_0.75,all_blocks,channel_standardized,11,9.630629539489746,1,F0.75 std,2.0575252056121824,4.680686055860158
C_FORECAST_0.75,all_blocks,channel_standardized,12,9.396698951721191,1,F0.75 std,2.0575252056121824,4.566990929729758
C_FORECAST_0.75,all_blocks,channel_standardized,13,8.602949142456055,1,F0.75 std,2.0575252056121824,4.181212030350991
C_FORECAST_0.75,all_blocks,channel_standardized,14,8.144953727722168,1,F0.75 std,2.0575252056121824,3.9586167428256473
C_FORECAST_0.75,all_blocks,channel_standardized,15,7.549938678741455,1,F0.75 std,2.0575252056121824,3.6694270661413824
C_FORECAST_0.75,all_blocks,channel_standardized,16,7.058037757873535,1,F0.75 std,2.0575252056121824,3.4303529981658394
C_FORECAST_0.75,all_blocks,channel_standardized,17,6.854589939117432,1,F0.75 std,2.0575252056121824,3.3314731311288903
C_FORECAST_0.75,all_blocks,channel_standardized,18,6.672706127166748,1,F0.75 std,2.0575252056121824,3.2430738194438766
C_FORECAST_0.75,all_blocks,channel_standardized,19,6.375699043273926,1,F0.75 std,2.0575252056121824,3.098722205630012
C_FORECAST_0.75,all_blocks,channel_standardized,20,6.1166534423828125,1,F0.75 std,2.0575252056121824,2.9728206612967853
C_FORECAST_0.75,all_blocks,channel_standardized,21,6.0493011474609375,1,F0.75 std,2.0575252056121824,2.9400860465576013
C_FORECAST_0.75,all_blocks,channel_standardized,22,5.776515007019043,1,F0.75 std,2.0575252056121824,2.8075063145096864
C_FORECAST_0.75,all_blocks,channel_standardized,23,5.699113845825195,1,F0.75 std,2.0575252056121824,2.769887741972774
C_FORECAST_0.75,all_blocks,channel_standardized,24,5.6432414054870605,1,F0.75 std,2.0575252056121824,2.7427325750830875
C_FORECAST_0.75,all_blocks,channel_standardized,25,5.502000331878662,1,F0.75 std,2.0575252056121824,2.6740864786838094
C_FORECAST_0.75,all_blocks,channel_standardized,26,5.395411014556885,1,F0.75 std,2.0575252056121824,2.6222818558140433
C_FORECAST_0.75,all_blocks,channel_standardized,27,5.326457977294922,1,F0.75 std,2.0575252056121824,2.5887692470382753
C_FORECAST_0.75,all_blocks,channel_standardized,28,5.08428430557251,1,F0.75 std,2.0575252056121824,2.4710678108362543
C_FORECAST_0.75,all_blocks,channel_standardized,29,5.061650276184082,1,F0.75 std,2.0575252056121824,2.460067202276665
C_FORECAST_0.75,all_blocks,channel_standardized,30,4.888602256774902,1,F0.75 std,2.0575252056121824,2.3759622693518256
C_FORECAST_0.75,all_blocks,channel_standardized,31,4.772218227386475,1,F0.75 std,2.0575252056121824,2.319397212908787
C_FORECAST_0.75,all_blocks,channel_standardized,32,4.758324146270752,1,F0.75 std,2.0575252056121824,2.3126444008033387
C_FORECAST_0.75,all_blocks,channel_standardized,33,4.71606969833374,1,F0.75 std,2.0575252056121824,2.292107861167393
C_FORECAST_0.75,all_blocks,channel_standardized,34,4.598982810974121,1,F0.75 std,2.0575252056121824,2.235201201146778
C_FORECAST_0.75,all_blocks,channel_standardized,35,4.581576347351074,1,F0.75 std,2.0575252056121824,2.2267412981645114
C_FORECAST_0.75,all_blocks,channel_standardized,36,4.500827789306641,1,F0.75 std,2.0575252056121824,2.187495821207932
C_FORECAST_0.75,all_blocks,channel_standardized,37,4.443405628204346,1,F0.75 std,2.0575252056121824,2.1595874578276595
C_FORECAST_0.75,all_blocks,channel_standardized,38,4.353349208831787,1,F0.75 std,2.0575252056121824,2.1158181668722356
C_FORECAST_0.75,all_blocks,channel_standardized,39,4.32533597946167,1,F0.75 std,2.0575252056121824,2.1022031553556295
C_FORECAST_0.75,all_blocks,channel_standardized,40,4.244405269622803,1,F0.75 std,2.0575252056121824,2.0628691488423105
C_FORECAST_0.75,all_blocks,channel_standardized,41,4.217374801635742,1,F0.75 std,2.0575252056121824,2.0497317797771193
C_FORECAST_0.75,all_blocks,channel_standardized,42,4.1469268798828125,1,F0.75 std,2.0575252056121824,2.0154926260788932
C_FORECAST_0.75,all_blocks,channel_standardized,43,4.104191780090332,1,F0.75 std,2.0575252056121824,1.9947224796544827
C_FORECAST_0.75,all_blocks,channel_standardized,44,4.0706400871276855,1,F0.75 std,2.0575252056121824,1.978415659756904
C_FORECAST_0.75,all_blocks,channel_standardized,45,4.0458173751831055,1,F0.75 std,2.0575252056121824,1.9663513059998405
C_FORECAST_0.75,all_blocks,channel_standardized,46,3.9828596115112314,1,F0.75 std,2.0575252056121824,1.9357525247551939
C_FORECAST_0.75,all_blocks,channel_standardized,47,3.955075740814209,1,F0.75 std,2.0575252056121824,1.922248986319194
C_FORECAST_0.75,all_blocks,channel_standardized,48,3.926038026809693,1,F0.75 std,2.0575252056121824,1.908136053984119
C_FORECAST_0.75,all_blocks,channel_standardized,49,3.8858392238616943,1,F0.75 std,2.0575252056121824,1.8885986005238402
C_FORECAST_0.75,all_blocks,channel_standardized,50,3.8287415504455566,1,F0.75 std,2.0575252056121824,1.860847944901058
C_FORECAST_0.75,all_blocks,channel_standardized,51,3.819245338439941,1,F0.75 std,2.0575252056121824,1.8562325885595108
C_FORECAST_0.75,all_blocks,channel_standardized,52,3.754809856414795,1,F0.75 std,2.0575252056121824,1.8249156054919937
C_FORECAST_0.75,all_blocks,channel_standardized,53,3.734131574630737,1,F0.75 std,2.0575252056121824,1.8148655309035244
C_FORECAST_0.75,all_blocks,channel_standardized,54,3.70588755607605,1,F0.75 std,2.0575252056121824,1.8011383510480128
C_FORECAST_0.75,all_blocks,channel_standardized,55,3.68315052986145,1,F0.75 std,2.0575252056121824,1.7900876838908955
C_FORECAST_0.75,all_blocks,channel_standardized,56,3.648629903793335,1,F0.75 std,2.0575252056121824,1.7733099423721255
C_FORECAST_0.75,all_blocks,channel_standardized,57,3.616694211959839,1,F0.75 std,2.0575252056121824,1.7577885325996536
C_FORECAST_0.75,all_blocks,channel_standardized,58,3.571103572845459,1,F0.75 std,2.0575252056121824,1.7356305347340504
C_FORECAST_0.75,all_blocks,channel_standardized,59,3.547068357467652,1,F0.75 std,2.0575252056121824,1.723948920670588
C_FORECAST_0.75,all_blocks,channel_standardized,60,3.5218658447265625,1,F0.75 std,2.0575252056121824,1.7116999758351392
C_FORECAST_0.75,all_blocks,channel_standardized,61,3.5056910514831543,1,F0.75 std,2.0575252056121824,1.7038386902483142
C_FORECAST_0.75,all_blocks,channel_standardized,62,3.4631810188293457,1,F0.75 std,2.0575252056121824,1.6831779311296133
C_FORECAST_0.75,all_blocks,channel_standardized,63,3.4440457820892334,1,F0.75 std,2.0575252056121824,1.6738778084930022
C_FORECAST_0.75,all_blocks,channel_standardized,64,3.4125430583953857,1,F0.75 std,2.0575252056121824,1.6585668302323617
C_FORECAST_0.75,all_blocks,channel_standardized,65,3.408958196640014,1,F0.75 std,2.0575252056121824,1.6568245129350605
C_FORECAST_0.75,all_blocks,channel_standardized,66,3.402613878250122,1,F0.75 std,2.0575252056121824,1.6537410423789831
C_FORECAST_0.75,all_blocks,channel_standardized,67,3.3465356826782227,1,F0.75 std,2.0575252056121824,1.6264858741706236
C_FORECAST_0.75,all_blocks,channel_standardized,68,3.329679012298584,1,F0.75 std,2.0575252056121824,1.6182931821279405
C_FORECAST_0.75,all_blocks,channel_standardized,69,3.311450242996216,1,F0.75 std,2.0575252056121824,1.6094336215001308
C_FORECAST_0.75,all_blocks,channel_standardized,70,3.282892942428589,1,F0.75 std,2.0575252056121824,1.5955541800771371
C_FORECAST_0.75,all_blocks,channel_standardized,71,3.254880666732788,1,F0.75 std,2.0575252056121824,1.5819396320660637
C_FORECAST_0.75,all_blocks,channel_standardized,72,3.229277372360229,1,F0.75 std,2.0575252056121824,1.5694958990305108
C_FORECAST_0.75,all_blocks,channel_standardized,73,3.212573528289795,1,F0.75 std,2.0575252056121824,1.5613774837494383
C_FORECAST_0.75,all_blocks,channel_standardized,74,3.1936817169189453,1,F0.75 std,2.0575252056121824,1.5521956709000404
C_FORECAST_0.75,all_blocks,channel_standardized,75,3.180426359176636,1,F0.75 std,2.0575252056121824,1.5457532916250973
C_FORECAST_0.75,all_blocks,channel_standardized,76,3.1527678966522217,1,F0.75 std,2.0575252056121824,1.5323107041666437
C_FORECAST_0.75,all_blocks,channel_standardized,77,3.1204161643981934,1,F0.75 std,2.0575252056121824,1.5165870901055452
C_FORECAST_0.75,all_blocks,channel_standardized,78,3.1039576530456543,1,F0.75 std,2.0575252056121824,1.5085879116227514
C_FORECAST_0.75,all_blocks,channel_standardized,79,3.0807747840881348,1,F0.75 std,2.0575252056121824,1.4973205556291114
C_FORECAST_0.75,all_blocks,channel_standardized,80,3.061897993087769,1,F0.75 std,2.0575252056121824,1.4881460429918534
C_FORECAST_0.75,all_blocks,channel_standardized,81,3.046046733856201,1,F0.75 std,2.0575252056121824,1.4804420016569861
C_FORECAST_0.75,all_blocks,channel_standardized,82,3.036582469940185,1,F0.75 std,2.0575252056121824,1.475842172750783
C_FORECAST_0.75,all_blocks,channel_standardized,83,3.010286331176758,1,F0.75 std,2.0575252056121824,1.463061702945747
C_FORECAST_0.75,all_blocks,channel_standardized,84,2.990996837615967,1,F0.75 std,2.0575252056121824,1.4536866082892264
C_FORECAST_0.75,all_blocks,channel_standardized,85,2.974936008453369,1,F0.75 std,2.0575252056121824,1.4458807116135552
C_FORECAST_0.75,all_blocks,channel_standardized,86,2.963934421539306,1,F0.75 std,2.0575252056121824,1.4405337117886907
C_FORECAST_0.75,all_blocks,channel_standardized,87,2.9468770027160645,1,F0.75 std,2.0575252056121824,1.4322434518313811
C_FORECAST_0.75,all_blocks,channel_standardized,88,2.929366111755371,1,F0.75 std,2.0575252056121824,1.4237327949932874
C_FORECAST_0.75,all_blocks,channel_standardized,89,2.905534505844116,1,F0.75 std,2.0575252056121824,1.4121501393610498
C_FORECAST_0.75,all_blocks,channel_standardized,90,2.900634765625,1,F0.75 std,2.0575252056121824,1.409768763810582
C_FORECAST_0.75,all_blocks,channel_standardized,91,2.8907394409179688,1,F0.75 std,2.0575252056121824,1.404959430403613
C_FORECAST_0.75,all_blocks,channel_standardized,92,2.86520791053772,1,F0.75 std,2.0575252056121824,1.392550576159394
C_FORECAST_0.75,all_blocks,channel_standardized,93,2.8630683422088623,1,F0.75 std,2.0575252056121824,1.3915107014968517
C_FORECAST_0.75,all_blocks,channel_standardized,94,2.8386871814727783,1,F0.75 std,2.0575252056121824,1.379660950801414
C_FORECAST_0.75,all_blocks,channel_standardized,95,2.834124088287353,1,F0.75 std,2.0575252056121824,1.3774431927039779
C_FORECAST_0.75,all_blocks,channel_standardized,96,2.811556816101074,1,F0.75 std,2.0575252056121824,1.3664750295316757
C_FORECAST_0.75,all_blocks,channel_standardized,97,2.775928735733032,1,F0.75 std,2.0575252056121824,1.3491590422130941
C_FORECAST_0.75,all_blocks,channel_standardized,98,2.7677013874053955,1,F0.75 std,2.0575252056121824,1.3451603799827627
C_FORECAST_0.75,all_blocks,channel_standardized,99,2.763094902038574,1,F0.75 std,2.0575252056121824,1.3429215323835906
C_FORECAST_0.75,all_blocks,channel_standardized,100,2.732887029647827,1,F0.75 std,2.0575252056121824,1.328239878759931
C_FORECAST_0.75,all_blocks,channel_standardized,101,2.7135252952575684,1,F0.75 std,2.0575252056121824,1.3188296735593108
C_FORECAST_0.75,all_blocks,channel_standardized,102,2.7008321285247803,1,F0.75 std,2.0575252056121824,1.3126605307958754
C_FORECAST_0.75,all_blocks,channel_standardized,103,2.693793296813965,1,F0.75 std,2.0575252056121824,1.309239512335632
C_FORECAST_0.75,all_blocks,channel_standardized,104,2.684348821640014,1,F0.75 std,2.0575252056121824,1.304649301169232
C_FORECAST_0.75,all_blocks,channel_standardized,105,2.661276340484619,1,F0.75 std,2.0575252056121824,1.2934355959409987
C_FORECAST_0.75,all_blocks,channel_standardized,106,2.648982048034668,1,F0.75 std,2.0575252056121824,1.2874603143666021
C_FORECAST_0.75,all_blocks,channel_standardized,107,2.642514228820801,1,F0.75 std,2.0575252056121824,1.284316819844044
C_FORECAST_0.75,all_blocks,channel_standardized,108,2.626790761947632,1,F0.75 std,2.0575252056121824,1.2766748882505543
C_FORECAST_0.75,all_blocks,channel_standardized,109,2.614020347595215,1,F0.75 std,2.0575252056121824,1.270468201538973
C_FORECAST_0.75,all_blocks,channel_standardized,110,2.603132963180542,1,F0.75 std,2.0575252056121824,1.2651767065016455
C_FORECAST_0.75,all_blocks,channel_standardized,111,2.588637113571167,1,F0.75 std,2.0575252056121824,1.2581314224050835
C_FORECAST_0.75,all_blocks,channel_standardized,112,2.5753214359283447,1,F0.75 std,2.0575252056121824,1.2516597264051987
C_FORECAST_0.75,all_blocks,channel_standardized,113,2.5641796588897705,1,F0.75 std,2.0575252056121824,1.2462445912670321
C_FORECAST_0.75,all_blocks,channel_standardized,114,2.539055109024048,1,F0.75 std,2.0575252056121824,1.2340335380088792
C_FORECAST_0.75,all_blocks,channel_standardized,115,2.5308406352996826,1,F0.75 std,2.0575252056121824,1.2300411331032384
C_FORECAST_0.75,all_blocks,channel_standardized,116,2.5254781246185303,1,F0.75 std,2.0575252056121824,1.2274348414930432
C_FORECAST_0.75,all_blocks,channel_standardized,117,2.5237183570861816,1,F0.75 std,2.0575252056121824,1.2265795579088865
C_FORECAST_0.75,all_blocks,channel_standardized,118,2.5123631954193115,1,F0.75 std,2.0575252056121824,1.2210607134077853
C_FORECAST_0.75,all_blocks,channel_standardized,119,2.505573272705078,1,F0.75 std,2.0575252056121824,1.2177606698915684
C_FORECAST_0.75,all_blocks,channel_standardized,120,2.4844613075256348,1,F0.75 std,2.0575252056121824,1.2074998161621182
C_FORECAST_0.75,all_blocks,channel_standardized,121,2.4706435203552246,1,F0.75 std,2.0575252056121824,1.2007840844992836
C_FORECAST_0.75,all_blocks,channel_standardized,122,2.4592928886413574,1,F0.75 std,2.0575252056121824,1.1952674416494624
C_FORECAST_0.75,all_blocks,channel_standardized,123,2.4567079544067383,1,F0.75 std,2.0575252056121824,1.1940111099031643
C_FORECAST_0.75,all_blocks,channel_standardized,124,2.440417766571045,1,F0.75 std,2.0575252056121824,1.1860937401468863
C_FORECAST_0.75,all_blocks,channel_standardized,125,2.423187494277954,1,F0.75 std,2.0575252056121824,1.1777194698117806
C_FORECAST_0.75,all_blocks,channel_standardized,126,2.4153401851654053,1,F0.75 std,2.0575252056121824,1.1739055145362174
C_FORECAST_0.75,all_blocks,channel_standardized,127,2.40022087097168,1,F0.75 std,2.0575252056121824,1.1665572136976734
C_FORECAST_0.75,all_blocks,channel_standardized,128,2.389889478683472,1,F0.75 std,2.0575252056121824,1.1615359423858918
C_FORECAST_1,all_blocks,centered,1,9.543840408325195,1,F1.00 raw,9.502275562286377,1.0043741991869595
C_FORECAST_1,all_blocks,centered,2,0.0802571028470993,0,F1.00 raw,9.502275562286377,0.00844609297225941
C_FORECAST_1,all_blocks,centered,3,0.0704685822129249,0,F1.00 raw,9.502275562286377,0.007415969127711679
C_FORECAST_1,all_blocks,centered,4,0.0413925983011722,0,F1.00 raw,9.502275562286377,0.004356072188166745
C_FORECAST_1,all_blocks,centered,5,0.0342955887317657,0,F1.00 raw,9.502275562286377,0.003609197450333014
C_FORECAST_1,all_blocks,centered,6,0.0297351386398077,0,F1.00 raw,9.502275562286377,0.003129265031822864
C_FORECAST_1,all_blocks,centered,7,0.0254478510469198,0,F1.00 raw,9.502275562286377,0.0026780796747170633
C_FORECAST_1,all_blocks,centered,8,0.0229834020137786,0,F1.00 raw,9.502275562286377,0.0024187261107221016
C_FORECAST_1,all_blocks,centered,9,0.022609768435359,0,F1.00 raw,9.502275562286377,0.0023794056788981168
C_FORECAST_1,all_blocks,centered,10,0.0203283671289682,0,F1.00 raw,9.502275562286377,0.002139315682408701
C_FORECAST_1,all_blocks,centered,11,0.0188427157700061,0,F1.00 raw,9.502275562286377,0.00198296877905657
C_FORECAST_1,all_blocks,centered,12,0.0185175482183694,0,F1.00 raw,9.502275562286377,0.0019487488125332609
C_FORECAST_1,all_blocks,centered,13,0.0180166233330965,0,F1.00 raw,9.502275562286377,0.001896032504530047
C_FORECAST_1,all_blocks,centered,14,0.0167848691344261,0,F1.00 raw,9.502275562286377,0.0017664052178242063
C_FORECAST_1,all_blocks,centered,15,0.0162888541817665,0,F1.00 raw,9.502275562286377,0.0017142056210635909
C_FORECAST_1,all_blocks,centered,16,0.0156519226729869,0,F1.00 raw,9.502275562286377,0.0016471762548234115
C_FORECAST_1,all_blocks,centered,17,0.0154958516359329,0,F1.00 raw,9.502275562286377,0.001630751658837853
C_FORECAST_1,all_blocks,centered,18,0.0149289891123771,0,F1.00 raw,9.502275562286377,0.001571096208957445
C_FORECAST_1,all_blocks,centered,19,0.0147186266258358,0,F1.00 raw,9.502275562286377,0.001548958092128229
C_FORECAST_1,all_blocks,centered,20,0.0143149252980947,0,F1.00 raw,9.502275562286377,0.0015064733920061495
C_FORECAST_1,all_blocks,centered,21,0.0141754923388361,0,F1.00 raw,9.502275562286377,0.001491799753218826
C_FORECAST_1,all_blocks,centered,22,0.0137395216152071,0,F1.00 raw,9.502275562286377,0.0014459190880274982
C_FORECAST_1,all_blocks,centered,23,0.0134603986516594,0,F1.00 raw,9.502275562286377,0.0014165447595607978
C_FORECAST_1,all_blocks,centered,24,0.0130578856915235,0,F1.00 raw,9.502275562286377,0.0013741851208092723
