sample_id,sample_position,layer_index,topology,group_count,group_size,rank,selector,exact_fraction,exact_group_count,dense_read_floats_per_head,moment_read_floats_per_head,exact_read_floats_per_head,active_read_ratio,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2
vsi_question_3132,73,27,spatial_7x7,32,49,8,compact_mass,0.0,0,401408,73984,0,5.42560553633218,1.4129517078399658,2.522825241088867,1.510690689086914
vsi_question_3132,73,27,spatial_7x7,32,49,8,compact_mass,0.125,4,401408,73984,50176,3.2329896907216495,1.1151906251907349,2.274627208709717,1.176519513130188
vsi_question_3132,73,27,spatial_7x7,32,49,8,compact_mass,0.25,8,401408,73984,100352,2.302496328928047,1.1132735013961792,2.483619451522827,1.215815544128418
vsi_question_3132,73,27,spatial_7x7,32,49,8,compact_mass,0.5,16,401408,73984,200704,1.461323392357875,1.062164068222046,2.3453612327575684,1.0767079591751099
vsi_question_3132,73,27,spatial_7x7,32,49,8,compact_mass,1.0,32,401408,73984,401408,0.8443726440495423,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,8,oracle_local,0.0,0,401408,73984,0,5.42560553633218,1.4129517078399658,2.522825241088867,1.510690689086914
vsi_question_3132,73,27,spatial_7x7,32,49,8,oracle_local,0.125,4,401408,73984,50176,3.2329896907216495,1.357973575592041,2.522825241088867,1.5098164081573486
vsi_question_3132,73,27,spatial_7x7,32,49,8,oracle_local,0.25,8,401408,73984,100352,2.302496328928047,1.3499237298965454,2.522825241088867,1.5096577405929565
vsi_question_3132,73,27,spatial_7x7,32,49,8,oracle_local,0.5,16,401408,73984,200704,1.461323392357875,1.3412975072860718,2.522825241088867,1.5095460414886475
vsi_question_3132,73,27,spatial_7x7,32,49,8,oracle_local,1.0,32,401408,73984,401408,0.8443726440495423,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,16,compact_mass,0.0,0,401408,139776,0,2.871794871794872,1.4806591272354126,2.8130908012390137,1.549433946609497
vsi_question_3132,73,27,spatial_7x7,32,49,16,compact_mass,0.125,4,401408,139776,50176,2.1132075471698113,1.233004093170166,2.6742115020751953,1.275090217590332
vsi_question_3132,73,27,spatial_7x7,32,49,16,compact_mass,0.25,8,401408,139776,100352,1.671641791044776,1.0751506090164185,2.009485960006714,1.2036219835281372
vsi_question_3132,73,27,spatial_7x7,32,49,16,compact_mass,0.5,16,401408,139776,200704,1.1789473684210525,0.8069821000099182,1.6056993007659912,0.8484296202659607
vsi_question_3132,73,27,spatial_7x7,32,49,16,compact_mass,1.0,32,401408,139776,401408,0.7417218543046358,0.0,0.0,0.0
vsi_question_3132,73,27,spatial_7x7,32,49,16,oracle_local,0.0,0,401408,139776,0,2.871794871794872,1.4806591272354126,2.8130908012390137,1.549433946609497
vsi_question_3132,73,27,spatial_7x7,32,49,16,oracle_local,0.125,4,401408,139776,50176,2.1132075471698113,1.4366495609283447,2.8130908012390137,1.5484596490859985
vsi_question_3132,73,27,spatial_7x7,32,49,16,oracle_local,0.25,8,401408,139776,100352,1.671641791044776,1.4298105239868164,2.8130908012390137,1.5483180284500122
vsi_question_3132,73,27,spatial_7x7,32,49,16,oracle_local,0.5,16,401408,139776,200704,1.1789473684210525,1.4258167743682861,2.8130991458892822,1.548235297203064
vsi_question_3132,73,27,spatial_7x7,32,49,16,oracle_local,1.0,32,401408,139776,401408,0.7417218543046358,0.0,0.0,0.0
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,compact_mass,0.0,0,401408,4096,0,98.0,0.2812231183052063,0.9049778580665588,0.05250959098339081
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,compact_mass,0.125,2,401408,4096,50176,7.39622641509434,0.20616933703422546,0.4433775246143341,0.035742972046136856
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,compact_mass,0.25,4,401408,4096,100352,3.843137254901961,0.18707537651062012,0.42309504747390747,0.027319276705384254
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,compact_mass,0.5,8,401408,4096,200704,1.96,0.1469275802373886,0.3673308491706848,0.015639984980225563
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,compact_mass,1.0,16,401408,4096,401408,0.98989898989899,0.0,0.0,0.0
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,oracle_local,0.0,0,401408,4096,0,98.0,0.2812231183052063,0.9049778580665588,0.05250959098339081
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,oracle_local,0.125,2,401408,4096,50176,7.39622641509434,0.104439876973629,0.379242479801178,0.03329294174909592
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,oracle_local,0.25,4,401408,4096,100352,3.843137254901961,0.06584266573190689,0.20381030440330505,0.023014606907963753
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,oracle_local,0.5,8,401408,4096,200704,1.96,0.02651604637503624,0.07946823537349701,0.010883491486310959
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,0,oracle_local,1.0,16,401408,4096,401408,0.98989898989899,0.0,0.0,0.0
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,2,compact_mass,0.0,0,401408,12320,0,32.58181818181818,0.5292131900787354,1.2531698942184448,0.03879132866859436
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,2,compact_mass,0.125,2,401408,12320,50176,6.422939068100359,0.30934539437294006,0.757675290107727,0.02907935343682766
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,2,compact_mass,0.25,4,401408,12320,100352,3.5626242544731612,0.19868087768554688,0.46032387018203735,0.02375807613134384
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,2,compact_mass,0.5,8,401408,12320,200704,1.8843322818086226,0.035751525312662125,0.13139739632606506,0.014792658388614655
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,2,compact_mass,1.0,16,401408,12320,401408,0.9702219815917704,0.0,0.0,0.0
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,2,oracle_local,0.0,0,401408,12320,0,32.58181818181818,0.5292131900787354,1.2531698942184448,0.03879132866859436
vsi_question_3132,73,0,temporal2_spatial_7x7,16,98,2,oracle_local,0.125,2,401408,12320,50176,6.422939068100359,0.08023487031459808,0.24814146757125854,0.026836860924959183
