identity,split,step,layer,aggregate,worst_head,worst_query_tile
eval_trainrain_s2026090204,evaluation,0,15,0.008347436785697937,0.012277456931769848,0.010250721126794815
eval_trainrain_s2026090204,evaluation,0,16,0.00806276686489582,0.012925882823765278,0.009532693773508072
eval_trainrain_s2026090204,evaluation,0,17,0.012078850530087948,0.01725941151380539,0.014074229635298252
eval_trainrain_s2026090204,evaluation,0,18,0.014068353921175003,0.015645964071154594,0.01669943891465664
eval_trainrain_s2026090204,evaluation,0,19,0.018592847511172295,0.031121933832764626,0.022864513099193573
eval_trainrain_s2026090204,evaluation,0,20,0.021830471232533455,0.0321243517100811,0.024221839383244514
eval_trainrain_s2026090204,evaluation,0,21,0.018925806507468224,0.029420383274555206,0.02226560190320015
eval_trainrain_s2026090204,evaluation,0,22,0.013603292405605316,0.02022126317024231,0.01665973849594593
eval_trainrain_s2026090204,evaluation,0,23,0.01679021678864956,0.029749566689133644,0.02085050754249096
eval_trainrain_s2026090204,evaluation,0,24,0.015363700687885284,0.020183252170681953,0.018420523032546043
eval_trainrain_s2026090204,evaluation,0,25,0.013126451522111893,0.01851835288107395,0.016903838142752647
eval_trainrain_s2026090204,evaluation,0,26,0.016368892043828964,0.026195744052529335,0.020178575068712234
eval_trainrain_s2026090204,evaluation,0,27,0.024544142186641693,0.03932826220989227,0.03323759138584137
eval_trainrain_s2026090204,evaluation,0,28,0.04852686822414398,0.0805894285440445,0.12435856461524963
eval_trainrain_s2026090204,evaluation,0,29,0.06106768548488617,0.13342389464378357,0.13137787580490112
eval_trainrain_s2026090204,evaluation,1,0,0.021814750507473946,0.030026813969016075,0.025244783610105515
eval_trainrain_s2026090204,evaluation,1,1,0.024351324886083603,0.03145761042833328,0.028322285041213036
eval_trainrain_s2026090204,evaluation,1,2,0.02535545825958252,0.02916291356086731,0.02824988402426243
eval_trainrain_s2026090204,evaluation,1,3,0.019179802387952805,0.02635031007230282,0.020905448123812675
eval_trainrain_s2026090204,evaluation,1,4,0.016822265461087227,0.026314154267311096,0.019247381016612053
eval_trainrain_s2026090204,evaluation,1,5,0.01950746402144432,0.027522914111614227,0.022358980029821396
eval_trainrain_s2026090204,evaluation,1,6,0.01420664880424738,0.02691793628036976,0.017694029957056046
eval_trainrain_s2026090204,evaluation,1,7,0.013011998496949673,0.025438087061047554,0.01605331525206566
eval_trainrain_s2026090204,evaluation,1,8,0.014596314169466496,0.023924922570586205,0.017424292862415314
eval_trainrain_s2026090204,evaluation,1,9,0.012643174268305302,0.021818844601511955,0.015026970766484737
eval_trainrain_s2026090204,evaluation,1,10,0.009319051168859005,0.012885655276477337,0.010681413114070892
eval_trainrain_s2026090204,evaluation,1,11,0.01135705504566431,0.019762514159083366,0.013236453756690025
eval_trainrain_s2026090204,evaluation,1,12,0.013510840013623238,0.02604144625365734,0.01626213826239109
eval_trainrain_s2026090204,evaluation,1,13,0.009890821762382984,0.012696733698248863,0.011712362058460712
eval_trainrain_s2026090204,evaluation,1,14,0.010808683931827545,0.021767761558294296,0.014024089090526104
eval_trainrain_s2026090204,evaluation,1,15,0.010244075208902359,0.01734589971601963,0.012408753857016563
eval_trainrain_s2026090204,evaluation,1,16,0.009037272073328495,0.013693253509700298,0.010722286067903042
eval_trainrain_s2026090204,evaluation,1,17,0.01416025497019291,0.020741505548357964,0.016296302899718285
eval_trainrain_s2026090204,evaluation,1,18,0.01718752086162567,0.01962646096944809,0.020317303016781807
eval_trainrain_s2026090204,evaluation,1,19,0.020859483629465103,0.033769071102142334,0.02536841109395027
eval_trainrain_s2026090204,evaluation,1,20,0.0222831591963768,0.033725664019584656,0.024823065847158432
eval_trainrain_s2026090204,evaluation,1,21,0.02079574391245842,0.028831847012043,0.025094645097851753
eval_trainrain_s2026090204,evaluation,1,22,0.015922026708722115,0.02234622836112976,0.01981464959681034
eval_trainrain_s2026090204,evaluation,1,23,0.017957843840122223,0.029809648171067238,0.022401440888643265
eval_trainrain_s2026090204,evaluation,1,24,0.016733627766370773,0.021848507225513458,0.020365174859762192
eval_trainrain_s2026090204,evaluation,1,25,0.014215448871254921,0.019476192072033882,0.018348291516304016
eval_trainrain_s2026090204,evaluation,1,26,0.017131008207798004,0.024704506620764732,0.020836787298321724
eval_trainrain_s2026090204,evaluation,1,27,0.02202404849231243,0.03329998999834061,0.029747646301984787
eval_trainrain_s2026090204,evaluation,1,28,0.04579266905784607,0.07037153095006943,0.13977152109146118
eval_trainrain_s2026090204,evaluation,1,29,0.10749565809965134,0.2502417266368866,0.16745172441005707
eval_trainrain_s2026090204,evaluation,2,0,0.02020307630300522,0.028235116973519325,0.022365063428878784
eval_trainrain_s2026090204,evaluation,2,1,0.021995656192302704,0.03034393861889839,0.025793299078941345
eval_trainrain_s2026090204,evaluation,2,2,0.023726632818579674,0.02805369719862938,0.02715417370200157
eval_trainrain_s2026090204,evaluation,2,3,0.018284253776073456,0.02623189613223076,0.020288530737161636
eval_trainrain_s2026090204,evaluation,2,4,0.016343658789992332,0.02515825629234314,0.01902622915804386
eval_trainrain_s2026090204,evaluation,2,5,0.019024578854441643,0.027189193293452263,0.021623915061354637
eval_trainrain_s2026090204,evaluation,2,6,0.013709126971662045,0.026096832007169724,0.01692737080156803
eval_trainrain_s2026090204,evaluation,2,7,0.012542745098471642,0.024988718330860138,0.01614909991621971
eval_trainrain_s2026090204,evaluation,2,8,0.014625702984631062,0.023666320368647575,0.01738126017153263
eval_trainrain_s2026090204,evaluation,2,9,0.013741751201450825,0.02393372729420662,0.016706878319382668
eval_trainrain_s2026090204,evaluation,2,10,0.009883502498269081,0.014008058235049248,0.011858107522130013
eval_trainrain_s2026090204,evaluation,2,11,0.01220330037176609,0.0215273629873991,0.014540125615894794
eval_trainrain_s2026090204,evaluation,2,12,0.013750345446169376,0.02607034146785736,0.016364576295018196
eval_trainrain_s2026090204,evaluation,2,13,0.010361459106206894,0.013930843211710453,0.01293581910431385
eval_trainrain_s2026090204,evaluation,2,14,0.010961529798805714,0.023224852979183197,0.014486899599432945
eval_trainrain_s2026090204,evaluation,2,15,0.01083756610751152,0.01890254206955433,0.013932673260569572
eval_trainrain_s2026090204,evaluation,2,16,0.009497796185314655,0.014383812434971333,0.01157293375581503
eval_trainrain_s2026090204,evaluation,2,17,0.015157463029026985,0.022827284410595894,0.017289912328124046
eval_trainrain_s2026090204,evaluation,2,18,0.01728990487754345,0.019845647737383842,0.02072775550186634
eval_trainrain_s2026090204,evaluation,2,19,0.020795390009880066,0.03193136677145958,0.025885963812470436
eval_trainrain_s2026090204,evaluation,2,20,0.021596983075141907,0.03315211832523346,0.024264084175229073
eval_trainrain_s2026090204,evaluation,2,21,0.020841185003519058,0.028171001002192497,0.02470576949417591
eval_trainrain_s2026090204,evaluation,2,22,0.01589197665452957,0.022013716399669647,0.019894234836101532
eval_trainrain_s2026090204,evaluation,2,23,0.018035246059298515,0.029578756541013718,0.021411476656794548
eval_trainrain_s2026090204,evaluation,2,24,0.016965322196483612,0.02238399162888527,0.020725490525364876
eval_trainrain_s2026090204,evaluation,2,25,0.014244710095226765,0.018893763422966003,0.020268982276320457
eval_trainrain_s2026090204,evaluation,2,26,0.017344314604997635,0.024026548489928246,0.020898131653666496
eval_trainrain_s2026090204,evaluation,2,27,0.022376632317900658,0.03265758231282234,0.029783716425299644
eval_trainrain_s2026090204,evaluation,2,28,0.04139254614710808,0.06517232954502106,0.13420821726322174
eval_trainrain_s2026090204,evaluation,2,29,0.12279725819826126,0.2736893892288208,0.20345304906368256
eval_trainrain_s2026090204,evaluation,3,0,0.015282954089343548,0.02196687087416649,0.017806027084589005
eval_trainrain_s2026090204,evaluation,3,1,0.017704684287309647,0.027597930282354355,0.02099253237247467
eval_trainrain_s2026090204,evaluation,3,2,0.021441468968987465,0.026557067409157753,0.02322748675942421
eval_trainrain_s2026090204,evaluation,3,3,0.017488643527030945,0.02613387443125248,0.019651522859930992
eval_trainrain_s2026090204,evaluation,3,4,0.016530171036720276,0.024607378989458084,0.018621977418661118
eval_trainrain_s2026090204,evaluation,3,5,0.018486078828573227,0.025730479508638382,0.02097056433558464
eval_trainrain_s2026090204,evaluation,3,6,0.012805150821805,0.025408325716853142,0.015739386901259422
eval_trainrain_s2026090204,evaluation,3,7,0.012055766768753529,0.02460842952132225,0.01584542915225029
eval_trainrain_s2026090204,evaluation,3,8,0.014800488948822021,0.02325557731091976,0.017847444862127304
eval_trainrain_s2026090204,evaluation,3,9,0.013416256755590439,0.022605150938034058,0.01571379415690899
eval_trainrain_s2026090204,evaluation,3,10,0.010161956772208214,0.014208563603460789,0.013244673609733582
eval_trainrain_s2026090204,evaluation,3,11,0.012331798672676086,0.02297816425561905,0.015158374793827534
eval_trainrain_s2026090204,evaluation,3,12,0.013642532750964165,0.024896984919905663,0.016763603314757347
eval_trainrain_s2026090204,evaluation,3,13,0.010465925559401512,0.014198439195752144,0.013803289271891117
eval_trainrain_s2026090204,evaluation,3,14,0.010894340462982655,0.023852514103055,0.014263643883168697
eval_trainrain_s2026090204,evaluation,3,15,0.010402830317616463,0.01809842884540558,0.012914066202938557
eval_trainrain_s2026090204,evaluation,3,16,0.009399063885211945,0.014438609592616558,0.011463405564427376
eval_trainrain_s2026090204,evaluation,3,17,0.015674632042646408,0.023708784952759743,0.018826128914952278
eval_trainrain_s2026090204,evaluation,3,18,0.017408866435289383,0.019753348082304,0.021359333768486977
eval_trainrain_s2026090204,evaluation,3,19,0.020666660740971565,0.03087533637881279,0.025347892194986343
eval_trainrain_s2026090204,evaluation,3,20,0.01927025057375431,0.02751762978732586,0.02227887511253357
eval_trainrain_s2026090204,evaluation,3,21,0.019416140392422676,0.026714719831943512,0.023857377469539642
eval_trainrain_s2026090204,evaluation,3,22,0.015111058950424194,0.021073536947369576,0.020081710070371628
eval_trainrain_s2026090204,evaluation,3,23,0.01696530170738697,0.028568150475621223,0.021091265603899956
eval_trainrain_s2026090204,evaluation,3,24,0.01778067834675312,0.023075878620147705,0.02232930064201355
eval_trainrain_s2026090204,evaluation,3,25,0.016074635088443756,0.020648222416639328,0.021705040708184242
eval_trainrain_s2026090204,evaluation,3,26,0.019190749153494835,0.024378499016165733,0.022849544882774353
eval_trainrain_s2026090204,evaluation,3,27,0.025470715016126633,0.034301042556762695,0.041350532323122025
eval_trainrain_s2026090204,evaluation,3,28,0.03781655803322792,0.05086326226592064,0.11556866765022278
eval_trainrain_s2026090204,evaluation,3,29,0.08503969758749008,0.15898782014846802,0.1789758950471878
