case,tokens,sampled_queries,head,method,topk,rank,attention_rel_fro,output_rel_l2,output_cosine,mass_retained,representation_ratio
f81,32760,512,9,topk_plus_lowrank,32,32,0.1285020262002945,0.0846702829003334,0.9964090585708618,0.006421725265681744,0.06445360195360196
f81,32760,512,9,topk_plus_lowrank,32,64,0.10649067908525467,0.04561880975961685,0.998958945274353,0.006421725265681744,0.12793040293040292
f81,32760,512,9,topk_sparse,64,0,0.975483238697052,0.9740512371063232,0.26202040910720825,0.01131393015384674,0.0019536019536019536
f81,32760,512,9,topk_plus_lowrank,64,8,0.23258639872074127,0.25195613503456116,0.9677616357803345,0.01131393015384674,0.017822802197802197
f81,32760,512,9,topk_plus_lowrank,64,16,0.16828788816928864,0.10761324316263199,0.9941929578781128,0.01131393015384674,0.03369200244200244
f81,32760,512,9,topk_plus_lowrank,64,32,0.14319726824760437,0.08354667574167252,0.9965039491653442,0.01131393015384674,0.06543040293040293
f81,32760,512,9,topk_plus_lowrank,64,64,0.12167441099882126,0.048506367951631546,0.998822808265686,0.01131393015384674,0.12890720390720392
f81,32760,512,9,topk_sparse,128,0,0.9620381593704224,0.9620543718338013,0.2854345738887787,0.01980343461036682,0.003907203907203907
f81,32760,512,9,topk_plus_lowrank,128,8,0.2389187067747116,0.22779521346092224,0.9737507104873657,0.01980343461036682,0.01977640415140415
f81,32760,512,9,topk_plus_lowrank,128,16,0.1842973828315735,0.10285226255655289,0.9946967959403992,0.01980343461036682,0.035645604395604394
f81,32760,512,9,topk_plus_lowrank,128,32,0.16098450124263763,0.08199207484722137,0.9966330528259277,0.01980343461036682,0.06738400488400488
f81,32760,512,9,topk_plus_lowrank,128,64,0.13884322345256805,0.05284120514988899,0.9986029267311096,0.01980343461036682,0.13086080586080587
f81,32760,512,9,topk_sparse,256,0,0.9417104721069336,0.9490915536880493,0.3151492476463318,0.03445059433579445,0.007814407814407814
f81,32760,512,9,topk_plus_lowrank,256,8,0.24837030470371246,0.20286330580711365,0.9792692065238953,0.03445059433579445,0.023683608058608058
f81,32760,512,9,topk_plus_lowrank,256,16,0.2035687267780304,0.09985252469778061,0.9950029253959656,0.03445059433579445,0.0395528083028083
f81,32760,512,9,topk_plus_lowrank,256,32,0.18078695237636566,0.07860065996646881,0.9969063997268677,0.03445059433579445,0.07129120879120879
f81,32760,512,9,topk_plus_lowrank,256,64,0.15693266689777374,0.057816281914711,0.9983271956443787,0.03445059433579445,0.13476800976800976
f81,32760,512,9,topk_sparse,512,0,0.9111872315406799,0.9407266974449158,0.35216283798217773,0.059509605169296265,0.01562881562881563
f81,32760,512,9,topk_plus_lowrank,512,8,0.2617676854133606,0.19001029431819916,0.9818597435951233,0.059509605169296265,0.03149801587301587
f81,32760,512,9,topk_plus_lowrank,512,16,0.2252095639705658,0.09682997316122055,0.9953023195266724,0.059509605169296265,0.047367216117216115
f81,32760,512,9,topk_plus_lowrank,512,32,0.20171329379081726,0.08068130910396576,0.996740460395813,0.059509605169296265,0.0791056166056166
f81,32760,512,9,topk_plus_lowrank,512,64,0.17582820355892181,0.06165245920419693,0.9980978965759277,0.059509605169296265,0.14258241758241758
f81,32760,512,10,lowrank,0,8,0.18830393254756927,0.11971589177846909,0.9928082823753357,1.0,0.015869200244200243
f81,32760,512,10,lowrank,0,16,0.11526414006948471,0.06599002331495285,0.997820258140564,1.0,0.03173840048840049
f81,32760,512,10,lowrank,0,32,0.07596167176961899,0.03158467635512352,0.99950110912323,1.0,0.06347680097680097
f81,32760,512,10,lowrank,0,64,0.048464931547641754,0.017034349963068962,0.9998549222946167,1.0,0.12695360195360195
f81,32760,512,10,topk_sparse,32,0,0.942046582698822,0.9619665145874023,0.41248512268066406,0.02335590310394764,0.0009768009768009768
f81,32760,512,10,topk_plus_lowrank,32,8,0.23180460929870605,0.11549430340528488,0.9933089017868042,0.02335590310394764,0.01684600122100122
f81,32760,512,10,topk_plus_lowrank,32,16,0.18548686802387238,0.059096500277519226,0.9982523322105408,0.02335590310394764,0.03271520146520147
f81,32760,512,10,topk_plus_lowrank,32,32,0.15663397312164307,0.03961843252182007,0.9992149472236633,0.02335590310394764,0.06445360195360196
f81,32760,512,10,topk_plus_lowrank,32,64,0.1282845288515091,0.02966281585395336,0.9995599389076233,0.02335590310394764,0.12793040293040292
f81,32760,512,10,topk_sparse,64,0,0.9112499952316284,0.9428318738937378,0.4292365610599518,0.040527213364839554,0.0019536019536019536
f81,32760,512,10,topk_plus_lowrank,64,8,0.24551276862621307,0.09683558344841003,0.9953010082244873,0.040527213364839554,0.017822802197802197
f81,32760,512,10,topk_plus_lowrank,64,16,0.2036895900964737,0.05950209125876427,0.9982281923294067,0.040527213364839554,0.03369200244200244
f81,32760,512,10,topk_plus_lowrank,64,32,0.1751321405172348,0.04130953177809715,0.9991463422775269,0.040527213364839554,0.06543040293040293
f81,32760,512,10,topk_plus_lowrank,64,64,0.1469787210226059,0.03161630406975746,0.9995000958442688,0.040527213364839554,0.12890720390720392
f81,32760,512,10,topk_sparse,128,0,0.8655564785003662,0.9177470207214355,0.45058077573776245,0.06958499550819397,0.003907203907203907
f81,32760,512,10,topk_plus_lowrank,128,8,0.2576730251312256,0.07650188356637955,0.9970697164535522,0.06958499550819397,0.01977640415140415
f81,32760,512,10,topk_plus_lowrank,128,16,0.21831496059894562,0.056328095495700836,0.9984123706817627,0.06958499550819397,0.035645604395604394
f81,32760,512,10,topk_plus_lowrank,128,32,0.1896401047706604,0.04215211048722267,0.9991111755371094,0.06958499550819397,0.06738400488400488
f81,32760,512,10,topk_plus_lowrank,128,64,0.16197453439235687,0.031114857643842697,0.9995157718658447,0.06958499550819397,0.13086080586080587
f81,32760,512,10,topk_sparse,256,0,0.7992940545082092,0.8863459229469299,0.4839364290237427,0.11769378185272217,0.007814407814407814
f81,32760,512,10,topk_plus_lowrank,256,8,0.26168927550315857,0.0721060112118721,0.9973974227905273,0.11769378185272217,0.023683608058608058
f81,32760,512,10,topk_plus_lowrank,256,16,0.22531770169734955,0.05180719122290611,0.9986571073532104,0.11769378185272217,0.0395528083028083
f81,32760,512,10,topk_plus_lowrank,256,32,0.1977802962064743,0.04049283266067505,0.9991798400878906,0.11769378185272217,0.07129120879120879
f81,32760,512,10,topk_plus_lowrank,256,64,0.17093956470489502,0.03102845698595047,0.9995185136795044,0.11769378185272217,0.13476800976800976
f81,32760,512,10,topk_sparse,512,0,0.7063139081001282,0.845790445804596,0.5377621650695801,0.19469471275806427,0.01562881562881563
f81,32760,512,10,topk_plus_lowrank,512,8,0.2533165216445923,0.05617539957165718,0.9984212517738342,0.19469471275806427,0.03149801587301587
f81,32760,512,10,topk_plus_lowrank,512,16,0.22128845751285553,0.043669652193784714,0.9990462064743042,0.19469471275806427,0.047367216117216115
f81,32760,512,10,topk_plus_lowrank,512,32,0.19610773026943207,0.035731326788663864,0.999361515045166,0.19469471275806427,0.0791056166056166
f81,32760,512,10,topk_plus_lowrank,512,64,0.17112834751605988,0.028185425326228142,0.9996026754379272,0.19469471275806427,0.14258241758241758
f81,32760,512,11,lowrank,0,8,0.984748363494873,0.9839768409729004,0.1782963126897812,1.0,0.015869200244200243
f81,32760,512,11,lowrank,0,16,0.971714198589325,0.9730965495109558,0.23039768636226654,1.0,0.03173840048840049
f81,32760,512,11,lowrank,0,32,0.9480966925621033,0.9521914720535278,0.30550214648246765,1.0,0.06347680097680097
f81,32760,512,11,lowrank,0,64,0.9059038162231445,0.9076495170593262,0.41972899436950684,1.0,0.12695360195360195
f81,32760,512,11,topk_sparse,32,0,0.0383111909031868,0.08565039932727814,0.9972084760665894,0.8725701570510864,0.0009768009768009768
f81,32760,512,11,topk_plus_lowrank,32,8,0.03665070980787277,0.07540590316057205,0.9977611899375916,0.8725701570510864,0.01684600122100122
f81,32760,512,11,topk_plus_lowrank,32,16,0.03533431142568588,0.06902160495519638,0.9980529546737671,0.8725701570510864,0.03271520146520147
f81,32760,512,11,topk_plus_lowrank,32,32,0.033921319991350174,0.030409103259444237,0.9995390772819519,0.8725701570510864,0.06445360195360196
f81,32760,512,11,topk_plus_lowrank,32,64,0.0317421518266201,0.02787214145064354,0.9996119141578674,0.8725701570510864,0.12793040293040292
f81,32760,512,11,topk_sparse,64,0,0.01902536116540432,0.05167807266116142,0.9990333914756775,0.9214781522750854,0.0019536019536019536
f81,32760,512,11,topk_plus_lowrank,64,8,0.01815233938395977,0.04198569431900978,0.9993069767951965,0.9214781522750854,0.017822802197802197
f81,32760,512,11,topk_plus_lowrank,64,16,0.017498664557933807,0.019923213869333267,0.9998072385787964,0.9214781522750854,0.03369200244200244
f81,32760,512,11,topk_plus_lowrank,64,32,0.0167192704975605,0.014879683032631874,0.9998896718025208,0.9214781522750854,0.06543040293040293
f81,32760,512,11,topk_plus_lowrank,64,64,0.015531268902122974,0.013532744720578194,0.9999085664749146,0.9214781522750854,0.12890720390720392
f81,32760,512,11,topk_sparse,128,0,0.008516546338796616,0.028048835694789886,0.9997247457504272,0.9568679332733154,0.003907203907203907
f81,32760,512,11,topk_plus_lowrank,128,8,0.008168824948370457,0.008292699232697487,0.9999662637710571,0.9568679332733154,0.01977640415140415
f81,32760,512,11,topk_plus_lowrank,128,16,0.007911987602710724,0.007862628437578678,0.9999695420265198,0.9568679332733154,0.035645604395604394
f81,32760,512,11,topk_plus_lowrank,128,32,0.0075330184772610664,0.006704320199787617,0.999977707862854,0.9568679332733154,0.06738400488400488
f81,32760,512,11,topk_plus_lowrank,128,64,0.006970025133341551,0.005792773794382811,0.9999833106994629,0.9568679332733154,0.13086080586080587
f81,32760,512,11,topk_sparse,256,0,0.0032378926407545805,0.01316855102777481,0.9999405741691589,0.9797629117965698,0.007814407814407814
f81,32760,512,11,topk_plus_lowrank,256,8,0.0030931057408452034,0.0029828385449945927,0.9999955892562866,0.9797629117965698,0.023683608058608058
f81,32760,512,11,topk_plus_lowrank,256,16,0.0029977017547935247,0.002781912684440613,0.9999962449073792,0.9797629117965698,0.0395528083028083
f81,32760,512,11,topk_plus_lowrank,256,32,0.002845351118594408,0.0025632469914853573,0.9999968409538269,0.9797629117965698,0.07129120879120879
f81,32760,512,11,topk_plus_lowrank,256,64,0.0026130666956305504,0.0021644122898578644,0.9999977350234985,0.9797629117965698,0.13476800976800976
f81,32760,512,11,topk_sparse,512,0,0.0009754300117492676,0.0051791490986943245,0.9999907612800598,0.9921834468841553,0.01562881562881563
f81,32760,512,11,topk_plus_lowrank,512,8,0.000913107069209218,0.0008497179951518774,0.9999997019767761,0.9921834468841553,0.03149801587301587
f81,32760,512,11,topk_plus_lowrank,512,16,0.0008776322938501835,0.0007940750801935792,0.9999997615814209,0.9921834468841553,0.047367216117216115
f81,32760,512,11,topk_plus_lowrank,512,32,0.000824606220703572,0.0007232277421280742,0.9999998211860657,0.9921834468841553,0.0791056166056166
f81,32760,512,11,topk_plus_lowrank,512,64,0.0007488069823011756,0.0006191461579874158,0.9999998807907104,0.9921834468841553,0.14258241758241758
