dtype,scheme,scale_margin,signal,block,records,mean_relative_l2,p95_relative_l2,max_relative_l2,mean_cosine,mean_saturation_ratio,mean_scale_count
int4,tensor_global,1.0,ffn_hidden_post_gelu,0,40,0.7530369386076927,0.922620952129364,0.9240106344223022,0.651870483905077,3.487723233774886e-07,1.0
int4,tensor_global,1.0,ffn_hidden_post_gelu,12,40,0.8215023919939994,0.896308422088623,0.9038569331169128,0.5883727215230465,1.5694754551986989e-06,1.0
int4,tensor_global,1.0,ffn_hidden_post_gelu,24,40,0.9354315891861915,0.9566416144371033,0.9597764015197754,0.391028618812561,0.0,1.0
int4,tensor_global,1.0,ffn_hidden_post_gelu,29,40,0.5935451969504356,0.6124568581581116,0.6129121780395508,0.8125893741846084,0.0,1.0
int4,tensor_global,1.0,ffn_input,0,40,0.4080761171877384,0.48770013451576233,0.49366816878318787,0.9232778444886207,2.2379557412932628e-05,1.0
int4,tensor_global,1.0,ffn_input,12,40,0.500153161585331,0.598302960395813,0.6167140007019043,0.8870856493711472,0.0,1.0
int4,tensor_global,1.0,ffn_input,24,40,0.3554218389093876,0.382723331451416,0.38923707604408264,0.9421938017010689,0.0,1.0
int4,tensor_global,1.0,ffn_input,29,40,0.6753365710377693,0.7135170102119446,0.72230064868927,0.7775292247533798,0.0,1.0
int4,tensor_global,1.0,ffn_output,0,40,0.5677283562719821,0.7494017481803894,0.7792837023735046,0.8421958863735199,6.10351580689894e-06,1.0
int4,tensor_global,1.0,ffn_output,12,40,0.6359460383653641,0.6932300925254822,0.6962526440620422,0.8174424886703491,1.0172526344831568e-06,1.0
int4,tensor_global,1.0,ffn_output,24,40,0.7780005052685738,0.8155072927474976,0.8268665075302124,0.6717606887221337,6.10351580689894e-06,1.0
int4,tensor_global,1.0,ffn_output,29,40,0.5932334154844284,0.7091324329376221,0.7411167025566101,0.8106995806097984,0.0,1.0
int4,tensor_global,1.05,ffn_hidden_post_gelu,0,40,0.7616049617528915,0.9264307022094727,0.9278181195259094,0.6437888488173484,3.487723233774886e-07,1.0
int4,tensor_global,1.05,ffn_hidden_post_gelu,12,40,0.8296495616436005,0.9030320048332214,0.9115633964538574,0.5773972548544407,1.2207031318212103e-06,1.0
int4,tensor_global,1.05,ffn_hidden_post_gelu,24,40,0.9405636593699456,0.9597916603088379,0.9632251858711243,0.37794119119644165,0.0,1.0
int4,tensor_global,1.05,ffn_hidden_post_gelu,29,40,0.6023761987686157,0.6206522583961487,0.6211613416671753,0.8066882222890854,0.0,1.0
int4,tensor_global,1.05,ffn_input,0,40,0.42684890106320383,0.5095770955085754,0.5154780745506287,0.9166241481900215,1.6276041787932626e-05,1.0
int4,tensor_global,1.05,ffn_input,12,40,0.521472629904747,0.6219891905784607,0.640583872795105,0.8769408389925957,0.0,1.0
int4,tensor_global,1.05,ffn_input,24,40,0.37318724021315575,0.40233907103538513,0.40891507267951965,0.9367991879582405,0.0,1.0
int4,tensor_global,1.05,ffn_input,29,40,0.6936019077897072,0.7299893498420715,0.7363073229789734,0.7616109728813172,0.0,1.0
int4,tensor_global,1.05,ffn_output,0,40,0.586922163516283,0.7651848196983337,0.7941744923591614,0.829778416454792,0.0,1.0
int4,tensor_global,1.05,ffn_output,12,40,0.6590794712305069,0.7151590585708618,0.7185908555984497,0.8021240919828415,0.0,1.0
int4,tensor_global,1.05,ffn_output,24,40,0.7909027859568596,0.8269700407981873,0.8405659794807434,0.6515094235539436,0.0,1.0
int4,tensor_global,1.05,ffn_output,29,40,0.6028789654374123,0.7168781161308289,0.7487424612045288,0.8045064598321915,0.0,1.0
int4,tensor_global,1.1,ffn_hidden_post_gelu,0,40,0.7700964480638504,0.9299895167350769,0.9314017295837402,0.6347552590072155,0.0,1.0
int4,tensor_global,1.1,ffn_hidden_post_gelu,12,40,0.8374190583825112,0.909351646900177,0.9185729622840881,0.5663627482950687,5.23158485066233e-07,1.0
int4,tensor_global,1.1,ffn_hidden_post_gelu,24,40,0.9449255108833313,0.9626514315605164,0.9660639762878418,0.36202927902340887,0.0,1.0
int4,tensor_global,1.1,ffn_hidden_post_gelu,29,40,0.6111267536878586,0.6286939978599548,0.6293289661407471,0.8010669395327568,0.0,1.0
int4,tensor_global,1.1,ffn_input,0,40,0.4456075087189674,0.5310177206993103,0.537269115447998,0.9100652873516083,8.138021075865254e-06,1.0
int4,tensor_global,1.1,ffn_input,12,40,0.5421213768422604,0.6443444490432739,0.6622960567474365,0.8668014630675316,0.0,1.0
int4,tensor_global,1.1,ffn_input,24,40,0.39092012867331505,0.42161670327186584,0.428437739610672,0.931346195936203,0.0,1.0
int4,tensor_global,1.1,ffn_input,29,40,0.7104861810803413,0.7446539402008057,0.7497878074645996,0.7463006973266602,0.0,1.0
int4,tensor_global,1.1,ffn_output,0,40,0.6049781903624535,0.7794945240020752,0.8078736662864685,0.8180071875452996,0.0,1.0
int4,tensor_global,1.1,ffn_output,12,40,0.680835285782814,0.7356258034706116,0.7389975190162659,0.7865046814084053,0.0,1.0
int4,tensor_global,1.1,ffn_output,24,40,0.8020787000656128,0.8371461033821106,0.8527794480323792,0.6349904492497445,0.0,1.0
int4,tensor_global,1.1,ffn_output,29,40,0.6123823910951615,0.7243614196777344,0.7565022110939026,0.798282316327095,0.0,1.0
int4,tensor_global,1.25,ffn_hidden_post_gelu,0,40,0.7944991946220398,0.9391858577728271,0.9406771063804626,0.6097353935241699,0.0,1.0
int4,tensor_global,1.25,ffn_hidden_post_gelu,12,40,0.8584836214780808,0.925621509552002,0.936462938785553,0.5362613297998905,0.0,1.0
int4,tensor_global,1.25,ffn_hidden_post_gelu,24,40,0.9553324088454247,0.9724094867706299,0.9735134840011597,0.325813864171505,0.0,1.0
int4,tensor_global,1.25,ffn_hidden_post_gelu,29,40,0.6364640235900879,0.6522588133811951,0.653275191783905,0.7837871298193931,0.0,1.0
int4,tensor_global,1.25,ffn_input,0,40,0.49962952360510826,0.5912336111068726,0.5978555083274841,0.8875547915697097,0.0,1.0
int4,tensor_global,1.25,ffn_input,12,40,0.5997481986880302,0.703154444694519,0.7206003665924072,0.8343594565987587,0.0,1.0
int4,tensor_global,1.25,ffn_input,24,40,0.4438590340316296,0.4778563380241394,0.4864768981933594,0.9134539440274239,0.0,1.0
int4,tensor_global,1.25,ffn_input,29,40,0.752639950811863,0.7817426919937134,0.784152626991272,0.6994038790464401,0.0,1.0
int4,tensor_global,1.25,ffn_output,0,40,0.6529382511973381,0.8157625198364258,0.8432983756065369,0.7823714762926102,0.0,1.0
int4,tensor_global,1.25,ffn_output,12,40,0.738290536403656,0.7868489623069763,0.7902520298957825,0.7372363463044167,0.0,1.0
int4,tensor_global,1.25,ffn_output,24,40,0.8279929548501969,0.8625217080116272,0.8813483119010925,0.5916627958416939,0.0,1.0
int4,tensor_global,1.25,ffn_output,29,40,0.639408253133297,0.7500017881393433,0.7822524309158325,0.7797798022627831,0.0,1.0
int4,tensor_step,1.0,ffn_hidden_post_gelu,0,40,0.7379038572311402,0.8974175453186035,0.9101396799087524,0.6869646422564983,6.975446467549773e-07,1.0
int4,tensor_step,1.0,ffn_hidden_post_gelu,12,40,0.8026659861207008,0.8504980802536011,0.8602089881896973,0.6146860808134079,2.615792425331165e-06,1.0
int4,tensor_step,1.0,ffn_hidden_post_gelu,24,40,0.8293328523635864,0.9203527569770813,0.9357859492301941,0.5752807490527629,1.4648437979758455e-05,1.0
int4,tensor_step,1.0,ffn_hidden_post_gelu,29,40,0.5494238749146462,0.5637779831886292,0.5662676095962524,0.8391923815011978,1.552036852672245e-05,1.0
int4,tensor_step,1.0,ffn_input,0,40,0.32193676233291624,0.3694078326225281,0.38435786962509155,0.9512401804327965,8.748372583795571e-05,1.0
int4,tensor_step,1.0,ffn_input,12,40,0.4725884772837162,0.5762211084365845,0.6167140007019043,0.8981943532824517,1.0172526344831568e-06,1.0
int4,tensor_step,1.0,ffn_input,24,40,0.31547369062900543,0.3311874270439148,0.34057748317718506,0.9537212356925011,4.069010537932627e-06,1.0
int4,tensor_step,1.0,ffn_input,29,40,0.5872158646583557,0.6246166825294495,0.6263665556907654,0.8413364186882972,2.3396810411213666e-05,1.0
int4,tensor_step,1.0,ffn_output,0,40,0.4141922749578953,0.43002215027809143,0.4359534680843353,0.9220882758498192,7.73112002207199e-05,1.0
int4,tensor_step,1.0,ffn_output,12,40,0.5237361118197441,0.6707205176353455,0.6962526440620422,0.8758640259504318,2.0345052598713663e-05,1.0
int4,tensor_step,1.0,ffn_output,24,40,0.7104141384363174,0.765852153301239,0.7697248458862305,0.736153319478035,2.746582113104523e-05,1.0
int4,tensor_step,1.0,ffn_output,29,40,0.5122724801301957,0.5254030227661133,0.551139235496521,0.8661928951740265,1.0172526162932628e-05,1.0
int4,tensor_step,1.05,ffn_hidden_post_gelu,0,40,0.7476699858903885,0.9022230505943298,0.9164701700210571,0.6678988754749298,3.487723233774886e-07,1.0
int4,tensor_step,1.05,ffn_hidden_post_gelu,12,40,0.8109676375985145,0.8581782579421997,0.8679808378219604,0.6049613177776336,1.5694754551986989e-06,1.0
int4,tensor_step,1.05,ffn_hidden_post_gelu,24,40,0.8374883890151977,0.9250376224517822,0.9394798874855042,0.562772411853075,1.0463169951435703e-05,1.0
int4,tensor_step,1.05,ffn_hidden_post_gelu,29,40,0.5561575025320054,0.5700860023498535,0.5725052356719971,0.8353463411331177,9.765625111413102e-06,1.0
int4,tensor_step,1.05,ffn_input,0,40,0.33763255923986435,0.38813069462776184,0.4031482934951782,0.9468251064419746,5.18798837219947e-05,1.0
int4,tensor_step,1.05,ffn_input,12,40,0.49331863448023794,0.6004331707954407,0.640583872795105,0.8886354669928551,0.0,1.0
int4,tensor_step,1.05,ffn_input,24,40,0.33132216706871986,0.34805309772491455,0.35784265398979187,0.9490792080760002,2.0345052689663136e-06,1.0
int4,tensor_step,1.05,ffn_input,29,40,0.6079597719013691,0.645970344543457,0.6478419899940491,0.8280170217156411,0.0,1.0
int4,tensor_step,1.05,ffn_output,0,40,0.43317596316337587,0.44925111532211304,0.455382764339447,0.9150779843330383,6.81559265103715e-05,1.0
int4,tensor_step,1.05,ffn_output,12,40,0.546058789640665,0.6934078335762024,0.7185908555984497,0.864830058813095,2.0345052689663136e-06,1.0
int4,tensor_step,1.05,ffn_output,24,40,0.7263300947844982,0.7794327735900879,0.7828056812286377,0.7188939929008484,1.7293294786213664e-05,1.0
int4,tensor_step,1.05,ffn_output,29,40,0.522913783788681,0.5366300344467163,0.5603710412979126,0.8597546502947807,0.0,1.0
int4,tensor_step,1.1,ffn_hidden_post_gelu,0,40,0.7567119479179383,0.9091087579727173,0.9201870560646057,0.6563734076917171,3.487723233774886e-07,1.0
int4,tensor_step,1.1,ffn_hidden_post_gelu,12,40,0.8189518406987191,0.865358293056488,0.8752775192260742,0.5952248275279999,1.3950892935099545e-06,1.0
int4,tensor_step,1.1,ffn_hidden_post_gelu,24,40,0.8451889038085938,0.9290513396263123,0.9428779482841492,0.5513147555291653,7.67299126209764e-06,1.0
int4,tensor_step,1.1,ffn_hidden_post_gelu,29,40,0.562932051718235,0.5774155855178833,0.5787393450737,0.8314075410366059,6.277901832163479e-06,1.0
int4,tensor_step,1.1,ffn_input,0,40,0.353072826564312,0.4064165949821472,0.4214353561401367,0.9419509768486023,3.967285238104523e-05,1.0
int4,tensor_step,1.1,ffn_input,12,40,0.5132246039807796,0.6229879856109619,0.6622960567474365,0.8795572564005851,0.0,1.0
int4,tensor_step,1.1,ffn_input,24,40,0.3470440074801445,0.36475756764411926,0.37518686056137085,0.9446113899350166,0.0,1.0
int4,tensor_step,1.1,ffn_input,29,40,0.627416455745697,0.6661293506622314,0.667921781539917,0.8148691833019257,0.0,1.0
int4,tensor_step,1.1,ffn_output,0,40,0.4517267748713493,0.4679741859436035,0.4740578532218933,0.9079381629824639,4.984537908967468e-05,1.0
int4,tensor_step,1.1,ffn_output,12,40,0.5675703972578049,0.7143264412879944,0.7389975190162659,0.8534884780645371,0.0,1.0
int4,tensor_step,1.1,ffn_output,24,40,0.740522588044405,0.7911585569381714,0.7941965460777283,0.7020214185118675,4.069010537932627e-06,1.0
int4,tensor_step,1.1,ffn_output,29,40,0.5329849809408188,0.5475640892982483,0.5699613094329834,0.8547537818551063,0.0,1.0
int4,tensor_step,1.25,ffn_hidden_post_gelu,0,40,0.7805594712495804,0.9226421117782593,0.9302266240119934,0.6267585165798664,0.0,1.0
int4,tensor_step,1.25,ffn_hidden_post_gelu,12,40,0.840890285372734,0.8848052620887756,0.8938718438148499,0.5661592900753021,0.0,1.0
int4,tensor_step,1.25,ffn_hidden_post_gelu,24,40,0.8658901631832123,0.9421353936195374,0.9537063241004944,0.5185830906033516,3.4877232906183053e-06,1.0
int4,tensor_step,1.25,ffn_hidden_post_gelu,29,40,0.5832283571362495,0.5955244898796082,0.6107054352760315,0.8191545277833938,3.487723233774886e-07,1.0
int4,tensor_step,1.25,ffn_input,0,40,0.39882293418049813,0.45940977334976196,0.4752851128578186,0.9272198945283889,1.4241536700865253e-05,1.0
int4,tensor_step,1.25,ffn_input,12,40,0.5697333924472332,0.6838974952697754,0.7206003665924072,0.8499123737215996,0.0,1.0
int4,tensor_step,1.25,ffn_input,24,40,0.39429850727319715,0.4141741096973419,0.4267575740814209,0.9300165995955467,0.0,1.0
int4,tensor_step,1.25,ffn_input,29,40,0.6788695946335792,0.7202835083007812,0.7216392159461975,0.7743402168154716,0.0,1.0
int4,tensor_step,1.25,ffn_output,0,40,0.5042970657348633,0.5194854736328125,0.5260211825370789,0.8851077139377594,0.0,1.0
int4,tensor_step,1.25,ffn_output,12,40,0.6270886346697807,0.7683751583099365,0.7902520298957825,0.8175476729869843,0.0,1.0
int4,tensor_step,1.25,ffn_output,24,40,0.7747958213090896,0.8172596096992493,0.8193027377128601,0.6587141931056977,0.0,1.0
int4,tensor_step,1.25,ffn_output,29,40,0.5632147923111915,0.5776705741882324,0.597922146320343,0.8368864044547081,0.0,1.0
int4,token_dynamic,1.0,ffn_hidden_post_gelu,0,40,0.42982759401202203,0.5235234498977661,0.5389315485954285,0.924858172237873,0.0,16.0
int4,token_dynamic,1.0,ffn_hidden_post_gelu,12,40,0.5077874936163426,0.6093401312828064,0.6115443706512451,0.8798421502113343,0.0,16.0
int4,token_dynamic,1.0,ffn_hidden_post_gelu,24,40,0.5265077844262123,0.6397730112075806,0.6588707566261292,0.8624924331903457,0.0,16.0
int4,token_dynamic,1.0,ffn_hidden_post_gelu,29,40,0.524476844072342,0.5446214079856873,0.5447417497634888,0.8562980994582177,0.0,16.0
int4,token_dynamic,1.0,ffn_input,0,40,0.31450345888733866,0.36555492877960205,0.3803781270980835,0.9532309308648109,0.0,16.0
int4,token_dynamic,1.0,ffn_input,12,40,0.4420684136450291,0.560644805431366,0.6021709442138672,0.909176105260849,0.0,16.0
int4,token_dynamic,1.0,ffn_input,24,40,0.29521585144102575,0.31090229749679565,0.31697356700897217,0.9590392231941223,0.0,16.0
int4,token_dynamic,1.0,ffn_input,29,40,0.5332883566617965,0.5824746489524841,0.5887460112571716,0.8685883849859237,0.0,16.0
int4,token_dynamic,1.0,ffn_output,0,40,0.3043258860707283,0.312374472618103,0.31252503395080566,0.9564564600586891,0.0,16.0
int4,token_dynamic,1.0,ffn_output,12,40,0.3698521386831999,0.5892389416694641,0.6322526931762695,0.92901890873909,0.0,16.0
int4,token_dynamic,1.0,ffn_output,24,40,0.6046104229986667,0.6959481835365295,0.6971414089202881,0.8164372414350509,0.0,16.0
int4,token_dynamic,1.0,ffn_output,29,40,0.48913481533527375,0.5034475922584534,0.5190255045890808,0.878901506960392,0.0,16.0
int4,token_group128_dynamic,1.0,ffn_hidden_post_gelu,0,40,0.1732987817376852,0.18810519576072693,0.18885204195976257,0.9852937385439873,0.0,1120.0
int4,token_group128_dynamic,1.0,ffn_hidden_post_gelu,12,40,0.19657747112214566,0.22377550601959229,0.2266215831041336,0.9811381980776787,0.0,1120.0
int4,token_group128_dynamic,1.0,ffn_hidden_post_gelu,24,40,0.1784496448934078,0.18263840675354004,0.18342691659927368,0.9843506798148155,0.0,1120.0
int4,token_group128_dynamic,1.0,ffn_hidden_post_gelu,29,40,0.2723059855401516,0.28391194343566895,0.28629767894744873,0.9654502093791961,0.0,1120.0
int4,token_group128_dynamic,1.0,ffn_input,0,40,0.16827200464904307,0.17434218525886536,0.1774141639471054,0.9861059159040451,0.0,192.0
int4,token_group128_dynamic,1.0,ffn_input,12,40,0.1722702570259571,0.19422687590122223,0.20380359888076782,0.9853099092841149,0.0,192.0
int4,token_group128_dynamic,1.0,ffn_input,24,40,0.15035341568291188,0.15928159654140472,0.16216881573200226,0.9888700351119042,0.0,192.0
int4,token_group128_dynamic,1.0,ffn_input,29,40,0.21438416540622712,0.2262374460697174,0.23249323666095734,0.9774550050497055,0.0,192.0
int4,token_group128_dynamic,1.0,ffn_output,0,40,0.19313500076532364,0.19669729471206665,0.19703297317028046,0.981846310198307,0.0,192.0
int4,token_group128_dynamic,1.0,ffn_output,12,40,0.1617173630744219,0.20480391383171082,0.21297259628772736,0.9868267551064491,0.0,192.0
int4,token_group128_dynamic,1.0,ffn_output,24,40,0.22225641459226608,0.23938912153244019,0.24026553332805634,0.9754850640892982,0.0,192.0
int4,token_group128_dynamic,1.0,ffn_output,29,40,0.25844658762216566,0.2679835259914398,0.2688976526260376,0.9673626020550727,0.0,192.0
int8,channel_bucket,1.0,ffn_hidden_post_gelu,0,40,0.2037822248414159,0.2796316146850586,0.2799272835254669,0.9788649588823318,0.040995919471606614,8960.0
int8,channel_bucket,1.0,ffn_hidden_post_gelu,12,40,0.1282488421536982,0.16748884320259094,0.1763685941696167,0.9913862064480782,0.017010149406269194,8960.0
int8,channel_bucket,1.0,ffn_hidden_post_gelu,24,40,0.1292672802694142,0.19942809641361237,0.22362124919891357,0.9904866963624954,0.023844168661162256,8960.0
int8,channel_bucket,1.0,ffn_hidden_post_gelu,29,40,0.07842501949053257,0.15529091656208038,0.1904328316450119,0.9958131730556488,0.020635463233338668,8960.0
int8,channel_bucket,1.0,ffn_input,0,40,0.10106282886117697,0.12457387149333954,0.1293439269065857,0.9951007559895515,0.0407562268897891,1536.0
int8,channel_bucket,1.0,ffn_input,12,40,0.05726269539445639,0.07692024856805801,0.08240597695112228,0.9983256131410598,0.021673584426753222,1536.0
int8,channel_bucket,1.0,ffn_input,24,40,0.07812746791169048,0.10492737591266632,0.11045368015766144,0.996873962879181,0.028691610507667064,1536.0
int8,channel_bucket,1.0,ffn_input,29,40,0.0578471421264112,0.09874316304922104,0.10508030652999878,0.9981255039572716,0.025910441891755908,1536.0
int8,channel_bucket,1.0,ffn_output,0,40,0.1245200821198523,0.15275250375270844,0.15756459534168243,0.9925167009234428,0.044933066028170286,1536.0
int8,channel_bucket,1.0,ffn_output,12,40,0.05633751824498177,0.0737731084227562,0.0774795189499855,0.9983731791377067,0.01953125053551048,1536.0
int8,channel_bucket,1.0,ffn_output,24,40,0.06718951053917407,0.09443780779838562,0.11022242158651352,0.9975963905453682,0.0278635669965297,1536.0
int8,channel_bucket,1.0,ffn_output,29,40,0.02221294102491811,0.038062743842601776,0.054006606340408325,0.9996779948472977,0.027437337854644285,1536.0
int8,channel_bucket,1.05,ffn_hidden_post_gelu,0,40,0.19290382470935583,0.2659308910369873,0.26723527908325195,0.9809403389692306,0.034731794404797255,8960.0
int8,channel_bucket,1.05,ffn_hidden_post_gelu,12,40,0.11968288850039244,0.15878647565841675,0.1675419956445694,0.9923992395401001,0.014430106204235927,8960.0
int8,channel_bucket,1.05,ffn_hidden_post_gelu,24,40,0.12070767236873507,0.18844826519489288,0.21155594289302826,0.9915752112865448,0.018800571945030244,8960.0
int8,channel_bucket,1.05,ffn_hidden_post_gelu,29,40,0.07187208023387939,0.14633457362651825,0.18021859228610992,0.9963685765862464,0.015288260445231572,8960.0
int8,channel_bucket,1.05,ffn_input,0,40,0.08919841349124909,0.11161623150110245,0.11607939749956131,0.9961294695734978,0.03332011010497808,1536.0
int8,channel_bucket,1.05,ffn_input,12,40,0.047751666093245146,0.06618233025074005,0.07073213905096054,0.9988040745258331,0.016711426235269757,1536.0
int8,channel_bucket,1.05,ffn_input,24,40,0.06785118905827403,0.09240452200174332,0.09778010845184326,0.9975986361503602,0.02299601313425228,1536.0
int8,channel_bucket,1.05,ffn_input,29,40,0.04982469221577048,0.08766738325357437,0.09278885275125504,0.9985752910375595,0.020236206520348788,1536.0
int8,channel_bucket,1.05,ffn_output,0,40,0.11250451253727078,0.13852459192276,0.14351247251033783,0.9938063159584999,0.037169393687509,1536.0
int8,channel_bucket,1.05,ffn_output,12,40,0.0469924773555249,0.06305193901062012,0.0658404529094696,0.9988409072160721,0.01485290572163649,1536.0
int8,channel_bucket,1.05,ffn_output,24,40,0.058009410230442884,0.08341608196496964,0.09792808443307877,0.9981685921549797,0.02223714247229509,1536.0
int8,channel_bucket,1.05,ffn_output,29,40,0.01754566645831801,0.03132546320557594,0.04528787359595299,0.999790272116661,0.01884053610265255,1536.0
int8,channel_bucket,1.1,ffn_hidden_post_gelu,0,40,0.18280119467526673,0.25308704376220703,0.2553230822086334,0.9827798873186111,0.030476249102503062,8960.0
int8,channel_bucket,1.1,ffn_hidden_post_gelu,12,40,0.11211529541760683,0.150579571723938,0.15954965353012085,0.9932528555393219,0.01260724756284617,8960.0
int8,channel_bucket,1.1,ffn_hidden_post_gelu,24,40,0.11309317341074347,0.1783456951379776,0.20040848851203918,0.9925039425492287,0.015803222660906613,8960.0
int8,channel_bucket,1.1,ffn_hidden_post_gelu,29,40,0.0664542937418446,0.1383076012134552,0.17101427912712097,0.9968157440423966,0.012453613376419526,8960.0
int8,channel_bucket,1.1,ffn_input,0,40,0.07872776314616203,0.10002363473176956,0.10421616584062576,0.996944573521614,0.02697957423515618,1536.0
int8,channel_bucket,1.1,ffn_input,12,40,0.04002961243968457,0.0571051761507988,0.06089376285672188,0.9991399452090264,0.012672933260910213,1536.0
int8,channel_bucket,1.1,ffn_input,24,40,0.05900647947564721,0.08128830790519714,0.08651357889175415,0.99815354347229,0.018054199579637498,1536.0
int8,channel_bucket,1.1,ffn_input,29,40,0.04314246028661728,0.07795891910791397,0.08187858015298843,0.998908868432045,0.015496826590970158,1536.0
int8,channel_bucket,1.1,ffn_output,0,40,0.10188702018931509,0.12567934393882751,0.1308417022228241,0.9948576599359512,0.03033243922982365,1536.0
int8,channel_bucket,1.1,ffn_output,12,40,0.03933052613865584,0.05363008379936218,0.05590001866221428,0.9991710737347603,0.010998535537510179,1536.0
int8,channel_bucket,1.1,ffn_output,24,40,0.05022124098613858,0.07381723821163177,0.08709783852100372,0.9986019179224968,0.017476400334271603,1536.0
int8,channel_bucket,1.1,ffn_output,29,40,0.01434817470726557,0.02621200866997242,0.03830450400710106,0.9998575255274773,0.0129872644036368,1536.0
int8,channel_bucket,1.25,ffn_hidden_post_gelu,0,40,0.15641676159575582,0.2190263718366623,0.22363246977329254,0.9871697470545768,0.02186506015714258,8960.0
int8,channel_bucket,1.25,ffn_hidden_post_gelu,12,40,0.09390657804906369,0.12952294945716858,0.13937495648860931,0.9951304614543914,0.008715122850844637,8960.0
int8,channel_bucket,1.25,ffn_hidden_post_gelu,24,40,0.09455016679130494,0.15252962708473206,0.17160047590732574,0.9945875972509384,0.010336216536234132,8960.0
int8,channel_bucket,1.25,ffn_hidden_post_gelu,29,40,0.054559075960423795,0.11866621673107147,0.14807818830013275,0.9977420896291733,0.007725132591440342,8960.0
int8,channel_bucket,1.25,ffn_input,0,40,0.05430100290104747,0.07238846272230148,0.07575131952762604,0.9984972015023231,0.01443278033984825,1536.0
int8,channel_bucket,1.25,ffn_input,12,40,0.024940051208250224,0.037503521889448166,0.04004029929637909,0.9996549040079117,0.005423991032876075,1536.0
int8,channel_bucket,1.25,ffn_input,24,40,0.03941973191685975,0.05556591972708702,0.06011302024126053,0.9991479814052582,0.008633423069841228,1536.0
int8,channel_bucket,1.25,ffn_input,29,40,0.029035843117162584,0.05552300065755844,0.05626903474330902,0.9994894713163376,0.007124837464652955,1536.0
int8,channel_bucket,1.25,ffn_output,0,40,0.07702312967739999,0.09632671624422073,0.1001468375325203,0.996978509426117,0.01636352588539012,1536.0
int8,channel_bucket,1.25,ffn_output,12,40,0.023939561005681752,0.03350191190838814,0.034771878272295,0.9996834740042686,0.004624430464900797,1536.0
int8,channel_bucket,1.25,ffn_output,24,40,0.03317456089425832,0.05170983821153641,0.06181688234210014,0.999365696310997,0.008288574429752772,1536.0
int8,channel_bucket,1.25,ffn_output,29,40,0.00887868200079538,0.015755167230963707,0.024889886379241943,0.9999473139643669,0.004753621524378105,1536.0
int8,channel_global,1.0,ffn_hidden_post_gelu,0,40,0.1601534090936184,0.26812952756881714,0.2757415771484375,0.985741600394249,0.023890904139261693,8960.0
int8,channel_global,1.0,ffn_hidden_post_gelu,12,40,0.07834575353190303,0.09600503742694855,0.1003112941980362,0.9968417748808861,0.005778983019990846,8960.0
int8,channel_global,1.0,ffn_hidden_post_gelu,24,40,0.08408526037819683,0.16643469035625458,0.19447167217731476,0.9954763233661652,0.008715471558389254,8960.0
int8,channel_global,1.0,ffn_hidden_post_gelu,29,40,0.050078851147554816,0.13796427845954895,0.17426697909832,0.9977757275104523,0.006658935607993044,8960.0
int8,channel_global,1.0,ffn_input,0,40,0.05945803658105433,0.10078644007444382,0.11003319174051285,0.9980578258633613,0.01728820858988911,1536.0
int8,channel_global,1.0,ffn_input,12,40,0.02196846310980618,0.032256919890642166,0.04371459782123566,0.9997414782643318,0.004168701262096874,1536.0
int8,channel_global,1.0,ffn_input,24,40,0.04036304424516857,0.053950853645801544,0.05470089614391327,0.9991700053215027,0.008147176331840455,1536.0
int8,channel_global,1.0,ffn_input,29,40,0.030701078358106315,0.07425694912672043,0.09565793722867966,0.9992900729179383,0.00773417180753313,1536.0
int8,channel_global,1.0,ffn_output,0,40,0.08492993139661849,0.14752820134162903,0.1518915444612503,0.995916536450386,0.021728516157600096,1536.0
int8,channel_global,1.0,ffn_output,12,40,0.022167701530270277,0.032442376017570496,0.04639854282140732,0.9997411340475082,0.0035115560924168674,1536.0
int8,channel_global,1.0,ffn_output,24,40,0.030588924954645335,0.05029788985848427,0.06163708493113518,0.9994547218084335,0.00583801282919012,1536.0
int8,channel_global,1.0,ffn_output,29,40,0.011183820117730647,0.02736128494143486,0.04118192195892334,0.9998954653739929,0.006207275523047428,1536.0
int8,channel_global,1.05,ffn_hidden_post_gelu,0,40,0.15072863744571804,0.2543393075466156,0.26196956634521484,0.9872632279992104,0.021302141575142743,8960.0
int8,channel_global,1.05,ffn_hidden_post_gelu,12,40,0.07200234606862069,0.08960181474685669,0.09380380809307098,0.9972997009754181,0.004953787685371936,8960.0
int8,channel_global,1.05,ffn_hidden_post_gelu,24,40,0.07736657545901834,0.15623749792575836,0.18299393355846405,0.9960804671049118,0.007479248056188226,8960.0
int8,channel_global,1.05,ffn_hidden_post_gelu,29,40,0.04603008187841624,0.12993255257606506,0.16459837555885315,0.9980560407042504,0.005611572296038503,8960.0
int8,channel_global,1.05,ffn_input,0,40,0.05097971754148602,0.08803834021091461,0.09663087129592896,0.998543992638588,0.013817342574475333,1536.0
int8,channel_global,1.05,ffn_input,12,40,0.017728658276610076,0.027200303971767426,0.032907892018556595,0.9998328626155853,0.0028096517795347608,1536.0
int8,channel_global,1.05,ffn_input,24,40,0.0341617536265403,0.04646359384059906,0.046878792345523834,0.9994000643491745,0.005945841642096638,1536.0
int8,channel_global,1.05,ffn_input,29,40,0.02641405942849815,0.0645812377333641,0.08399171382188797,0.9994639694690705,0.005843099136836827,1536.0
int8,channel_global,1.05,ffn_output,0,40,0.07664998674299568,0.13339750468730927,0.13766157627105713,0.9966396287083625,0.017567952879471705,1536.0
