step,layer,calibration_aggregate_mean,calibration_aggregate_max,calibration_worst_head_mean,calibration_worst_head_max,calibration_worst_query_tile_mean,calibration_worst_query_tile_max,calibration_threshold_ratio,calibration_passes,evaluation_aggregate_mean,evaluation_aggregate_max,evaluation_worst_head_mean,evaluation_worst_head_max,evaluation_worst_query_tile_mean,evaluation_worst_query_tile_max,evaluation_threshold_ratio,evaluation_passes
3,12,0.012524123769253492,0.013103380799293518,0.022394460625946522,0.022949306294322014,0.015206530690193176,0.016018664464354515,1.6379225999116898,False,0.012564761796966195,0.013642532750964165,0.022815648466348648,0.025317056104540825,0.014973717276006937,0.016763603314757347,1.3642532750964165,False
3,13,0.009594762930646539,0.010187451727688313,0.013267135946080089,0.014458316378295422,0.011842310894280672,0.01250929944217205,1.273431465961039,False,0.00944040110334754,0.010465925559401512,0.012037386419251561,0.014198439195752144,0.011899191187694669,0.013803289271891117,1.0465925559401512,False
3,14,0.010587780037894845,0.011645754799246788,0.020391148515045643,0.023611508309841156,0.012933827703818679,0.014108161441981792,1.4757192693650723,False,0.010187764884904027,0.010894340462982655,0.020455592311918736,0.023852514103055,0.012686683796346188,0.014263643883168697,1.19262570515275,False
3,15,0.00996260973624885,0.011067756451666355,0.016093444544821978,0.017496969550848007,0.012162894709035754,0.013766353018581867,1.3834695564582944,False,0.0096413753926754,0.010402830317616463,0.01602600933983922,0.01809842884540558,0.0117897167801857,0.013198863714933395,1.0402830317616463,False
3,16,0.0098533786367625,0.01036464236676693,0.013105829246342182,0.01395247783511877,0.011920969001948833,0.012660720385611057,1.2955802958458662,False,0.009199985302984715,0.00964230578392744,0.012897016946226358,0.014438609592616558,0.011211085133254528,0.012524201534688473,0.9642305783927441,True
3,17,0.015324103878811002,0.015890151262283325,0.02201519627124071,0.02322053350508213,0.01847969740629196,0.020215420052409172,1.9862689077854156,False,0.014709581388160586,0.01575467921793461,0.020095471292734146,0.023708784952759743,0.017570365220308304,0.018826128914952278,1.5754679217934608,False
3,18,0.01673590042628348,0.01779169589281082,0.019415473099797964,0.021101560443639755,0.020473330281674862,0.022777382284402847,2.2239619866013527,False,0.0167566635645926,0.01873718947172165,0.01960693346336484,0.023042621091008186,0.02106873271986842,0.024743055924773216,1.873718947172165,False
3,19,0.018973739352077246,0.019365662708878517,0.029103077482432127,0.029217369854450226,0.022153040394186974,0.022389883175492287,2.4207078386098146,False,0.018724048975855112,0.020666660740971565,0.028859467711299658,0.03087533637881279,0.021983478218317032,0.025347892194986343,2.0666660740971565,False
3,20,0.018318068701773882,0.019032426178455353,0.025492855347692966,0.025876691564917564,0.02062962530180812,0.02107371762394905,2.379053272306919,False,0.018263934645801783,0.01927025057375431,0.02554510161280632,0.02751762978732586,0.020443100482225418,0.02227887511253357,1.927025057375431,False
3,21,0.01918067131191492,0.019552413374185562,0.026586304884403944,0.026951897889375687,0.0224262080155313,0.022480126470327377,2.4440516717731953,False,0.018828418105840683,0.019940616562962532,0.026245863176882267,0.026714719831943512,0.022189884446561337,0.023857377469539642,1.9940616562962532,False
3,22,0.015270826173946261,0.016197646036744118,0.02091194363310933,0.022403117269277573,0.01802226109430194,0.019328182563185692,2.0247057545930147,False,0.015009869821369648,0.01677348092198372,0.021501704584807158,0.0248641949146986,0.01895264722406864,0.02076883614063263,1.6773480921983719,False
3,23,0.01674532750621438,0.017321286723017693,0.02773460140451789,0.028140725567936897,0.019351127557456493,0.01995963603258133,2.1651608403772116,False,0.016315900022163987,0.017343375831842422,0.028011980466544628,0.028571350499987602,0.019354267045855522,0.021091265603899956,1.7343375831842422,False
3,24,0.018302669748663902,0.01880645751953125,0.021832512691617012,0.02328449673950672,0.020852479618042707,0.021439922973513603,2.3508071899414062,False,0.017379252705723047,0.018376005813479424,0.020984641276299953,0.023075878620147705,0.02116353763267398,0.02232930064201355,1.8376005813479424,False
3,25,0.01577412011101842,0.01600194349884987,0.020403842441737652,0.021617719903588295,0.0186541760340333,0.019556285813450813,2.0002429373562336,False,0.015172600513324142,0.016074635088443756,0.020019547548145056,0.020648222416639328,0.01948482356965542,0.021705040708184242,1.6074635088443756,False
3,26,0.01964625297114253,0.019934361800551414,0.025877665262669325,0.026221906766295433,0.021926396060734987,0.02254442498087883,2.491795225068927,False,0.019015561789274216,0.019416771829128265,0.025341005995869637,0.02617967128753662,0.021524573676288128,0.022849544882774353,1.9416771829128265,False
3,27,0.024050936102867126,0.024366876110434532,0.030755124520510435,0.0317123718559742,0.03445273078978062,0.036154378205537796,3.0458595138043165,False,0.02428805222734809,0.025470715016126633,0.03204693226143718,0.034301042556762695,0.03443395718932152,0.041350532323122025,2.5470715016126633,False
3,28,0.033310817554593086,0.035787153989076614,0.0432627247646451,0.048332057893276215,0.09953944012522697,0.12392564862966537,7.745353039354086,False,0.03421804355457425,0.03781655803322792,0.04494904540479183,0.05086326226592064,0.10314810276031494,0.11556866765022278,5.778433382511139,False
3,29,0.04579400550574064,0.059335775673389435,0.07537019532173872,0.1008303314447403,0.14332537911832333,0.18611955642700195,11.632472276687622,False,0.06403348129242659,0.08576782792806625,0.11311807297170162,0.15898782014846802,0.15563733130693436,0.19264814257621765,9.632407128810883,False
