split,sampling_step,branch,layer,method,router,density,tail_group_size,records,aggregate_output_relative_l2,record_error_p95,record_error_max,selected_attention_mass_mean,attention_work_ratio_mean,flop_proxy_speedup
validation,0,cond,0,centroid,oracle_mass,0.375,4,12,0.09033654421700603,0.3249807329646951,0.43061152410578807,0.7606946031252543,0.5469169719169719,1.8284310989562986
validation,0,cond,0,centroid,oracle_mass,0.375,8,12,0.10415152683156653,0.37545605822255473,0.4985668236566446,0.7606946031252543,0.46879833129833126,2.1331133949016245
validation,0,cond,14,centroid,moment,0.125,16,12,0.22701234346987387,0.3117940434348414,0.320610187594354,0.49959060549736023,0.19531949531949533,5.119816628464263
validation,0,cond,14,centroid,moment,0.125,4,12,0.20431414982289942,0.27833074140058134,0.2944801440381556,0.49959060549736023,0.35937118437118437,2.782638240040771
validation,0,cond,14,centroid,moment,0.125,8,12,0.21880578312489904,0.29864956057491915,0.29941014953463635,0.49959060549736023,0.24999491249491249,4.000081401737927
validation,0,cond,14,centroid,moment,0.25,16,12,0.15979951059217826,0.238201450992573,0.24461411731354338,0.6540451496839523,0.3124745624745624,3.2002605014653214
validation,0,cond,14,centroid,moment,0.25,4,12,0.14389266259898514,0.20741966454905988,0.20751315075302168,0.6540451496839523,0.4530982905982907,2.207026644659278
validation,0,cond,14,centroid,moment,0.25,8,12,0.15404620524662324,0.22698543411345845,0.23046741037540958,0.6540451496839523,0.3593432030932031,2.7828549180617985
validation,0,cond,14,centroid,moment,0.375,16,12,0.12027460893157034,0.17907001569788322,0.1839176887808987,0.7524612049261729,0.42962962962962964,2.3275862068965516
validation,0,cond,14,centroid,moment,0.375,4,12,0.10893696551008611,0.159756204625908,0.16599695384961247,0.7524612049261729,0.5468253968253968,1.828737300435414
validation,0,cond,14,centroid,moment,0.375,8,12,0.116243113343775,0.1720172551318816,0.17800017247718972,0.7524612049261729,0.4686914936914937,2.1335996352821134
validation,0,cond,14,centroid,oracle_mass,0.125,16,12,0.220225188564782,0.31403262484947236,0.3313686114173186,0.5113413631916046,0.19536019536019536,5.11875
validation,0,cond,14,centroid,oracle_mass,0.125,4,12,0.19456475662840925,0.2661879518451591,0.2730106784466527,0.5113413631916046,0.3594017094017094,2.7824019024970275
validation,0,cond,14,centroid,oracle_mass,0.125,8,12,0.21075054607895397,0.2967054226377392,0.30876650516097753,0.5113413631916046,0.25003052503052503,3.9995116591380784
validation,0,cond,14,centroid,oracle_mass,0.25,16,12,0.15525658343866464,0.2441485616793851,0.25282236989683005,0.6674003700415293,0.3124949124949124,3.2000520969002353
validation,0,cond,14,centroid,oracle_mass,0.25,4,12,0.1367853699985614,0.21089796521497495,0.2126675986015079,0.6674003700415293,0.4531135531135532,2.206952303961196
validation,0,cond,14,centroid,oracle_mass,0.25,8,12,0.14848745105885316,0.23203317343472646,0.2374779634899117,0.6674003700415293,0.35936100936100934,2.782717028144289
validation,0,cond,14,centroid,oracle_mass,0.375,16,12,0.11334647844079943,0.183338820194889,0.1878673442601594,0.7702922324339548,0.4296703296703297,2.3273657289002556
validation,0,cond,14,centroid,oracle_mass,0.375,4,12,0.10031917123718972,0.16113292527978168,0.16793838278442677,0.7702922324339548,0.5468559218559218,1.8286352218811055
validation,0,cond,14,centroid,oracle_mass,0.375,8,12,0.10865553402630285,0.17486445266927247,0.1811436129224161,0.7702922324339548,0.46872710622710617,2.1334375305265216
validation,0,cond,29,centroid,moment,0.125,16,12,0.02606273641792365,0.04469414980841138,0.04799689244050678,0.6772489485641321,0.19536019536019536,5.11875
validation,0,cond,29,centroid,moment,0.125,4,12,0.016257854109538828,0.032242560509272045,0.03743910082612024,0.6772489485641321,0.3594017094017094,2.7824019024970275
validation,0,cond,29,centroid,moment,0.125,8,12,0.02144780899454069,0.040137629549969994,0.044792790559259485,0.6772489485641321,0.25003052503052503,3.9995116591380784
validation,0,cond,29,centroid,moment,0.25,16,12,0.01949237101563434,0.03449704741441101,0.03774148393164071,0.7637236167987188,0.31255596255596246,3.199427046031644
validation,0,cond,29,centroid,moment,0.25,4,12,0.01215725435634863,0.024530420148606513,0.02935377685753067,0.7637236167987188,0.45315934065934077,2.2067293119127003
validation,0,cond,29,centroid,moment,0.25,8,12,0.01607262196297927,0.030523813095381755,0.03518355471450366,0.7637236167987188,0.3594144281644282,2.7823034403685956
validation,0,cond,29,centroid,moment,0.375,16,12,0.014803251905850637,0.026675471034630346,0.02961334866895003,0.8265290210644404,0.4297110297110298,2.3271452926690657
validation,0,cond,29,centroid,moment,0.375,4,12,0.00911206124775156,0.018489736974140115,0.02292719450330106,0.8265290210644404,0.5468864468864468,1.8285331547220363
validation,0,cond,29,centroid,moment,0.375,8,12,0.012143230587506475,0.023356943856279313,0.027482532777656075,0.8265290210644404,0.4687627187627188,2.1332754504015625
validation,0,cond,29,centroid,oracle_mass,0.125,16,12,0.025858424090093843,0.044829316811878364,0.047575676527192766,0.6788760349154472,0.19536019536019536,5.11875
validation,0,cond,29,centroid,oracle_mass,0.125,4,12,0.01626159000530737,0.032401624571457815,0.03726529886027621,0.6788760349154472,0.3594017094017094,2.7824019024970275
validation,0,cond,29,centroid,oracle_mass,0.125,8,12,0.02135916957732344,0.04037205252474885,0.044568757491616325,0.6788760349154472,0.25003052503052503,3.9995116591380784
validation,0,cond,29,centroid,oracle_mass,0.25,16,12,0.019394564967480987,0.03436243723022904,0.03742440011098534,0.7650675599773725,0.3125763125763125,3.1992187500000004
validation,0,cond,29,centroid,oracle_mass,0.25,4,12,0.012092381842353384,0.024438586684802352,0.029088144161140164,0.7650675599773725,0.4531746031746033,2.206654991243432
validation,0,cond,29,centroid,oracle_mass,0.25,8,12,0.015958931435828706,0.030375705492904047,0.034852271666225614,0.7650675599773725,0.35943223443223443,2.7821656050955412
validation,0,cond,29,centroid,oracle_mass,0.375,16,12,0.014802493728909173,0.026572947672483103,0.029385518975289484,0.8271501411994299,0.4297313797313798,2.327035090211677
validation,0,cond,29,centroid,oracle_mass,0.375,4,12,0.009117510540601866,0.018399260642658722,0.022726135988897965,0.8271501411994299,0.5469017094017093,1.8284821254151202
validation,0,cond,29,centroid,oracle_mass,0.375,8,12,0.012129559570670672,0.023262754770113254,0.027273223697287057,0.8271501411994299,0.46878052503052503,2.133194419573817
validation,19,cond,0,centroid,moment,0.125,16,12,0.041575685748020466,0.14570036252140117,0.18723081509456135,0.6300226499636968,0.19533984533984536,5.119283258672778
validation,19,cond,0,centroid,moment,0.125,4,12,0.022389699001271843,0.08428377669797768,0.1005473852436601,0.6300226499636968,0.3593864468864469,2.782520066250478
validation,19,cond,0,centroid,moment,0.125,8,12,0.03163669169342507,0.11573110228022623,0.14294178214696393,0.6300226499636968,0.25001271876271874,3.9997965101490567
validation,19,cond,0,centroid,moment,0.25,16,12,0.0306053241227849,0.10951387999329538,0.13868273560712308,0.7095496281981468,0.31255596255596246,3.199427046031644
validation,19,cond,0,centroid,moment,0.25,4,12,0.016709250571452238,0.060745439407786844,0.07450239939293761,0.7095496281981468,0.45315934065934077,2.2067293119127003
validation,19,cond,0,centroid,moment,0.25,8,12,0.023277242831303075,0.08307870078839401,0.10482902713773037,0.7095496281981468,0.3594144281644282,2.7823034403685956
validation,19,cond,0,centroid,moment,0.375,16,12,0.02301147468481084,0.08556953037076775,0.10853197072820044,0.7724665105342865,0.42977207977207993,2.3268147166058992
validation,19,cond,0,centroid,moment,0.375,4,12,0.012851490790982705,0.04637707294909456,0.058554673711841414,0.7724665105342865,0.5469322344322344,1.828380075345333
validation,19,cond,0,centroid,moment,0.375,8,12,0.017696872514369945,0.06496787411451672,0.0821721459332025,0.7724665105342865,0.46881613756613755,2.1330323763842847
validation,19,cond,0,centroid,oracle_mass,0.125,16,12,0.040966188084747,0.1408037617515332,0.17841347042043243,0.6322440765798092,0.19533984533984536,5.119283258672778
validation,19,cond,0,centroid,oracle_mass,0.125,4,12,0.02187124193679725,0.08226222192745306,0.09687798381527386,0.6322440765798092,0.3593864468864469,2.782520066250478
validation,19,cond,0,centroid,oracle_mass,0.125,8,12,0.030986010888476273,0.11244339146570925,0.13684187893307248,0.6322440765798092,0.25001271876271874,3.9997965101490567
validation,19,cond,0,centroid,oracle_mass,0.25,16,12,0.030121690413072857,0.10665904640652155,0.1346763210161931,0.7103549664219221,0.31255596255596246,3.199427046031644
validation,19,cond,0,centroid,oracle_mass,0.25,4,12,0.01654397270292587,0.05974607321650095,0.0726191692646877,0.7103549664219221,0.45315934065934077,2.2067293119127003
validation,19,cond,0,centroid,oracle_mass,0.25,8,12,0.02301952298169242,0.08173595857979653,0.1024235486071672,0.7103549664219221,0.3594144281644282,2.7823034403685956
validation,19,cond,0,centroid,oracle_mass,0.375,16,12,0.022406666966851094,0.0805832548068045,0.09906211493871013,0.7731993173559507,0.42977207977207993,2.3268147166058992
validation,19,cond,0,centroid,oracle_mass,0.375,4,12,0.012651172278292312,0.04475612155991894,0.055209905656026285,0.7731993173559507,0.5469322344322344,1.828380075345333
validation,19,cond,0,centroid,oracle_mass,0.375,8,12,0.017336571045669227,0.06217490286369957,0.07667760336207559,0.7731993173559507,0.46881613756613755,2.1330323763842847
validation,19,cond,14,centroid,moment,0.125,16,12,0.11504735538333653,0.23356152821299458,0.2571800320281245,0.8197070012489954,0.19536019536019536,5.11875
validation,19,cond,14,centroid,moment,0.125,4,12,0.1064840391945347,0.21731747981948268,0.2465288216517521,0.8197070012489954,0.3594017094017094,2.7824019024970275
validation,19,cond,14,centroid,moment,0.125,8,12,0.11182967704452164,0.2266537766969158,0.2532585072065267,0.8197070012489954,0.25003052503052503,3.9995116591380784
validation,19,cond,14,centroid,moment,0.25,16,12,0.060694861023971015,0.11422886271605043,0.1436443405195131,0.9247017105420431,0.3125763125763125,3.1992187500000004
validation,19,cond,14,centroid,moment,0.25,4,12,0.054425683157146895,0.10299741578348293,0.14137635227038392,0.9247017105420431,0.4531746031746033,2.206654991243432
validation,19,cond,14,centroid,moment,0.25,8,12,0.058234952473741684,0.10935680660600519,0.14336763382900958,0.9247017105420431,0.35943223443223443,2.7821656050955412
validation,19,cond,14,centroid,moment,0.375,16,12,0.031113662185429585,0.05101262047053198,0.058784509152724415,0.9622743427753448,0.42975172975172987,2.326924898191116
validation,19,cond,14,centroid,moment,0.375,4,12,0.025268219518252023,0.042083844931762204,0.04306320583710496,0.9622743427753448,0.5469169719169719,1.8284310989562986
validation,19,cond,14,centroid,moment,0.375,8,12,0.02858373147022663,0.04655110949319331,0.05254085588253995,0.9622743427753448,0.46879833129833126,2.1331133949016245
validation,19,cond,14,centroid,oracle_mass,0.125,16,12,0.09164453067186588,0.16796378774704718,0.18390110905057297,0.8553543438514074,0.19536019536019536,5.11875
validation,19,cond,14,centroid,oracle_mass,0.125,4,12,0.07627511058574622,0.1354534379344916,0.15376642993921122,0.8553543438514074,0.3594017094017094,2.7824019024970275
validation,19,cond,14,centroid,oracle_mass,0.125,8,12,0.08510484709249937,0.15340859122991185,0.16966940225964766,0.8553543438514074,0.25003052503052503,3.9995116591380784
validation,19,cond,14,centroid,oracle_mass,0.25,16,12,0.04902189694300293,0.08219483541458678,0.08919638569447305,0.9394106864929199,0.3125763125763125,3.1992187500000004
validation,19,cond,14,centroid,oracle_mass,0.25,4,12,0.040506517639210086,0.06507185409289376,0.06607379645674546,0.9394106864929199,0.4531746031746033,2.206654991243432
validation,19,cond,14,centroid,oracle_mass,0.25,8,12,0.045328546000585966,0.07428502377275509,0.07934508526076466,0.9394106864929199,0.35943223443223443,2.7821656050955412
validation,19,cond,14,centroid,oracle_mass,0.375,16,12,0.028921843081759536,0.04947063243644929,0.0568802832482973,0.968927244345347,0.42979242979243,2.3267045454545445
validation,19,cond,14,centroid,oracle_mass,0.375,4,12,0.022561830924127037,0.03992992774956827,0.04084617398199693,0.968927244345347,0.5469474969474969,1.8283290545819848
validation,19,cond,14,centroid,oracle_mass,0.375,8,12,0.026091078871044452,0.044615513648594174,0.05039424287614522,0.968927244345347,0.4688339438339438,2.1329513640210953
validation,19,cond,29,centroid,moment,0.125,16,12,0.025722065955290408,0.11155055308504355,0.130905893223308,0.8888890494902929,0.19536019536019536,5.11875
validation,19,cond,29,centroid,moment,0.125,4,12,0.01844529149140632,0.08118394963085013,0.10058603062339676,0.8888890494902929,0.3594017094017094,2.7824019024970275
validation,19,cond,29,centroid,moment,0.125,8,12,0.02278363502132994,0.09751689027938415,0.11891450668089451,0.8888890494902929,0.25003052503052503,3.9995116591380784
validation,19,cond,29,centroid,moment,0.25,16,12,0.010272087441279498,0.05191837679249239,0.05919008318055055,0.9457312275966009,0.31255596255596246,3.199427046031644
validation,19,cond,29,centroid,moment,0.25,4,12,0.005794347616497284,0.026632579897321762,0.02673060981458359,0.9457312275966009,0.45315934065934077,2.2067293119127003
validation,19,cond,29,centroid,moment,0.25,8,12,0.008067092404416448,0.03871316033205438,0.04056420530471624,0.9457312275966009,0.3594144281644282,2.7823034403685956
validation,19,cond,29,centroid,moment,0.375,16,12,0.006241138747217451,0.03245802352258881,0.037944666139926864,0.9676925241947174,0.4297313797313798,2.327035090211677
validation,19,cond,29,centroid,moment,0.375,4,12,0.00342108949176615,0.01576504419089561,0.0167325813718395,0.9676925241947174,0.5469017094017093,1.8284821254151202
validation,19,cond,29,centroid,moment,0.375,8,12,0.0048744330857226,0.023585913910089414,0.02595088515005944,0.9676925241947174,0.46878052503052503,2.133194419573817
validation,19,cond,29,centroid,oracle_mass,0.125,16,12,0.015605482559091631,0.08251621824628139,0.09354145925073892,0.9043504496415457,0.19536019536019536,5.11875
validation,19,cond,29,centroid,oracle_mass,0.125,4,12,0.0076927055240667746,0.03905720928685933,0.04347499218037165,0.9043504496415457,0.3594017094017094,2.7824019024970275
validation,19,cond,29,centroid,oracle_mass,0.125,8,12,0.011625329607034524,0.059493303401519995,0.06522730433672098,0.9043504496415457,0.25003052503052503,3.9995116591380784
validation,19,cond,29,centroid,oracle_mass,0.25,16,12,0.008638400356263091,0.049016328978358004,0.059097288603635216,0.9496686259905497,0.31255596255596246,3.199427046031644
validation,19,cond,29,centroid,oracle_mass,0.25,4,12,0.00416623520023614,0.023545412910243806,0.026273071765299316,0.9496686259905497,0.45315934065934077,2.2067293119127003
validation,19,cond,29,centroid,oracle_mass,0.25,8,12,0.006335943953085968,0.035261298601395014,0.04034576126901757,0.9496686259905497,0.3594144281644282,2.7823034403685956
validation,19,cond,29,centroid,oracle_mass,0.375,16,12,0.005201227146572536,0.03151863400345471,0.037568662465345556,0.9691671480735143,0.42975172975172987,2.326924898191116
validation,19,cond,29,centroid,oracle_mass,0.375,4,12,0.002379012481086236,0.014919463666292949,0.016277085640246967,0.9691671480735143,0.5469169719169719,1.8284310989562986
validation,19,cond,29,centroid,oracle_mass,0.375,8,12,0.0037383843058880427,0.022649462822784343,0.025482733568509688,0.9691671480735143,0.46879833129833126,2.1331133949016245
validation,9,cond,0,centroid,moment,0.125,16,12,0.14310407506272316,0.4281483060786496,0.5684857409763707,0.6161466439565023,0.19533984533984536,5.119283258672778
validation,9,cond,0,centroid,moment,0.125,4,12,0.1157604421705098,0.34673362444522177,0.4577175136197867,0.6161466439565023,0.3593864468864469,2.782520066250478
validation,9,cond,0,centroid,moment,0.125,8,12,0.13405062502690368,0.401196755251518,0.5314383442741731,0.6161466439565023,0.25001271876271874,3.9997965101490567
validation,9,cond,0,centroid,moment,0.25,16,12,0.10569523502539031,0.34128224849941274,0.43604130273001007,0.7003506595889727,0.31255596255596246,3.199427046031644
validation,9,cond,0,centroid,moment,0.25,4,12,0.08593991051946169,0.2761213372728108,0.35247264112616145,0.7003506595889727,0.45315934065934077,2.2067293119127003
validation,9,cond,0,centroid,moment,0.25,8,12,0.09928762196441511,0.3198368938781046,0.40829657542662384,0.7003506595889727,0.3594144281644282,2.7823034403685956
validation,9,cond,0,centroid,moment,0.375,16,12,0.08099718244350489,0.28336468774665297,0.35542907469141094,0.7648636549711227,0.42977207977207993,2.3268147166058992
validation,9,cond,0,centroid,moment,0.375,4,12,0.06587188805687078,0.22979169721697737,0.2873758220021375,0.7648636549711227,0.5469322344322344,1.828380075345333
validation,9,cond,0,centroid,moment,0.375,8,12,0.07607401034150633,0.26572102308311996,0.3331993249272659,0.7648636549711227,0.46881613756613755,2.1330323763842847
validation,9,cond,0,centroid,oracle_mass,0.125,16,12,0.13815011803353863,0.4064400281532963,0.5370878982981142,0.6174779000381628,0.19533984533984536,5.119283258672778
validation,9,cond,0,centroid,oracle_mass,0.125,4,12,0.1120842815444663,0.33064620659769983,0.43458225673617723,0.6174779000381628,0.3593864468864469,2.782520066250478
validation,9,cond,0,centroid,oracle_mass,0.125,8,12,0.12941489135786635,0.3810873036778898,0.5027805253889165,0.6174779000381628,0.25001271876271874,3.9997965101490567
validation,9,cond,0,centroid,oracle_mass,0.25,16,12,0.10146623904674959,0.33074880209854196,0.4202375674883305,0.7014244919021925,0.31255596255596246,3.199427046031644
validation,9,cond,0,centroid,oracle_mass,0.25,4,12,0.08240405593935721,0.2673588681853763,0.33926825324821236,0.7014244919021925,0.45315934065934077,2.2067293119127003
validation,9,cond,0,centroid,oracle_mass,0.25,8,12,0.09526545269498263,0.30981992125685437,0.3936977726593181,0.7014244919021925,0.3594144281644282,2.7823034403685956
validation,9,cond,0,centroid,oracle_mass,0.375,16,12,0.0791193380366833,0.2749914984447079,0.34683191091759885,0.7655154714981715,0.42977207977207993,2.3268147166058992
validation,9,cond,0,centroid,oracle_mass,0.375,4,12,0.06434883867455465,0.22305893247450148,0.2799768020019275,0.7655154714981715,0.5469322344322344,1.828380075345333
validation,9,cond,0,centroid,oracle_mass,0.375,8,12,0.07429539444453864,0.25773966060773656,0.3247682415238814,0.7655154714981715,0.46881613756613755,2.1330323763842847
validation,9,cond,14,centroid,moment,0.125,16,12,0.1825898249889642,0.37844764130160724,0.4020937294977603,0.6905069251855215,0.19536019536019536,5.11875
validation,9,cond,14,centroid,moment,0.125,4,12,0.16990669521056853,0.365886843095713,0.3734764659521666,0.6905069251855215,0.3594017094017094,2.7824019024970275
validation,9,cond,14,centroid,moment,0.125,8,12,0.17774556138324243,0.37405364666226093,0.38986606024553194,0.6905069251855215,0.25003052503052503,3.9995116591380784
validation,9,cond,14,centroid,moment,0.25,16,12,0.11734465905485955,0.28195421652850183,0.2844116776413068,0.8286002178986868,0.31253561253561246,3.199635369188697
validation,9,cond,14,centroid,moment,0.25,4,12,0.11022954203201916,0.2737436836074362,0.2872675867250852,0.8286002178986868,0.45314407814407826,2.206803637588413
validation,9,cond,14,centroid,moment,0.25,8,12,0.11456872344650976,0.2789434922921088,0.286696191500088,0.8286002178986868,0.35939662189662186,2.782441289299719
validation,9,cond,14,centroid,moment,0.375,16,12,0.06920853023377484,0.16297075715512147,0.20535055293400678,0.8940222362677256,0.4297313797313798,2.327035090211677
validation,9,cond,14,centroid,moment,0.375,4,12,0.0637928088364134,0.14794149070595375,0.1927766253233035,0.8940222362677256,0.5469017094017093,1.8284821254151202
validation,9,cond,14,centroid,moment,0.375,8,12,0.06706746546769338,0.15741006062384189,0.20004935807402055,0.8940222362677256,0.468780525030525,2.133194419573817
validation,9,cond,14,centroid,oracle_mass,0.125,16,12,0.14685578923493367,0.29459833301266913,0.3151874812207324,0.7334560503562292,0.19536019536019536,5.11875
validation,9,cond,14,centroid,oracle_mass,0.125,4,12,0.12784525272264025,0.2483337840895281,0.27548685831025455,0.7334560503562292,0.3594017094017094,2.7824019024970275
validation,9,cond,14,centroid,oracle_mass,0.125,8,12,0.1389327432522519,0.2755374162546023,0.296841513236628,0.7334560503562292,0.25003052503052503,3.9995116591380784
validation,9,cond,14,centroid,oracle_mass,0.25,16,12,0.08920046773098486,0.18940495244560251,0.21401053161536435,0.8570738186438879,0.3125763125763125,3.1992187500000004
validation,9,cond,14,centroid,oracle_mass,0.25,4,12,0.07869948875253674,0.16538090515928988,0.19099271131046539,0.8570738186438879,0.4531746031746033,2.206654991243432
validation,9,cond,14,centroid,oracle_mass,0.25,8,12,0.08477634601031503,0.1793790050543974,0.20349428739215808,0.8570738186438879,0.35943223443223443,2.7821656050955412
validation,9,cond,14,centroid,oracle_mass,0.375,16,12,0.0596270117382197,0.12465301117038968,0.14116024789274126,0.9144905557235082,0.4297720797720799,2.3268147166058992
validation,9,cond,14,centroid,oracle_mass,0.375,4,12,0.052949954550981344,0.10855475902164045,0.12525140666662882,0.9144905557235082,0.5469322344322344,1.828380075345333
validation,9,cond,14,centroid,oracle_mass,0.375,8,12,0.05682921446164347,0.11803444356865779,0.1337545885621081,0.9144905557235082,0.4688161375661375,2.1330323763842847
validation,9,cond,29,centroid,moment,0.125,16,12,0.025770715133271397,0.07697289339553479,0.09064427582898185,0.7742621079087257,0.19536019536019536,5.11875
validation,9,cond,29,centroid,moment,0.125,4,12,0.01305538218513141,0.04554224036119475,0.04753430059542437,0.7742621079087257,0.3594017094017094,2.7824019024970275
validation,9,cond,29,centroid,moment,0.125,8,12,0.019933042863039117,0.06515335468502868,0.07174202453925098,0.7742621079087257,0.25003052503052503,3.9995116591380784
validation,9,cond,29,centroid,moment,0.25,16,12,0.013898692934630965,0.041340726289389326,0.051398487764844,0.8584669331709543,0.31255596255596246,3.199427046031644
validation,9,cond,29,centroid,moment,0.25,4,12,0.00637647123867445,0.02053710036329851,0.02240888288029014,0.8584669331709543,0.45315934065934077,2.2067293119127003
validation,9,cond,29,centroid,moment,0.25,8,12,0.009956188130509025,0.029947686373900363,0.03737149600778129,0.8584669331709543,0.3594144281644282,2.7823034403685956
validation,9,cond,29,centroid,moment,0.375,16,12,0.008618222626329324,0.029481584054076568,0.03550129544560497,0.9041408946116766,0.42977207977207993,2.3268147166058992
validation,9,cond,29,centroid,moment,0.375,4,12,0.0035582281274044196,0.01324395040193936,0.014816386030970281,0.9041408946116766,0.5469322344322344,1.828380075345333
validation,9,cond,29,centroid,moment,0.375,8,12,0.005849703893396162,0.02116733635276888,0.025484807769658932,0.9041408946116766,0.46881613756613755,2.1330323763842847
validation,9,cond,29,centroid,oracle_mass,0.125,16,12,0.02266123495916031,0.0642919309318268,0.0753254705807644,0.7866116315126419,0.19536019536019536,5.11875
validation,9,cond,29,centroid,oracle_mass,0.125,4,12,0.009777699800096873,0.030895653892464146,0.030957890688281406,0.7866116315126419,0.3594017094017094,2.7824019024970275
validation,9,cond,29,centroid,oracle_mass,0.125,8,12,0.016330602863819675,0.047101061081535625,0.05444279154274705,0.7866116315126419,0.25003052503052503,3.9995116591380784
validation,9,cond,29,centroid,oracle_mass,0.25,16,12,0.012053575851377278,0.03844334168387248,0.04459542275565378,0.8634438216686249,0.3125763125763125,3.1992187500000004
validation,9,cond,29,centroid,oracle_mass,0.25,4,12,0.004752480689823485,0.01612508242051685,0.017080179448948206,0.8634438216686249,0.4531746031746033,2.206654991243432
validation,9,cond,29,centroid,oracle_mass,0.25,8,12,0.00797275683525637,0.026391708882063984,0.03015504504371801,0.8634438216686249,0.35943223443223443,2.7821656050955412
validation,9,cond,29,centroid,oracle_mass,0.375,16,12,0.007976408633221797,0.027510605055700455,0.03107315190468993,0.9056828071673712,0.42979242979243,2.3267045454545445
validation,9,cond,29,centroid,oracle_mass,0.375,4,12,0.0031233524271463693,0.011717615620738437,0.011945058763795405,0.9056828071673712,0.5469474969474969,1.8283290545819848
validation,9,cond,29,centroid,oracle_mass,0.375,8,12,0.005192021514828222,0.019006861438195126,0.02072236919412457,0.9056828071673712,0.4688339438339438,2.1329513640210953
