category,layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
object_motion,0,local_bccb_causal,0.2,28,0.505904692759445,0.20975220664223568,0.571528509284723,0.21485499231717803,0.44773596285650197,0.20280708514606077
object_motion,0,local_bttb_causal,0.05,28,0.2067273129163876,0.12646164236175725,0.16609667688804405,0.10084213880380316,0.4461689601873816,0.20388285537335973
object_motion,0,local_bttb_causal,0.1,28,0.3329437753278315,0.18450204244557286,0.32606394343380646,0.1592527147509081,0.4461689601873816,0.20388285537335973
object_motion,0,local_bttb_causal,0.2,28,0.5054129064410896,0.21002655891220232,0.5763206077480401,0.21428481775775926,0.4461689601873816,0.20388285537335973
object_motion,0,optical_flow_warp,0.05,30,0.19758745321021173,0.08092702287325475,0.1514959179924446,0.09780189593216769,0.47963648165568584,0.19123630777072878
object_motion,0,optical_flow_warp,0.1,30,0.3230321661424137,0.12014671178033974,0.2858096111856853,0.15289419870980422,0.47963648165568584,0.19123630777072878
object_motion,0,optical_flow_warp,0.2,30,0.5158761473351458,0.16501569719515655,0.5035210455953629,0.1907041467292147,0.47963648165568584,0.19123630777072878
object_motion,0,pixel_shift_zero,0.05,30,0.2535931411577464,0.15121225946716446,0.18051461145182107,0.09955789809036412,0.5301605996604944,0.23137855022431564
object_motion,0,pixel_shift_zero,0.1,30,0.39783402020441266,0.21477866380156016,0.3440865154601877,0.16817792188662936,0.5301605996604944,0.23137855022431564
object_motion,0,pixel_shift_zero,0.2,30,0.5844380699498936,0.24221884271082877,0.588169319336057,0.23515666735928797,0.5301605996604944,0.23137855022431564
object_motion,15,identity,0.05,30,0.6774081199010826,0.2304092509006543,0.10155724582270416,0.07210778794300296,0.7859225845065025,0.0882052338073659
object_motion,15,identity,0.1,30,0.7345773821190996,0.170920344454289,0.21171845944086068,0.10198804167522395,0.7859225845065025,0.0882052338073659
object_motion,15,identity,0.2,30,0.816926331891429,0.0939847196623834,0.3932235720262259,0.1469512721724143,0.7859225845065025,0.0882052338073659
object_motion,15,local_bccb_causal,0.05,28,0.6594106021745486,0.19638357901301376,0.07979374132629734,0.057389024509673335,0.7450656540954396,0.06521278353398169
object_motion,15,local_bccb_causal,0.1,28,0.7098972880028719,0.14239897385501316,0.1780572328510017,0.10890434622255846,0.7450656540954396,0.06521278353398169
object_motion,15,local_bccb_causal,0.2,28,0.785060723579299,0.07444601173862446,0.34892400103247123,0.18353341393431324,0.7450656540954396,0.06521278353398169
object_motion,15,local_bttb_causal,0.05,28,0.6592626383466104,0.19624407372166036,0.07735491857497459,0.056208862045446104,0.7446682386999587,0.06505568360836284
object_motion,15,local_bttb_causal,0.1,28,0.7096779027569148,0.14229447064204429,0.1769411614224303,0.10864141095062717,0.7446682386999587,0.06505568360836284
object_motion,15,local_bttb_causal,0.2,28,0.7848135690403917,0.07436310168245176,0.34729281971378995,0.1859296588833966,0.7446682386999587,0.06505568360836284
object_motion,15,optical_flow_warp,0.05,30,0.6519515136875268,0.24628661361454782,0.07673307366633283,0.06369408296302456,0.764498253841883,0.10309551822153017
object_motion,15,optical_flow_warp,0.1,30,0.7066684306399058,0.1933996606591683,0.15825340462307733,0.07535505102934822,0.764498253841883,0.10309551822153017
object_motion,15,optical_flow_warp,0.2,30,0.79071664560027,0.11628747187870153,0.3218720985213193,0.11983386453596861,0.764498253841883,0.10309551822153017
object_motion,15,pixel_shift_zero,0.05,30,0.6799458764235096,0.23120638130082619,0.09870778345711276,0.07194293303697477,0.7875395270327776,0.08794250244314472
object_motion,15,pixel_shift_zero,0.1,30,0.7367784940782806,0.1713827473526169,0.2068259863225811,0.10273576346867073,0.7875395270327776,0.08794250244314472
object_motion,15,pixel_shift_zero,0.2,30,0.8186086892238545,0.09383530856044973,0.3814075624682808,0.14854440989080187,0.7875395270327776,0.08794250244314472
object_motion,22,identity,0.05,30,0.33032937852092253,0.0605625632244421,0.0690031656902281,0.04017788664514746,0.5746527371453687,0.11970088541200763
