case,head,method,requested_token_budget,actual_critical_tokens,rank,keys,representation_ratio_full_n,attention_rel_fro,output_rel_l2,output_cosine,critical_mass
f81,6,token_topk_oracle,128,128,32,32760,0.005860805860805861,0.41069936752319336,0.1293654888868332,0.9916959404945374,0.2808114290237427
f81,6,token_topk_oracle,128,128,64,32760,0.007814407814407814,0.3609420359134674,0.11912352591753006,0.992947518825531,0.2808114290237427
f81,6,block16_oracle,128,128,8,32760,0.004395604395604396,0.6427067518234253,0.25551772117614746,0.9669187664985657,0.2114463448524475
f81,6,block16_oracle,128,128,16,32760,0.004884004884004884,0.5958986878395081,0.2474420666694641,0.9690014123916626,0.2114463448524475
f81,6,block16_oracle,128,128,32,32760,0.005860805860805861,0.5388500690460205,0.23497121036052704,0.9720699787139893,0.2114463448524475
f81,6,block16_oracle,128,128,64,32760,0.007814407814407814,0.4774419963359833,0.22063523530960083,0.9754010438919067,0.2114463448524475
f81,6,block32_oracle,128,128,8,32760,0.004395604395604396,0.7152026295661926,0.27719783782958984,0.9608868956565857,0.16126954555511475
f81,6,block32_oracle,128,128,16,32760,0.004884004884004884,0.6633028984069824,0.26870977878570557,0.9632869362831116,0.16126954555511475
f81,6,block32_oracle,128,128,32,32760,0.005860805860805861,0.5959043502807617,0.25456327199935913,0.9671028852462769,0.16126954555511475
f81,6,block32_oracle,128,128,64,32760,0.007814407814407814,0.5196500420570374,0.23695099353790283,0.9715506434440613,0.16126954555511475
f81,6,block64_oracle,128,128,8,32760,0.004395604395604396,0.7582555413246155,0.29015541076660156,0.9570322036743164,0.13273665308952332
f81,6,block64_oracle,128,128,16,32760,0.004884004884004884,0.7039656043052673,0.2821163535118103,0.9594256281852722,0.13273665308952332
f81,6,block64_oracle,128,128,32,32760,0.005860805860805861,0.6319189667701721,0.267002671957016,0.9637280702590942,0.13273665308952332
f81,6,block64_oracle,128,128,64,32760,0.007814407814407814,0.547690749168396,0.24937371909618378,0.9684287905693054,0.13273665308952332
f81,6,block128_oracle,128,128,8,32760,0.004395604395604396,0.7754416465759277,0.29670053720474243,0.9550123810768127,0.12309525907039642
f81,6,block128_oracle,128,128,16,32760,0.004884004884004884,0.7209427356719971,0.2883361876010895,0.9575656652450562,0.12309525907039642
f81,6,block128_oracle,128,128,32,32760,0.005860805860805861,0.6482182145118713,0.273177832365036,0.9619894027709961,0.12309525907039642
f81,6,block128_oracle,128,128,64,32760,0.007814407814407814,0.5622028112411499,0.2547838091850281,0.9670149087905884,0.12309525907039642
f81,6,token_topk_oracle,256,256,8,32760,0.008302808302808303,0.36494672298431396,0.1020706295967102,0.9948700666427612,0.429320365190506
f81,6,token_topk_oracle,256,256,16,32760,0.008791208791208791,0.33293813467025757,0.09583117067813873,0.995471715927124,0.429320365190506
f81,6,token_topk_oracle,256,256,32,32760,0.009768009768009768,0.3044760823249817,0.08711502701044083,0.9962402582168579,0.429320365190506
f81,6,token_topk_oracle,256,256,64,32760,0.011721611721611722,0.2790338099002838,0.08189939707517624,0.9966720342636108,0.429320365190506
f81,6,block16_oracle,256,256,8,32760,0.008302808302808303,0.5097926259040833,0.20478644967079163,0.9789861440658569,0.34297460317611694
f81,6,block16_oracle,256,256,16,32760,0.008791208791208791,0.4738738238811493,0.19895708560943604,0.9801623821258545,0.34297460317611694
f81,6,block16_oracle,256,256,32,32760,0.009768009768009768,0.43394941091537476,0.18989206850528717,0.981916069984436,0.34297460317611694
f81,6,block16_oracle,256,256,64,32760,0.011721611721611722,0.3941856920719147,0.17874790728092194,0.9839739799499512,0.34297460317611694
f81,6,block32_oracle,256,256,8,32760,0.008302808302808303,0.5978360176086426,0.23451809585094452,0.972259521484375,0.2764044404029846
f81,6,block32_oracle,256,256,16,32760,0.008791208791208791,0.5548866987228394,0.22737400233745575,0.9739350080490112,0.2764044404029846
f81,6,block32_oracle,256,256,32,32760,0.009768009768009768,0.5013670325279236,0.21682672202587128,0.9763039946556091,0.2764044404029846
f81,6,block32_oracle,256,256,64,32760,0.011721611721611722,0.44868823885917664,0.20239639282226562,0.9793644547462463,0.2764044404029846
f81,6,block64_oracle,256,256,8,32760,0.008302808302808303,0.6511519551277161,0.25376906991004944,0.9673776626586914,0.23745180666446686
f81,6,block64_oracle,256,256,16,32760,0.008791208791208791,0.6038632392883301,0.24612870812416077,0.9693326354026794,0.23745180666446686
f81,6,block64_oracle,256,256,32,32760,0.009768009768009768,0.5426388382911682,0.23433440923690796,0.9722290635108948,0.23745180666446686
f81,6,block64_oracle,256,256,64,32760,0.011721611721611722,0.4800040125846863,0.22011198103427887,0.9755231142044067,0.23745180666446686
f81,6,block128_oracle,256,256,8,32760,0.008302808302808303,0.6716516613960266,0.25912728905677795,0.9659476280212402,0.22675421833992004
f81,6,block128_oracle,256,256,16,32760,0.008791208791208791,0.6242460608482361,0.25093773007392883,0.9680928587913513,0.22675421833992004
f81,6,block128_oracle,256,256,32,32760,0.009768009768009768,0.5626488327980042,0.23977556824684143,0.9708971977233887,0.22675421833992004
f81,6,block128_oracle,256,256,64,32760,0.011721611721611722,0.4984283745288849,0.2248227745294571,0.9744445085525513,0.22675421833992004
f81,6,token_topk_oracle,512,512,8,32760,0.016117216117216115,0.22334270179271698,0.059771355241537094,0.9982398748397827,0.6066821217536926
f81,6,token_topk_oracle,512,512,16,32760,0.016605616605616606,0.20582455396652222,0.05580366775393486,0.9984616041183472,0.6066821217536926
f81,6,token_topk_oracle,512,512,32,32760,0.017582417582417582,0.19589757919311523,0.05244533717632294,0.9986379146575928,0.6066821217536926
f81,6,token_topk_oracle,512,512,64,32760,0.019536019536019536,0.18291184306144714,0.049434565007686615,0.99878990650177,0.6066821217536926
f81,6,block16_oracle,512,512,8,32760,0.016117216117216115,0.3567376434803009,0.1461058259010315,0.989456295967102,0.5160049796104431
f81,6,block16_oracle,512,512,16,32760,0.016605616605616606,0.334408700466156,0.1421801596879959,0.9899969100952148,0.5160049796104431
f81,6,block16_oracle,512,512,32,32760,0.017582417582417582,0.31227096915245056,0.13670115172863007,0.990732729434967,0.5160049796104431
f81,6,block16_oracle,512,512,64,32760,0.019536019536019536,0.2883335053920746,0.12836995720863342,0.9918182492256165,0.5160049796104431
f81,6,block32_oracle,512,512,8,32760,0.016117216117216115,0.452213317155838,0.17630906403064728,0.9845264554023743,0.4387480318546295
f81,6,block32_oracle,512,512,16,32760,0.016605616605616606,0.42138537764549255,0.1707831174135208,0.9854685068130493,0.4387480318546295
f81,6,block32_oracle,512,512,32,32760,0.017582417582417582,0.3842763602733612,0.16328442096710205,0.9867009520530701,0.4387480318546295
f81,6,block32_oracle,512,512,64,32760,0.019536019536019536,0.35209497809410095,0.15338638424873352,0.9882558584213257,0.4387480318546295
f81,6,block64_oracle,512,512,8,32760,0.016117216117216115,0.5011453032493591,0.1970532387495041,0.9805703163146973,0.39792943000793457
f81,6,block64_oracle,512,512,16,32760,0.016605616605616606,0.46553242206573486,0.19108270108699799,0.9817209839820862,0.39792943000793457
f81,6,block64_oracle,512,512,32,32760,0.017582417582417582,0.4208518862724304,0.1823621541261673,0.9833434820175171,0.39792943000793457
f81,6,block64_oracle,512,512,64,32760,0.019536019536019536,0.3817426562309265,0.17179949581623077,0.9852194786071777,0.39792943000793457
f81,6,block128_oracle,512,512,8,32760,0.016117216117216115,0.5180294513702393,0.20368319749832153,0.979211688041687,0.3884556293487549
f81,6,block128_oracle,512,512,16,32760,0.016605616605616606,0.4820716977119446,0.19699856638908386,0.9805483818054199,0.3884556293487549
f81,6,block128_oracle,512,512,32,32760,0.017582417582417582,0.43687722086906433,0.18811218440532684,0.9822565913200378,0.3884556293487549
f81,6,block128_oracle,512,512,64,32760,0.019536019536019536,0.39534270763397217,0.1770012080669403,0.9842953085899353,0.3884556293487549
f81,6,token_topk_oracle,1024,1024,8,32760,0.031746031746031744,0.11101986467838287,0.02756393514573574,0.9996238946914673,0.778292179107666
f81,6,token_topk_oracle,1024,1024,16,32760,0.03223443223443223,0.1050586923956871,0.026517754420638084,0.9996513724327087,0.778292179107666
f81,6,token_topk_oracle,1024,1024,32,32760,0.03321123321123321,0.09940330684185028,0.0252742487937212,0.9996836185455322,0.778292179107666
f81,6,token_topk_oracle,1024,1024,64,32760,0.035164835164835165,0.09148489683866501,0.02359952963888645,0.9997243881225586,0.778292179107666
f81,6,block16_oracle,1024,1024,8,32760,0.031746031746031744,0.19912372529506683,0.08435515314340591,0.9965357780456543,0.7116516828536987
f81,6,block16_oracle,1024,1024,16,32760,0.03223443223443223,0.19006508588790894,0.08267849683761597,0.99666428565979,0.7116516828536987
f81,6,block16_oracle,1024,1024,32,32760,0.03321123321123321,0.18012908101081848,0.0797957181930542,0.996887743473053,0.7116516828536987
f81,6,block16_oracle,1024,1024,64,32760,0.035164835164835165,0.16557171940803528,0.07435979694128036,0.9972952604293823,0.7116516828536987
f81,6,block32_oracle,1024,1024,8,32760,0.031746031746031744,0.2853500545024872,0.11099521070718765,0.9939647316932678,0.6453784108161926
f81,6,block32_oracle,1024,1024,16,32760,0.03223443223443223,0.26873189210891724,0.10743138194084167,0.9943329691886902,0.6453784108161926
f81,6,block32_oracle,1024,1024,32,32760,0.03321123321123321,0.24905811250209808,0.1027764230966568,0.9947975873947144,0.6453784108161926
f81,6,block32_oracle,1024,1024,64,32760,0.035164835164835165,0.23021958768367767,0.09651315957307816,0.995405912399292,0.6453784108161926
f81,6,block64_oracle,1024,1024,8,32760,0.031746031746031744,0.3323826789855957,0.1259336769580841,0.9921993613243103,0.6067116856575012
f81,6,block64_oracle,1024,1024,16,32760,0.03223443223443223,0.31166619062423706,0.12236239016056061,0.9926208853721619,0.6067116856575012
f81,6,block64_oracle,1024,1024,32,32760,0.03321123321123321,0.2857445180416107,0.11674923449754715,0.9932664632797241,0.6067116856575012
f81,6,block64_oracle,1024,1024,64,32760,0.035164835164835165,0.25703492760658264,0.11031510680913925,0.9939861297607422,0.6067116856575012
f81,6,block128_oracle,1024,1024,8,32760,0.031746031746031744,0.3481631278991699,0.13232089579105377,0.991377055644989,0.5965440273284912
f81,6,block128_oracle,1024,1024,16,32760,0.03223443223443223,0.3268900215625763,0.12820559740066528,0.9918888211250305,0.5965440273284912
f81,6,block128_oracle,1024,1024,32,32760,0.03321123321123321,0.3001547157764435,0.1224244087934494,0.9925862550735474,0.5965440273284912
f81,6,block128_oracle,1024,1024,64,32760,0.035164835164835165,0.2691788077354431,0.11530237644910812,0.9934266209602356,0.5965440273284912
f81,7,token_topk_oracle,64,64,8,32760,0.002442002442002442,0.5302485823631287,0.2144332379102707,0.9767814874649048,0.24129387736320496
f81,7,token_topk_oracle,64,64,16,32760,0.0029304029304029304,0.4948960244655609,0.19485211372375488,0.9808444976806641,0.24129387736320496
f81,7,token_topk_oracle,64,64,32,32760,0.003907203907203907,0.4448297917842865,0.17275558412075043,0.9849648475646973,0.24129387736320496
f81,7,token_topk_oracle,64,64,64,32760,0.005860805860805861,0.385591983795166,0.1506282091140747,0.988595724105835,0.24129387736320496
f81,7,block16_oracle,64,64,8,32760,0.002442002442002442,0.7373718619346619,0.29909634590148926,0.9542360305786133,0.14782284200191498
f81,7,block16_oracle,64,64,16,32760,0.0029304029304029304,0.7001672387123108,0.2841392755508423,0.9587887525558472,0.14782284200191498
f81,7,block16_oracle,64,64,32,32760,0.003907203907203907,0.6444986462593079,0.25817760825157166,0.9660977125167847,0.14782284200191498
f81,7,block16_oracle,64,64,64,32760,0.005860805860805861,0.5709111094474792,0.23184002935886383,0.9727563858032227,0.14782284200191498
f81,7,block32_oracle,64,64,8,32760,0.002442002442002442,0.822191596031189,0.3308737576007843,0.9436831474304199,0.0920424535870552
f81,7,block32_oracle,64,64,16,32760,0.0029304029304029304,0.7821332216262817,0.31496915221214294,0.9491056799888611,0.0920424535870552
f81,7,block32_oracle,64,64,32,32760,0.003907203907203907,0.7211158275604248,0.284991979598999,0.958530068397522,0.0920424535870552
f81,7,block32_oracle,64,64,64,32760,0.005860805860805861,0.6371778845787048,0.2552291750907898,0.9668813943862915,0.0920424535870552
f81,7,block64_oracle,64,64,8,32760,0.002442002442002442,0.848823606967926,0.34183192253112793,0.9397658705711365,0.07649452239274979
f81,7,block64_oracle,64,64,16,32760,0.0029304029304029304,0.8079026937484741,0.32437658309936523,0.945930004119873,0.07649452239274979
f81,7,block64_oracle,64,64,32,32760,0.003907203907203907,0.7450716495513916,0.2928488552570343,0.9561589956283569,0.07649452239274979
f81,7,block64_oracle,64,64,64,32760,0.005860805860805861,0.6574314832687378,0.2632008194923401,0.9647414684295654,0.07649452239274979
f81,7,block128_oracle,64,128,8,32760,0.004395604395604396,0.7978228330612183,0.3213479816913605,0.946972131729126,0.1253596991300583
f81,7,block128_oracle,64,128,16,32760,0.004884004884004884,0.7593790888786316,0.3031865656375885,0.9529361724853516,0.1253596991300583
f81,7,block128_oracle,64,128,32,32760,0.005860805860805861,0.7007484436035156,0.276825487613678,0.9609205722808838,0.1253596991300583
f81,7,block128_oracle,64,128,64,32760,0.007814407814407814,0.6206173896789551,0.25036171078681946,0.9681532382965088,0.1253596991300583
f81,7,token_topk_oracle,128,128,8,32760,0.004395604395604396,0.3766261339187622,0.16073700785636902,0.9870526790618896,0.3667566180229187
f81,7,token_topk_oracle,128,128,16,32760,0.004884004884004884,0.34873518347740173,0.14186155796051025,0.9898983240127563,0.3667566180229187
f81,7,token_topk_oracle,128,128,32,32760,0.005860805860805861,0.3128068745136261,0.12522272765636444,0.992128849029541,0.3667566180229187
f81,7,token_topk_oracle,128,128,64,32760,0.007814407814407814,0.2778724133968353,0.11138822883367538,0.9937849044799805,0.3667566180229187
f81,7,block16_oracle,128,128,8,32760,0.004395604395604396,0.593917191028595,0.2448856681585312,0.9695777893066406,0.25615185499191284
f81,7,block16_oracle,128,128,16,32760,0.004884004884004884,0.5622371435165405,0.2322072833776474,0.9726774096488953,0.25615185499191284
f81,7,block16_oracle,128,128,32,32760,0.005860805860805861,0.5169807076454163,0.2125365436077118,0.9771537184715271,0.25615185499191284
f81,7,block16_oracle,128,128,64,32760,0.007814407814407814,0.46043235063552856,0.19122445583343506,0.9815518856048584,0.25615185499191284
f81,7,block32_oracle,128,128,8,32760,0.004395604395604396,0.7274643778800964,0.29330089688301086,0.9560408592224121,0.17000988125801086
f81,7,block32_oracle,128,128,16,32760,0.004884004884004884,0.6911681294441223,0.2781135141849518,0.9605576992034912,0.17000988125801086
f81,7,block32_oracle,128,128,32,32760,0.005860805860805861,0.6372118592262268,0.2550290524959564,0.9669346213340759,0.17000988125801086
f81,7,block32_oracle,128,128,64,32760,0.007814407814407814,0.5650820136070251,0.22884178161621094,0.973465621471405,0.17000988125801086
f81,7,block64_oracle,128,128,8,32760,0.004395604395604396,0.782662570476532,0.31556394696235657,0.9489161372184753,0.13780029118061066
f81,7,block64_oracle,128,128,16,32760,0.004884004884004884,0.7447332739830017,0.2978554368019104,0.9546160697937012,0.13780029118061066
f81,7,block64_oracle,128,128,32,32760,0.005860805860805861,0.6872545480728149,0.27219143509864807,0.962243914604187,0.13780029118061066
f81,7,block64_oracle,128,128,64,32760,0.007814407814407814,0.6089757084846497,0.24401357769966125,0.9697726964950562,0.13780029118061066
f81,7,block128_oracle,128,128,8,32760,0.004395604395604396,0.797827422618866,0.3213159739971161,0.9469832181930542,0.1253596991300583
f81,7,block128_oracle,128,128,16,32760,0.004884004884004884,0.7593377232551575,0.30261000990867615,0.9531192779541016,0.1253596991300583
f81,7,block128_oracle,128,128,32,32760,0.005860805860805861,0.7007306814193726,0.2767917811870575,0.960930347442627,0.1253596991300583
f81,7,block128_oracle,128,128,64,32760,0.007814407814407814,0.6201961636543274,0.24874767661094666,0.9685691595077515,0.1253596991300583
f81,7,token_topk_oracle,256,256,8,32760,0.008302808302808303,0.2385592758655548,0.1075134202837944,0.9942401647567749,0.5083678960800171
f81,7,token_topk_oracle,256,256,16,32760,0.008791208791208791,0.22081534564495087,0.09418264031410217,0.9955612421035767,0.5083678960800171
f81,7,token_topk_oracle,256,256,32,32760,0.009768009768009768,0.20158258080482483,0.08303025364875793,0.9965479969978333,0.5083678960800171
f81,7,token_topk_oracle,256,256,64,32760,0.011721611721611722,0.18601509928703308,0.07705898582935333,0.9970288276672363,0.5083678960800171
f81,7,block16_oracle,256,256,8,32760,0.008302808302808303,0.41431641578674316,0.18061479926109314,0.9835822582244873,0.4031628966331482
f81,7,block16_oracle,256,256,16,32760,0.008791208791208791,0.39030924439430237,0.17102576792240143,0.9852777719497681,0.4031628966331482
f81,7,block16_oracle,256,256,32,32760,0.009768009768009768,0.3592424690723419,0.1579674929380417,0.9874448776245117,0.4031628966331482
f81,7,block16_oracle,256,256,64,32760,0.011721611721611722,0.323628693819046,0.14292535185813904,0.9897390604019165,0.4031628966331482
f81,7,block32_oracle,256,256,8,32760,0.008302808302808303,0.571695864200592,0.2335926592350006,0.9723641872406006,0.29667195677757263
f81,7,block32_oracle,256,256,16,32760,0.008791208791208791,0.5416215658187866,0.22213581204414368,0.9750288724899292,0.29667195677757263
f81,7,block32_oracle,256,256,32,32760,0.009768009768009768,0.49939197301864624,0.20461204648017883,0.9788444638252258,0.29667195677757263
f81,7,block32_oracle,256,256,64,32760,0.011721611721611722,0.446891725063324,0.18509052693843842,0.9827261567115784,0.29667195677757263
f81,7,block64_oracle,256,256,8,32760,0.008302808302808303,0.6651821136474609,0.2682739794254303,0.9633604288101196,0.23924799263477325
f81,7,block64_oracle,256,256,16,32760,0.008791208791208791,0.6320766806602478,0.2544980049133301,0.9670809507369995,0.23924799263477325
f81,7,block64_oracle,256,256,32,32760,0.009768009768009768,0.5835492610931396,0.23327714204788208,0.9724107980728149,0.23924799263477325
f81,7,block64_oracle,256,256,64,32760,0.011721611721611722,0.5197762250900269,0.21149711310863495,0.977381706237793,0.23924799263477325
f81,7,block128_oracle,256,256,8,32760,0.008302808302808303,0.6887331604957581,0.2762387692928314,0.9611074924468994,0.22491389513015747
f81,7,block128_oracle,256,256,16,32760,0.008791208791208791,0.6553119421005249,0.261850506067276,0.9651167988777161,0.22491389513015747
f81,7,block128_oracle,256,256,32,32760,0.009768009768009768,0.6060927510261536,0.24036520719528198,0.970683217048645,0.22491389513015747
f81,7,block128_oracle,256,256,64,32760,0.011721611721611722,0.5412439107894897,0.21749600768089294,0.9760630130767822,0.22491389513015747
f81,7,token_topk_oracle,512,512,8,32760,0.016117216117216115,0.14007751643657684,0.06381934881210327,0.9979767203330994,0.6451585292816162
f81,7,token_topk_oracle,512,512,16,32760,0.016605616605616606,0.13071134686470032,0.05424511805176735,0.9985284209251404,0.6451585292816162
f81,7,token_topk_oracle,512,512,32,32760,0.017582417582417582,0.12305714935064316,0.05066820606589317,0.9987155199050903,0.6451585292816162
f81,7,token_topk_oracle,512,512,64,32760,0.019536019536019536,0.11332192271947861,0.046829868108034134,0.9989029169082642,0.6451585292816162
f81,7,block16_oracle,512,512,8,32760,0.016117216117216115,0.24315884709358215,0.11452773958444595,0.9934465885162354,0.563326358795166
f81,7,block16_oracle,512,512,16,32760,0.016605616605616606,0.22821851074695587,0.10817968100309372,0.9941428899765015,0.563326358795166
f81,7,block16_oracle,512,512,32,32760,0.017582417582417582,0.21207526326179504,0.0992077887058258,0.9950668811798096,0.563326358795166
f81,7,block16_oracle,512,512,64,32760,0.019536019536019536,0.19479478895664215,0.09251757711172104,0.9957111477851868,0.563326358795166
f81,7,block32_oracle,512,512,8,32760,0.016117216117216115,0.3790208697319031,0.16377967596054077,0.9865235686302185,0.4656241536140442
f81,7,block32_oracle,512,512,16,32760,0.016605616605616606,0.35747841000556946,0.15513917803764343,0.9879026412963867,0.4656241536140442
f81,7,block32_oracle,512,512,32,32760,0.017582417582417582,0.3297392427921295,0.14485196769237518,0.9894543290138245,0.4656241536140442
f81,7,block32_oracle,512,512,64,32760,0.019536019536019536,0.29942843317985535,0.13243484497070312,0.991193413734436,0.4656241536140442
f81,7,block64_oracle,512,512,8,32760,0.016117216117216115,0.48158693313598633,0.19934068620204926,0.9799537062644958,0.3989376127719879
f81,7,block64_oracle,512,512,16,32760,0.016605616605616606,0.45641714334487915,0.18823044002056122,0.9821326732635498,0.3989376127719879
f81,7,block64_oracle,512,512,32,32760,0.017582417582417582,0.4216538667678833,0.17570218443870544,0.9844436645507812,0.3989376127719879
f81,7,block64_oracle,512,512,64,32760,0.019536019536019536,0.38064679503440857,0.1607530564069748,0.9869996905326843,0.3989376127719879
f81,7,block128_oracle,512,512,8,32760,0.016117216117216115,0.5071153044700623,0.20816101133823395,0.9781164526939392,0.38564392924308777
f81,7,block128_oracle,512,512,16,32760,0.016605616605616606,0.48176345229148865,0.19694547355175018,0.980420708656311,0.38564392924308777
f81,7,block128_oracle,512,512,32,32760,0.017582417582417582,0.44655388593673706,0.18469133973121643,0.9827967882156372,0.38564392924308777
f81,7,block128_oracle,512,512,64,32760,0.019536019536019536,0.40422719717025757,0.16803495585918427,0.9857854247093201,0.38564392924308777
f81,7,token_topk_oracle,1024,1024,8,32760,0.031746031746031744,0.07763902842998505,0.033528316766023636,0.9994409084320068,0.7665033340454102
f81,7,token_topk_oracle,1024,1024,16,32760,0.03223443223443223,0.07274329662322998,0.029281292110681534,0.9995713829994202,0.7665033340454102
f81,7,token_topk_oracle,1024,1024,32,32760,0.03321123321123321,0.06836400181055069,0.027771208435297012,0.9996144771575928,0.7665033340454102
f81,7,token_topk_oracle,1024,1024,64,32760,0.035164835164835165,0.06249634921550751,0.025412222370505333,0.9996773600578308,0.7665033340454102
f81,7,block16_oracle,1024,1024,8,32760,0.031746031746031744,0.137950599193573,0.0685875341296196,0.9976595640182495,0.7046767473220825
f81,7,block16_oracle,1024,1024,16,32760,0.03223443223443223,0.1299278736114502,0.06365402042865753,0.9979785084724426,0.7046767473220825
f81,7,block16_oracle,1024,1024,32,32760,0.03321123321123321,0.12208191305398941,0.060085542500019073,0.9981954097747803,0.7046767473220825
f81,7,block16_oracle,1024,1024,64,32760,0.035164835164835165,0.11161154508590698,0.05633971095085144,0.9984139204025269,0.7046767473220825
f81,7,block32_oracle,1024,1024,8,32760,0.031746031746031744,0.20758052170276642,0.09680359065532684,0.9953286647796631,0.6388054490089417
f81,7,block32_oracle,1024,1024,16,32760,0.03223443223443223,0.19537901878356934,0.09104213118553162,0.9958577752113342,0.6388054490089417
f81,7,block32_oracle,1024,1024,32,32760,0.03321123321123321,0.18138402700424194,0.08529336750507355,0.9963585138320923,0.6388054490089417
f81,7,block32_oracle,1024,1024,64,32760,0.035164835164835165,0.1664981096982956,0.07917454838752747,0.9968616962432861,0.6388054490089417
f81,7,block64_oracle,1024,1024,8,32760,0.031746031746031744,0.27666857838630676,0.12313298881053925,0.9924125075340271,0.5925228595733643
f81,7,block64_oracle,1024,1024,16,32760,0.03223443223443223,0.26187068223953247,0.11630209535360336,0.9932219982147217,0.5925228595733643
f81,7,block64_oracle,1024,1024,32,32760,0.03321123321123321,0.2420191764831543,0.10903459042310715,0.9940388202667236,0.5925228595733643
f81,7,block64_oracle,1024,1024,64,32760,0.035164835164835165,0.22074756026268005,0.10047118365764618,0.9949399828910828,0.5925228595733643
f81,7,block128_oracle,1024,1024,8,32760,0.031746031746031744,0.28897151350975037,0.1280103176832199,0.9917941093444824,0.5839320421218872
f81,7,block128_oracle,1024,1024,16,32760,0.03223443223443223,0.2740021347999573,0.12132873386144638,0.992619514465332,0.5839320421218872
f81,7,block128_oracle,1024,1024,32,32760,0.03321123321123321,0.2536974549293518,0.1140618547797203,0.9934743642807007,0.5839320421218872
f81,7,block128_oracle,1024,1024,64,32760,0.035164835164835165,0.23154641687870026,0.10580246150493622,0.994387149810791,0.5839320421218872
f81,8,token_topk_oracle,64,64,8,32760,0.002442002442002442,0.10306096822023392,0.08392823487520218,0.9964719414710999,0.004837541375309229
f81,8,token_topk_oracle,64,64,16,32760,0.0029304029304029304,0.08519510924816132,0.05939276143908501,0.998234748840332,0.004837541375309229
f81,8,token_topk_oracle,64,64,32,32760,0.003907203907203907,0.06971242278814316,0.04107224941253662,0.9991562962532043,0.004837541375309229
f81,8,token_topk_oracle,64,64,64,32760,0.005860805860805861,0.05662652850151062,0.023476561531424522,0.9997243285179138,0.004837541375309229
f81,8,block16_oracle,64,64,8,32760,0.002442002442002442,0.09332858771085739,0.09268788993358612,0.9956952333450317,0.0027471669018268585
f81,8,block16_oracle,64,64,16,32760,0.0029304029304029304,0.07324456423521042,0.05979618430137634,0.998210608959198,0.0027471669018268585
f81,8,block16_oracle,64,64,32,32760,0.003907203907203907,0.05882099270820618,0.03818188235163689,0.9992707967758179,0.0027471669018268585
f81,8,block16_oracle,64,64,64,32760,0.005860805860805861,0.045155469328165054,0.021821986883878708,0.9997618198394775,0.0027471669018268585
f81,8,block32_oracle,64,64,8,32760,0.002442002442002442,0.09264557808637619,0.09331164509057999,0.9956369400024414,0.002544879214838147
f81,8,block32_oracle,64,64,16,32760,0.0029304029304029304,0.07273448258638382,0.05979064851999283,0.9982108473777771,0.002544879214838147
f81,8,block32_oracle,64,64,32,32760,0.003907203907203907,0.05856268107891083,0.03724808245897293,0.9993059635162354,0.002544879214838147
f81,8,block32_oracle,64,64,64,32760,0.005860805860805861,0.04512743279337883,0.022594964131712914,0.9997446537017822,0.002544879214838147
f81,8,block64_oracle,64,64,8,32760,0.002442002442002442,0.09209255129098892,0.09363271296024323,0.9956068396568298,0.0024352611508220434
f81,8,block64_oracle,64,64,16,32760,0.0029304029304029304,0.0721811056137085,0.0603049099445343,0.9981799721717834,0.0024352611508220434
f81,8,block64_oracle,64,64,32,32760,0.003907203907203907,0.05786408483982086,0.037718210369348526,0.9992884397506714,0.0024352611508220434
f81,8,block64_oracle,64,64,64,32760,0.005860805860805861,0.042837321758270264,0.02500974014401436,0.9996872544288635,0.0024352611508220434
f81,8,block128_oracle,64,128,8,32760,0.004395604395604396,0.10354571789503098,0.0927874818444252,0.9956859350204468,0.004717595875263214
f81,8,block128_oracle,64,128,16,32760,0.004884004884004884,0.08630973845720291,0.061217401176691055,0.9981244802474976,0.004717595875263214
f81,8,block128_oracle,64,128,32,32760,0.005860805860805861,0.07207363098859787,0.04450445994734764,0.9990092515945435,0.004717595875263214
f81,8,block128_oracle,64,128,64,32760,0.007814407814407814,0.05369531735777855,0.030553195625543594,0.9995331764221191,0.004717595875263214
f81,8,token_topk_oracle,128,128,8,32760,0.004395604395604396,0.11761054396629333,0.07862453907728195,0.996904730796814,0.008990109898149967
f81,8,token_topk_oracle,128,128,16,32760,0.004884004884004884,0.10007698088884354,0.05755240470170975,0.9983425736427307,0.008990109898149967
f81,8,token_topk_oracle,128,128,32,32760,0.005860805860805861,0.08372293412685394,0.041356224566698074,0.999144434928894,0.008990109898149967
f81,8,token_topk_oracle,128,128,64,32760,0.007814407814407814,0.0700981393456459,0.02573304809629917,0.9996688365936279,0.008990109898149967
f81,8,block16_oracle,128,128,8,32760,0.004395604395604396,0.10523311048746109,0.09160947799682617,0.9957950115203857,0.0053787436336278915
f81,8,block16_oracle,128,128,16,32760,0.004884004884004884,0.08747829496860504,0.05997925624251366,0.9981997013092041,0.0053787436336278915
f81,8,block16_oracle,128,128,32,32760,0.005860805860805861,0.07329873740673065,0.042492449283599854,0.9990967512130737,0.0053787436336278915
f81,8,block16_oracle,128,128,64,32760,0.007814407814407814,0.05857362598180771,0.02660606987774372,0.9996459484100342,0.0053787436336278915
f81,8,block32_oracle,128,128,8,32760,0.004395604395604396,0.1043611392378807,0.09265756607055664,0.9956979751586914,0.005023547913879156
f81,8,block32_oracle,128,128,16,32760,0.004884004884004884,0.08691397309303284,0.060681454837322235,0.9981571435928345,0.005023547913879156
f81,8,block32_oracle,128,128,32,32760,0.005860805860805861,0.07322853803634644,0.04280285909771919,0.9990834593772888,0.005023547913879156
